OrganisationURI,OrganisationLabel,SiteReference,SiteNameAddress,GeoX,GeoY,SiteplanURL,Hectares,OwnershipStatus,HazardousSubstances,PlanningStatus,PermissionType,PermissionDate,PlanningHistory,NetDwellingsRangeFrom,NetDwellingsRangeTo,Deliverable,Notes,FirstAddedDate,LastUpdatedDate,EndDate
http://opendatacommunities.org/id/district-council/lewes,Lewes District Council,26CH,"Kings Head Pub, East Grinstead Road, Chailey",,,http://www.lewes-eastbourne.gov.uk/planning-policy/brownfield-land-register/,0.29,not owned by a public authority,,permissioned,full planning permission,2017-05-02,,,,Yes,,2017-12-21,2017-12-21,
http://opendatacommunities.org/id/district-council/lewes,Lewes District Council,10HY,"Covers Yard, Cooksbridge Road, Cooksbridge, BN8 4TJ, Hamsey",,,http://www.lewes-eastbourne.gov.uk/planning-policy/brownfield-land-register/,1.7,not owned by a public authority,,permissioned,,,,,,Yes,,2017-12-21,2017-12-21,
http://opendatacommunities.org/id/district-council/lewes,Lewes District Council,05HY,"Former Hamsey Brickworks, South Road, South Common, Chailey Parish",,,http://www.lewes-eastbourne.gov.uk/planning-policy/brownfield-land-register/,9.14,not owned by a public authority,,permissioned,,,,,,,,2017-12-21,2017-12-21,
http://opendatacommunities.org/id/district-council/lewes,Lewes District Council,60NH,"Harbourside Inn, Fort Road, Newhaven",,,http://www.lewes-eastbourne.gov.uk/planning-policy/brownfield-land-register/,0.2,not owned by a public authority,,permissioned,full planning permission,2015-10-01,,,,Yes,,2017-12-21,2017-12-21,
http://opendatacommunities.org/id/district-council/lewes,Lewes District Council,52NH,"Newhaven fire station, Fort Road, Newhaven",,,http://www.lewes-eastbourne.gov.uk/planning-policy/brownfield-land-register/,0.12,not owned by a public authority,,permissioned,full planning permission,2015-06-05,,,,Yes,,2017-12-21,2017-12-21,
http://opendatacommunities.org/id/district-council/lewes,Lewes District Council,BLR01,"The Bridge Inn, High Street, Newhaven",,,http://www.lewes-eastbourne.gov.uk/planning-policy/brownfield-land-register/,0.35,not owned by a public authority,,permissioned,full planning permission,2015-08-06,,,,Yes,,2017-12-21,2017-12-21,
http://opendatacommunities.org/id/district-council/lewes,Lewes District Council,46NH,"Former Parker Pen Site, 52 Railway Road, Newhaven",,,http://www.lewes-eastbourne.gov.uk/planning-policy/brownfield-land-register/,2.8,not owned by a public authority,,permissioned,full planning permission,2015-11-30,,,,Yes,,2017-12-21,2017-12-21,
http://opendatacommunities.org/id/district-council/lewes,Lewes District Council,16NH,"Old Shipyard, Robinson Road, Newhaven",,,http://www.lewes-eastbourne.gov.uk/planning-policy/brownfield-land-register/,0.64,not owned by a public authority,,permissioned,outline planning permission,2015-11-30,,,,Yes,,2017-12-21,2017-12-21,
http://opendatacommunities.org/id/district-council/lewes,Lewes District Council,BLR02,"Unit 6 Kendal Court, Railway Road, Newhaven",,,http://www.lewes-eastbourne.gov.uk/planning-policy/brownfield-land-register/,0.01,not owned by a public authority,,permissioned,full planning permission,2015-12-05,,,,Yes,,2017-12-21,2017-12-21,
http://opendatacommunities.org/id/district-council/lewes,Lewes District Council,02NH,"Seahaven Caravans, Railway Road, Newhaven",,,http://www.lewes-eastbourne.gov.uk/planning-policy/brownfield-land-register/,0.22,not owned by a public authority,,not permissioned,,,,,,Yes,,2017-12-21,2017-12-21,
http://opendatacommunities.org/id/district-council/lewes,Lewes District Council,39NH,"Robinson Road Depot, Robinson Road, Newhaven",,,http://www.lewes-eastbourne.gov.uk/planning-policy/brownfield-land-register/,0.8,mixed ownership,,not permissioned,,,,,,,,2017-12-21,2017-12-21,
http://opendatacommunities.org/id/district-council/lewes,Lewes District Council,40NH,"LDC Offices, Fort Road Newhaven",,,http://www.lewes-eastbourne.gov.uk/planning-policy/brownfield-land-register/,0.13,owned by a public authority,,not permissioned,,,,,,Yes,,2017-12-21,2017-12-21,
http://opendatacommunities.org/id/district-council/lewes,Lewes District Council,48NH,"Clubhouse, Railway Quay, Newhaven",,,http://www.lewes-eastbourne.gov.uk/planning-policy/brownfield-land-register/,0.46,not owned by a public authority,,not permissioned,,,,,,,,2017-12-21,2017-12-21,
http://opendatacommunities.org/id/district-council/lewes,Lewes District Council,51NH,"Newhaven Police Station, South Road, Newhaven",,,http://www.lewes-eastbourne.gov.uk/planning-policy/brownfield-land-register/,0.15,not owned by a public authority,,not permissioned,,,,,,Yes,,2017-12-21,2017-12-21,
http://opendatacommunities.org/id/district-council/lewes,Lewes District Council,54NH,"Royal Mail Depot, High Street, Newhaven",,,http://www.lewes-eastbourne.gov.uk/planning-policy/brownfield-land-register/,0.1,not owned by a public authority,,not permissioned,,,,,,,,2017-12-21,2017-12-21,
http://opendatacommunities.org/id/district-council/lewes,Lewes District Council,55NH,"Former Grays Primary School, Western Road, Newhaven",,,http://www.lewes-eastbourne.gov.uk/planning-policy/brownfield-land-register/,0.84,not owned by a public authority,,not permissioned,,,,,,Yes,,2017-12-21,2017-12-21,
http://opendatacommunities.org/id/district-council/lewes,Lewes District Council,03PP,"11A Newhaven Square, High Street",,,http://www.lewes-eastbourne.gov.uk/planning-policy/brownfield-land-register/,0.03,not owned by a public authority,,not permissioned,,,,,,Yes,,2017-12-21,2017-12-21,
http://opendatacommunities.org/id/district-council/lewes,Lewes District Council,31NH,"Newhaven Marina, Fort Road, Newhaven",,,http://www.lewes-eastbourne.gov.uk/planning-policy/brownfield-land-register/,5.7,not owned by a public authority,,permissioned,full planning permission,2012-07-26,,,,Yes,,2017-12-21,2017-12-21,
http://opendatacommunities.org/id/district-council/lewes,Lewes District Council,BLR03,"Marco Trailers, Railway Road, Newhaven",,,http://www.lewes-eastbourne.gov.uk/planning-policy/brownfield-land-register/,1.43,not owned by a public authority,,permissioned,full planning permission,2017-06-16,http://planningpa.lewes.gov.uk/online-applications/propertyDetails.do?activeTab=relatedCases&keyVal=0015MSJDLI000,,,Yes,,2017-12-21,2017-12-21,
http://opendatacommunities.org/id/district-council/lewes,Lewes District Council,19PT,"The Old Motel Site, 1 South Coast Road, Peacehaven",,,http://www.lewes-eastbourne.gov.uk/planning-policy/brownfield-land-register/,0.42,not owned by a public authority,,pending decision,,,,,,Yes,,2017-12-21,2017-12-21,
http://opendatacommunities.org/id/district-council/lewes,Lewes District Council,64PT,"Peacehaven Police Station and Car Park, 264 South Coast Road, Peacehaven",,,http://www.lewes-eastbourne.gov.uk/planning-policy/brownfield-land-register/,0.12,not owned by a public authority,,permissioned,full planning permission,2017-05-04,http://planningpa.lewes.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=MWGMTFJD1W000,,,Yes,,2017-12-21,2017-12-21,
http://opendatacommunities.org/id/district-council/lewes,Lewes District Council,BLR05,"184 South Coast Road, Peacehaven",,,http://www.lewes-eastbourne.gov.uk/planning-policy/brownfield-land-register/,0.1,not owned by a public authority,,permissioned,full planning permission,2015-06-10,http://planningpa.lewes.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=LTNZUAJD1W000,,,Yes,,2017-12-21,2017-12-21,
http://opendatacommunities.org/id/district-council/lewes,Lewes District Council,BLR06,"272 South Coast Road, Peacehaven",,,http://www.lewes-eastbourne.gov.uk/planning-policy/brownfield-land-register/,0.05,not owned by a public authority,,not permissioned,,,http://planningpa.lewes.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=ZZZZ4IJDXD369,,,,,2017-12-21,2017-12-21,
http://opendatacommunities.org/id/district-council/lewes,Lewes District Council,02RG,"Diplocks Yard, Bishops Lane, Ringmer",,,http://www.lewes-eastbourne.gov.uk/planning-policy/brownfield-land-register/,1,not owned by a public authority,,permissioned,full planning permission,2017-06-22,http://planningpa.lewes.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=ZZZZ43JDXD821,,,Yes,,2017-12-21,2017-12-21,
http://opendatacommunities.org/id/district-council/lewes,Lewes District Council,15RG,"Busy Bee Garage, Lewes Road Ringmer",,,http://www.lewes-eastbourne.gov.uk/planning-policy/brownfield-land-register/,0.12,not owned by a public authority,,not permissioned,,,,,,,,2017-12-21,2017-12-21,
http://opendatacommunities.org/id/district-council/lewes,Lewes District Council,36RG,"Shopping precinct, Springett Avenue, Ringmer",,,http://www.lewes-eastbourne.gov.uk/planning-policy/brownfield-land-register/,0.49,not owned by a public authority,,not permissioned,,,http://planningpa.lewes.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=NRVQ8ZJDK4600,,,,,2017-12-21,2017-12-21,
http://opendatacommunities.org/id/district-council/lewes,Lewes District Council,24SF,"Station Approach/ Dane Road, Seaford",,,http://www.lewes-eastbourne.gov.uk/planning-policy/brownfield-land-register/,0.03,not owned by a public authority,,not permissioned,,,http://planningpa.lewes.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=KREM3MJD00G00,,,,,2017-12-21,2017-12-21,
http://opendatacommunities.org/id/district-council/lewes,Lewes District Council,23PP,"Holmes Lodge, 72 Claremont Road, Seaford",,,http://www.lewes-eastbourne.gov.uk/planning-policy/brownfield-land-register/,0.07,not owned by a public authority,,permissioned,full planning permission,2009-08-05,http://planningpa.lewes.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=ZZZZ35JDXD470,,,Yes,,2017-12-21,2017-12-21,
http://opendatacommunities.org/id/district-council/lewes,Lewes District Council,49PP,"Mardon Court, Claremont Road, Seaford",,,http://www.lewes-eastbourne.gov.uk/planning-policy/brownfield-land-register/,0.24,not owned by a public authority,,permissioned,full planning permission,2014-08-14,http://planningpa.lewes.gov.uk/online-applications/applicationDetails.do?previousCaseType=Property&previousKeyVal=0006SCJDLI000&activeTab=summary&previousCaseUprn=010033252897&previousCaseNumber=00067JJDBU000&keyVal=K6M6EGJD00D00,,,Yes,,2017-12-21,2017-12-21,
http://opendatacommunities.org/id/district-council/lewes,Lewes District Council,04SF,"Gas Works site, Blatchington Road, Seaford",,,http://www.lewes-eastbourne.gov.uk/planning-policy/brownfield-land-register/,0.34,mixed ownership,,not permissioned,,,http://planningpa.lewes.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=ZZZZ3AJDXD081,,,,,2017-12-21,2017-12-21,
http://opendatacommunities.org/id/district-council/lewes,Lewes District Council,05SF,"East Street Car Park, East Street, Seaford",,,http://www.lewes-eastbourne.gov.uk/planning-policy/brownfield-land-register/,0.15,owned by a public authority,,not permissioned,,,http://planningpa.lewes.gov.uk/online-applications/simpleSearchResults.do?action=firstPage,,,,,2017-12-21,2017-12-21,
http://opendatacommunities.org/id/district-council/lewes,Lewes District Council,18SF,"6 Steyne Road, Seaford",,,http://www.lewes-eastbourne.gov.uk/planning-policy/brownfield-land-register/,0.06,not owned by a public authority,,permissioned,full planning permission,2013-04-17,http://planningpa.lewes.gov.uk/online-applications/applicationDetails.do?previousCaseType=Application&previousKeyVal=O8E6ABJDH3A00&activeTab=summary&previousCaseNumber=LW%2F16%2F0470%2FCD&keyVal=M7TD86JD1W000,,,Yes,,2017-12-21,2017-12-21,
http://opendatacommunities.org/id/district-council/lewes,Lewes District Council,25SF,"Land at Elm Court, Blatchington Road, Seaford",,,http://www.lewes-eastbourne.gov.uk/planning-policy/brownfield-land-register/,0.24,not owned by a public authority,,permissioned,full planning permission,2016-06-07,http://planningpa.lewes.gov.uk/online-applications/simpleSearchResults.do?action=firstPage,,,Yes,,2017-12-21,2017-12-21,
http://opendatacommunities.org/id/district-council/lewes,Lewes District Council,27SF,"Seaford Consitutional Club, Crouch Lane, Seaford",,,http://www.lewes-eastbourne.gov.uk/planning-policy/brownfield-land-register/,0.31,not owned by a public authority,,pending decision,,,http://planningpa.lewes.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=ZZZZ37JDXD027,,,Yes,,2017-12-21,2017-12-21,
http://opendatacommunities.org/id/district-council/lewes,Lewes District Council,21SF,"51-53 Blatchington Road, Seaford",,,http://www.lewes-eastbourne.gov.uk/planning-policy/brownfield-land-register/,0.12,not owned by a public authority,,permissioned,outline planning permission,,http://planningpa.lewes.gov.uk/online-applications/applicationDetails.do?previousCaseType=Property&previousKeyVal=K5J521JD00200&activeTab=summary&previousCaseUprn=010033262911&previousCaseNumber=K5J515JD00200&keyVal=JSXWXLJD01L00,,,Yes,,2017-12-21,2017-12-21,
http://opendatacommunities.org/id/district-council/lewes,Lewes District Council,29SF,"Land rear of Chichester Road, Seaford",,,http://www.lewes-eastbourne.gov.uk/planning-policy/brownfield-land-register/,0.3,not owned by a public authority,,permissioned,full planning permission,,http://planningpa.lewes.gov.uk/online-applications/simpleSearchResults.do?action=firstPage,,,Yes,,2017-12-21,2017-12-21,
http://opendatacommunities.org/id/district-council/lewes,Lewes District Council,BLR07,"34-40 High Street, Seaford",,,http://www.lewes-eastbourne.gov.uk/planning-policy/brownfield-land-register/,0.15,not owned by a public authority,,permissioned,full planning permission,2013-11-14,http://planningpa.lewes.gov.uk/online-applications/applicationDetails.do?previousCaseType=Application&previousKeyVal=MSHP10JD1W000&activeTab=summary&previousCaseNumber=LW%2F13%2F0575%2FCD&keyVal=LXJ2NHJD1W000,,,Yes,,2017-12-21,2017-12-21,
http://opendatacommunities.org/id/district-council/lewes,Lewes District Council,20WV,"Springfield Industrial Estate, Ditchling Road Wivelsfield",,,http://www.lewes-eastbourne.gov.uk/planning-policy/brownfield-land-register/,2.3,not owned by a public authority,,permissioned,full planning permission,2015-05-21,http://87.252.33.67/AnitePublicDocs/00208966.pdf,,,Yes,,2017-12-21,2017-12-21,
http://opendatacommunities.org/id/district-council/lewes,Lewes District Council,62PT,"Land between 330-338 South Coast Road, Peacehaven",,,http://www.lewes-eastbourne.gov.uk/planning-policy/brownfield-land-register/,0.18,not owned by a public authority,,not permissioned,,,http://planningpa.lewes.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=MMSNAIJD1W000,,,,,2017-12-21,2017-12-21,
http://opendatacommunities.org/id/district-council/lewes,Lewes District Council,64PT,"264 South Coast Road, Peacehaven",,,http://www.lewes-eastbourne.gov.uk/planning-policy/brownfield-land-register/,0.12,not owned by a public authority,,permissioned,full planning permission,2017-05-04,http://planningpa.lewes.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=MWGMTFJD1W000,,,Yes,,2017-12-21,2017-12-21,
http://opendatacommunities.org/id/district-council/lewes,Lewes District Council,BLR10,"54 High Street, Newhaven",,,http://www.lewes-eastbourne.gov.uk/planning-policy/brownfield-land-register/,0.02,not owned by a public authority,,permissioned,full planning permission,2015-05-28,http://planningpa.lewes.gov.uk/online-applications/applicationDetails.do?previousCaseType=Property&previousKeyVal=000JXNJDLI000&activeTab=summary&previousCaseUprn=100060066333&previousCaseNumber=000HUXJDBU000&keyVal=JMX7UUJD00C00,,,Yes,,2017-12-21,2017-12-21,
http://opendatacommunities.org/id/district-council/lewes,Lewes District Council,BLR11,"Garage Block, Rectory Close, Newhaven",,,http://www.lewes-eastbourne.gov.uk/planning-policy/brownfield-land-register/,0.07,not owned by a public authority,,permissioned,full planning permission,2016-02-29,,,,Yes,,2017-12-21,2017-12-21,
http://opendatacommunities.org/id/district-council/lewes,Lewes District Council,BLR12,"328 South Coast Road, Peacehaven",,,http://www.lewes-eastbourne.gov.uk/planning-policy/brownfield-land-register/,0.05,not owned by a public authority,,permissioned,full planning permission,2016-08-09,http://planningpa.lewes.gov.uk/online-applications/propertyDetails.do?activeTab=relatedCases&keyVal=000ONAJDLI000,,,Yes,,2017-12-21,2017-12-21,
http://opendatacommunities.org/id/district-council/lewes,Lewes District Council,64NH,"Unit 1 Newhaven Workshop, Beach Road Industrial Estate",,,http://www.lewes-eastbourne.gov.uk/planning-policy/brownfield-land-register/,1.1,not owned by a public authority,,not permissioned,,,,,,Yes,,2017-12-21,2017-12-21,
http://opendatacommunities.org/id/district-council/lewes,Lewes District Council,45PT,"Piddinghoe Avenue Car Park, Peacehaven",,,http://www.lewes-eastbourne.gov.uk/planning-policy/brownfield-land-register/,0.14,owned by a public authority,,not permissioned,,,http://planningpa.lewes.gov.uk/online-applications/propertyDetails.do?activeTab=relatedCases&keyVal=001CL6JDLI000,,,Yes,,2017-12-21,2017-12-21,
