OrganisationURI,SiteReference,GeoX,GeoY,Hectares,NetDwellingsRangeFrom,NetDwellingsRangeTo,FirstAddedDate,LastUpdatedDate,EndDate
http://opendatacommunities.org/id/metropolitan-district-council/north-tyneside,1,430990,566442,1.15,,,2017-12-22,2017-12-22,
http://opendatacommunities.org/id/metropolitan-district-council/north-tyneside,2,430765,566469,0.7,19,32,2017-12-22,2017-12-22,
http://opendatacommunities.org/id/metropolitan-district-council/north-tyneside,38,432217,568101,1.43,,,2017-12-22,2017-12-22,
http://opendatacommunities.org/id/metropolitan-district-council/north-tyneside,48,431954,566792,0.12,,,2017-12-22,2017-12-22,
http://opendatacommunities.org/id/metropolitan-district-council/north-tyneside,58,432704,566600,3.54,,,2017-12-22,2017-12-22,
http://opendatacommunities.org/id/metropolitan-district-council/north-tyneside,63,433218,568303,28.95,,,2017-12-22,2017-12-22,
http://opendatacommunities.org/id/metropolitan-district-council/north-tyneside,66,430436,571889,4.73,,,2017-12-22,2017-12-22,
http://opendatacommunities.org/id/metropolitan-district-council/north-tyneside,67,434934,571148,2.72,,,2017-12-22,2017-12-22,
http://opendatacommunities.org/id/metropolitan-district-council/north-tyneside,79,430395,566518,0.16,,,2017-12-22,2017-12-22,
http://opendatacommunities.org/id/metropolitan-district-council/north-tyneside,81,427718,569387,0.16,,,2017-12-22,2017-12-22,
http://opendatacommunities.org/id/metropolitan-district-council/north-tyneside,83,434880,568615,1.48,,,2017-12-22,2017-12-22,
http://opendatacommunities.org/id/metropolitan-district-council/north-tyneside,85,435667,567961,0.3,,,2017-12-22,2017-12-22,
http://opendatacommunities.org/id/metropolitan-district-council/north-tyneside,91,433503,567866,0.45,,,2017-12-22,2017-12-22,
http://opendatacommunities.org/id/metropolitan-district-council/north-tyneside,95,426012,573881,1.94,53,88,2017-12-22,2017-12-22,
http://opendatacommunities.org/id/metropolitan-district-council/north-tyneside,112,431190,572942,4.43,,,2017-12-22,2017-12-22,
http://opendatacommunities.org/id/metropolitan-district-council/north-tyneside,116,436049,568652,0.54,,,2017-12-22,2017-12-22,
http://opendatacommunities.org/id/metropolitan-district-council/north-tyneside,162,430011,568096,0.23,,,2017-12-22,2017-12-22,
http://opendatacommunities.org/id/metropolitan-district-council/north-tyneside,198,434783,566849,0.24,,,2017-12-22,2017-12-22,
http://opendatacommunities.org/id/metropolitan-district-council/north-tyneside,219,435269,572515,0.59,,,2017-12-22,2017-12-22,
http://opendatacommunities.org/id/metropolitan-district-council/north-tyneside,223,427819,568438,2.25,,,2017-12-22,2017-12-22,
http://opendatacommunities.org/id/metropolitan-district-council/north-tyneside,233,435421,567841,0.14,,,2017-12-22,2017-12-22,
http://opendatacommunities.org/id/metropolitan-district-council/north-tyneside,249,435764,568880,0.17,,,2017-12-22,2017-12-22,
http://opendatacommunities.org/id/metropolitan-district-council/north-tyneside,260,430448,568266,0.22,,,2017-12-22,2017-12-22,
http://opendatacommunities.org/id/metropolitan-district-council/north-tyneside,261,425679,573702,0.3,9,15,2017-12-22,2017-12-22,
http://opendatacommunities.org/id/metropolitan-district-council/north-tyneside,266,427063,573569,0.15,5,8,2017-12-22,2017-12-22,
http://opendatacommunities.org/id/metropolitan-district-council/north-tyneside,277,427179,570615,4.88,,,2017-12-22,2017-12-22,
http://opendatacommunities.org/id/metropolitan-district-council/north-tyneside,278,426976,570772,7.3,,,2017-12-22,2017-12-22,
http://opendatacommunities.org/id/metropolitan-district-council/north-tyneside,280,436267,568692,1.85,,,2017-12-22,2017-12-22,
http://opendatacommunities.org/id/metropolitan-district-council/north-tyneside,281,436375,568718,0.95,,,2017-12-22,2017-12-22,
http://opendatacommunities.org/id/metropolitan-district-council/north-tyneside,282,436124,568722,0.51,,,2017-12-22,2017-12-22,
http://opendatacommunities.org/id/metropolitan-district-council/north-tyneside,284,436065,568815,0.87,,,2017-12-22,2017-12-22,
