OrganisationURI,SiteReference,GeoX,GeoY,Hectares,FirstAddedDate,LastUpdatedDate,EndDate
http://opendatacommunities.org/id/district-council/great-yarmouth,BFR1,1.729144,52.604423,0.04,2017-12-20,2019-12-19,
http://opendatacommunities.org/id/district-council/great-yarmouth,BFR2,1.720963,52.615429,1.19,2017-12-20,2019-12-19,
http://opendatacommunities.org/id/district-council/great-yarmouth,BFR3,1.733681,52.599063,0.04,2017-12-20,2019-12-19,
http://opendatacommunities.org/id/district-council/great-yarmouth,BFR4,1.735367,52.60133,0.02,2017-12-20,2019-12-19,
http://opendatacommunities.org/id/district-council/great-yarmouth,BFR5,1.725034,52.58595,0.26,2017-12-20,2019-12-19,
http://opendatacommunities.org/id/district-council/great-yarmouth,BFR6,1.714183,52.584411,5.08,2017-12-20,2019-12-19,
http://opendatacommunities.org/id/district-council/great-yarmouth,BFR7,1.725728,52.606122,0.02,2017-12-20,2019-12-19,
http://opendatacommunities.org/id/district-council/great-yarmouth,BFR8,1.720662,52.606137,0.04,2017-12-20,2019-12-19,
http://opendatacommunities.org/id/district-council/great-yarmouth,BFR10,1.73343,52.600105,0.02,2017-12-20,2019-12-19,
http://opendatacommunities.org/id/district-council/great-yarmouth,BFR11,1.729102,52.605836,0.02,2017-12-20,2019-12-19,
http://opendatacommunities.org/id/district-council/great-yarmouth,BFR13,1.72095,52.613882,0.12,2017-12-20,2019-12-19,2019-12-19
http://opendatacommunities.org/id/district-council/great-yarmouth,BFR14,1.721141,52.613526,0.12,2017-12-20,2019-12-19,2019-12-19
http://opendatacommunities.org/id/district-council/great-yarmouth,BFR15,1.725058,52.608662,0.05,2017-12-20,2019-12-19,
http://opendatacommunities.org/id/district-council/great-yarmouth,BFR17,1.711538,52.559768,0.02,2017-12-20,2019-12-19,
http://opendatacommunities.org/id/district-council/great-yarmouth,BFR18,1.72386,52.598562,0.5,2017-12-20,2019-12-19,
http://opendatacommunities.org/id/district-council/great-yarmouth,BFR19,1.713704,52.57178,0.81,2017-12-20,2019-12-19,
http://opendatacommunities.org/id/district-council/great-yarmouth,BFR21,1.727656,52.606205,0.03,2017-12-20,2019-12-19,
http://opendatacommunities.org/id/district-council/great-yarmouth,BFR22,1.728464,52.596249,0.07,2017-12-20,2019-12-19,2019-12-19
http://opendatacommunities.org/id/district-council/great-yarmouth,BFR23,1.733767,52.60076,0.01,2017-12-20,2019-12-19,
http://opendatacommunities.org/id/district-council/great-yarmouth,BFR24,1.72581,52.604824,0.03,2017-12-20,2019-12-19,2019-12-19
http://opendatacommunities.org/id/district-council/great-yarmouth,BFR25,1.734252,52.619463,0.03,2017-12-20,2019-12-19,
http://opendatacommunities.org/id/district-council/great-yarmouth,BFR26,1.714347,52.608675,0.17,2017-12-20,2019-12-19,
http://opendatacommunities.org/id/district-council/great-yarmouth,BFR27,1.722967,52.599526,0.12,2017-12-20,2019-12-19,
http://opendatacommunities.org/id/district-council/great-yarmouth,BFR28,1.730036,52.618031,2.18,2017-12-20,2019-12-19,
http://opendatacommunities.org/id/district-council/great-yarmouth,BFR29,1.735962,52.604505,0.22,2017-12-20,2019-12-19,
