OrganisationURI,SiteReference,GeoX,GeoY,Hectares,NetDwellingsRangeFrom,NetDwellingsRangeTo,FirstAddedDate,LastUpdatedDate,EndDate
http://opendatacommunities.org/id/district-council/nuneaton-and-bedworth,BF001,-1.464039874,52.50850573,0.48,,,2017-12-31,2018-12-31,
http://opendatacommunities.org/id/district-council/nuneaton-and-bedworth,BF002,-1.498977539,52.52244917,0.68,,,2017-12-31,2018-12-31,
http://opendatacommunities.org/id/district-council/nuneaton-and-bedworth,BF003,-1.459777868,52.52202534,0.45,,,2017-12-31,2018-12-31,
http://opendatacommunities.org/id/district-council/nuneaton-and-bedworth,BF004,-1.460220774,52.52196443,0.28,,,2017-12-31,2018-12-31,
http://opendatacommunities.org/id/district-council/nuneaton-and-bedworth,BF005,-1.463804259,52.48550813,0.22,,,2017-12-31,2018-12-31,
http://opendatacommunities.org/id/district-council/nuneaton-and-bedworth,BF006,-1.510772624,52.47560642,0.24,,,2017-12-31,2018-12-31,
http://opendatacommunities.org/id/district-council/nuneaton-and-bedworth,BF007,-1.417343853,52.4764877,0.31,,,2017-12-31,2018-12-31,
http://opendatacommunities.org/id/district-council/nuneaton-and-bedworth,BF008,-1.476525974,52.47946975,0.18,,,2017-12-31,2018-12-31,
http://opendatacommunities.org/id/district-council/nuneaton-and-bedworth,BF009,-1.464397818,52.48756054,2.16,,,2017-12-31,2018-12-31,
http://opendatacommunities.org/id/district-council/nuneaton-and-bedworth,BF010,-1.469164039,52.5283248,2.34,,,2017-12-31,2018-12-31,
http://opendatacommunities.org/id/district-council/nuneaton-and-bedworth,BF011,-1.483805848,52.47141075,0.16,,,2017-12-31,2018-12-31,
http://opendatacommunities.org/id/district-council/nuneaton-and-bedworth,BF012,-1.468723568,52.4585694,0.13,,,2017-12-31,2018-12-31,
http://opendatacommunities.org/id/district-council/nuneaton-and-bedworth,BF013,-1.508786948,52.51643093,0.22,,,2017-12-31,2018-12-31,
http://opendatacommunities.org/id/district-council/nuneaton-and-bedworth,BF014,-1.455950915,52.51326954,0.11,,,2017-12-31,2018-12-31,
http://opendatacommunities.org/id/district-council/nuneaton-and-bedworth,BF015,-1.475103994,52.47894204,0.13,,,2017-12-31,2018-12-31,
http://opendatacommunities.org/id/district-council/nuneaton-and-bedworth,BF016,-1.433024592,52.49477742,1.4,,,2017-12-31,2018-12-31,
http://opendatacommunities.org/id/district-council/nuneaton-and-bedworth,BF017,-1.460847621,52.48402934,0.14,,,2017-12-31,2018-12-31,
http://opendatacommunities.org/id/district-council/nuneaton-and-bedworth,BF018,-1.498256559,52.52492736,0.28,,,2017-12-31,2018-12-31,
http://opendatacommunities.org/id/district-council/nuneaton-and-bedworth,BF019,-1.45846103,52.50687115,0.12,,,2017-12-31,2018-12-31,
http://opendatacommunities.org/id/district-council/nuneaton-and-bedworth,BF020,-1.479200755,52.48363495,0.14,,,2017-12-31,2018-12-31,
http://opendatacommunities.org/id/district-council/nuneaton-and-bedworth,BF021,-1.465328306,52.48248537,0.68,,,2017-12-31,2018-12-31,
http://opendatacommunities.org/id/district-council/nuneaton-and-bedworth,BF022,-1.470832023,52.48155713,0.38,,,2017-12-31,2018-12-31,
http://opendatacommunities.org/id/district-council/nuneaton-and-bedworth,BF023,-1.509650173,52.4613345,0.17,,,2017-12-31,2018-12-31,
http://opendatacommunities.org/id/district-council/nuneaton-and-bedworth,BF024,-1.493531589,52.51285171,0.14,,,2017-12-31,2018-12-31,
http://opendatacommunities.org/id/district-council/nuneaton-and-bedworth,BF025,-1.480888452,52.52285686,0.07,,,2017-12-31,2018-12-31,
http://opendatacommunities.org/id/district-council/nuneaton-and-bedworth,BF026,-1.46982685,52.51613732,0.08,,,2017-12-31,2018-12-31,
http://opendatacommunities.org/id/district-council/nuneaton-and-bedworth,BF027,-1.468108204,52.47909065,0.2,,,2017-12-31,2018-12-31,
http://opendatacommunities.org/id/district-council/nuneaton-and-bedworth,BF028,-1.480114944,52.52844525,0.04,,,2017-12-31,2018-12-31,
http://opendatacommunities.org/id/district-council/nuneaton-and-bedworth,BF029,-1.486098926,52.51336814,0.07,,,2017-12-31,2018-12-31,
http://opendatacommunities.org/id/district-council/nuneaton-and-bedworth,BF030,-1.501453944,52.47164797,0.18,,,2017-12-31,2018-12-31,
http://opendatacommunities.org/id/district-council/nuneaton-and-bedworth,BF031,-1.549421721,52.58923186,0.15,,,2017-12-31,2018-12-31,
http://opendatacommunities.org/id/district-council/nuneaton-and-bedworth,BF032,-1.462022976,52.52404033,0.03,,,2017-12-31,2018-12-31,
http://opendatacommunities.org/id/district-council/nuneaton-and-bedworth,BF033,-1.500129212,52.52097068,0.52,,,2017-12-31,2018-12-31,
http://opendatacommunities.org/id/district-council/nuneaton-and-bedworth,BF034,-1.432692248,52.49656486,0.29,,,2017-12-31,2018-12-31,
http://opendatacommunities.org/id/district-council/nuneaton-and-bedworth,BF035,-1.440491498,52.50760576,0.05,,,2017-12-31,2018-12-31,
http://opendatacommunities.org/id/district-council/nuneaton-and-bedworth,BF036,-1.499195633,52.53824548,1.73,,,2017-12-31,2018-12-31,
http://opendatacommunities.org/id/district-council/nuneaton-and-bedworth,BF037,-1.483359405,52.51325735,0.12,,,2017-12-31,2018-12-31,
http://opendatacommunities.org/id/district-council/nuneaton-and-bedworth,BF038,-1.512814753,52.53197322,3.2,,,2017-12-31,2018-12-31,
