OrganisationURI,SiteReference,GeoX,GeoY,Hectares,FirstAddedDate,LastUpdatedDate,EndDate
http://opendatacommunities.org/doc/district-council/copeland,CBR001,301001,516145,1.34,2017-12-22,2017-12-22,
http://opendatacommunities.org/doc/district-council/copeland,CBR003,316824,480378,0.35,2017-12-22,2017-12-22,
http://opendatacommunities.org/doc/district-council/copeland,CBR004,317639,480314,0.16,2017-12-22,2017-12-22,
http://opendatacommunities.org/doc/district-council/copeland,CBR005,300964,510570,0.14,2017-12-22,2018-12-17,
http://opendatacommunities.org/doc/district-council/copeland,CBR006,297405,516789,1.31,2017-12-22,2017-12-22,
http://opendatacommunities.org/doc/district-council/copeland,CBR007,297739,516367,0.25,2017-12-22,2018-12-17,
http://opendatacommunities.org/doc/district-council/copeland,CBR008,296284,511746,0.46,2017-12-22,2017-12-22,
http://opendatacommunities.org/doc/district-council/copeland,CBR009,299125,517125,1.26,2017-12-22,2018-12-17,
http://opendatacommunities.org/doc/district-council/copeland,CBR010,301106,511182,0.46,2017-12-22,2018-12-17,
http://opendatacommunities.org/doc/district-council/copeland,CBR011,300094,514372,1.55,2018-01-31,2017-12-22,
http://opendatacommunities.org/doc/district-council/copeland,CBR012,297520,516308,3.38,2017-12-22,2017-12-22,
http://opendatacommunities.org/doc/district-council/copeland,CBR013,316221,478724,3.00,2017-12-22,2017-12-22,
http://opendatacommunities.org/doc/district-council/copeland,CBR014,298986,517034,0.91,2017-12-22,2017-12-22,
http://opendatacommunities.org/doc/district-council/copeland,CBR015,299729,519257,0.10,2017-12-22,2018-12-17,
http://opendatacommunities.org/doc/district-council/copeland,CBR016,317449,480359,0.62,2017-12-22,2017-12-22,
http://opendatacommunities.org/doc/district-council/copeland,CBR017,609970,1038088,1.19,2017-12-22,2017-12-22,
http://opendatacommunities.org/doc/district-council/copeland,CBR018,303740,517120,0.31,2017-12-22,2017-12-22,
http://opendatacommunities.org/doc/district-council/copeland,CBR019,297788,520335,0.44,2017-12-22,2017-12-22,
http://opendatacommunities.org/doc/district-council/copeland,CBR020,298588,516259,0.1,2018-12-19,2018-12-19,
http://opendatacommunities.org/doc/district-council/copeland,CBR021,302252,515319,3.06,2018-12-19,2018-12-19,
http://opendatacommunities.org/doc/district-council/copeland,CBR022,296990,516991,0.22,2018-12-19,2018-12-19,
