OrganisationURI,OrganisationLabel,SiteReference,SiteNameAddress,GeoX,GeoY,SiteplanURL,Hectares,OwnershipStatus,HazardousSubstances,PlanningStatus,PermissionType,PermissionDate,PlanningHistory,NetDwellingsRangeFrom,NetDwellingsRangeTo,Deliverable,Notes,FirstAddedDate,LastUpdatedDate,EndDate
http://opendatacommunities.org/id/dev-corp/old-oak-and-park-royal,Old Oak & Park Royal Development Corporation,DCS1,Land east of Willesden Junction Station,-0.240301,51.53246,https://data.london.gov.uk/,1.6,owned by a public authority,,not permissioned,,,,,,,,2027-12-15,2027-12-15,
http://opendatacommunities.org/id/dev-corp/old-oak-and-park-royal,Old Oak & Park Royal Development Corporation,DCS2,2 Scrubs Lane,-0.237725,51.531963,https://data.london.gov.uk/,0.1,not owned by a public authority,,pending decision,,,https://www.london.gov.uk/moderngovopdc/ieListDocuments.aspx?CId=381&MId=6062&Ver=4,,,yes,Permission is subject to S106 being agreed,2027-12-15,2027-12-15,
http://opendatacommunities.org/id/dev-corp/old-oak-and-park-royal,Old Oak & Park Royal Development Corporation,DCS5,Car Giant,-0.239694,51.527272,https://data.london.gov.uk/,9.7,not owned by a public authority,,not permissioned,,,,,,,,2027-12-15,2027-12-15,
http://opendatacommunities.org/id/dev-corp/old-oak-and-park-royal,Old Oak & Park Royal Development Corporation,DCS6,EMR,-0.241983,51.529977,https://data.london.gov.uk/,1.8,owned by a public authority,,not permissioned,,,,,,,,2027-12-15,2027-12-15,
http://opendatacommunities.org/id/dev-corp/old-oak-and-park-royal,Old Oak & Park Royal Development Corporation,DCS7,Cumberland Business Park,-0.23737,51.529215,https://data.london.gov.uk/,1.1,not owned by a public authority,,not permissioned,,,,,,,,2027-12-15,2027-12-15,
http://opendatacommunities.org/id/dev-corp/old-oak-and-park-royal,Old Oak & Park Royal Development Corporation,DCS8,North Kensington Gate North,-0.235402,51.527993,https://data.london.gov.uk/,0.2,not owned by a public authority,,pending decision,,,https://www.london.gov.uk/moderngovopdc/ieListDocuments.aspx?CId=381&MId=6044&Ver=4,,,yes,Permission is subject to S106 being agreed,2027-12-15,2027-12-15,
http://opendatacommunities.org/id/dev-corp/old-oak-and-park-royal,Old Oak & Park Royal Development Corporation,DCS9,Mitre Yard,-0.235433,51.527194,https://data.london.gov.uk/,0.5,not owned by a public authority,,pending decision,,,https://www.london.gov.uk/moderngovopdc/ieListDocuments.aspx?CId=381&MId=6060&Ver=4,,,yes,Permission is subject to S106 being agreed,2027-12-15,2027-12-15,
http://opendatacommunities.org/id/dev-corp/old-oak-and-park-royal,Old Oak & Park Royal Development Corporation,DCS10,North Kensington Gate South,-0.234356,51.526645,https://data.london.gov.uk/,0.1,not owned by a public authority,,pending decision,,,https://www.london.gov.uk/moderngovopdc/ieListDocuments.aspx?CId=381&MId=6045&Ver=4,,,yes,Permission is subject to S106 being agreed,2027-12-15,2027-12-15,
http://opendatacommunities.org/id/dev-corp/old-oak-and-park-royal,Old Oak & Park Royal Development Corporation,DCS11,Mitre Wharf,-0.234097,51.526241,https://data.london.gov.uk/,0.1,not owned by a public authority,,not permissioned,,,,,,,,2027-12-15,2027-12-15,
http://opendatacommunities.org/id/dev-corp/old-oak-and-park-royal,Old Oak & Park Royal Development Corporation,DCS12,Willesden Junction Depot,-0.239968,51.531449,https://data.london.gov.uk/,0.2,owned by a public authority,,not permissioned,,,,,,,,2027-12-15,2027-12-15,
