OrganisationURI,SiteReference,GeoX,GeoY,Hectares,FirstAddedDate,LastUpdatedDate,EndDate
http://opendatacommunities.org/id/district-council/hastings,BL1,583028.17,111013.54,1.84,2017-12-15,2017-12-15,
http://opendatacommunities.org/id/district-council/hastings,BL2,578919.92,108898.68,0.7,2017-12-15,2017-12-15,
http://opendatacommunities.org/id/district-council/hastings,BL3,581608.61,109727.87,0.44,2017-12-15,2017-12-15,
http://opendatacommunities.org/id/district-council/hastings,BL4,581400.6,109361.43,0.07,2017-12-15,2017-12-15,
http://opendatacommunities.org/id/district-council/hastings,BL5,578666.55,108725.75,2.22,2017-12-15,2017-12-15,
http://opendatacommunities.org/id/district-council/hastings,BL6,582574.32,110881.55,2.35,2017-12-15,2017-12-15,
http://opendatacommunities.org/id/district-council/hastings,BL7,581292.28,109686.5,0.23,2017-12-15,2017-12-15,
http://opendatacommunities.org/id/district-council/hastings,BL8,580365.27,109362.13,0.12,2017-12-15,2017-12-15,
http://opendatacommunities.org/id/district-council/hastings,BL9,582475.24,110954.86,2.71,2017-12-15,2017-12-15,
http://opendatacommunities.org/id/district-council/hastings,BL10,578340.98,108963.42,3.92,2017-12-15,2017-12-15,
http://opendatacommunities.org/id/district-council/hastings,BL11,579157.82,108885.48,0.23,2017-12-15,2017-12-15,
http://opendatacommunities.org/id/district-council/hastings,BL12,581695.53,109962.97,0.4,2017-12-15,2017-12-15,
http://opendatacommunities.org/id/district-council/hastings,BL13,579085.75,109986.92,2.15,2017-12-15,2017-12-15,
http://opendatacommunities.org/id/district-council/hastings,BL14,579415.74,110315.19,1.05,2017-12-15,2017-12-15,
http://opendatacommunities.org/id/district-council/hastings,BL15,579410.81,108918.61,0.19,2017-12-15,2017-12-15,
http://opendatacommunities.org/id/district-council/hastings,BL16,582704.21,111879.14,0.64,2017-12-15,2017-12-15,
http://opendatacommunities.org/id/district-council/hastings,BL17,580586.24,109859.19,1.01,2017-12-15,2017-12-15,
http://opendatacommunities.org/id/district-council/hastings,BL18,583291.57,111351.11,0.35,2017-12-15,2017-12-15,
http://opendatacommunities.org/id/district-council/hastings,BL19,580118.29,109190.82,0.03,2017-12-15,2017-12-15,
http://opendatacommunities.org/id/district-council/hastings,BL20,577906.1,108797.18,0.19,2017-12-15,2017-12-15,
http://opendatacommunities.org/id/district-council/hastings,BL21,579621.67,109904.01,0.26,2017-12-15,2017-12-15,
http://opendatacommunities.org/id/district-council/hastings,BL22,579996.24,113417.85,0.33,2017-12-15,2017-12-15,
http://opendatacommunities.org/id/district-council/hastings,BL23,579398.22,110870.82,0.1,2017-12-15,2017-12-15,
http://opendatacommunities.org/id/district-council/hastings,BL24,580337.35,110892.37,0.32,2017-12-15,2017-12-15,
http://opendatacommunities.org/id/district-council/hastings,BL25,577220.64,108344.67,0.26,2017-12-15,2017-12-15,
http://opendatacommunities.org/id/district-council/hastings,BL26,583869.08,111672.43,0.19,2017-12-15,2017-12-15,
http://opendatacommunities.org/id/district-council/hastings,BL27,581734.96,109415.78,0.02,2017-12-15,2017-12-15,
http://opendatacommunities.org/id/district-council/hastings,BL28,578477.55,110419.69,9.4,2017-12-15,2017-12-15,
http://opendatacommunities.org/id/district-council/hastings,BL29,583931.23,112081.89,0.17,2017-12-15,2017-12-15,
http://opendatacommunities.org/id/district-council/hastings,BL30,581619.79,112376.48,0.39,2017-12-15,2017-12-15,
http://opendatacommunities.org/id/district-council/hastings,BL31,579452.66,112663.44,0.19,2017-12-15,2017-12-15,
http://opendatacommunities.org/id/district-council/hastings,BL32,580167.69,109383.93,0.12,2017-12-15,2017-12-15,
