OrganisationURI,SiteReference,SiteNameAddress,GeoX,GeoY,SiteplanURL,Hectares,OwnershipStatus,HazardousSubstances,PlanningStatus,PermissionType,PermissionDate,PlanningHistory,NetDwellingsRangeFrom,NetDwellingsRangeTo,Deliverable,Notes,FirstAddedDate,LastUpdatedDate,EndDate
http://opendatacommunities.org/id/metropolitan-district-council/stockport,SKB0010,"Adswood Road/Stockholm Road (north of), Stockport, SK3 9QT",-2.164495,53.395073,https://www.stockport.gov.uk/brownfield/brownfield-land-register,0.99,,,not permissioned,,,,35,35,yes,,2017-12-21,2018-12-11,
http://opendatacommunities.org/id/metropolitan-district-council/stockport,SKB0013,"Land Off Stockholm Road, Adswood SK3 9QR",-2.166963,53.394441,https://www.stockport.gov.uk/brownfield/brownfield-land-register,0.46,,,permissioned,outline planning permission,2017-02-13,,48,48,yes,DC/060605,2017-12-21,2018-12-11,
http://opendatacommunities.org/id/metropolitan-district-council/stockport,SKB0014,"Land to rear of Athlone Avenue, Cheadle Hulme SK8 5QP",-2.177478,53.390719,https://www.stockport.gov.uk/brownfield/brownfield-land-register,0.31,,,permissioned,full planning permission,2018-03-29,,12,12,yes,DC/065603,2017-12-21,2018-12-11,
http://opendatacommunities.org/id/metropolitan-district-council/stockport,SKB0024,"10 Manor Road, Marple, SK6 6PW",-2.06491,53.401496,https://www.stockport.gov.uk/brownfield/brownfield-land-register,0.27,,,permissioned,full planning permission,2017-03-27,,7,7,yes,DC/064057,2017-12-21,2018-12-11,
http://opendatacommunities.org/id/metropolitan-district-council/stockport,SKB0034,"Thorn Works, Mill Pool Close, Woodley, SK6 1SB",-2.101241,53.429584,https://www.stockport.gov.uk/brownfield/brownfield-land-register,0.3,mixed ownership,,permissioned,full planning permission,2016-09-16,,9,9,yes,DC/060451,2017-12-21,2018-12-11,
http://opendatacommunities.org/id/metropolitan-district-council/stockport,SKB0043,"70 Range Road, Cale Green SK3 8EE",-2.163464,53.397467,https://www.stockport.gov.uk/brownfield/brownfield-land-register,0.33,,,permissioned,full planning permission,2018-01-04,,21,21,yes,DC/066642,2017-12-21,2018-12-11,
http://opendatacommunities.org/id/metropolitan-district-council/stockport,SKB0044,"Station Approach, Gorton Road, Reddish, Stockport, SK5 6RL",-2.156065,53.449366,https://www.stockport.gov.uk/brownfield/brownfield-land-register,0.3,,,not permissioned,,,,12,12,yes,,2017-12-21,2018-12-11,
http://opendatacommunities.org/id/metropolitan-district-council/stockport,SKB0045,"Land off Stitch Lane, Heaton Norris, Stockport, SK4 1HS",-2.170098,53.415217,https://www.stockport.gov.uk/brownfield/brownfield-land-register,0.34,,,not permissioned,,,,13,13,yes,,2017-12-21,2018-12-11,
http://opendatacommunities.org/id/metropolitan-district-council/stockport,SKB0046,"R Bullock & Co, Commercial Garage, Stockport Road, SK8 2AG",-2.208923,53.395297,https://www.stockport.gov.uk/brownfield/brownfield-land-register,0.33,,,not permissioned,,,,18,18,yes,,2017-12-21,2018-12-11,
http://opendatacommunities.org/id/metropolitan-district-council/stockport,SKB0050,"Land near 265 Edgeley Road, Edgeley, Stockport",-2.184631,53.398938,https://www.stockport.gov.uk/brownfield/brownfield-land-register,0.48,,,not permissioned,,,,17,17,yes,,2017-12-21,2018-12-11,
http://opendatacommunities.org/id/metropolitan-district-council/stockport,SKB0051,"Ash Hotel, 232 Manchester Road, Heaton Norris, Stockport",-2.166793,53.423235,https://www.stockport.gov.uk/brownfield/brownfield-land-register,0.44,,,not permissioned,,,,17,17,yes,,2017-12-21,2018-12-11,
http://opendatacommunities.org/id/metropolitan-district-council/stockport,SKB0053,"Broadstone Mill, Broadstone Road, Reddish, SK5 7DL",-2.165235,53.434987,https://www.stockport.gov.uk/brownfield/brownfield-land-register,0.61,,,not permissioned,,,,90,90,yes,,2017-12-21,2018-12-11,
http://opendatacommunities.org/id/metropolitan-district-council/stockport,SKB0054,"Springmount Mill, Northgate Road, Stockport",-2.179432,53.40569,https://www.stockport.gov.uk/brownfield/brownfield-land-register,0.77,,,not permissioned,,,,175,175,yes,,2017-12-21,2018-12-11,
http://opendatacommunities.org/id/metropolitan-district-council/stockport,SKB0055,"The Rope Works, Stanbank Street, South Reddish",-2.163727,53.422079,https://www.stockport.gov.uk/brownfield/brownfield-land-register,0.26,,,permissioned,full planning permission,2018-02-28,,34,34,yes,DC/063392,2017-12-21,2018-12-11,
http://opendatacommunities.org/id/metropolitan-district-council/stockport,SKB0057,Meadow Mill Water Street Portwood SK1 2BX,-2.15149,53.418419,https://www.stockport.gov.uk/brownfield/brownfield-land-register,1.12,mixed ownership,,permissioned,full planning permission,2017-09-18,,217,217,yes,DC/063280,2017-12-21,2018-12-11,
http://opendatacommunities.org/id/metropolitan-district-council/stockport,SKB0058,"Roland Road, Reddish, Stockport, SK5 6TJ",-2.158687,53.435802,https://www.stockport.gov.uk/brownfield/brownfield-land-register,1.25,,,not permissioned,,,,35,35,yes,,2017-12-21,2018-12-11,
http://opendatacommunities.org/id/metropolitan-district-council/stockport,SKB0059,"Adswood Road/Siddington Avenue, Adswood",-2.167182,53.394473,https://www.stockport.gov.uk/brownfield/brownfield-land-register,2.03,,,not permissioned,,,,70,70,yes,,2017-12-21,2018-12-11,
http://opendatacommunities.org/id/metropolitan-district-council/stockport,SKB0060,"Factories at Compstall Village, Andrew Street, Romiley",-2.053996,53.413334,https://www.stockport.gov.uk/brownfield/brownfield-land-register,3.33,mixed ownership,,not permissioned,,,,160,160,yes,,2017-12-21,2018-12-11,
http://opendatacommunities.org/id/metropolitan-district-council/stockport,SKB0061,"Former Cheadle Brickwork Site, Adswood Road, Cheadle Hulme",-2.171775,53.38429,https://www.stockport.gov.uk/brownfield/brownfield-land-register,9.33,,,not permissioned,,,,160,160,yes,,2017-12-21,2018-12-11,
http://opendatacommunities.org/id/metropolitan-district-council/stockport,SKB0067,"Offerton Industrial Estate, Hempshaw Lane, Offerton, Stockport, SK2 5TJ",-2.136892,53.402123,https://www.stockport.gov.uk/brownfield/brownfield-land-register,3.15,,,not permissioned,,,,144,144,yes,,2017-12-21,2018-12-11,
http://opendatacommunities.org/id/metropolitan-district-council/stockport,SKB0068,"Green Lane, Romiley, Stockport SK6 3JQ",-2.096804,53.412286,https://www.stockport.gov.uk/brownfield/brownfield-land-register,0.76,,,not permissioned,,,,27,27,yes,,2018-12-11,2018-12-11,
http://opendatacommunities.org/id/metropolitan-district-council/stockport,SKB0069,Goyt Mill,-2.064579,53.385717,https://www.stockport.gov.uk/brownfield/brownfield-land-register,0.73,,,not permissioned,,,,40,40,yes,,2018-12-11,2018-12-11,
http://opendatacommunities.org/id/metropolitan-district-council/stockport,SKB0070,"Hurstfield Industrial Estate, Hurst Street, Reddish",-2.163289,53.433801,https://www.stockport.gov.uk/brownfield/brownfield-land-register,1.22,,,not permissioned,,,,43,43,yes,,2018-12-11,2018-12-11,
http://opendatacommunities.org/id/metropolitan-district-council/stockport,SKB0071,"Woodbank Works Industrial Estate, Turncroft Lane, Stockport",-2.144693,53.409804,https://www.stockport.gov.uk/brownfield/brownfield-land-register,2.33,,,not permissioned,,,,69,69,yes,,2018-12-11,2018-12-11,
http://opendatacommunities.org/id/metropolitan-district-council/stockport,SKB0072,"Royal Oak Hotel, 104 Commercial Road Hazel Grove SK7 4BP",-2.118252,53.384065,https://www.stockport.gov.uk/brownfield/brownfield-land-register,0.34,,,permissioned,full planning permission,2016-11-09,,10,10,yes,DC/062666,2018-12-11,2018-12-11,
http://opendatacommunities.org/id/metropolitan-district-council/stockport,SKB0073,"Further Hey, 41-43 Werneth Road, Woodley, SK6 1HP",-2.088022,53.426469,https://www.stockport.gov.uk/brownfield/brownfield-land-register,0.5,mixed ownership,,permissioned,outline planning permission,2016-11-16,,5,5,yes,DC/062746,2018-12-11,2018-12-11,
http://opendatacommunities.org/id/metropolitan-district-council/stockport,SKB0074,Land South Of Booth Street Edgeley,-2.163214,53.401231,https://www.stockport.gov.uk/brownfield/brownfield-land-register,1.42,,,permissioned,full planning permission,2018-02-09,,47,47,yes,DC/067397,2018-12-11,2018-12-11,
