OrganisationURI,OrganisationLabel,SiteReference,SiteNameAddress,GeoX,GeoY,SiteplanURL,Hectares,OwnershipStatus,HazardousSubstances,PlanningStatus,PermissionType,PermissionDate,PlanningHistory,NetDwellingsRangeFrom,NetDwellingsRangeTo,Deliverable,Notes,FirstAddedDate,LastUpdatedDate,EndDate
http://opendatacommunities.org/id/district-council/chorley,Chorley,"""2933""","Bank Hall, Bank Hall Drive, Bretherton",-2.81503,53.675649,https://myaccount.chorley.gov.uk/MyChorley.aspx?iv=tabs,0.26,not owned by a public authority,,permissioned,full planning permission,2013-07-23,https://planning.chorley.gov.uk/online-applications/search.do?action=simple&searchType=Application,,,yes,"""Planning Ref: 09/01021/FULMAJ.The conversion of Bank Hall into 12 dwellings has started. The 23 new build dwellings are expected to commence following completion of the conversion. It is predicted that all of these dwellings will be completed in the five year period.""",2017-10-12,2018-12-07,
http://opendatacommunities.org/id/district-council/chorley,Chorley,"""2528.7""","Group 1, Parcels M1 & H1a, Brookwook Way, Buckshaw",-2.613453,53.658112,https://myaccount.chorley.gov.uk/MyChorley.aspx?iv=tabs,3.49,not owned by a public authority,,permissioned,reserved matters approval,2017-10-11,https://planning.chorley.gov.uk/online-applications/search.do?action=simple&searchType=Application,,,yes,"""Planning Ref: 17/00441/REMMAJ (2017-10-11); 17/01123/REM (2018-01-17) 96 dwellings under construction by September 2018.""",2017-10-12,2018-12-07,
http://opendatacommunities.org/id/district-council/chorley,Chorley,"""2528.6""","Group 1, Parcel H1b(ii) Euxton Lane, Buckshaw",-2.673099,53.676001,https://myaccount.chorley.gov.uk/MyChorley.aspx?iv=tabs,4.63,not owned by a public authority,,permissioned,reserved matters approval,2018-06-15,https://planning.chorley.gov.uk/online-applications/search.do?action=simple&searchType=Application,,,yes,"""Planning Ref: 17/00767/REMMAJ. 76 dwellings were under construction as at September 2018.  The parcel would be completed in the five year period and has been included in the five year supply.""",2017-10-12,2018-12-07,
http://opendatacommunities.org/id/district-council/chorley,Chorley,"""2528""","Group 1, Euxton Lane, Buckshaw",-2.669526,53.675024,https://myaccount.chorley.gov.uk/MyChorley.aspx?iv=tabs,2.3,not owned by a public authority,,permissioned,outline planning permission,2009-12-22,https://planning.chorley.gov.uk/online-applications/search.do?action=simple&searchType=Application,,,yes,"""Planning Ref: 08/00910/OUTMAJ""",2017-10-12,2018-12-07,
http://opendatacommunities.org/id/district-council/chorley,Chorley,"""2528.5""","Parcel H1c, Group 1, Euxton Lane, Buckshaw",-2.669559,53.676156,https://myaccount.chorley.gov.uk/MyChorley.aspx?iv=tabs,2.15,not owned by a public authority,,permissioned,reserved matters approval,2017-01-25,https://planning.chorley.gov.uk/online-applications/search.do?action=simple&searchType=Application,,,yes,"""Planning Ref: 15/01037/REMMAJ (2015-12-16); 16/00999/REMMAJ (2017-01-25). 9 dwellings left to be built at September 2018, all of which were under construction. All dwellings have been included in the five year supply.""",2017-10-12,2018-12-07,
http://opendatacommunities.org/id/district-council/chorley,Chorley,"""2525""","Talbot Mill, Froom Street, Chorley",-2.632376,53.649618,https://myaccount.chorley.gov.uk/MyChorley.aspx?iv=tabs,4.44,not owned by a public authority,,permissioned,full planning permission,2012-01-19,https://planning.chorley.gov.uk/online-applications/search.do?action=simple&searchType=Application,,,,"""Planning Ref: 07/01426/FULMAJ (2009-06-12); 1/00875/FULMAJ (2012-01-19). Land remediation and contamination works started in 2015 however construction of the dwellings has not yet started. An email from the applicant states that terms have been agreed with a housebuilder and construction of the dwellings is expected to start around April 2018. Assuming a completion rate of 30 dwellings per annum, 120 dwellings would be completed in the five year period.""",2017-10-12,2018-11-29,
http://opendatacommunities.org/id/district-council/chorley,Chorley,"""2613""","The Eagle and Child Hotel, 20 Pall Mall, Chorley",-2.632846,53.655737,https://myaccount.chorley.gov.uk/MyChorley.aspx?iv=tabs,0.1,not owned by a public authority,,permissioned,full planning permission,2016-02-19,https://planning.chorley.gov.uk/online-applications/search.do?action=simple&searchType=Application,,,yes,"""Planning Ref: 08/00111/FULMAJ (2010-08-05); 14/01079/FULMAJ (2015-01-20); 15/00369/FULMAJ (2016-02-19). 14 units under construction in September 2018.""",2017-10-12,2018-12-07,
http://opendatacommunities.org/id/district-council/chorley,Chorley,"""3184""","Lingmell House, Water Street, Chorley, PR7 1EJ",-2.638571,53.706148,https://myaccount.chorley.gov.uk/MyChorley.aspx?iv=tabs,0.3,not owned by a public authority,,permissioned,full planning permission,2016-10-14,https://planning.chorley.gov.uk/online-applications/search.do?action=simple&searchType=Application,,,yes,"""Planning Ref: 16/00678/P3PAJ (2016-09-28); 16/00678/P3PAJ 16/00754/FUL (2016-10-14). Development of the site had not started in April 2017. It is predicted that all of these dwellings will be completed in the five year period.""",2017-10-12,2018-11-29,
http://opendatacommunities.org/id/district-council/chorley,Chorley,"""3406""","Land West of Coppull Enterprise Centre, Mill Lane, Coppull",-2.662791,53.627783,https://myaccount.chorley.gov.uk/MyChorley.aspx?iv=tabs,1.99,not owned by a public authority,,permissioned,full planning permission,2018-05-11,https://planning.chorley.gov.uk/online-applications/search.do?action=simple&searchType=Application,,,yes,"""Planning Ref: 16/00656/FULMAJ (2018-05-11).  2 dwellings under construction at September 2018.""",2017-10-12,2019-01-30,
http://opendatacommunities.org/id/district-council/chorley,Chorley,"""3124""","The Mill Hotel, Moor Road, Croston",-2.752891,53.66563,https://myaccount.chorley.gov.uk/MyChorley.aspx?iv=tabs,0.9,not owned by a public authority,,permissioned,outline planning permission,2015-12-17,https://planning.chorley.gov.uk/online-applications/search.do?action=simple&searchType=Application,4,7,,"""Planning Ref: 14/00761/OUTMAJ (2015-12-17); 16/00452/OUTMAJ (2017-02-10). Outline planning permission granted  2017-02-10 for erection of 4 detatched dwellings.  Outline planning permission granted 10/02/17 for 4 dwellings.""",2017-10-12,2018-11-29,
