OrganisationURI,SiteReference,GeoX,GeoY,Hectares,FirstAddedDate,LastUpdatedDate,EndDate
http://opendatacommunities.org/id/district-council/pendle,BK045,-2.17353,53.9209,0.11,2017-12-14,2017-12-14,
http://opendatacommunities.org/id/district-council/pendle,BK090,-2.18817,53.9126,0.22,2017-12-14,2017-12-14,
http://opendatacommunities.org/id/district-council/pendle,BK110,-2.18389,53.9178,0.05,2017-12-14,2017-12-14,
http://opendatacommunities.org/id/district-council/pendle,BK115,-2.17163,53.9199,0.14,2017-12-14,2017-12-14,
http://opendatacommunities.org/id/district-council/pendle,BK116,-2.18512,53.9156,0.14,2017-12-14,2017-12-14,
http://opendatacommunities.org/id/district-council/pendle,BR037,-2.2309,53.8185,0.39,2017-12-14,2017-12-14,
http://opendatacommunities.org/id/district-council/pendle,BR053,-2.22047,53.8224,0.26,2017-12-14,2017-12-14,
http://opendatacommunities.org/id/district-council/pendle,BY011,-2.27248,53.8603,0.25,2017-12-14,2017-12-14,
http://opendatacommunities.org/id/district-council/pendle,CE078,-2.16165,53.8621,0.78,2017-12-14,2017-12-14,
http://opendatacommunities.org/id/district-council/pendle,CE143,-2.17601,53.8497,0.29,2017-12-14,2017-12-14,
http://opendatacommunities.org/id/district-council/pendle,EY054,-2.14397,53.9151,0.06,2017-12-14,2017-12-14,
http://opendatacommunities.org/id/district-council/pendle,FO034,-2.17236,53.8774,0.99,2017-12-14,2017-12-14,
http://opendatacommunities.org/id/district-council/pendle,NH008,-2.26819,53.8454,1.98,2017-12-14,2017-12-14,
http://opendatacommunities.org/id/district-council/pendle,NN103,-2.18521,53.8391,0.3,2017-12-14,2017-12-14,
http://opendatacommunities.org/id/district-council/pendle,NN124,-2.19757,53.8355,0.32,2017-12-14,2017-12-14,
http://opendatacommunities.org/id/district-council/pendle,NN127,-2.21423,53.8371,0.07,2017-12-14,2017-12-14,
http://opendatacommunities.org/id/district-council/pendle,NN128,-2.20366,53.8445,0.09,2017-12-14,2017-12-14,
http://opendatacommunities.org/id/district-council/pendle,NN135,-2.21875,53.8412,1.42,2017-12-14,2017-12-14,
http://opendatacommunities.org/id/district-council/pendle,NN143,-2.21316,53.8405,0.04,2017-12-14,2017-12-14,
http://opendatacommunities.org/id/district-council/pendle,NN154,-2.21759,53.8355,0.02,2017-12-14,2017-12-14,
http://opendatacommunities.org/id/district-council/pendle,P022,-2.174334,53.85332,2.29,2017-12-14,2017-12-14,
http://opendatacommunities.org/id/district-council/pendle,P023,-2.17076,53.852529,2.88,2017-12-14,2017-12-14,
http://opendatacommunities.org/id/district-council/pendle,P026,-2.21056,53.8424,2.56,2017-12-14,2017-12-14,
http://opendatacommunities.org/id/district-council/pendle,P052,-2.23737,53.8221,1.59,2017-12-14,2017-12-14,
http://opendatacommunities.org/id/district-council/pendle,P053,-2.1786,53.8524,0.29,2017-12-14,2017-12-14,
http://opendatacommunities.org/id/district-council/pendle,P064,-2.143212,53.913931,1.35,2017-12-14,2017-12-14,
http://opendatacommunities.org/id/district-council/pendle,P077,-2.18841,53.9208,0.09,2017-12-14,2017-12-14,
http://opendatacommunities.org/id/district-council/pendle,P090,-2.13589,53.8476,0.72,2017-12-14,2017-12-14,
http://opendatacommunities.org/id/district-council/pendle,P097,-2.23746,53.825,3.04,2017-12-14,2017-12-14,
http://opendatacommunities.org/id/district-council/pendle,P167,-2.17152,53.8581,0.29,2017-12-14,2017-12-14,
http://opendatacommunities.org/id/district-council/pendle,P211,-2.19914,53.8373,0.42,2017-12-14,2017-12-14,
http://opendatacommunities.org/id/district-council/pendle,P257,-2.20968,53.8396,0.93,2017-12-14,2017-12-14,
http://opendatacommunities.org/id/district-council/pendle,P267,-2.22734,53.8247,0.25,2017-12-14,2017-12-14,
http://opendatacommunities.org/id/district-council/pendle,SH013,-2.16873,53.905,0.13,2017-12-14,2017-12-14,
