OrganisationURI,SiteReference,GeoX,GeoY,Hectares,FirstAddedDate,LastUpdatedDate
http://opendatacommunities.org/id/district-council/harrogate,BR1,-1.405267,54.101492,3.02,04/10/2017,04/10/2018
http://opendatacommunities.org/id/district-council/harrogate,BR2,-1.397657,54.087998,0.33,04/10/2017,04/10/2018
http://opendatacommunities.org/id/district-council/harrogate,BR3,-1.392777,54.09986,5.54,04/10/2017,04/10/2017
http://opendatacommunities.org/id/district-council/harrogate,BR5,-1.499522,54.068594,1.12,04/10/2017,04/10/2018
http://opendatacommunities.org/id/district-council/harrogate,BR6,-1.696291,54.05692,1.44,04/10/2017,04/10/2017
http://opendatacommunities.org/id/district-council/harrogate,BR7,-1.495354,53.991368,0.25,04/10/2017,04/10/2017
http://opendatacommunities.org/id/district-council/harrogate,BR8,-1.551779,53.982687,0.38,04/10/2017,04/10/2018
http://opendatacommunities.org/id/district-council/harrogate,BR9,-1.513268,53.990074,0.95,04/10/2017,04/10/2018
http://opendatacommunities.org/id/district-council/harrogate,BR10,-1.538462,53.987844,0.25,04/10/2017,04/10/2017
http://opendatacommunities.org/id/district-council/harrogate,BR11,-1.554112,53.968351,3.82,04/10/2017,04/10/2018
http://opendatacommunities.org/id/district-council/harrogate,BR12,-1.537887,53.993597,0.48,04/10/2017,04/10/2018
http://opendatacommunities.org/id/district-council/harrogate,BR13,-1.529113,54.001331,0.31,04/10/2017,04/10/2017
http://opendatacommunities.org/id/district-council/harrogate,BR14,-1.55936,53.981946,0.52,04/10/2017,04/10/2018
http://opendatacommunities.org/id/district-council/harrogate,BR15,-1.545238,53.976976,3.42,04/10/2017,04/10/2018
http://opendatacommunities.org/id/district-council/harrogate,BR16,-1.534879,53.997957,0.8,04/10/2017,04/10/2018
http://opendatacommunities.org/id/district-council/harrogate,BR17,-1.561871,53.984488,2.32,04/10/2017,04/10/2018
http://opendatacommunities.org/id/district-council/harrogate,BR19,-1.459219,54.013495,0.99,04/10/2017,04/10/2017
http://opendatacommunities.org/id/district-council/harrogate,BR20,-1.467029,54.009856,0.32,04/10/2017,04/10/2018
http://opendatacommunities.org/id/district-council/harrogate,BR22,-1.464607,53.993013,0.32,04/10/2017,04/10/2018
http://opendatacommunities.org/id/district-council/harrogate,BR23,-1.388375,53.946129,0.39,04/10/2017,04/10/2017
http://opendatacommunities.org/id/district-council/harrogate,BR24,-1.282651,53.9981,1.08,04/10/2017,04/10/2017
http://opendatacommunities.org/id/district-council/harrogate,BR25,-1.284255,53.997027,0.68,04/10/2017,04/10/2017
http://opendatacommunities.org/id/district-council/harrogate,BR26,-1.638615,54.165783,0.75,04/10/2017,04/10/2018
http://opendatacommunities.org/id/district-council/harrogate,BR27,-1.659836,54.224035,1.03,04/10/2017,04/10/2017
http://opendatacommunities.org/id/district-council/harrogate,BR28,-1.36272,54.061242,0.25,04/10/2017,04/10/2017
http://opendatacommunities.org/id/district-council/harrogate,BR29,-1.405193,54.076756,0.91,04/10/2017,04/10/2017
http://opendatacommunities.org/id/district-council/harrogate,BR30,-1.561507,54.184968,0.46,04/10/2017,04/10/2018
http://opendatacommunities.org/id/district-council/harrogate,BR32,-1.762905,54.088387,0.52,04/10/2017,04/10/2018
http://opendatacommunities.org/id/district-council/harrogate,BR33,-1.763428,54.087913,0.61,04/10/2017,04/10/2017
http://opendatacommunities.org/id/district-council/harrogate,BR35,-1.519954,54.131103,0.25,04/10/2017,04/10/2018
http://opendatacommunities.org/id/district-council/harrogate,BR36,-1.51384,54.145156,1.41,04/10/2017,04/10/2017
http://opendatacommunities.org/id/district-council/harrogate,BR37,-1.522933,54.14051,0.38,04/10/2017,04/10/2018
http://opendatacommunities.org/id/district-council/harrogate,BR39,-1.535238,54.12746,0.68,04/10/2017,04/10/2018
