OrganisationURI,SiteReference,GeoX,GeoY,Hectares,NetDwellingsRangeFrom,NetDwellingsRangeTo,FirstAddedDate,LastUpdatedDate,EndDate
http://id.esd.org.uk/service/1797,RBLR1,407158,266404,1,,,2016-12-10,2016-12-10,
http://id.esd.org.uk/service/1797,RBLR2,406963,268478,0.31,,,2016-12-10,2016-12-10,
http://id.esd.org.uk/service/1797,RBLR3,404018,267208,0.1,,,2016-12-10,2016-12-10,
http://id.esd.org.uk/service/1797,RBLR6,403703,267546,0.06,,,2016-12-10,2016-12-10,
http://id.esd.org.uk/service/1797,RBLR7,406455,268692,0.25,,,2016-12-10,2016-12-10,
http://id.esd.org.uk/service/1797,RBLR8,403658,267547,0.25,,,2016-12-10,2016-12-10,
http://id.esd.org.uk/service/1797,RBLR9,404146,268101,0.31,,,2016-12-10,2016-12-10,
http://id.esd.org.uk/service/1797,RBLR10,406941,266745,0.44,,,2016-12-10,2016-12-10,
http://id.esd.org.uk/service/1797,RBLR11,405465,265006,0.43,,,2016-12-10,2016-12-10,
http://id.esd.org.uk/service/1797,RBLR12,403666,267784,0.77,,,2016-12-10,2016-12-10,
http://id.esd.org.uk/service/1797,RBLR13,404446,267312,0.5,,,2016-12-10,2016-12-10,
http://id.esd.org.uk/service/1797,RBLR14,407248,267255,1,,,2016-12-10,2016-12-10,
http://id.esd.org.uk/service/1797,RBLR15,403744,267612,1.2,,,2016-12-10,2016-12-10,
http://id.esd.org.uk/service/1797,RBLR16,404256,267989,1.32,,,2016-12-10,2016-12-10,
http://id.esd.org.uk/service/1797,RBLR17,404182,268583,1.36,,,2016-12-10,2016-12-10,
http://id.esd.org.uk/service/1797,RBLR18,403162,267599,2.24,,,2016-12-10,2016-12-10,
