OrganisationURI,SiteReference,GeoX,GeoY,Hectares,NetDwellingsRangeFrom,NetDwellingsRangeTo,FirstAddedDate,LastUpdatedDate,EndDate
http://opendatacommunities.org/id/district-council/south-hams,SH_34_10_16,286488,63452,0.68,,,2017-12-22,2017-12-22,
http://opendatacommunities.org/id/district-council/south-hams,SH_30_05_16,288054,52839,8.93,,,2017-12-22,2017-12-22,
http://opendatacommunities.org/id/district-council/south-hams,SH_14_27_16,278948,62308,5.87,,,2017-12-22,2017-12-22,
http://opendatacommunities.org/id/district-council/south-hams,SH_49_07_13,259552,55646,0.34,,,2017-12-22,2017-12-22,
http://opendatacommunities.org/id/district-council/south-hams,SH_34_09_14,286243,63195,0.52,,,2017-12-22,2017-12-22,
http://opendatacommunities.org/id/district-council/south-hams,1483/17/POD,280906,59916,0.46,,,2017-12-22,2017-12-22,
http://opendatacommunities.org/id/district-council/south-hams,37/2548/14/O,256797,49513,3.14,,,2017-12-22,2017-12-22,
http://opendatacommunities.org/id/district-council/south-hams,0805/16/FUL,287742,51448,0.02,,,2017-12-22,2017-12-22,
http://opendatacommunities.org/id/district-council/south-hams,58/2441/15/F,248827,50722,3.05,,,2017-12-22,2017-12-22,
http://opendatacommunities.org/id/district-council/south-hams,14/0142/15/F,278633,61909,0.75,,,2017-12-22,2017-12-22,
http://opendatacommunities.org/id/district-council/south-hams,58/1014/15/F,249661,48868,0.37,,,2017-12-22,2017-12-22,
http://opendatacommunities.org/id/district-council/south-hams,SH_14_26_16,279883,62909,1.28,,,2017-12-22,2017-12-22,
http://opendatacommunities.org/id/district-council/south-hams,SH_57_21_16,268128,57565,1.39,,,2017-12-22,2017-12-22,
http://opendatacommunities.org/id/district-council/south-hams,SH_30_01_08/13,288889,51823,0.31,,,2017-12-22,2017-12-22,
