OrganisationURI,SiteReference,GeoX,GeoY,Hectares,FirstAddedDate,LastUpdatedDate,EndDate
http://opendatacommunities.org/id/district-council/west-oxfordshire,BR1,431434,227385,0.3,2017-12-17,,
http://opendatacommunities.org/id/district-council/west-oxfordshire,BR2,428195,207527,0.8,2017-12-17,,
http://opendatacommunities.org/id/district-council/west-oxfordshire,BR3,428424,207600,8.97,2017-12-17,,
http://opendatacommunities.org/id/district-council/west-oxfordshire,BR4,427521,207867,0.6,2017-12-17,,
http://opendatacommunities.org/id/district-council/west-oxfordshire,BR5,441455,205359,8.75,2017-12-17,,
http://opendatacommunities.org/id/district-council/west-oxfordshire,BR6,435338,210084,0.66,2017-12-17,,
http://opendatacommunities.org/id/district-council/west-oxfordshire,BR7,439428,213004,0.42,2017-12-17,,
http://opendatacommunities.org/id/district-council/west-oxfordshire,BR8,442216,214086,0.8,2017-12-17,,
http://opendatacommunities.org/id/district-council/west-oxfordshire,BR9,441424,212526,1.9,2017-12-17,,
http://opendatacommunities.org/id/district-council/west-oxfordshire,BR10,426677,218201,0.2,2017-12-17,,
http://opendatacommunities.org/id/district-council/west-oxfordshire,BR12,441053,213200,0.1,2017-12-17,,
http://opendatacommunities.org/id/district-council/west-oxfordshire,BR11,442201,209798,2.7,2017-12-17,,
http://opendatacommunities.org/id/district-council/west-oxfordshire,BR13,432733,209953,3.1,2017-12-17,,
http://opendatacommunities.org/id/district-council/west-oxfordshire,BR14,432083,227722,1,2017-12-17,,
http://opendatacommunities.org/id/district-council/west-oxfordshire,BR15,436899,210506,0.05,2017-12-17,,
