OrganisationURI,SiteReference,GeoX,GeoY,Hectares,FirstAddedDate,LastUpdatedDate,EndDate
http://opendatacommunities.org/id/unitary-authority/northumberland,0018x,417865,612027,0.48,2017-12-17,2017-12-17,
http://opendatacommunities.org/id/unitary-authority/northumberland,0055,421278,623288,1.40,2016-06-30,2017-12-17,
http://opendatacommunities.org/id/unitary-authority/northumberland,0057,425676,619886,0.23,2016-06-30,2018-12-31,
http://opendatacommunities.org/id/unitary-authority/northumberland,0115,408912,612204,2.03,2018-12-31,2018-12-31,
http://opendatacommunities.org/id/unitary-authority/northumberland,0230,419415,613248,1.32,2016-06-30,2017-12-17,
http://opendatacommunities.org/id/unitary-authority/northumberland,0280x,418457,613754,0.32,2017-12-17,2017-12-17,
http://opendatacommunities.org/id/unitary-authority/northumberland,0282x,418716,612846,0.80,2017-12-17,2018-12-31,
http://opendatacommunities.org/id/unitary-authority/northumberland,0285,418734,613204,0.12,2016-06-30,2017-12-17,
http://opendatacommunities.org/id/unitary-authority/northumberland,0286,418777,613219,0.14,2016-06-30,2018-12-31,
http://opendatacommunities.org/id/unitary-authority/northumberland,0382x,418407,612941,0.49,2017-12-17,2018-12-31,
http://opendatacommunities.org/id/unitary-authority/northumberland,0429x,402511,602429,0.27,2017-12-17,2017-12-17,
http://opendatacommunities.org/id/unitary-authority/northumberland,1019,399641,652297,0.32,2016-06-30,2017-12-17,
http://opendatacommunities.org/id/unitary-authority/northumberland,1023,400728,648921,0.07,2016-06-30,2017-12-17,
http://opendatacommunities.org/id/unitary-authority/northumberland,1024,399323,652801,0.05,2016-06-30,2017-12-17,
http://opendatacommunities.org/id/unitary-authority/northumberland,1030,400820,651108,1.24,2016-06-30,2017-12-17,
http://opendatacommunities.org/id/unitary-authority/northumberland,1043x,386277,639332,0.19,2017-12-17,2017-12-17,
http://opendatacommunities.org/id/unitary-authority/northumberland,1045,399951,652525,0.14,2017-12-17,2018-12-31,
http://opendatacommunities.org/id/unitary-authority/northumberland,1058,386209,639561,1.18,2016-06-30,2017-12-17,
http://opendatacommunities.org/id/unitary-authority/northumberland,1083,421048,631491,0.08,2016-06-30,2017-12-17,
http://opendatacommunities.org/id/unitary-authority/northumberland,1084,421073,631551,0.17,2016-06-30,2017-12-17,
http://opendatacommunities.org/id/unitary-authority/northumberland,1086,421900,631967,0.03,2016-06-30,2017-12-17,
http://opendatacommunities.org/id/unitary-authority/northumberland,1110,399399,627927,1.03,2016-06-30,2017-12-17,
http://opendatacommunities.org/id/unitary-authority/northumberland,1116,399668,651953,2.77,2016-06-30,2017-12-17,
http://opendatacommunities.org/id/unitary-authority/northumberland,1120,405405,642038,0.33,2016-06-30,2017-12-17,
http://opendatacommunities.org/id/unitary-authority/northumberland,1121,399371,627988,0.39,2017-12-17,2017-12-17,
http://opendatacommunities.org/id/unitary-authority/northumberland,1129x,398828,628328,0.72,2017-12-17,2017-12-17,
http://opendatacommunities.org/id/unitary-authority/northumberland,1167,399857,651747,0.92,2016-06-30,2017-12-17,
http://opendatacommunities.org/id/unitary-authority/northumberland,1201,421670,632289,0.07,2016-06-30,2017-12-17,
http://opendatacommunities.org/id/unitary-authority/northumberland,1260,399780,652940,0.04,2016-06-30,2018-12-31,
http://opendatacommunities.org/id/unitary-authority/northumberland,1286,414904,633432,0.23,2016-06-30,2017-12-17,
http://opendatacommunities.org/id/unitary-authority/northumberland,1288,399856,652684,0.05,2016-06-30,2017-12-17,
