OrganisationURI,OrganisationLabel,SiteReference,PreviouslyPartOf,SiteNameAddress,SiteplanURL,CoordinateReferenceSystem,GeoX,GeoY,Easting,Northing,Hectares,OwnershipStatus,Deliverable,PlanningStatus,PermissionType,PermissionDate,PlanningHistory,ProposedForPIP,MinNetDwellings,DevelopmentDescription,NonHousingDevelopment,Part2,NetDwellingsRangeFrom,NetDwellingsRangeTo,HazardousSubstances,SiteInformation,Notes,FirstAddedDate,LastUpdatedDate
http://opendatacommunities.org/id/unitary-authority/brighton-and-hove,Brighton & Hove City Council,SHLAA0180,,Sackville Trading Estate/Coal Yard Sackville Road,https://www.brighton-hove.gov.uk/sites/brighton-hove.gov.uk/files/SHLAA0180%20Sackville%20Trading%20Estate%20Coal%20Yard%20Sackville%20Road.pdf,ETRS89,4036046,-12427,528500,105838,1.77,not owned by a public authority,yes,not permissioned,,,https://planningapps.brighton-hove.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=ZZZR6EDMXE868|https://planningapps.brighton-hove.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=ZZZR6VDMXE228,,500,,,,500,,,,PPA Signed April 2017. Pre App discussions.,2017-09-18,2018-10-26
http://opendatacommunities.org/id/unitary-authority/brighton-and-hove,Brighton & Hove City Council,SHLAA0185,,Preece House 91-103 Davigdor Road Hove,https://www.brighton-hove.gov.uk/sites/brighton-hove.gov.uk/files/SHLAA0185%20Preece%20House%2091-103%20Davigdor%20Road%20Hove.pdf,ETRS89,4036586,-11010,529935,105182,0.18,not owned by a public authority,,not permissioned,,,,,14,,,,14,,,,SHLAA 2017 Call for Sites. Part of a wider office complex and mixed employment area close to Hove Station. Modern office layout. Part of Draft CPP2 Strategic Site Allocation 3,2017-09-28,2018-10-26
http://opendatacommunities.org/id/unitary-authority/brighton-and-hove,Brighton & Hove City Council,SHLAA0264,,138 Dyke Road 35a Chatsworth Road Brighton,https://www.brighton-hove.gov.uk/sites/brighton-hove.gov.uk/files/SHLAA0264%20138%20Dyke%20Road%2035a%20Chatsworth%20Road%20Brighton.pdf,ETRS89,4036383,-10569,530368,105457,0.26,not owned by a public authority,,not permissioned,,,https://planningapps.brighton-hove.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=ZZZR7JDMXE961|https://planningapps.brighton-hove.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=ZZZR7IDMXE324,,20,,,,20,,,,,2017-09-28,2018-10-26
http://opendatacommunities.org/id/unitary-authority/brighton-and-hove,Brighton & Hove City Council,SHLAA0653,,Saunders Glassworks Sussex Place Brighton,https://www.brighton-hove.gov.uk/sites/brighton-hove.gov.uk/files/SHLAA0653%20Saunders%20Glassworks%20Sussex%20Place%20Brighton.pdf,ETRS89,4037049,-9463,531497,104629,0.14,owned by a public authority,yes,permissioned,full planning permission,2011-03-18,https://planningapps.brighton-hove.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=ZZZR6MDMXE445|https://planningapps.brighton-hove.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=ZZZR78DMXE773,,49,Erection of a five storey block of flats 2 bungalows and 1 house comprising a total of 49 units including 20 affordable units,,,,,,,Demolition of original buildings 2013/14 no progress since -Being Used as coach park.,2017-09-18,2018-10-26
http://opendatacommunities.org/id/unitary-authority/brighton-and-hove,Brighton & Hove City Council,SHLAA0660,,46-54 Old London Road Patcham Brighton,https://www.brighton-hove.gov.uk/sites/brighton-hove.gov.uk/files/SHLAA0660%2046-54%20Old%20London%20Road%20Patcham%20Brighton.pdf,ETRS89,4033974,-10565,530288,108562,0.46,not owned by a public authority,,not permissioned,,,https://planningapps.brighton-hove.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=ZZZR5ZDMXE911|https://planningapps.brighton-hove.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=ZZZR79DMXE618|https://planningapps.brighton-hove.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=ZZZR7EDMXE176,,30,,,,30,,,,Draft City Plan Part 2 Allocation,2017-09-28,2018-11-12
http://opendatacommunities.org/id/unitary-authority/brighton-and-hove,Brighton & Hove City Council,SHLAA0670,,Patcham Garage Old London Road Patcham,https://www.brighton-hove.gov.uk/sites/brighton-hove.gov.uk/files/SHLAA0670%20Patcham%20Garage%20Old%20London%20Road%20Patcham.pdf,ETRS89,4033851,-10634,530215,108718,0.06,not owned by a public authority,,not permissioned,,,https://planningapps.brighton-hove.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=ZZZR75DMXE402|https://planningapps.brighton-hove.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=ZZZR7SDMXE995,,6,,,,6,,,,,2017-09-28,2018-10-26
http://opendatacommunities.org/id/unitary-authority/brighton-and-hove,Brighton & Hove City Council,SHLAA0672,,Texaco Service Station 133 Kingsway Hove,https://www.brighton-hove.gov.uk/sites/brighton-hove.gov.uk/files/SHLAA0672%20Texaco%20Service%20Station%20133%20Kingsway%20Hove.pdf,ETRS89,4037146,-12499,528466,104418,0.13,not owned by a public authority,yes,permissioned,full planning permission,2017-08-18,https://planningapps.brighton-hove.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=ZZZR5ZDMXE147,,58,Proposed erection of 55 No. residential apartments and 3 dwellings,375 sq.m of retail floorspace (A1 Use Class) a change of use of the ground floor of the former Alibi Public House to an A1 café,,,,yes,http://wam.brighton-hove.gov.uk/PlanningWAM/doc/Supporting%20Document(s)-3892233.pdf?extension=.pdf&id=3892233&location=VOLUME5&contentType=application/pdf&pageCount=1|http://wam.brighton-hove.gov.uk/PlanningWAM/doc/Supporting%20Document(s)-3933798.pdf?extension=.pdf&id=3933798&location=VOLUME5&contentType=application/pdf&pageCount=1,2015 Call for Sites. Commenced 2018,2017-09-18,2018-10-26
http://opendatacommunities.org/id/unitary-authority/brighton-and-hove,Brighton & Hove City Council,SHLAA0676,,Cadogan Court 134a Dyke Road Brighton,https://www.brighton-hove.gov.uk/sites/brighton-hove.gov.uk/files/SHLAA0676%20Cadogan%20Court%20134a%20Dyke%20Road%20Brighton_0.pdf,ETRS89,4036467,-10492,530448,105350,0.15,not owned by a public authority,,not permissioned,,,https://planningapps.brighton-hove.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=ZZZR71DMXE989,,11,,,,11,,,,,2017-09-28,2018-10-26
http://opendatacommunities.org/id/unitary-authority/brighton-and-hove,Brighton & Hove City Council,SHLAA0677,,City College Pelham Street,https://www.brighton-hove.gov.uk/sites/brighton-hove.gov.uk/files/SHLAA0677%20City%20College%20Pelham%20Street.pdf,ETRS89,4036825,-9671,531281,104913,0.63,not owned by a public authority,,not permissioned,,,https://planningapps.brighton-hove.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=ZZZR6CDMXE930,,100,,,,100,,,,Call for Sites 2017. Draft City Plan Part 2 Allocation,2017-09-28,2018-11-12
http://opendatacommunities.org/id/unitary-authority/brighton-and-hove,Brighton & Hove City Council,SHLAA0758,,Decon Laboratories Conway Street,https://www.brighton-hove.gov.uk/sites/brighton-hove.gov.uk/files/SHLAA0758%20Decon%20Laboratories%20Conway%20Street.pdf,ETRS89,4036273,-12415,528520,105546,0.16,owned by a public authority,,not permissioned,,,https://planningapps.brighton-hove.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=ZZZR69DMXE635|https://planningapps.brighton-hove.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=ZZZR77DMXE537,,28,,,,28,,,,Council Owned Site,2017-09-28,2018-11-12
http://opendatacommunities.org/id/unitary-authority/brighton-and-hove,Brighton & Hove City Council,SHLAA0853,,Brighton And Hove (Corals) Stadium Nevill Road Hove,https://www.brighton-hove.gov.uk/sites/brighton-hove.gov.uk/files/SHLAA0853%20Brighton%20And%20Hove%20%28Corals%29%20Stadium%20Nevill%20Road%20Hove.pdf,ETRS89,4035673,-12446,528468,106319,2.49,not owned by a public authority,,not permissioned,,,https://planningapps.brighton-hove.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=ZZZR7FDMXE498,,75,,,,75,,,,,2017-09-28,2018-10-26
http://opendatacommunities.org/id/unitary-authority/brighton-and-hove,Brighton & Hove City Council,SHLAA0858,,27-31 Church Street Brighton,https://www.brighton-hove.gov.uk/sites/brighton-hove.gov.uk/files/SHLAA0858%2027-31%20Church%20Street%20Brighton.pdf,ETRS89,4037192,-9998,530967,104430,0.12,not owned by a public authority,yes,permissioned,full planning permission,2013-02-08,https://planningapps.brighton-hove.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=ZZZR5ZDMXE648|https://planningapps.brighton-hove.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=ZZZR6FDMXE938|https://planningapps.brighton-hove.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=ZZZR6JDMXE885|https://planningapps.brighton-hove.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=ZZZR7GDMXE012|https://planningapps.brighton-hove.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=ZZZR7KDMXE624,,10,Mixed use development including 9 residential dwellings,Mixed use development comprising retail (341 sqm) and offices (631 sqm) incorporating basement level parking and associated landscaping. ,,,,yes,http://wam.brighton-hove.gov.uk/PlanningWAM/doc/Supporting%20Document(s)-1968901.pdf?extension=.pdf&id=1968901&location=VOLUME3&contentType=application/pdf&pageCount=1,Commenced although currently being used as secure gated car park. Draft City Plan Part 2 Allocation,2017-09-19,2018-11-12
http://opendatacommunities.org/id/unitary-authority/brighton-and-hove,Brighton & Hove City Council,SHLAA0860,,Anston House Preston Road,https://www.brighton-hove.gov.uk/sites/brighton-hove.gov.uk/files/SHLAA0860%20Anston%20House%20Preston%20Road.pdf,ETRS89,4036153,-10195,530734,105764,0.6,not owned by a public authority,yes,permissioned,full planning permission,2017-11-02,https://planningapps.brighton-hove.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=ZZZR5ZDMXE382|https://planningapps.brighton-hove.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=ZZZR6ADMXE406|https://planningapps.brighton-hove.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=ZZZR6BDMXE826|https://planningapps.brighton-hove.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=ZZZR6GDMXE268|https://planningapps.brighton-hove.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=ZZZR7ODMXE641,,229,Demolition of existing building and erection of a new building  to provide 229 residential units,Flexible commercial/café space (B1/A3) use at ground level,,,,,,CPP1 Strategic Allocation,2017-09-19,2018-11-12
http://opendatacommunities.org/id/unitary-authority/brighton-and-hove,Brighton & Hove City Council,SHLAA0861,,EDF Portland Road Business Park (EM1),https://www.brighton-hove.gov.uk/sites/brighton-hove.gov.uk/files/SHLAA0861%20EDF%20Portland%20Road%20Business%20Park.pdf,ETRS89,4036225,-14133,526801,105558,2.87,not owned by a public authority,,not permissioned,,,https://planningapps.brighton-hove.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=ZZZR6QDMXE362|https://planningapps.brighton-hove.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=ZZZR6UDMXE531,,113,,,,113,,,,,2017-09-28,2018-10-26
http://opendatacommunities.org/id/unitary-authority/brighton-and-hove,Brighton & Hove City Council,SHLAA0862,,Conway Street (EM1),https://www.brighton-hove.gov.uk/sites/brighton-hove.gov.uk/files/SHLAA0862%20Conway%20Street.pdf,ETRS89,4036283,-12251,528684,105538,1.66,not owned by a public authority,,pending decision,,,https://planningapps.brighton-hove.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=ZZZR5ZDMXE233|https://planningapps.brighton-hove.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=ZZZR6QDMXE383|https://planningapps.brighton-hove.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=ZZZR6SDMXE466,,200,,,,200,,,,CPP1 Strategic Allocation- Planning App BH2016/02663 Refused Appeal Lodged,2017-09-28,2018-11-12
http://opendatacommunities.org/id/unitary-authority/brighton-and-hove,Brighton & Hove City Council,SHLAA0865,,149-151 Preston Road (Thales) (EM2),https://www.brighton-hove.gov.uk/sites/brighton-hove.gov.uk/files/SHLAA0865%20149-151%20Preston%20Road%20%28Thales%29.pdf,ETRS89,4036129,-10246,530682,105793,0.12,not owned by a public authority,,not permissioned,,,,,15,,,,15,,,,CPP1 Strategic Allocation.,2017-09-28,2018-11-12
http://opendatacommunities.org/id/unitary-authority/brighton-and-hove,Brighton & Hove City Council,SHLAA0866,,(Natwest) 153 Preston Road (EM2),https://www.brighton-hove.gov.uk/sites/brighton-hove.gov.uk/files/SHLAA0866%20%28Natwest%29%20153%20Preston%20Road.pdf,ETRS89,4036108,-10262,530666,105820,0.31,not owned by a public authority,,not permissioned,,,,,40,,,,40,,,,CPP1 Strategic Allocation.,2017-09-28,2018-11-12
http://opendatacommunities.org/id/unitary-authority/brighton-and-hove,Brighton & Hove City Council,SHLAA0868,,Park Gate 161-163 Preston Road (EM2),https://www.brighton-hove.gov.uk/sites/brighton-hove.gov.uk/files/SHLAA0868%20Park%20Gate%20161-163%20Preston%20Road.pdf,ETRS89,4036069,-10323,530603,105869,0.25,not owned by a public authority,,not permissioned,,,,,30,,,,30,,,,CPP1 Strategic Allocation.,2017-09-28,2018-11-12
http://opendatacommunities.org/id/unitary-authority/brighton-and-hove,Brighton & Hove City Council,SHLAA0869,,87 Preston Road,https://www.brighton-hove.gov.uk/sites/brighton-hove.gov.uk/files/SHLAA0869%2087%20Preston%20Road.pdf,ETRS89,4036253,-10033,530900,105640,0.6,not owned by a public authority,yes,permissioned,full planning permission,2017-11-20,https://planningapps.brighton-hove.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=ONKE6WDMK1R00,,25,Change of use from education (D1) to 25no flats (C3) i,,,,,yes,http://wam.brighton-hove.gov.uk/PlanningWAM/doc/Supporting%20Document(s)-3859186.pdf?extension=.pdf&id=3859186&location=VOLUME5&contentType=application/pdf&pageCount=1,Development not started 2018,2017-09-19,2018-11-12
http://opendatacommunities.org/id/unitary-authority/brighton-and-hove,Brighton & Hove City Council,SHLAA0871,,Peacock Industrial Estate Lyon Close Hove,https://www.brighton-hove.gov.uk/sites/brighton-hove.gov.uk/files/SHLAA0871%20Peacock%20Industrial%20Estate%20Lyon%20Close%20Hove.pdf,ETRS89,4036517,-11113,529829,105268,2.07,not owned by a public authority,,pending decision,,,https://planningapps.brighton-hove.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=P9MU7ADML2400,,120,,,,120,,,,Call for Sites 2017. App BH2018/01738 UC 163 units. Part of  Draft CPP2 Strategic Site Allocation 3,2017-09-28,2018-10-26
http://opendatacommunities.org/id/unitary-authority/brighton-and-hove,Brighton & Hove City Council,SHLAA0878,,Westerman Complex School Road Hove,https://www.brighton-hove.gov.uk/sites/brighton-hove.gov.uk/files/SHLAA0878%20Westerman%20Complex%20School%20Road%20Hove.pdf,ETRS89,4036257,-13316,527619,105541,0.63,not owned by a public authority,yes,permissioned,outline planning permission,2018-08-03,https://planningapps.brighton-hove.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=ZZZR5ZDMXE349|https://planningapps.brighton-hove.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=PDFVI5DMLVR00,,104,Demolition of existing mixed use buildings and erection of 104 dwellings,572 Sqm of office space (B1),,,,,,Reserved matters BH2018/02561 Under Consideration,2017-09-19,2018-11-12
http://opendatacommunities.org/id/unitary-authority/brighton-and-hove,Brighton & Hove City Council,SHLAA0891,,70 and site of Chrome Productions Limited Goldstone Lane Hove,https://www.brighton-hove.gov.uk/sites/brighton-hove.gov.uk/files/SHLAA0891%2070%20and%20site%20of%20Chrome%20Productions%20Limited%20Goldstone%20Lane%20Hove.pdf,ETRS89,4036108,-12251,528678,105763,0.25,not owned by a public authority,yes,permissioned,full planning permission,2016-05-25,https://planningapps.brighton-hove.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=ZZZR66DMXE838,,65,Demolition of existing buildings and redevelopment of site including construction of new part 4no part 5no and part 6no storey building providing 59no self contained apartments (C3). Erection of 6no three storey terraced dwelling houses (C3),Demolition of existing buildings and redevelopment of site including construction of new part 4no part 5no and part 6no storey building providing office space (119 sqm B1) at ground floor level,,,,yes,http://wam.brighton-hove.gov.uk/PlanningWAM/doc/Supporting%20Document(s)-3193745.pdf?extension=.pdf&id=3193745&location=VOLUME4&contentType=application/pdf&pageCount=1,Development commenced on site 2016/17,2017-09-19,2018-10-26
http://opendatacommunities.org/id/unitary-authority/brighton-and-hove,Brighton & Hove City Council,SHLAA0892,,EM1 Melbourne Street/Enterprise Point,https://www.brighton-hove.gov.uk/sites/brighton-hove.gov.uk/files/SHLAA0892%20Melbourne%20Street%20Enterprise%20Point.pdf,ETRS89,4036202,-8718,532212,105743,0.55,not owned by a public authority,,not permissioned,,,https://planningapps.brighton-hove.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=ZZZR6CDMXE964,,80,,,,80,,,,CPP1 Strategic Allocation. B2 uses on site which would need to be relocated. Adjacent to Local Wildlife Site.,2017-09-28,2018-11-12
http://opendatacommunities.org/id/unitary-authority/brighton-and-hove,Brighton & Hove City Council,SHLAA0893,SHLA893899,Longley Industrial Estate New England Street,https://www.brighton-hove.gov.uk/sites/brighton-hove.gov.uk/files/SHLAA0893%20Longley%20Industrial%20Estate.pdf,ETRS89,4036445,-9852,531087,105397,0.24,not owned by a public authority,yes,not permissioned,,,,,45,,,,45,,,,SHLAA call for Sites 2015 part of Housing led mixed use scheme. Part of Strategic Allocation. Planning Application BH2018/02598 Longley Industrial Estate submitted Aug 2018 for 208 residential units.,2018-12-17,2018-12-17
http://opendatacommunities.org/id/unitary-authority/brighton-and-hove,Brighton & Hove City Council,SHLAA0894,,Richardson's scrap yard and Brewer's Paint (Albany House),https://www.brighton-hove.gov.uk/sites/brighton-hove.gov.uk/files/SHLAA0894%20Richardson%27s%20scrap%20yard%20and%20Brewer%27s%20Paint.pdf,ETRS89,4036478,-9897,531043,105353,0.27,not owned by a public authority,,not permissioned,,,https://planningapps.brighton-hove.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=ZZZR6PDMXE446,,20,,,,20,,,,CPP1 Strategic Allocation. Adjacent to Local Wildlife Site.,2017-09-28,2018-11-12
http://opendatacommunities.org/id/unitary-authority/brighton-and-hove,Brighton & Hove City Council,SHLAA0899,SHLA893899,Vantage Point and Circus Parade New England Street,https://www.brighton-hove.gov.uk/sites/brighton-hove.gov.uk/files/SHLAA0899%20Vantage%20Point%20and%20Circus%20Parade.pdf,ETRS89,4036489,-9815,531126,105342,0.36,not owned by a public authority,yes,not permissioned,,,,,45,,,,45,,,,SHLAA call for Sites 2015 part of Housing led mixed use scheme. Part of Strategic Allocation.,2018-12-17,2018-12-17
http://opendatacommunities.org/id/unitary-authority/brighton-and-hove,Brighton & Hove City Council,SHLAA0925,,Kensington Street car parking sites Brighton BN1 4AJ,https://www.brighton-hove.gov.uk/sites/brighton-hove.gov.uk/files/SHLAA0925%20Kensington%20Street%20car%20parking%20sites%20Brighton.pdf,ETRS89,4037043,-9751,531209,104629,0.04,owned by a public authority,yes,permissioned,full planning permission,2017-12-07,https://planningapps.brighton-hove.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=ZZZR60DMXE760|https://planningapps.brighton-hove.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=ZZZR7ADMXE859|https://planningapps.brighton-hove.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=ZZZR7HDMXE388|https://planningapps.brighton-hove.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=ZZZR7JDMXE204,,12,Erection of 12no residential units,,,,,,,Commenced 2018,2017-09-19,2018-11-12
http://opendatacommunities.org/id/unitary-authority/brighton-and-hove,Brighton & Hove City Council,SHLAA0930,,107 Boundary Road Hove,https://www.brighton-hove.gov.uk/sites/brighton-hove.gov.uk/files/SHLAA0930%20107%20Boundary%20Road%20Hove.pdf,ETRS89,4036058,-14378,526550,105766,0.07,not owned by a public authority,yes,permissioned,full planning permission,2017-04-26,https://planningapps.brighton-hove.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=OJ742QDMN2100|https://planningapps.brighton-hove.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=ZZZR5ZDMXE884|https://planningapps.brighton-hove.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=ZZZR63DMXE718|https://planningapps.brighton-hove.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=ZZZR65DMXE887|https://planningapps.brighton-hove.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=ZZZR6TDMXE533|https://planningapps.brighton-hove.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=ZZZR6TDMXE540,,6,Demolition of existing house and erection of 7no flats ,,,,,,,Commenced 2017/18.,2017-09-19,2018-11-12
http://opendatacommunities.org/id/unitary-authority/brighton-and-hove,Brighton & Hove City Council,SHLAA0931,,Langfords Hotel 8-16 Third Avenue  Hove,https://www.brighton-hove.gov.uk/sites/brighton-hove.gov.uk/files/SHLAA0931%20Langfords%20Hotel%208-16%20Third%20Avenue%20%20Hove.pdf,ETRS89,4037063,-12042,528920,104538,0.18,not owned by a public authority,,not permissioned,,,https://planningapps.brighton-hove.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=ZZZR6ODMXE778|https://planningapps.brighton-hove.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=ZZZR6XDMXE494|https://planningapps.brighton-hove.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=ZZZR7VDMXE076,,27,,,,27,,,,,2017-09-28,2018-10-30
http://opendatacommunities.org/id/unitary-authority/brighton-and-hove,Brighton & Hove City Council,SHLAA0932,,Land at 189 Kingsway Hove (Sackville Hotel),https://www.brighton-hove.gov.uk/sites/brighton-hove.gov.uk/files/SHLAA0932%20Land%20at%20189%20Kingsway%20Hove%20%28Sackville%20Hotel%29.pdf,ETRS89,4037023,-13125,527836,104559,0.17,not owned by a public authority,yes,permissioned,full planning permission,2017-11-14,https://planningapps.brighton-hove.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=ONM8XNDMK4H00|https://planningapps.brighton-hove.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=ZZZR65DMXE655|https://planningapps.brighton-hove.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=ZZZR6HDMXE413|https://planningapps.brighton-hove.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=ZZZR6IDMXE289|https://planningapps.brighton-hove.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=ZZZR6LDMXE110,,60,Erection of building to provide 60 residential dwellings,,,,,,,SHLAA Call for Sites 2015. BH2017/01108 Not Started 2018  superseded BH2015/00471 (9 units),2017-09-19,2018-11-12
http://opendatacommunities.org/id/unitary-authority/brighton-and-hove,Brighton & Hove City Council,SHLAA0933,,Courtlands Hotel 11-17 The Drive Hove,https://www.brighton-hove.gov.uk/sites/brighton-hove.gov.uk/files/SHLAA0933%20Courtlands%20Hotel%2011-17%20The%20Drive%20Hove.pdf,ETRS89,4036873,-11822,529133,104790,0.15,not owned by a public authority,,not permissioned,,,https://planningapps.brighton-hove.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=ZZZR71DMXE702|https://planningapps.brighton-hove.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=ZZZR7ODMXE703,,23,,,,23,,,,,2017-10-02,2018-10-30
http://opendatacommunities.org/id/unitary-authority/brighton-and-hove,Brighton & Hove City Council,SHLAA0934,,St Catherine's Lodge Hotel St Catherine's Terrace Kingsway Hove,https://www.brighton-hove.gov.uk/sites/brighton-hove.gov.uk/files/SHLAA0934%20St%20Catherine%27s%20Lodge%20Hotel%20St%20Catherine%27s%20Terrace%20Kingsway%20Hove.pdf,ETRS89,4037125,-12328,528636,104450,0.15,not owned by a public authority,,not permissioned,,,,,45,,,,45,,,,Pre-application stage,2017-10-02,2018-11-12
http://opendatacommunities.org/id/unitary-authority/brighton-and-hove,Brighton & Hove City Council,SHLAA0935,,Prince's Marine Hotel 153 Kingsway Hove,https://www.brighton-hove.gov.uk/sites/brighton-hove.gov.uk/files/SHLAA0935%20Prince%27s%20Marine%20Hotel%20153%20Kingsway%20Hove.pdf,ETRS89,4037054,-12816,528146,104527,0.14,not owned by a public authority,,not permissioned,,,,,21,,,,21,,,,,2017-10-02,2018-10-30
http://opendatacommunities.org/id/unitary-authority/brighton-and-hove,Brighton & Hove City Council,SHLAA0950,,North Star Car Showroom 20 Carlton Terrace Station Road Portslade,https://www.brighton-hove.gov.uk/sites/brighton-hove.gov.uk/files/SHLAA0950%20North%20Star%20Car%20Showroom%2020%20Carlton%20Terrace%20Station%20Road%20Portslade.pdf,ETRS89,4036095,-14461,526469,105716,0.16,not owned by a public authority,,not permissioned,,,https://planningapps.brighton-hove.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=ZZZR6IDMXE567|https://planningapps.brighton-hove.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=ZZZR6NDMXE075|https://planningapps.brighton-hove.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=ZZZR6NDMXE079,,16,,,,16,,,,,2017-10-02,2017-12-18
http://opendatacommunities.org/id/unitary-authority/brighton-and-hove,Brighton & Hove City Council,SHLAA0952,,21A- 21F Station Road Portslade,https://www.brighton-hove.gov.uk/sites/brighton-hove.gov.uk/files/SHLAA0952%2021A-%2021F%20Station%20Road%20Portslade.pdf,ETRS89,4036369,-14593,526346,105359,0.07,not owned by a public authority,,not permissioned,,,https://planningapps.brighton-hove.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=ZZZR6ADMXE299|https://planningapps.brighton-hove.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=ZZZR6GDMXE867|https://planningapps.brighton-hove.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=ZZZR6IDMXE485,,7,,,,7,,,,,2017-10-02,2018-10-30
http://opendatacommunities.org/id/unitary-authority/brighton-and-hove,Brighton & Hove City Council,SHLAA0965,,Land between 38-50 Carlyle Street Brighton,https://www.brighton-hove.gov.uk/sites/brighton-hove.gov.uk/files/SHLAA0965%20Land%20between%2038-50%20Carlyle%20Street%20Brighton.pdf,ETRS89,4036710,-8659,532289,105089,0.06,not owned by a public authority,,not permissioned,,,https://planningapps.brighton-hove.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=ZZZR7CDMXE883|https://planningapps.brighton-hove.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=ZZZR7FDMXE137|https://planningapps.brighton-hove.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=ZZZR7ODMXE951,,9,,,,9,,,,,2017-10-02,2018-10-30
