OrganisationURI,OrganisationLabel,SiteReference,PreviouslyPartOf,SiteNameAddress,SiteplanURL,CoordinateReferenceSystem,GeoX,GeoY,Hectares,OwnershipStatus,Deliverable,PlanningStatus,PermissionType,PermissionDate,PlanningHistory,ProposedForPIP,MinNetDwellings,DevelopmentDescription,NonHousingDevelopment,Part2,NetDwellingsRangeFrom,NetDwellingsRangeTo,HazardousSubstances,SiteInformation,Notes,FirstAddedDate,LastUpdatedDate
http://opendatacommunities.org/id/district-council/gloucester,Gloucester City Council,GLOSBR018,,"Southgate Moorings, off Southgate Street, Westgate",http://www.gloucester.gov.uk/Documents/GLOSBR018%20%20Southgate%20Moorings.pdf,OSGB36,382878,218231,0.5,owned by a public authority,yes,permissioned,full planning permission,2010-05-19,http://glcstrplnng12.co.uk/online-applications/propertyDetails.do?activeTab=relatedCases&keyVal=001DBOHMLI000,,40,housing development proposed over ground floor uses,on ground floor,,,,,,city council owned site,2017-12-01,2018-12-18
http://opendatacommunities.org/id/district-council/gloucester,Gloucester City Council,GLOSBR019,,"Part of Kings Quarter, Westgate",http://www.gloucester.gov.uk/Documents/GLOSBR019%20%20Kings%20Quarter.pdf,OSGB36,383519,218590,2.84,owned by a public authority,yes,permissioned,full planning permission,2017-09-06,http://glcstrplnng12.co.uk/online-applications/propertyDetails.do?activeTab=relatedCases&keyVal=NTC4J0HM04701,,80,"priority regeneration site for Gloucester City Council, mixed town centre uses including new bus station, retail, 
housing and student accomodation",yes mixed uses proposed,,,,,,city council owned site,2017-12-01,2018-12-18
http://opendatacommunities.org/id/district-council/gloucester,Gloucester City Council,GLOSBR020,,"18 Quay Street, Cathedral Coaches, Westgate",http://www.gloucester.gov.uk/Documents/GLOSBR020%20%2018%20Quay%20Street.pdf,OSGB36,382779,218751,0.09,not owned by a public authority,yes,not permissioned,,,,,25,"currently in use as a coach hire business, housing development not proposed but site has been considered as part of the Gloucester Housing Zone process",not proposed for non housing development,,,,,,,2017-12-01,2018-12-18
http://opendatacommunities.org/id/district-council/gloucester,Gloucester City Council,GLOSBR021,part of greater blackfriars,"Gloucester Prison, the Quay, Westgate",http://www.gloucester.gov.uk/Documents/GLOSBR021%20%20Gloucester%20Prison.pdf,OSGB36,382784,218542,1.45,not owned by a public authority,yes,permissioned,full planning permission,2018-12-06,http://glcstrplnng12.co.uk/online-applications/propertyDetails.do?activeTab=relatedCases&keyVal=NWGYWEHM04F00,,204,redevelopment of former prison to provide over 200 dwellings,not proposed for non housing development,,,,,,current application with complex archaeological and historic environment constraints,2017-12-01,2018-12-18
http://opendatacommunities.org/id/district-council/gloucester,Gloucester City Council,GLOSBR022,part of greater blackfriars,"Quayside part of Blackfriars LDO, Quay Street, Westgate",http://www.gloucester.gov.uk/Documents/GLOSBR022%20%20Quayside.pdf,OSGB36,382779,218677,2.9,owned by a public authority,yes,permissioned,planning permission granted under an order,2017-04-21,http://glcstrplnng12.co.uk/online-applications/propertyDetails.do?activeTab=relatedCases&keyVal=0010PDHMLI000,,100,A residential led Local Development Order for predominantly residential uses with other supporting uses,student accomodation,,,,,,"student accomodation is currently being constructed on the barbican part of the site and it 
is likely that the quayside portion 1.7 ha could accommodate a significant number of dwellings at high density if proposed. Flood risk is significant on parts of the site",2017-12-01,2018-12-18
http://opendatacommunities.org/id/district-council/gloucester,Gloucester City Council,GLOSBR023,,"Former MOD Oil Storage Depot, off Honeythorn Close, Hempsted, Westgate",http://www.gloucester.gov.uk/Documents/GLOSBR023%20%20Former%20MoD%20Oil%20Storage.pdf,OSGB36,381972,217628,4.42,not owned by a public authority,yes,permissioned,outline planning permission,2017-06-28,http://glcstrplnng12.co.uk/online-applications/propertyDetails.do?activeTab=relatedCases&keyVal=IP9Z2CHM74001,,85,housing development proposed,not proposed for non housing development,,,,,,difficult brownfield site with potential contamination issues,2017-12-01,2018-12-18
http://opendatacommunities.org/id/district-council/gloucester,Gloucester City Council,GLOSBR024,,104 Northgate Street,http://www.gloucester.gov.uk/Documents/GLOSBR024%20%20104%20Northgate%20Street.pdf,OSGB36,383430,218712,0.06,owned by a public authority,yes,not permissioned,,,http://glcstrplnng12.co.uk/online-applications/propertyDetails.do?activeTab=relatedCases&keyVal=0010MXHMLI000,,20,no housing development is currently proposed,not proposed for non housing development,,,,,,,2017-12-01,2018-12-18
http://opendatacommunities.org/id/district-council/gloucester,Gloucester City Council,GLOSBR025,,"12-16 Quay Street, former Lansons, Westgate",http://www.gloucester.gov.uk/Documents/GLOSBR025%20%2012-16%20Quay%20Street.pdf,OSGB36,382827,218744,0.17,not owned by a public authority,yes,not permissioned,,,http://glcstrplnng12.co.uk/online-applications/propertyDetails.do?activeTab=relatedCases&keyVal=0010PYHMLI000,,10,student housing proposed,not proposed for non housing development,,,,,,,2017-12-01,2018-12-18
http://opendatacommunities.org/id/district-council/gloucester,Gloucester City Council,GLOSBR026,,"114 - 118 Eastgate Street, Westgate",http://www.gloucester.gov.uk/Documents/GLOSBR026%20%20114-118%20Eastgate%20Street.pdf,OSGB36,383553,218188,0.13,not owned by a public authority,yes,not permissioned,,,,,15,housing development proposed but not in the short term,not proposed for non housing development,,,,,,,2017-12-01,2018-12-18
http://opendatacommunities.org/id/district-council/gloucester,Gloucester City Council,GLOSBR028,,"Land at Monk Meadow Dock, Westgate",http://www.gloucester.gov.uk/Documents/GLOSBR028%20%20Land%20at%20Monk%20Meadow.pdf,OSGB36,382298,217659,4.58,not owned by a public authority,yes,permissioned,reserved matters approval,2018-11-13,http://glcstrplnng12.co.uk/online-applications/propertyDetails.do?activeTab=relatedCases&keyVal=LKXOOBHM0DP00,,411,housing development proposed,not proposed for non housing development,,,,,,,2017-12-01,2018-12-18
http://opendatacommunities.org/id/district-council/gloucester,Gloucester City Council,GLOSBR029,,"Friary House, Southgate Street, Westgate",http://www.gloucester.gov.uk/Documents/GLOSBR029%20%20Friary%20House.pdf,OSGB36,383030,218442,0.08,not owned by a public authority,yes,permissioned,other,2017-07-10,http://glcstrplnng12.co.uk/online-applications/propertyDetails.do?activeTab=relatedCases&keyVal=001HXOHMLI000,,24,housing development proposed,not proposed for non housing development,,,,,,,2017-12-01,2018-12-18
http://opendatacommunities.org/id/district-council/gloucester,Gloucester City Council,GLOSBR031,,"The Lodge, 19 Brunswick Square, Westgate",http://www.gloucester.gov.uk/Documents/GLOSBR031%20%20The%20Lodge%20Brunswick%20Square.pdf,OSGB36,382956,218079,0.14,not owned by a public authority,yes,permissioned,full planning permission,2016-01-08,http://glcstrplnng12.co.uk/online-applications/propertyDetails.do?activeTab=relatedCases&keyVal=00105CHMLI000,,10,housing development permitted,not proposed for non housing development,,,,,,,2017-12-01,2018-12-18
http://opendatacommunities.org/id/district-council/gloucester,Gloucester City Council,GLOSBR032,,"6 Spa Road, former RAF Club Building, Westgate",http://www.gloucester.gov.uk/Documents/GLOSBR032%20%206%20Spa%20Road.pdf,OSGB36,382881,217988,0.1,not owned by a public authority,yes,permissioned,full planning permission,2015-07-09,http://glcstrplnng12.co.uk/online-applications/propertyDetails.do?activeTab=relatedCases&keyVal=0010HWHMLI000,,14,housing development permitted,not proposed for non housing development,,,,,,,2017-12-01,2018-12-18
http://opendatacommunities.org/id/district-council/gloucester,Gloucester City Council,GLOSBR033,part of greater blackfriars,"The former Fleece Hotel, off Westgate Street, Greater Blackfriars, Westgate",http://www.gloucester.gov.uk/Documents/GLOSBR033%20%20The%20Former%20Fleece%20Hotel.pdf,OSGB36,383067,218590,0.28,owned by a public authority,yes,not permissioned,,,,,30,"nothing proposed, but planning concept statement produced in 2012",likely but nothing proposed,,,,,,,2017-12-01,2018-12-18
