OrganisationURI,OrganisationLabel,SiteReference,PreviouslyPartOf,SiteNameAddress,SiteplanURL,CoordinateReferenceSystem,GeoX,GeoY,Hectares,OwnershipStatus,Deliverable,PlanningStatus,PermissionType,PermissionDate,PlanningHistory,ProposedForPIP,MinNetDwellings,DevelopmentDescription,NonHousingDevelopment,Part2,NetDwellingsRangeFrom,NetDwellingsRangeTo,HazardousSubstances,SiteInformation,Notes,FirstAddedDate,LastUpdatedDate
http://opendatacommunities.org/id/district-council/new-forest,New Forest District Council,BLR_Fawl_002,,"Site of the Former Fawley Power Station, Fawley",http://www.newforest.gov.uk/media/35743/Brownfield-Land-Register-Site-Location-Maps/Spreadsheet/Brownfield_Land_Register_Site_Location_Maps_(20_December_2019).pdf,WGS84,-1.329304,50.819675,49.0,not owned by a public authority,,not permissioned,,,,,1380,Around 1380 dwellings,Mixed employment/maritime/commercial/civic uses,,,,,http://www.newforest.gov.uk/localplanexamination,Strategic Site Allocation (SS.4) in the Local Plan Review 2016-2036 Part 1: Planning Strategy,2017-12-31,2018-12-31
http://opendatacommunities.org/id/district-council/new-forest,New Forest District Council,BLR_Fording_002,,"Ashford Works, Fordingbridge",http://www.newforest.gov.uk/media/35743/Brownfield-Land-Register-Site-Location-Maps/Spreadsheet/Brownfield_Land_Register_Site_Location_Maps_(20_December_2019).pdf,WGS84,-1.806299,50.927304,0.35,not owned by a public authority,,not permissioned,,,,,10,10 dwellings,,,,,,,"Small 0.35ha employment site tightly surrounded by residential on all sides. Site in very poor condition, buildings in very poor condition and would appear unlikely to attract future commercial occupiers. Some units appear vacant. Not a particularly suitable location for the light industrial uses currently present. Could accommodate around 10 dwellings",2017-12-31,2018-12-31
http://opendatacommunities.org/id/district-council/new-forest,New Forest District Council,BLR_Fording_003,,"Fordingbridge Club, Roundhill, Fordingbridge",http://www.newforest.gov.uk/media/35743/Brownfield-Land-Register-Site-Location-Maps/Spreadsheet/Brownfield_Land_Register_Site_Location_Maps_(20_December_2019).pdf,WGS84,-1.790917,50.927596,0.1,not owned by a public authority,yes,permissioned,full planning permission,2017-07-12,,,8,"7 two-bedroom houses, 1 two-bedroom flat",Retail unit,,,,,http://planning.newforest.gov.uk/online-applications/,Permission reference: 17/10426,2017-12-31,2019-12-31
http://opendatacommunities.org/id/district-council/new-forest,New Forest District Council,BLR_Hythe_001,,"2 South Street, Hythe",http://www.newforest.gov.uk/media/35743/Brownfield-Land-Register-Site-Location-Maps/Spreadsheet/Brownfield_Land_Register_Site_Location_Maps_(20_December_2019).pdf,WGS84,-1.397012,50.868033,0.27,not owned by a public authority,yes,permissioned,full planning permission,2019-04-02,,,41,"Retirement housing scheme - 27 one-bedroom flats, 16 two-bedroom flats, loss of two existing flats",,,,,,http://planning.newforest.gov.uk/online-applications/,Permission reference: 17/11646,2017-12-31,2019-12-31
http://opendatacommunities.org/id/district-council/new-forest,New Forest District Council,BLR_Hythe_002,,"Hythe & Dibden War Memorial Hospital, Beaulieu Road, Hythe",http://www.newforest.gov.uk/media/35743/Brownfield-Land-Register-Site-Location-Maps/Spreadsheet/Brownfield_Land_Register_Site_Location_Maps_(20_December_2019).pdf,WGS84,-1.402987,50.858539,1.5,owned by a public authority,,permissioned,outline planning permission,2018-08-03,,,21,"7 two-bedroom houses, 3 three-bedroom houses, 2 four-bedroom houses, 3 one-bedroom flats, 6 two-bedroom flats",Community hospital,,,,,http://planning.newforest.gov.uk/online-applications/,Permission reference: 17/11204,2017-12-31,2019-12-31
http://opendatacommunities.org/id/district-council/new-forest,New Forest District Council,BLR_Hythe_003,,"Former Police Station Site, Jones Lane, Hythe",http://www.newforest.gov.uk/media/35743/Brownfield-Land-Register-Site-Location-Maps/Spreadsheet/Brownfield_Land_Register_Site_Location_Maps_(20_December_2019).pdf,WGS84,-1.40172,50.871474,0.4,owned by a public authority,,not permissioned,,,,,20,20 flats,,,,,,,"Police station building is vacant and not in use. Police services have already relocated from this site to Hardley. 0.4ha site with extensive mature treed frontage, adjacent to Conservation Area. Potential capacity for 20 flats",2017-12-31,2018-12-31
http://opendatacommunities.org/id/district-council/new-forest,New Forest District Council,BLR_Lymi_002,,"Lymington Garage, High Street, Lymington",http://www.newforest.gov.uk/media/35743/Brownfield-Land-Register-Site-Location-Maps/Spreadsheet/Brownfield_Land_Register_Site_Location_Maps_(20_December_2019).pdf,WGS84,-1.540818,50.758069,0.1,not owned by a public authority,yes,permissioned,full planning permission,2019-05-29,,,9,9 three-bedroom houses,Retail and office unit,,,,,http://planning.newforest.gov.uk/online-applications/,Permission reference: 19/10393,2017-12-31,2019-12-31
http://opendatacommunities.org/id/district-council/new-forest,New Forest District Council,BLR_Lymi_003,,"Fox Pond Dairy Depot and Garage, Milford Road, Lymington",http://www.newforest.gov.uk/media/35743/Brownfield-Land-Register-Site-Location-Maps/Spreadsheet/Brownfield_Land_Register_Site_Location_Maps_(20_December_2019).pdf,WGS84,-1.557319,50.749622,0.4,not owned by a public authority,,not permissioned,,,,,14,"Site allocated for around 14 dwellings, with commercial uses on the ground floor along Milford
Road",Commercial uses,,,,,http://www.newforest.gov.uk/article/14189,Adopted Local Plan Allocation LYM5,2017-12-31,2017-12-31
http://opendatacommunities.org/id/district-council/new-forest,New Forest District Council,BLR_Lymi_004,,"Buckland Granaries, Sway Road, Lymington",http://www.newforest.gov.uk/media/35743/Brownfield-Land-Register-Site-Location-Maps/Spreadsheet/Brownfield_Land_Register_Site_Location_Maps_(20_December_2019).pdf,WGS84,-1.557021,50.767402,0.6,not owned by a public authority,yes,permissioned,full planning permission,2018-01-25,,,11,"4 three-bedroom houses, 8 four-bedroom houses, demolition of existing dwelling.",,,,,,http://planning.newforest.gov.uk/online-applications/,Permission reference: 17/10854,2017-12-31,2019-12-31
http://opendatacommunities.org/id/district-council/new-forest,New Forest District Council,BLR_Lymi_005,,"Former Police Station Site, Lymington",http://www.newforest.gov.uk/media/35743/Brownfield-Land-Register-Site-Location-Maps/Spreadsheet/Brownfield_Land_Register_Site_Location_Maps_(20_December_2019).pdf,WGS84,-1.549365,50.759718,0.2,owned by a public authority,,not permissioned,,,,,20,20 flats,,,,,,,"The site is a former police station building but the police has relocated to another premises within the town so the service will continue to be provided in an equally accessible location. Suitable for residential development and given its location and character of adjacent buildings, the site has potential for 20 flats",2018-12-31,2019-12-31
http://opendatacommunities.org/id/district-council/new-forest,New Forest District Council,BLR_Lymi_006,,"Jewsons Depot, Gosport Street, Lymington",http://www.newforest.gov.uk/media/35743/Brownfield-Land-Register-Site-Location-Maps/Spreadsheet/Brownfield_Land_Register_Site_Location_Maps_(20_December_2019).pdf,WGS84,-1.53808,50.759774,0.2,not owned by a public authority,,not permissioned,,,,,10,10 flats,Office Use,,,,,,This site is currently in use as a builder’s merchant but the occupier is interested in making the site available for residential-led redevelopment. The builder's merchant use is not particularly appropriate for the site given its close proximity to residential properties that adjoin the site. Given its location the site has potential for high density residential-led mixed use development. The adopted Local Plan Part 2 (2014) currently identifies this site as a town centre office opportunity (LYM8.6) and that other uses may be acceptable on upper floors,2018-12-31,2019-12-31
http://opendatacommunities.org/id/district-council/new-forest,New Forest District Council,BLR_Lymi_007,,"Town Hall, Avenue Road, Lymington",http://www.newforest.gov.uk/media/35743/Brownfield-Land-Register-Site-Location-Maps/Spreadsheet/Brownfield_Land_Register_Site_Location_Maps_(20_December_2019).pdf,WGS84,-1.544318,50.759668,1.69,owned by a public authority,,not permissioned,,,,,100,Around 100 dwellings,Office and/or community uses and/or commercial uses,,,,,,"This site is comprised of a three storey office block and car park owned by the Council and is on the northern edge of Lymington town centre. Given its location on the edge of the town centre, the character of the site and the immediate area adjacent to the site, this site has significant potential to accommodate mixed use development at a high density. he adopted Local Plan Part 2 (2014) currently identifies this site as a town centre opportunity (LYM8.4)",2019-12-31,2019-12-31
http://opendatacommunities.org/id/district-council/new-forest,New Forest District Council,BLR_Marchw_001,,"Land between Cracknore Hard Lane and Normandy Way, Marchwood",http://www.newforest.gov.uk/media/35743/Brownfield-Land-Register-Site-Location-Maps/Spreadsheet/Brownfield_Land_Register_Site_Location_Maps_(20_December_2019).pdf,WGS84,-1.441599,50.891234,0.5,owned by a public authority,,not permissioned,,,,,12,Adopted Local Plan Allocation. Capacity 12 dwellings,,,,,,http://www.newforest.gov.uk/article/14187,Adopted Local Plan Allocation MAR1,2017-12-31,2017-12-31
http://opendatacommunities.org/id/district-council/new-forest,New Forest District Council,BLR_Milf_002,,"2-4 Keyhaven Road, Milford on Sea",http://www.newforest.gov.uk/media/35743/Brownfield-Land-Register-Site-Location-Maps/Spreadsheet/Brownfield_Land_Register_Site_Location_Maps_(20_December_2019).pdf,WGS84,-1.586642,50.724272,0.4,not owned by a public authority,yes,permissioned,full planning permission,2017-07-31,,,7,"4 two-bedroom detached houses, 4 two-bedroom semi-detached houses, demolition of existing dwelling.",,,,,,http://planning.newforest.gov.uk/online-applications/,Permission reference: 17/10039,2017-12-31,2019-12-31
http://opendatacommunities.org/id/district-council/new-forest,New Forest District Council,BLR_Newm_002,,"59  Station Road, New Milton",http://www.newforest.gov.uk/media/35743/Brownfield-Land-Register-Site-Location-Maps/Spreadsheet/Brownfield_Land_Register_Site_Location_Maps_(20_December_2019).pdf,WGS84,-1.654763,50.75343,0.19,not owned by a public authority,yes,permissioned,full planning permission,2018-03-15,,,10,"9 one-bedroom flats, 1 two-bedroom flat",,,,,,http://planning.newforest.gov.uk/online-applications/,"Permission reference: 17/11741, 15/10032",2017-12-31,2019-12-31
http://opendatacommunities.org/id/district-council/new-forest,New Forest District Council,BLR_Newm_003,,"6  Barton Common Road, New Milton",http://www.newforest.gov.uk/media/35743/Brownfield-Land-Register-Site-Location-Maps/Spreadsheet/Brownfield_Land_Register_Site_Location_Maps_(20_December_2019).pdf,WGS84,-1.651121,50.738418,0.3,not owned by a public authority,yes,permissioned,full planning permission,2017-02-10,,,7,Conversion of existing detached dwelling into 8 two-bedroom flats,,,,,,http://planning.newforest.gov.uk/online-applications/,Permission reference: 16/11255,2017-12-31,2019-12-31
