OrganisationURI,OrganisationLabel,SiteReference,PreviouslyPartOf,SiteNameAddress,SiteplanURL,CoordinateReferenceSystem,GeoX,GeoY,Hectares,OwnershipStatus,Deliverable,PlanningStatus,PermissionType,PermissionDate,PlanningHistory,ProposedForPIP,MinNetDwellings,DevelopmentDescription,NonHousingDevelopment,Part2,NetDwellingsRangeFrom,NetDwellingsRangeTo,HazardousSubstances,SiteInformation,Notes,FirstAddedDate,LastUpdatedDate
http://opendatacommunities.org/id/london-borough-council/kensington-and-chelsea,Royal Borough of Kensington and Chelsea,17200036,,Holiday Inn ?Forum Hotel - 97 Cromwell Road,https://lbhf.maps.arcgis.com/apps/webappviewer/index.html?id=931fa3b3294b4147a518648579b12d4a,"OSGB36
",526087,178814,0.62,not owned by a public authority,,not permissioned,,,,,40,"Comprehensive redevelopment and erection of part 30, part 22, and part 7 storey building comprising hotel bedrooms and serviced apartments (Class C1) with ancillary bar, restaurants, conferencing and dining areas, leisure facilities, and back of house areas; and new homes [including affordable homes] (Class C3); with associated basement, energy centre, plant, car parking, cycle parking, refuse stores, and servicing areas; associated highway works; and creation of new publicly accessible open space with associated hard and soft landscaping",,,40,100,,"PP/18/03461 Refused 46 units. The application has been called in by the Mayor of London who will determine the applciation in February/March 2019. 

https://www.rbkc.gov.uk/planning-and-building-control/planning-policy/local-plan/local-plan",,31/12/2017,31/12/2018
http://opendatacommunities.org/id/london-borough-council/kensington-and-chelsea,Royal Borough of Kensington and Chelsea,17200047,,Kensal Gasworks - Canal Way - Ladbroke Grove,https://lbhf.maps.arcgis.com/apps/webappviewer/index.html?id=931fa3b3294b4147a518648579b12d4a,"OSGB36
",523440,182366,15.28,mixed ownership,,not permissioned,,,"Site allocation CA1 both in the adopted Local Plan and the Local Plan Partial Review (LPPR)

https://www.rbkc.gov.uk/planning-and-building-control/planning-policy/local-plan/local-plan",,3500,"A minimum of 3,500 new residential units, 10,000 sq m of new offices, 2,000 sq m of new non-residential floorspace, including social and community and local shopping facilities in addition to the supermarket. A station on the Elizabeth Line. The relocation and re-provision of the existing Sainsbury's supermarket. On-site renewable energy and the provision of on-site waste management facilities.","A minimum of 3,500 new residential units, 10,000 sq m of new offices, 2,000 sq m of new non-residential floorspace, including social and community and local shopping facilities in addition to the supermarket. A station on the Elizabeth Line. The relocation and re-provision of the existing Sainsbury's supermarket. On-site renewable energy and the provision of on-site waste management facilities.",,"3,500","3,500",,"Site allocation CA1 both in the adopted Local Plan and the Local Plan Partial Review (LPPR)

https://www.rbkc.gov.uk/planning-and-building-control/planning-policy/local-plan/local-plan",,31/12/2017,31/12/2018
http://opendatacommunities.org/id/london-borough-council/kensington-and-chelsea,Royal Borough of Kensington and Chelsea,17200064,,Lots Road Power Station and Chelsea Creek - Lots Road,https://lbhf.maps.arcgis.com/apps/webappviewer/index.html?id=931fa3b3294b4147a518648579b12d4a,"OSGB36
",526408,177049,1.89,not owned by a public authority,yes,permissioned,full planning permission,30/01/2006,"PP/02/01324, s73 applications 

NMA/16/05655

https://www.rbkc.gov.uk/planning/searches/default.aspx 

Chapter 27 in the adopted Local Plan and Policy CA9 in the Local Plan Partial Review (LPPR)

https://www.rbkc.gov.uk/planning-and-building-control/planning-policy/local-plan/local-plan",,420,"Conversion of Power Station to provide a mix of residential, retail, office, business and restaurant uses, together with erection of a 25 storey residential tower with ground floor gym, a 3-8 storey building incorporating commercial and residential uses, a 9 storey residential building, associated parking, servicing and landscaping, and works to Chelsea Creek, including three pedestrian bridges.","Conversion of Power Station to provide a mix of residential, retail, office, business and restaurant uses, together with erection of a 25 storey residential tower with ground floor gym, a 3-8 storey building incorporating commercial and residential uses, a 9 storey residential building, associated parking, servicing and landscaping, and works to Chelsea Creek, including three pedestrian bridges.",,420,420,,"PP/02/01324, s73 applications 

NMA/16/05655

https://www.rbkc.gov.uk/planning/searches/default.aspx 

Chapter 27 in the adopted Local Plan and Policy CA9 in the Local Plan Partial Review (LPPR)

https://www.rbkc.gov.uk/planning-and-building-control/planning-policy/local-plan/local-plan",,31/12/2017,31/12/2018
http://opendatacommunities.org/id/london-borough-council/kensington-and-chelsea,Royal Borough of Kensington and Chelsea,17200067,,Newcombe House - and 205 to 237 Kensington Church Street,https://lbhf.maps.arcgis.com/apps/webappviewer/index.html?id=931fa3b3294b4147a518648579b12d4a,"OSGB36
",525330,180430,0.52,not owned by a public authority,,not permissioned,,,"PP/17/05782 - 
**On 26 March 2018 the Mayor of London notified RBKC that he will determine the application. 


https://www.rbkc.gov.uk/planning/searches/default.aspx ",,35,"Demolition of existing buildings and redevelopment to provide office, residential, and retail uses, and a flexible surgery/office use, across six buildings (ranging from ground plus two storeys to ground plus 17 storeys), with two storey basement together with landscaping to provide a new public square, ancillary parking and associated works ","Office, retail and social and community use.",,35,35,,"PP/17/05782 - 
On 26 March 2018 the Mayor of London notified RBKC that he will determine the application. 


https://www.rbkc.gov.uk/planning/searches/default.aspx ",,31/12/2017,31/12/2018
http://opendatacommunities.org/id/london-borough-council/kensington-and-chelsea,Royal Borough of Kensington and Chelsea,17200082,,South Kensington Station - Pelham Street,https://lbhf.maps.arcgis.com/apps/webappviewer/index.html?id=931fa3b3294b4147a518648579b12d4a,"OSGB36
",526898,178819,0.81,owned by a public authority,yes,not permissioned,,,,,8,,,,8,20,,,,31/12/2017,31/12/2018
http://opendatacommunities.org/id/london-borough-council/kensington-and-chelsea,Royal Borough of Kensington and Chelsea,17200106,,Chelsea Farmers' Market - Sydney Street,https://lbhf.maps.arcgis.com/apps/webappviewer/index.html?id=931fa3b3294b4147a518648579b12d4a,"OSGB36
",527176,178153,0.39,not owned by a public authority,,not permissioned,,,"PP/16/04366

Site allocation CA12 in the Local Plan Partial Review (LPPR)

https://www.rbkc.gov.uk/planning-and-building-control/planning-policy/local-plan/local-plan",,59,"Demolition of existing buildings and erection of part 5, part 6 storey buildings with part 1, part 2 storeys of basement to provide a mixed use development comprising 59 residential units, and flexible retail uses (Class A1, A2, A3) and the creation of new publically accessible landscape spaces, associated car, cycle parking, landscaping and amenity and all necessary enabling works ","Flexible retail uses (Class A1, A2, A3) and the creation of new publically accessible landscape spaces",,50,59,,"PP/16/04366 

Site allocation CA12 in the Local Plan Partial Review (LPPR)

https://www.rbkc.gov.uk/planning-and-building-control/planning-policy/local-plan/local-plan",,31/12/2017,31/12/2018
http://opendatacommunities.org/id/london-borough-council/kensington-and-chelsea,Royal Borough of Kensington and Chelsea,17200110,,1-31 Elkstone Road,https://lbhf.maps.arcgis.com/apps/webappviewer/index.html?id=931fa3b3294b4147a518648579b12d4a,"OSGB36
",524799,181895,0.53,mixed ownership,,not permissioned,,,,,40,,,,40,50,,,,31/12/2017,31/12/2018
http://opendatacommunities.org/id/london-borough-council/kensington-and-chelsea,Royal Borough of Kensington and Chelsea,17200111,,Former Edenham Residential Home - Elkstone Road,https://lbhf.maps.arcgis.com/apps/webappviewer/index.html?id=931fa3b3294b4147a518648579b12d4a,"OSGB36
",524589,181978,0.81,owned by a public authority,yes,not permissioned,,,"Site allocation CA3 in the adopted Local Plan and CA4 in the Local Plan Partial Review (LPPR)

https://www.rbkc.gov.uk/planning-and-building-control/planning-policy/local-plan/local-plan",,60,A minimum of 60 residential units,,,60,80,,"Site allocation CA3 in the adopted Local Plan and CA4 in the Local Plan Partial Review (LPPR)

https://www.rbkc.gov.uk/planning-and-building-control/planning-policy/local-plan/local-plan",,31/12/2017,31/12/2018
http://opendatacommunities.org/id/london-borough-council/kensington-and-chelsea,Royal Borough of Kensington and Chelsea,17200137,,Wornington Green Estate (Phase II) Wornington Road,https://lbhf.maps.arcgis.com/apps/webappviewer/index.html?id=931fa3b3294b4147a518648579b12d4a,"OSGB36
",524216,181960,1.28,mixed ownership,yes,permissioned,reserved matters approval,25/07/2014,"PP/17/01905

PP/14/01242

PP/13/04516

https://www.rbkc.gov.uk/planning/searches/default.aspx 

Site allocation CA2 in the adopted Local Plan and CA3 in the Local Plan Partial Review (LPPR)

https://www.rbkc.gov.uk/planning-and-building-control/planning-policy/local-plan/local-plan",,281,"Submission of reserved matters pursuant to outline planning permission dated 31 January 2014 (ref:PP/13/04516); relating to access, layout, scale, appearance and landscaping; submitted for approval for phase 2 of Wornington Green Development ",,,281,281,,"PP/17/01905

PP/14/01242

PP/13/04516

https://www.rbkc.gov.uk/planning/searches/default.aspx 

Site allocation CA2 in the adopted Local Plan and CA3 in the Local Plan Partial Review (LPPR)

https://www.rbkc.gov.uk/planning-and-building-control/planning-policy/local-plan/local-plan",,31/12/2017,31/12/2018
http://opendatacommunities.org/id/london-borough-council/kensington-and-chelsea,Royal Borough of Kensington and Chelsea,17200140,,2 Dovehouse Street (Thamesbrook),https://lbhf.maps.arcgis.com/apps/webappviewer/index.html?id=931fa3b3294b4147a518648579b12d4a,"OSGB36
",527131,178139,0.3,not owned by a public authority,yes,pending decision,,,"PP/17/00583                PP/18/04268

https://www.rbkc.gov.uk/planning/searches/default.aspx ",,55,"Demolition of all existing buildings and erection of a part 5, part 6 storey building plus 2 storey basement to provide Extra Care Accommodation (Class C2 Use) comprising 55 units, communal and wellbeing facilities, back of house and service areas, car and cycle parking, landscaping and plant. (MAJOR DEVELOPMENT).",,,55,55,,"PP/17/00583                PP/18/04268

https://www.rbkc.gov.uk/planning/searches/default.aspx ",,31/12/2017,31/12/2018
http://opendatacommunities.org/id/london-borough-council/kensington-and-chelsea,Royal Borough of Kensington and Chelsea,RBKC001,,Lots Road Extra Care,https://lbhf.maps.arcgis.com/apps/webappviewer/index.html?id=931fa3b3294b4147a518648579b12d4a,"OSGB36
",526173,177048,0.5,owned by a public authority,yes,not permissioned,,,"Site allocation CA10 in the Local Plan Partial Review

https://www.rbkc.gov.uk/planning-and-building-control/planning-policy/local-plan/local-plan",,55,A minimum of 55 affordable extra care units (C2).,A minimum of 4000sq m of commercial floorspace (A1 and B1).,,55,55,,"Site allocation CA10 in the Local Plan Partial Review

https://www.rbkc.gov.uk/planning-and-building-control/planning-policy/local-plan/local-plan",,31/12/2017,31/12/2018
http://opendatacommunities.org/id/london-borough-council/kensington-and-chelsea,Royal Borough of Kensington and Chelsea,RBKC002,,Harrington Road ,https://lbhf.maps.arcgis.com/apps/webappviewer/index.html?id=931fa3b3294b4147a518648579b12d4a,"OSGB36
",526584,178768,0.21,not owned by a public authority,,not permissioned,,,"Site allocation CA11 in the Local Plan Partial Review

https://www.rbkc.gov.uk/planning-and-building-control/planning-policy/local-plan/local-plan",,50,A minimum of 50 residential units.,,,50,50,,"Site allocation CA11 in the Local Plan Partial Review

https://www.rbkc.gov.uk/planning-and-building-control/planning-policy/local-plan/local-plan",,31/12/2017,31/12/2018
http://opendatacommunities.org/id/london-borough-council/kensington-and-chelsea,Royal Borough of Kensington and Chelsea,RBKC003,,"St Quintin Garage, 142A Highlever Road",https://lbhf.maps.arcgis.com/apps/webappviewer/index.html?id=931fa3b3294b4147a518648579b12d4a,"OSGB36
",523282,181815,0.12,not owned by a public authority,yes,not permissioned,,,"Site allocation in St Quintin and Woodlands Neighbourhood Plan

https://www.rbkc.gov.uk/planning-and-building-control/neighbourhood-planning/current-projects/st-quintin-and-woodlands",,6,,,,6,10,,"Site allocation in St Quintin and Woodlands Neighbourhood Plan

https://www.rbkc.gov.uk/planning-and-building-control/neighbourhood-planning/current-projects/st-quintin-and-woodlands",,31/12/2017,31/12/2018
http://opendatacommunities.org/id/london-borough-council/kensington-and-chelsea,Royal Borough of Kensington and Chelsea,RBKC004,,1-14 Latimer Road,https://lbhf.maps.arcgis.com/apps/webappviewer/index.html?id=931fa3b3294b4147a518648579b12d4a,"OSGB36
",523254,181428,0.56,not owned by a public authority,yes,not permissioned,,,"Site allocation in St Quintin and Woodlands Neighbourhood Plan

https://www.rbkc.gov.uk/planning-and-building-control/neighbourhood-planning/current-projects/st-quintin-and-woodlands",,50,,,,50,75,,"Site allocation in St Quintin and Woodlands Neighbourhood Plan

https://www.rbkc.gov.uk/planning-and-building-control/neighbourhood-planning/current-projects/st-quintin-and-woodlands",,31/12/2017,31/12/2018
http://opendatacommunities.org/id/london-borough-council/kensington-and-chelsea,Royal Borough of Kensington and Chelsea,RBKC005,,"137, 139, 139a Freston Road W10 6TH",https://lbhf.maps.arcgis.com/apps/webappviewer/index.html?id=931fa3b3294b4147a518648579b12d4a,"OSGB36
",523708,180702,0.2,not owned by a public authority,yes,permissioned,full planning permission,30/03/2009,"PP/08/02132

https://www.rbkc.gov.uk/planning/searches/default.aspx ",,9,"Redevelopment to provide a 5 storey commercial building comprising 1,077 Square metres of Class B1 (open) floorspace and 5,008 square metres of Class B1a office floorspace, together with a part 6, part 4 storey residential building of 9 units with a ground floor of 160 square metres Class B1a/A1 unit, all with associated car parking, landscaping and a new vehicle access on Bard Road. ","Redevelopment to provide a 5 storey commercial building comprising 1,077 Square metres of Class B1 (open) floorspace and 5,008 square metres of Class B1a office floorspace, together with a part 6, part 4 storey residential building of 9 units with a ground floor of 160 square metres Class B1a/A1 unit, all with associated car parking, landscaping and a new vehicle access on Bard Road. (Major Application).",,9,9,,"PP/08/02132

https://www.rbkc.gov.uk/planning/searches/default.aspx ",,31/12/2017,31/12/2018
