OrganisationURI,OrganisationLabel,SiteReference,PreviouslyPartOf,SiteNameAddress,SiteplanURL,CoordinateReferenceSystem,GeoX,GeoY,Hectares,OwnershipStatus,Deliverable,PlanningStatus,PermissionType,PermissionDate,PlanningHistory,ProposedForPIP,MinNetDwellings,DevelopmentDescription,NonHousingDevelopment,Part2,NetDwellingsRangeFrom,NetDwellingsRangeTo,HazardousSubstances,SiteInformation,Notes,FirstAddedDate,LastUpdatedDate
http://opendatacommunities.org/id/unitary-authority/derby,Derby,DER/0169,,"The Knoll, Stenson Road, Derby",http://maps.derby.gov.uk/?x=434359&y=333598&resolution=2&epsg=27700&mapname=publicmaps&baseLayer=Colour&datalayers=Brownfield%20Sites%2CselectFeaturesControl_container,OSGB36,434359,333598,0.58,owned by a public authority,,permissioned,,,,,10,,,,,,,,,13/11/2017,27/11/2018
http://opendatacommunities.org/id/unitary-authority/derby,Derby,DER/0183,,"Britannia Court, Duke Street, Derby",http://maps.derby.gov.uk/?x=435311&y=336923&resolution=2&epsg=27700&mapname=publicmaps&baseLayer=Colour&datalayers=Brownfield%20Sites%2CselectFeaturesControl_container,OSGB36,435310,336923,0.2,owned by a public authority,,permissioned,,,,,26,,,,,,,,,13/11/2017,27/11/2018
http://opendatacommunities.org/id/unitary-authority/derby,Derby,DER/0193,,"Former Anochrome Jigs site, 8-14 Mansfield Road, Derby",http://maps.derby.gov.uk/?x=435451&y=336793&resolution=2&epsg=27700&mapname=publicmaps&baseLayer=Colour&datalayers=Brownfield%20Sites%2CselectFeaturesControl_container,OSGB36,435551,336793,0.1,not owned by a public authority,,permissioned,,,,,33,,,,,,,,,13/11/2017,27/11/2018
http://opendatacommunities.org/id/unitary-authority/derby,Derby,DER/0197,,"Former Council Office, Perth Street, Chaddesden, Derby",http://maps.derby.gov.uk/?x=437077&y=337710&resolution=2&epsg=27700&mapname=publicmaps&baseLayer=Colour&datalayers=Brownfield%20Sites%2CselectFeaturesControl_container,OSGB36,437077,337710,0.3,owned by a public authority,,permissioned,,,,,11,,,,,,,,,13/11/2017,27/11/2018
http://opendatacommunities.org/id/unitary-authority/derby,Derby,DER/0202,,"Former Police Station, 2 Merrill Way, Allenton, Derby",http://maps.derby.gov.uk/?x=437093&y=332098&resolution=2&epsg=27700&mapname=publicmaps&baseLayer=Colour&datalayers=Brownfield%20Sites%2CselectFeaturesControl_container,OSGB36,437093,332097,0.14,not owned by a public authority,,permissioned,,,,,12,,,,,,,,,13/11/2017,27/11/2018
http://opendatacommunities.org/id/unitary-authority/derby,Derby,DER/0203,,"Speedy?s Garage, 1102 London Road, Alvaston, Derby",http://maps.derby.gov.uk/?x=438003&y=333823&resolution=2&epsg=27700&mapname=publicmaps&baseLayer=Colour&datalayers=Brownfield%20Sites%2CselectFeaturesControl_container,OSGB36,438003,332823,0.1,not owned by a public authority,,permissioned,,,,,14,,,,,,,,,13/11/2017,27/11/2018
http://opendatacommunities.org/id/unitary-authority/derby,Derby,DER/0210,,"Rear of 126 Drewry Lane, Derby",http://maps.derby.gov.uk/?x=434413&y=335967&resolution=2&epsg=27700&mapname=publicmaps&baseLayer=Colour&datalayers=Brownfield%20Sites%2CselectFeaturesControl_container,OSGB36,434413,335967,0.26,not owned by a public authority,,permissioned,,,,,14,,,,,,,,,13/11/2017,27/11/2018
http://opendatacommunities.org/id/unitary-authority/derby,Derby,DER/0212,,"Hallmark Inn Car Park, Wellington Street, Derby",http://maps.derby.gov.uk/?x=436032&y=335529&resolution=2&epsg=27700&mapname=publicmaps&baseLayer=Colour&datalayers=Brownfield%20Sites%2CselectFeaturesControl_container,OSGB36,436032,335529,0.1,unknown ownership,,permissioned,,,,,21,,,,,,,,,27/11/2018,27/11/2018
http://opendatacommunities.org/id/unitary-authority/derby,Derby,DER/0217,,"Former Ken Ives site, 547 Burton Road, Derby",http://maps.derby.gov.uk/?x=433282&y=334420&resolution=2&epsg=27700&mapname=publicmaps&baseLayer=Colour&datalayers=Brownfield%20Sites%2CselectFeaturesControl_container,OSGB36,433282,334420,0.46,not owned by a public authority,,permissioned,,,,,45,,,,,,,,,13/11/2017,27/11/2018
http://opendatacommunities.org/id/unitary-authority/derby,Derby,DER/0218,,"Upper floors above 25-33 Babington Lane, Derby",http://maps.derby.gov.uk/?x=435273&y=335811&resolution=2&epsg=27700&mapname=publicmaps&baseLayer=Colour&datalayers=Brownfield%20Sites%2CselectFeaturesControl_container,OSGB36,435273,335811,0.06,not owned by a public authority,,permissioned,,,,,25,,,,,,,,,13/11/2017,27/11/2018
http://opendatacommunities.org/id/unitary-authority/derby,Derby,DER/0222,,"Floors 3-6 Celtic House, Friary Street, Derby",http://maps.derby.gov.uk/?x=434779&y=336262&resolution=2&epsg=27700&mapname=publicmaps&baseLayer=Colour&datalayers=Brownfield%20Sites%2CselectFeaturesControl_container,OSGB36,434778,336262,0.08,not owned by a public authority,,permissioned,,,,,52,,,,,,,,,13/11/2017,27/11/2018
http://opendatacommunities.org/id/unitary-authority/derby,Derby,DER/0223,,"Site of Former Northridge House, Raynesway, derby",http://maps.derby.gov.uk/?x=438615&y=333688&resolution=2&epsg=27700&mapname=publicmaps&baseLayer=Colour&datalayers=Brownfield%20Sites%2CselectFeaturesControl_container,OSGB36,438615,333688,0.6,not owned by a public authority,,permissioned,,,,,122,,,,,,,,,13/11/2017,27/11/2018
http://opendatacommunities.org/id/unitary-authority/derby,Derby,DER/0225,,"Former Samways Cycle Shop, 20-22 Ashbourne Road, Derby",http://maps.derby.gov.uk/?x=434292&y=336607&resolution=2&epsg=27700&mapname=publicmaps&baseLayer=Colour&datalayers=Brownfield%20Sites%2CselectFeaturesControl_container,OSGB36,434292,336607,0.12,not owned by a public authority,,permissioned,,,,,13,,,,,,,,,13/11/2017,27/11/2018
http://opendatacommunities.org/id/unitary-authority/derby,Derby,DER/0235,,"Former Yarn Spinner Public House, Stoney Lane, Spondon",http://maps.derby.gov.uk/?x=440706&y=335856&resolution=2&epsg=27700&mapname=publicmaps&baseLayer=Colour&datalayers=Brownfield%20Sites%2CselectFeaturesControl_container,OSGB36,440706,335856,0.28,not owned by a public authority,,permissioned,,,,,13,,,,,,,,,13/11/2017,27/11/2018
http://opendatacommunities.org/id/unitary-authority/derby,Derby,DER/0244,,"Nightingale House, 117a London Road, Derby",http://maps.derby.gov.uk/?x=435805&y=335613&resolution=2&epsg=27700&mapname=publicmaps&baseLayer=Colour&datalayers=Brownfield%20Sites%2CselectFeaturesControl_container,OSGB36,435805,335613,0.2,not owned by a public authority,,permissioned,,,,,13,,,,,,,,,14/11/2017,27/11/2018
http://opendatacommunities.org/id/unitary-authority/derby,Derby,DER/0247,,"Aston Engineering, Lonsdale Place, Rowditch, Derby",http://maps.derby.gov.uk/?x=433785&y=335728&resolution=2&epsg=27700&mapname=publicmaps&baseLayer=Colour&datalayers=Brownfield%20Sites%2CselectFeaturesControl_container,OSGB36,433785,335728,0.1,not owned by a public authority,,permissioned,,,,,11,,,,,,,,,14/11/2017,27/11/2018
http://opendatacommunities.org/id/unitary-authority/derby,Derby,DER/0248,,"Bramble Business centre, Becket Street, Derby",http://maps.derby.gov.uk/?x=434987&y=336207&resolution=2&epsg=27700&mapname=publicmaps&baseLayer=Colour&datalayers=Brownfield%20Sites%2CselectFeaturesControl_container,OSGB36,434987,336207,0.13,not owned by a public authority,,permissioned,,,,,13,,,,,,,,,14/11/2017,27/11/2018
http://opendatacommunities.org/id/unitary-authority/derby,Derby,DER/0249,,"Quarndon Electronics, Slack Lane, Derby.",http://maps.derby.gov.uk/?x=434036&y=336215&resolution=2&epsg=27700&mapname=publicmaps&baseLayer=Colour&datalayers=Brownfield%20Sites%2CselectFeaturesControl_container,OSGB36,434036,336215,0.24,not owned by a public authority,,permissioned,,,,,22,,,,,,,,,14/11/2017,27/11/2018
http://opendatacommunities.org/id/unitary-authority/derby,Derby,DER/0271,,"Land at Cathedral Road/Walker Lane, Corner of Cathedral Road and Walker Lane, Derby",http://maps.derby.gov.uk/?x=434965&y=336553&resolution=2&epsg=27700&mapname=publicmaps&baseLayer=Colour&datalayers=Brownfield%20Sites%2CselectFeaturesControl_container,OSGB36,434965,336553,0.25,not owned by a public authority,,permissioned,,,,,106,,,,,,,,,14/11/2017,27/11/2018
http://opendatacommunities.org/id/unitary-authority/derby,Derby,DER/0299,,"The Boiler House (Leylands), The Boiler House/Maintenance Building, Leylands Estate, Broadway, Derby",http://maps.derby.gov.uk/?x=434200&y=337970&resolution=2&epsg=27700&mapname=publicmaps&baseLayer=Colour&datalayers=Brownfield%20Sites%2CselectFeaturesControl_container,OSGB36,434200,337970,0.1,not owned by a public authority,,pending decision,,,,,12,,,,,,,,,14/11/2017,27/11/2018
http://opendatacommunities.org/id/unitary-authority/derby,Derby,DER/0301,,"Burdett House, Becket Street, Derby",http://maps.derby.gov.uk/?x=435041&y=336208&resolution=2&epsg=27700&mapname=publicmaps&baseLayer=Colour&datalayers=Brownfield%20Sites%2CselectFeaturesControl_container,OSGB36,435040,336208,0.08,not owned by a public authority,,permissioned,,,,,12,,,,,,,,,14/11/2017,27/11/2018
http://opendatacommunities.org/id/unitary-authority/derby,Derby,DER/0302,,"Celtic House (Floors 1 and 2), Celtic House, Friary Street, Derby",http://maps.derby.gov.uk/?x=434779&y=336262&resolution=2&epsg=27700&mapname=publicmaps&baseLayer=Colour&datalayers=Brownfield%20Sites%2CselectFeaturesControl_container,OSGB36,434779,336262,0.08,not owned by a public authority,,permissioned,,,,,26,,,,,,,,,14/11/2017,27/11/2018
http://opendatacommunities.org/id/unitary-authority/derby,Derby,DER/0303,,"Oaklands, 103 Duffield Road, Derby ",http://maps.derby.gov.uk/?x=434738&y=337305&resolution=2&epsg=27700&mapname=publicmaps&baseLayer=Colour&datalayers=Brownfield%20Sites%2CselectFeaturesControl_container,OSGB36,434738,337305,0.41,not owned by a public authority,,permissioned,,,,,10,,,,,,,,,14/11/2017,27/11/2018
http://opendatacommunities.org/id/unitary-authority/derby,Derby,DER/0308,,"Bio House, Derwent Street, Derby",http://maps.derby.gov.uk/?x=425551&y=336489&resolution=2&epsg=27700&mapname=publicmaps&baseLayer=Colour&datalayers=Brownfield%20Sites%2CselectFeaturesControl_container,OSGB36,425551,336489,0.31,not owned by a public authority,,not permissioned,,,,,105,,,,,,,,,27/11/2018,27/11/2018
