OrganisationURI,OrganisationLabel,SiteReference,PreviouslyPartOf,SiteNameAddress,SiteplanURL,CoordinateReferenceSystem,GeoX,GeoY,Hectares,OwnershipStatus,Deliverable,PlanningStatus,PermissionType,PermissionDate,PlanningHistory,ProposedForPIP,MinNetDwellings,DevelopmentDescription,NonHousingDevelopment,Part2,NetDwellingsRangeFrom,NetDwellingsRangeTo,HazardousSubstances,SiteInformation,Notes,FirstAddedDate,LastUpdatedDate
http://opendatacommunities.org/id/district-council/east-devon,East Devon District Council,BL20,,"""Land and buildings at 6 Portland Avenue, Exmouth""",http://eastdevon.gov.uk/planning/planning-policy/housing-issues/brownfield-land/brownfield-site/?long=-3.402647&lat=50.616524,ETRS89,-3.402647,50.616524,0.10,not owned by a public authority,yes,permissioned,full planning permission,2013-01-15,https://planning.eastdevon.gov.uk/online-applications/applicationDetails.do?activeTab=details&keyVal=MBKFIVGH01D00,,10,"""Alterations and extensions to create 9no apartments to include car and cycle parking and associated external works + Alterations and extensions to create 1no additional apartment; work constituting commencement 2016""",,,,,,,"""Sleeping - material start made""",2016-05-16,2019-09-20
http://opendatacommunities.org/id/district-council/east-devon,East Devon District Council,BL21,,"""Land at 9B Camperdown Terrace, Exmouth""",http://eastdevon.gov.uk/planning/planning-policy/housing-issues/brownfield-land/brownfield-site/?long=-3.420121&lat=50.618166,ETRS89,-3.420121,50.618166,0.09,not owned by a public authority,yes,permissioned,full planning permission,2011-03-03,https://planning.eastdevon.gov.uk/online-applications/applicationDetails.do?activeTab=details&keyVal=L7E7EUGH01D00,,12,"""Renewal of permission 07/0856/MFUL proposing the construction of 12 flats""",,,,,,,"""Part of a Floodzone 2; work constituting start on site 2015""",2016-05-13,2018-06-14
http://opendatacommunities.org/id/district-council/east-devon,East Devon District Council,BL24,,"""Land at Webster Garage Site, Axminster""",http://eastdevon.gov.uk/planning/planning-policy/housing-issues/brownfield-land/brownfield-site/?long=-2.996858&lat=50.781258,ETRS89,-2.996858,50.781258,0.28,not owned by a public authority,yes,not permissioned,,,,,25,,,,,,,,"""Site identified as offering scope for housing development and referred to as such in the East Devon Local Plan, site E173; currently in use a car park with permission granted in Dec 2022""",2016-09-16,2018-06-14
http://opendatacommunities.org/id/district-council/east-devon,East Devon District Council,BL25,,"""Lympstone Nurseries, Church Road, Lympstone""",http://eastdevon.gov.uk/planning/planning-policy/housing-issues/brownfield-land/brownfield-site/?long=-3.423774&lat=50.647866,ETRS89,-3.423774,50.647866,0.68,not owned by a public authority,yes,pending decision,,,,,10,"""Application for 10 dwellings rather than the 6 the site was originally allocated for""",,,,,,,"""Site is allocated in the Made Lympstone Neighbourhood Plan for residential development""",2016-09-16,2019-09-24
http://opendatacommunities.org/id/district-council/east-devon,East Devon District Council,BL26,,"""Council Offices, The Knowle, Station Road, Sidmouth""",http://eastdevon.gov.uk/planning/planning-policy/housing-issues/brownfield-land/brownfield-site/?long=-3.245229&lat=50.684071,ETRS89,-3.245229,50.684071,1.69,owned by a public authority,yes,permissioned,full planning permission,2018-01-22,https://planning.eastdevon.gov.uk/online-applications/applicationDetails.do?activeTab=details&keyVal=O5ICQCGH01C00,,75,"""Construction of assisted living community for older people""",,,,,,,"""The site is allocated for resdiential development in the Local Plan; appeal allowed Jan 2018""",2016-09-20,2018-06-14
http://opendatacommunities.org/id/district-council/east-devon,East Devon District Council,BL28,,"""1 Sarlsdown Road, Exmouth""",http://eastdevon.gov.uk/planning/planning-policy/housing-issues/brownfield-land/brownfield-site/?long=-3.392154&lat=50.621049,ETRS89,-3.392154,50.621049,0.23,not owned by a public authority,yes,permissioned,full planning permission,2017-07-04,https://planning.eastdevon.gov.uk/online-applications/applicationDetails.do?activeTab=details&keyVal=ONL35ZGHMX400,,10,"""Demolition of existing property and construction of new build 10 apartments""",,,,,,,"""Currently under construction""",2017-11-09,2019-09-20
http://opendatacommunities.org/id/district-council/east-devon,East Devon District Council,BL30,,"""12 and 14 Morton Road, Exmouth""",http://eastdevon.gov.uk/planning/planning-policy/housing-issues/brownfield-land/brownfield-site/?long=-3.417246&lat=50.617386,ETRS89,-3.417246,50.617386,0.04,unknown ownership,yes,permissioned,full planning permission,2017-03-20,https://planning.eastdevon.gov.uk/online-applications/applicationDetails.do?activeTab=details&keyVal=ODT8J1GHKU000,,10,"""Change of use of nursing home to 10 residential apartments, including the construction of rear extensions""",,,,,,,"""Extant""",2017-11-09,2019-09-20
http://opendatacommunities.org/id/district-council/east-devon,East Devon District Council,BL31,,"""Exebank and Danby House, Mudbank Lane, Exmouth""",http://eastdevon.gov.uk/planning/planning-policy/housing-issues/brownfield-land/brownfield-site/?long=-3.413469&lat=50.628842,ETRS89,-3.413469,50.628842,0.94,unknown ownership,yes,permissioned,full planning permission,2017-02-16,https://planning.eastdevon.gov.uk/online-applications/applicationDetails.do?activeTab=details&keyVal=OC44HYGHKFV00,,36,"""Demolition of existing buildings and erection of 36 dwellings""",,,,,,,"""Twenty-two out of 36 of the dwellings CT banded as of Sep 20th 2019""",2017-11-09,2019-09-20
http://opendatacommunities.org/id/district-council/east-devon,East Devon District Council,BL32,,"""Sidmouth Harbour Hotel (a/k/a Westcliff Hotel), Manor Road, Sidmouth""",http://eastdevon.gov.uk/planning/planning-policy/housing-issues/brownfield-land/brownfield-site/?long=-3.244372&lat=50.675842,ETRS89,-3.244372,50.675842,0.09,not owned by a public authority,yes,permissioned,full planning permission,2017-10-03,https://planning.eastdevon.gov.uk/online-applications/applicationDetails.do?activeTab=details&keyVal=OINDY9GHLVE00,,8,"""Erection of four storey building to accommodate 8 apartments (revised design to extant approval 11/1521/FUL)""",,,,,,,"""1-8 Connaught View currently under construction""",2017-11-09,2019-09-24
http://opendatacommunities.org/id/district-council/east-devon,East Devon District Council,BL33,,"""Waterleat, High Street, Newton Poppleford, Sidmouth""",http://eastdevon.gov.uk/planning/planning-policy/housing-issues/brownfield-land/brownfield-site/?long=-3.301690&lat=50.698358,ETRS89,-3.301690,50.698358,0.26,not owned by a public authority,,pending decision,,2016-11-04,https://planning.eastdevon.gov.uk/online-applications/applicationDetails.do?activeTab=details&keyVal=O1MFAXGHHVJ00,,9,"""Demolition of existing dwelling and construction of 9 dwellings and highway alterations""",,,,,,,"""Awaiting decision""",2017-11-09,2019-09-24
http://opendatacommunities.org/id/district-council/east-devon,East Devon District Council,BL34,,"""Applemead House, Station Road, Whimple""",http://eastdevon.gov.uk/planning/planning-policy/housing-issues/brownfield-land/brownfield-site/?long=-3.353093&lat=50.767931,ETRS89,-3.353093,50.767931,0.07,not owned by a public authority,yes,permissioned,full planning permission,2017-10-05,https://planning.eastdevon.gov.uk/online-applications/applicationDetails.do?activeTab=details&keyVal=OSKPW6GHGA200,,7,"""Extensions, alterations and conversion of care home to 6 two-bedroom flats and construction of detached dwelling""",,,,,,,"""Apartments 1-6 currently under construction""",2017-11-09,2019-09-20
http://opendatacommunities.org/id/district-council/east-devon,East Devon District Council,BL35,,"""The Former Q Club, Elm Grove, Exmouth""",http://eastdevon.gov.uk/planning/planning-policy/housing-issues/brownfield-land/brownfield-site/?long=-3.41562&lat=50.61972,ETRS89,-3.415620,50.619720,0.05,not owned by a public authority,yes,permissioned,full planning permission,2018-01-24,https://planning.eastdevon.gov.uk/online-applications/applicationDetails.do?activeTab=details&keyVal=OWUF81GHHE300,,18,"""Demolition of existing buildings and redevelopment comprising the erection of 18 residential apartments/flats, car parking, cycle storage and all associated development""",,,,,,,"""Extant""",2019-10-09,2019-10-09
http://opendatacommunities.org/id/district-council/east-devon,East Devon District Council,BL36,,"""St John Ambulance, Blackmore Drive, Sidmouth""",http://eastdevon.gov.uk/planning/planning-policy/housing-issues/brownfield-land/brownfield-site/?long=-3.2379&lat=50.6811,ETRS89,-3.237900,50.681100,0.03,not owned by a public authority,yes,permissioned,full planning permission,2019-01-31,https://planning.eastdevon.gov.uk/online-applications/applicationDetails.do?activeTab=details&keyVal=PDZ36JGHLJE00,,8,"""Demolition of existing hall and construction of 8 two-bed apartments with 8 parking spaces""",,,,,,,"""Extant""",2019-10-09,2019-10-09
http://opendatacommunities.org/id/district-council/east-devon,East Devon District Council,BL37,,"""Axminster Police Station, Lyme Close, Axminster""",http://eastdevon.gov.uk/planning/planning-policy/housing-issues/brownfield-land/brownfield-site/?long=-2.99376&lat=50.78091,ETRS89,-2.993760,50.780910,0.32,unknown ownership,yes,permissioned,full planning permission,2019-05-24,https://planning.eastdevon.gov.uk/online-applications/applicationDetails.do?activeTab=details&keyVal=PNJLXIGHFUH00,,8,"""Demolition of existing buildings and construction of 8 dwellings with associated parking, carport and cycle store""",,,,,,,"""Extant""",2019-10-09,2019-10-09
http://opendatacommunities.org/id/district-council/east-devon,East Devon District Council,BL38,,"""The Spice Lounge, Prince Of Wales Drive, Exmouth """,http://eastdevon.gov.uk/planning/planning-policy/housing-issues/brownfield-land/brownfield-site/?long=-3.382832&lat=50.63162,ETRS89,-3.828300,50.631620,0.30,not owned by a public authority,yes,permissioned,full planning permission,2019-09-10,https://planning.eastdevon.gov.uk/online-applications/applicationDetails.do?activeTab=details&keyVal=PRV0QRGH09100,,9,"""Demolition of existing public house and restaurant and erection of 9 new dwellings, associated roads, car parking and landscaping""",,,,,,,"""Extant""",2019-10-09,2019-10-09
