OrganisationURI,OrganisationLabel,SiteReference,PreviouslyPartOf,SiteNameAddress,SiteplanURL,CoordinateReferenceSystem,GeoX,GeoY,Hectares,OwnershipStatus,Deliverable,PlanningStatus,PermissionType,PermissionDate,PlanningHistory,ProposedForPIP,MinNetDwellings,DevelopmentDescription,NonHousingDevelopment,Part2,NetDwellingsRangeFrom,NetDwellingsRangeTo,HazardousSubstances,SiteInformation,Notes,FirstAddedDate,LastUpdatedDate
http://opendatacommunities.org/id/district-council/east-staffordshire,East Staffordshire Borough Council,ESBC-BR12,,Imex Business Park,http://www.eaststaffsbc.gov.uk/planning/planning-policy,ETRS89,52.80476357,-1.646053343,2.21,Not owned by a public authority,Yes,Pending decision,Outline Planning Permission,,http://www.eaststaffsbc.gov.uk/planning/applications-and-decisions/applications-and-appeals,,144,Outline application for residential development for up to 144 dwellings,,,,,,,Site historically a SHLAA site - Site now being demolished. Resolution to approve 16/07/2019,2017-09-29,2019-09-30
http://opendatacommunities.org/id/district-council/east-staffordshire,East Staffordshire Borough Council,ESBC-BR13,,Mead Works 137-139 Horninglow Street,http://www.eaststaffsbc.gov.uk/planning/planning-policy,ETRS89,52.80855865,-1.631766448,0.26,Not owned by a public authority,Yes,Permissioned,Full Planning Permission,2018-07-16,http://www.eaststaffsbc.gov.uk/planning/applications-and-decisions/applications-and-appeals,,8,"Demolition of No.'s 137-139 Horninglow Street and the warehouse building to the north end of the site to facilitate the erection of 10 townhouses and 4 flats, formation of vehicular access with associated car parking, hard and soft landscaping and boundar",,,,,,,"Site now included in the Housing Permissions  - Not yet commenced. Site historically a SHLAA site - Site vacant, Extention to time limit application for dwellings never implemented (Full Application approved 19/01/2010 - PA/00560/068/CLF)",2017-09-29,2018-09-30
http://opendatacommunities.org/id/district-council/east-staffordshire,East Staffordshire Borough Council,ESBC-BR14,,Goat Maltings,http://www.eaststaffsbc.gov.uk/planning/planning-policy,ETRS89,52.79965803,-1.643232148,0.19,Not owned by a public authority,,Not Permissioned,,,http://www.eaststaffsbc.gov.uk/planning/applications-and-decisions/applications-and-appeals,,60,Conversion of the Goat Maltings building to form 60 apartments,,,,,,,"Site historically a SHLAA site - Site vacant (PA/07932/027 - 2006 Application for the conversion of the Goat Maltings to 60 apartments , never implemented)",2017-09-29,2017-09-29
http://opendatacommunities.org/id/district-council/east-staffordshire,East Staffordshire Borough Council,ESBC-BR15,,Burton Beer Mats,http://www.eaststaffsbc.gov.uk/planning/planning-policy,ETRS89,52.80332257,-1.642163937,0.28,Not owned by a public authority,,Not Permissioned,,,http://www.eaststaffsbc.gov.uk/planning/applications-and-decisions/applications-and-appeals,,8,,,,,,,,Site historically a SHLAA site - Site vacant,2017-09-29,2017-09-29
http://opendatacommunities.org/id/district-council/east-staffordshire,East Staffordshire Borough Council,ESBC-BR16,,Derby Street Auction Rooms,http://www.eaststaffsbc.gov.uk/planning/planning-policy,ETRS89,52.81334735,-1.636711111,0.22,Not owned by a public authority,,Not Permissioned,,,http://www.eaststaffsbc.gov.uk/planning/applications-and-decisions/applications-and-appeals,,6,,Outline application for the erection of a 61 bedroomed residential nursing home (Class C2),,,,,,"Site historically a SHLAA site - Site vacant (P/2011/00272/MB - 2011 Application for the erection of a 61 bedroomed residential nursing home (Class C2) , never implemented)",2017-09-29,2017-09-29
http://opendatacommunities.org/id/district-council/east-staffordshire,East Staffordshire Borough Council,ESBC-BR18,,Uttoxeter Highways Depot,http://www.eaststaffsbc.gov.uk/planning/planning-policy,ETRS89,52.89442984,-1.869790228,0.87,Owned by a public authority,,Not Permissioned,,,http://www.eaststaffsbc.gov.uk/planning/applications-and-decisions/applications-and-appeals,,30,Outline application for the erection of up to 30 dwellings,,,,,,,"Site historically a SHLAA site - Site could become vacant as new recycling centre now open (P/2010/01298/JPM - 2010 Application for the erection of upto 30 dwellings, never implemented). New Full application for 39 dwellings valid - 26/07/2019, awaiting determination",2017-09-29,2019-09-30
http://opendatacommunities.org/id/district-council/east-staffordshire,East Staffordshire Borough Council,ESBC-BR19,,132 Derby Street Burton,http://www.eaststaffsbc.gov.uk/planning/planning-policy,ETRS89,52.8130699,-1.637113996,0.13,Not owned by a public authority,,Not Permissioned,,,http://www.eaststaffsbc.gov.uk/planning/applications-and-decisions/applications-and-appeals,,8,Conversion of existing buildings to form 8 dwellings,,,,,,,Site included in the Housing Permissions previously but has since expired due to non commencement,2017-09-29,2018-09-30
http://opendatacommunities.org/id/district-council/east-staffordshire,East Staffordshire Borough Council,ESBC-BR20,,36 Derby Road Burton,http://www.eaststaffsbc.gov.uk/planning/planning-policy,ETRS89,52.81616771,-1.633022846,0.10,Not owned by a public authority,,Not Permissioned,,,http://www.eaststaffsbc.gov.uk/planning/applications-and-decisions/applications-and-appeals,,10,Erection of 7 dwellings and conversion and extension of existing building to form 3 flats,,,,,,,Site included in the Housing Permissions previously but has since expired due to non commencement. New application approved after the September 2019 cut off (amend next time),2017-09-29,2019-09-30
http://opendatacommunities.org/id/district-council/east-staffordshire,East Staffordshire Borough Council,ESBC-BR22,,43 High Street Burton,http://www.eaststaffsbc.gov.uk/planning/planning-policy,ETRS89,52.80349049,-1.629510024,0.02,Not owned by a public authority,Yes,Permissioned,Full Planning Permission,2012-08-21,http://www.eaststaffsbc.gov.uk/planning/applications-and-decisions/applications-and-appeals,,8,Raising of roof by 1 metre to facilitate the conversion of first and second floors into 8 apartments and installation of new shop front,,,,,,,Site included in the Housing Permissions  - Under Construction but no residential completions on site yet,2017-09-29,2017-09-29
http://opendatacommunities.org/id/district-council/east-staffordshire,East Staffordshire Borough Council,ESBC-BR23,,The Refinery,http://www.eaststaffsbc.gov.uk/planning/planning-policy,ETRS89,52.80229426,-1.629312505,0.04,Not owned by a public authority,Yes,Permissioned,Full Planning Permission,2011-03-08,http://www.eaststaffsbc.gov.uk/planning/applications-and-decisions/applications-and-appeals,,10,"Change of use of nightclub (Sui Generis) to Class A1 (Shops), Class A2 (Financial and Professional Services), Class A3 (Restaurants and Cafes) and Class B1 (Offices) uses, with 7 apartments on the first and second floors and erection of a two and half storey building and glazed link extension for Class A1, A2, A3 and B1 uses, with 3 apartments on the first and second floors",,,,,,,Site included in the Housing Permissions  - Under Construction but no residential completions on site yet,2017-09-29,2017-09-29
http://opendatacommunities.org/id/district-council/east-staffordshire,East Staffordshire Borough Council,ESBC-BR24,,Britannia House,http://www.eaststaffsbc.gov.uk/planning/planning-policy,ETRS89,52.80390029,-1.634104821,0.09,Not owned by a public authority,Yes,Permissioned,Prior Approval - Class O,2019-05-23,http://www.eaststaffsbc.gov.uk/planning/applications-and-decisions/applications-and-appeals,,7,Prior Approval for the conversion of first floor offices (Class B1(a)) to form 7 flats (Class C3),,,,,,,Site included in the Housing Permissions  - Under Construction but no residential completions on site yet (New application approved for the conversion of the 1st  floor Approved),2017-09-29,2019-09-30
http://opendatacommunities.org/id/district-council/east-staffordshire,East Staffordshire Borough Council,ESBC-BR25,,146 and 146A Horninglow Street,http://www.eaststaffsbc.gov.uk/planning/planning-policy,ETRS89,52.80799057,-1.631207522,0.04,Not owned by a public authority,,Not Permissioned,,,http://www.eaststaffsbc.gov.uk/planning/applications-and-decisions/applications-and-appeals,,5,Conversion of existing building to 2 self contained flats and the erection of 3 self contained flats,,,,,,,Site included in the Housing Permissions previously but has since expired due to non commencement,2017-09-29,2018-09-30
http://opendatacommunities.org/id/district-council/east-staffordshire,East Staffordshire Borough Council,ESBC-BR26,,The Appleby Burton,http://www.eaststaffsbc.gov.uk/planning/planning-policy,ETRS89,52.79869701,-1.631745683,0.10,Not owned by a public authority,Yes,Permissioned,Full Planning Permission,2015-01-14,http://www.eaststaffsbc.gov.uk/planning/applications-and-decisions/applications-and-appeals,,9,Demolition of part of existing public house to facilitate the conversion to form 6 self contained flats and erection of a detached building to form 3 self contained flats to rear,,,,,,,Site included in the Housing Permissions  - Under Construction but no residential completions on site yet,2017-09-29,2018-09-30
http://opendatacommunities.org/id/district-council/east-staffordshire,East Staffordshire Borough Council,ESBC-BR27,,126 New Street  Burton,http://www.eaststaffsbc.gov.uk/planning/planning-policy,ETRS89,52.80196124,-1.634981332,0.14,Not owned by a public authority,Yes,Permissioned,Full Planning Permission,2016-08-01,http://www.eaststaffsbc.gov.uk/planning/applications-and-decisions/applications-and-appeals,,7,"Conversion of the first, second and third floors to form seven self contained apartments",,,,,,,Site included in the Housing Permissions  - Not yet commenced,2017-09-29,2017-09-29
http://opendatacommunities.org/id/district-council/east-staffordshire,East Staffordshire Borough Council,ESBC-BR29,,Rear of 143 Horninglow Street,http://www.eaststaffsbc.gov.uk/planning/planning-policy,ETRS89,52.80849351,-1.631054931,0.38,Not owned by a public authority,Yes,Permissioned,Full Planning Permission,2016-12-08,http://www.eaststaffsbc.gov.uk/planning/applications-and-decisions/applications-and-appeals,,32,Conversion and alterations to the Plough Maltings to form 32 apartments,,,,,,,Site included in the Housing Permissions  - Under Construction but no residential completions on site yet,2017-09-29,2018-09-30
http://opendatacommunities.org/id/district-council/east-staffordshire,East Staffordshire Borough Council,ESBC-BR30,,Rear of 38-54 Bridge Street,http://www.eaststaffsbc.gov.uk/planning/planning-policy,ETRS89,52.89798097,-1.862094208,0.20,Not owned by a public authority,Yes,Permissioned,Full Planning Permission,2013-09-06,http://www.eaststaffsbc.gov.uk/planning/applications-and-decisions/applications-and-appeals,,14,"Erection of 2 detached buildings to form 14 one-bedroomed apartments, including the formation of two new access and details of landscaping",,,,,,,Site included in the Housing Permissions  - Under Construction but no residential completions on site yet,2017-09-29,2018-09-30
http://opendatacommunities.org/id/district-council/east-staffordshire,East Staffordshire Borough Council,ESBC-BR31,,Wellington Inn,http://www.eaststaffsbc.gov.uk/planning/planning-policy,ETRS89,52.90148159,-1.865383547,0.15,Not owned by a public authority,,Not Permissioned,,,http://www.eaststaffsbc.gov.uk/planning/applications-and-decisions/applications-and-appeals,,5,Erection of four detached bungalows and one detached dwelling,,,,,,,Site included in the Housing Permissions previously but has since expired due to non commencement,2017-09-29,2018-09-30
http://opendatacommunities.org/id/district-council/east-staffordshire,East Staffordshire Borough Council,ESBC-BR32,,Uttoxeter Household Waste Site,http://www.eaststaffsbc.gov.uk/planning/planning-policy,ETRS89,52.90446475,-1.86422954,1.45,Not owned by a public authority,Yes,Not Permissioned,,,http://www.eaststaffsbc.gov.uk/planning/applications-and-decisions/applications-and-appeals,,49,Erection of 49 dwellings,,,,,,,Site included in the Housing Permissions previously but has since expired due to non commencement,2017-09-29,2019-09-30
http://opendatacommunities.org/id/district-council/east-staffordshire,East Staffordshire Borough Council,ESBC-BR33,,Tutbury Mill Mews,http://www.eaststaffsbc.gov.uk/planning/planning-policy,ETRS89,52.85876425,-1.684646483,0.01,Not owned by a public authority,Yes,Permissioned,Full Planning Permission,2014-07-07,http://www.eaststaffsbc.gov.uk/planning/applications-and-decisions/applications-and-appeals,,5,Conversion of existing first floor retail space and existing second/third floor apartment to form five self contained apartments,,,,,,,Site included in the Housing Permissions  - Under Construction but no residential completions on site yet,2017-09-29,2018-09-30
http://opendatacommunities.org/id/district-council/east-staffordshire,East Staffordshire Borough Council,ESBC-BR34,,Howards Transport,http://www.eaststaffsbc.gov.uk/planning/planning-policy,ETRS89,52.78914289,-1.665782618,2.56,Not owned by a public authority,Yes,Permissioned,Outline Planning Permission,2016-11-29,http://www.eaststaffsbc.gov.uk/planning/applications-and-decisions/applications-and-appeals,,86,Outline application for residential purposes (up to 86 dwellings),,,,,,,Site included in the Housing Permissions  - Not yet commenced (Reserved Mattes application for 84 units received 07/08/2018 - awaiting determination),2017-09-29,2018-09-30
http://opendatacommunities.org/id/district-council/east-staffordshire,East Staffordshire Borough Council,ESBC-BR35,,Proposed Residential Development Phase 1 Rose Cottage Gardens,http://www.eaststaffsbc.gov.uk/planning/planning-policy,ETRS89,52.79647538,-1.637192397,0.09,Not owned by a public authority,,Not Permissioned,,,http://www.eaststaffsbc.gov.uk/planning/applications-and-decisions/applications-and-appeals,,5,Demolition of existing garages to facilitate the erection of 5 dwellings,,,,,,,Site included in the Housing Permissions previously but has since expired due to non commencement,2017-09-29,2018-09-30
http://opendatacommunities.org/id/district-council/east-staffordshire,East Staffordshire Borough Council,ESBC-BR37,,Land adjacent to Eastfield Uttoxeter,http://www.eaststaffsbc.gov.uk/planning/planning-policy,ETRS89,52.89940993,-1.861792377,0.17,Not owned by a public authority,,Not Permissioned,,,http://www.eaststaffsbc.gov.uk/planning/applications-and-decisions/applications-and-appeals,,25,Erection of a detached building to form 24 sheltered accommodation apartments for the elderly with 1 apartment for warden accommodation,,,,,,,Site included in the Housing Permissions previously but has since expired due to non commencement,2017-09-29,2018-09-30
http://opendatacommunities.org/id/district-council/east-staffordshire,East Staffordshire Borough Council,ESBC-BR39,,Sovereign House  Bond Street,http://www.eaststaffsbc.gov.uk/planning/planning-policy,ETRS89,52.79869885,-1.632338922,0.07,Not owned by a public authority,Yes,Permissioned,Prior Approval - Class O,2017-04-12,http://www.eaststaffsbc.gov.uk/planning/applications-and-decisions/applications-and-appeals,,8,Prior Approval for the change of use from office use (Class B1) to form 8 apartments (Class C3),,,,,,,Site included in the Housing Permissions  - Under Construction but no residential completions on site yet,2018-09-30,2018-09-30
http://opendatacommunities.org/id/district-council/east-staffordshire,East Staffordshire Borough Council,ESBC-BR40,,70 Guild Street  Burton upon Trent,http://www.eaststaffsbc.gov.uk/planning/planning-policy,ETRS89,52.80552338,-1.632800706,0.06,Not owned by a public authority,Yes,Permissioned,Full Planning Permission,2017-09-01,http://www.eaststaffsbc.gov.uk/planning/applications-and-decisions/applications-and-appeals,,7,"Demolition of existing outbuildings to facilitate the conversion of existing Class A1 (shop), Class B1 (Business) and dwelling house on first floor to form 7 dwellings comprising 5 No. two bedroom units and 2 No. one bedroom units.",,,,,,,Site included in the Housing Permissions  - Under Construction but no residential completions on site yet,2018-09-30,2018-09-30
http://opendatacommunities.org/id/district-council/east-staffordshire,East Staffordshire Borough Council,ESBC-BR41,,67-69 Main Street  Stapenhill,http://www.eaststaffsbc.gov.uk/planning/planning-policy,ETRS89,52.7931159,-1.623606815,0.11,Not owned by a public authority,Yes,Permissioned,Full Planning Permission,2019-04-29,http://www.eaststaffsbc.gov.uk/planning/applications-and-decisions/applications-and-appeals,,6,Erection of a terrace of 6 dwellings,,,,,,,Site included in the Housing Permissions  - Not yet commenced,2018-09-30,2019-09-30
http://opendatacommunities.org/id/district-council/east-staffordshire,East Staffordshire Borough Council,ESBC-BR44,,Land Adjacent To  Grange Close  Burton upon Trent,http://www.eaststaffsbc.gov.uk/planning/planning-policy,ETRS89,52.81077558,-1.645381575,0.18,Not owned by a public authority,Yes,Permissioned,Full Planning Permission,2017-10-10,http://www.eaststaffsbc.gov.uk/planning/applications-and-decisions/applications-and-appeals,,8,Demolition of existing garages to facilitate the erection of 8 dwellings comprising of four pairs of semi detached dwellings with associated car parking,,,,,,,Site included in the Housing Permissions  - Not yet commenced,2018-09-30,2018-09-30
http://opendatacommunities.org/id/district-council/east-staffordshire,East Staffordshire Borough Council,ESBC-BR45,,Burton Enterprise Centre,http://www.eaststaffsbc.gov.uk/planning/planning-policy,ETRS89,52.80961779,-1.64300251,0.25,Not owned by a public authority,Yes,Permissioned,Prior Approval - Class O,2017-10-31,http://www.eaststaffsbc.gov.uk/planning/applications-and-decisions/applications-and-appeals,,25,Prior Approval for the change of use from office use (Class B1a) to form 25 dwellings (Class C3),,,,,,,Site included in the Housing Permissions  - Under Construction but no residential completions on site yet,2018-09-30,2019-09-30
http://opendatacommunities.org/id/district-council/east-staffordshire,East Staffordshire Borough Council,ESBC-BR47,,The Maltings  Wetmore Road,http://www.eaststaffsbc.gov.uk/planning/planning-policy,ETRS89,52.80968686,-1.627454763,3.60,Not owned by a public authority,Yes,Permissioned,Full Planning Permission,2017-12-22,http://www.eaststaffsbc.gov.uk/planning/applications-and-decisions/applications-and-appeals,,90,"Conversion and alterations of existing Transport Office to form two flats, conversion of existing Security Office to form one flat, conversion of storage/office building to provide 87 flatsr",,,,,,,Site included in the Housing Permissions  - Not yet commenced,2018-09-30,2018-09-30
http://opendatacommunities.org/id/district-council/east-staffordshire,East Staffordshire Borough Council,ESBC-BR49,,63 New Street  Burton upon Trent,http://www.eaststaffsbc.gov.uk/planning/planning-policy,ETRS89,52.80182278,-1.636732714,0.08,Not owned by a public authority,Yes,Permissioned,Full Planning Permission,2018-03-23,http://www.eaststaffsbc.gov.uk/planning/applications-and-decisions/applications-and-appeals,,6,"Change of use of public house and flats to two retail units, five apartments and erection of a dwelling",,,,,,,Site included in the Housing Permissions  - Not yet commenced,2018-09-30,2018-09-30
http://opendatacommunities.org/id/district-council/east-staffordshire,East Staffordshire Borough Council,ESBC-BR50,,11-12 Tutbury Road  Burton upon Trent,http://www.eaststaffsbc.gov.uk/planning/planning-policy,ETRS89,52.82500641,-1.648530983,0.08,Not owned by a public authority,Yes,Permissioned,Outline Planning Permission,2018-06-15,http://www.eaststaffsbc.gov.uk/planning/applications-and-decisions/applications-and-appeals,,10,"Demolition of existing building to facilitate an outline application for erection of two buildings to form 10 apartments including details of access, appearance, layout and scale",,,,,,,Site included in the Housing Permissions  - Under Construction but no residential completions on site yet,2018-09-30,2018-09-30
http://opendatacommunities.org/id/district-council/east-staffordshire,East Staffordshire Borough Council,ESBC-BR52,,Molson Coors South Brewery,http://www.eaststaffsbc.gov.uk/planning/planning-policy,ETRS89,52.8040891,-1.637040213,2.37,Not owned by a public authority,Yes,Not Permissioned,,,http://www.eaststaffsbc.gov.uk/planning/applications-and-decisions/applications-and-appeals,,100,,,,,,,,,2018-12-01,2018-12-01
http://opendatacommunities.org/id/district-council/east-staffordshire,East Staffordshire Borough Council,ESBC-BR53,,The Old Sunday School (front & middle) 3 George Street,http://www.eaststaffsbc.gov.uk/planning/planning-policy,ETRS89,52.80516746,-1.63399038,0.07,Not owned by a public authority,Yes,Permissioned,Full Planning Permission,2018-10-17,http://www.eaststaffsbc.gov.uk/planning/applications-and-decisions/applications-and-appeals,,6,Conversion of former Sunday School Hall into 6 apartments (Class C3),4 offices (Class B1),,,,,,Site included in the Housing Permissions  - Not yet commenced,2019-09-30,2019-09-30
http://opendatacommunities.org/id/district-council/east-staffordshire,East Staffordshire Borough Council,ESBC-BR54,,Plough Inn  7 Ford Street  Stapenhill,http://www.eaststaffsbc.gov.uk/planning/planning-policy,ETRS89,52.78985151,-1.626081592,0.14,Not owned by a public authority,Yes,Permissioned,Outline Planning Permission,2018-10-19,http://www.eaststaffsbc.gov.uk/planning/applications-and-decisions/applications-and-appeals,,8,Outline application for the erection of up to 8 dwellings and demolition of existing public house,,,,,,,Site included in the Housing Permissions  - Not yet commenced,2019-09-30,2019-09-30
http://opendatacommunities.org/id/district-council/east-staffordshire,East Staffordshire Borough Council,ESBC-BR55,,1 Victoria Street  Burton Upon Trent,http://www.eaststaffsbc.gov.uk/planning/planning-policy,ETRS89,52.81062938,-1.641599719,0.06,Not owned by a public authority,Yes,Permissioned,Outline Planning Permission,2019-04-29,http://www.eaststaffsbc.gov.uk/planning/applications-and-decisions/applications-and-appeals,,5,Outline application for a detached building comprising 5 apartments,,,,,,,Site included in the Housing Permissions  - Not yet commenced,2019-09-30,2019-09-30
http://opendatacommunities.org/id/district-council/east-staffordshire,East Staffordshire Borough Council,ESBC-BR56,,2 - 3 St Pauls Square  Burton Upon Trent,http://www.eaststaffsbc.gov.uk/planning/planning-policy,ETRS89,52.80776923,-1.641599719,0.12,Not owned by a public authority,Yes,Permissioned,Prior Approval - Class O,2019-05-16,http://www.eaststaffsbc.gov.uk/planning/applications-and-decisions/applications-and-appeals,,8,Prior Approval for the conversion of offices (Class B1) to form 8 residential flats,,,,,,,Site included in the Housing Permissions  - Not yet commenced,2019-09-30,2019-09-30
