OrganisationURI,SiteReference,SiteNameAddress,SiteplanURL,GeoY,GeoX,Hectares,OwnershipStatus,PlanningStatus,PermissionType,PermissionDate,PlanningHistory,Deliverable,NetDwellingsRangeFrom,NetDwellingsRangeTo,HazardousSubstances,Notes,FirstAddedDate,LastUpdatedDate,EndDate
http://opendatacommunities.org/id/unitary-authority/brighton-and-hove,SHLAA0676,Cadogan Court 134a Dyke Road Brighton,https://new.brighton-hove.gov.uk/sites/default/files/planning_bc_regen/policy/brownfield-sites/shlaa0676-cadogan-court-134a-dyke-road-brighton.pdf,54.583083,-6.561984,0.15,not owned by a public authority,not permissioned,,,https://planningapps.brighton-hove.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=ZZZR71DMXE989,,11,11,,,2017-09-28,2019-12-16,
http://opendatacommunities.org/id/unitary-authority/brighton-and-hove,SHLAA0677,City College Pelham Street,https://new.brighton-hove.gov.uk/sites/default/files/planning_bc_regen/policy/brownfield-sites/shlaa0677-city-college-pelham-street.pdf,54.590290,-6.569560,0.63,not owned by a public authority,not permissioned,,,https://planningapps.brighton-hove.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=ZZZR6CDMXE930,,100,100,,Call for Sites 2017. Draft City Plan Part 2 Allocation,2017-09-28,2019-12-16,
http://opendatacommunities.org/id/unitary-authority/brighton-and-hove,SHLAA0758,Decon Laboratories Conway Street,https://new.brighton-hove.gov.uk/sites/default/files/planning_bc_regen/policy/brownfield-sites/shlaa0758-decon-laboratories-conway-street.pdf,54.565925,-6.557029,0.16,owned by a public authority,not permissioned,,,https://planningapps.brighton-hove.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=ZZZR69DMXE635|https://planningapps.brighton-hove.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=ZZZR77DMXE537,,28,28,,Council Owned Site,2017-09-28,2019-12-16,
http://opendatacommunities.org/id/unitary-authority/brighton-and-hove,SHLAA0853,Brighton And Hove (Corals) Stadium Nevill Road Hove,https://new.brighton-hove.gov.uk/sites/default/files/planning_bc_regen/policy/brownfield-sites/shlaa0853-brighton-and-hove-corals-stadium-nevill-road-hove.pdf,54.565909,-6.545060,2.49,not owned by a public authority,not permissioned,,,https://planningapps.brighton-hove.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=ZZZR7FDMXE498,,75,75,,,2017-09-28,2019-12-16,
http://opendatacommunities.org/id/unitary-authority/brighton-and-hove,SHLAA0858,27-31 Church Street Brighton,https://new.brighton-hove.gov.uk/sites/default/files/planning_bc_regen/policy/brownfield-sites/shlaa0858-27-31-church-street-brighton.pdf,54.587195,-6.576695,0.12,not owned by a public authority,permissioned,full planning permission,2013-02-08,https://planningapps.brighton-hove.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=ZZZR5ZDMXE648|https://planningapps.brighton-hove.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=ZZZR6FDMXE938|https://planningapps.brighton-hove.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=ZZZR6JDMXE885|https://planningapps.brighton-hove.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=ZZZR7GDMXE012|https://planningapps.brighton-hove.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=ZZZR7KDMXE624,yes,10,,yes,Commenced although currently being used as secure gated car park. Draft City Plan Part 2 Allocation,2017-09-19,2019-12-16,
http://opendatacommunities.org/id/unitary-authority/brighton-and-hove,SHLAA0860,Anston House Preston Road,https://new.brighton-hove.gov.uk/sites/default/files/planning_bc_regen/policy/brownfield-sites/shlaa0860-anston-house-preston-road.pdf,54.585886,-6.555885,0.6,not owned by a public authority,permissioned,full planning permission,2017-11-02,https://planningapps.brighton-hove.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=ZZZR5ZDMXE382|https://planningapps.brighton-hove.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=ZZZR6ADMXE406|https://planningapps.brighton-hove.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=ZZZR6BDMXE826|https://planningapps.brighton-hove.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=ZZZR6GDMXE268|https://planningapps.brighton-hove.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=ZZZR7ODMXE641,yes,229,,,No progress on site. CPP1 Strategic Allocation,2017-09-19,2019-12-16,
http://opendatacommunities.org/id/unitary-authority/brighton-and-hove,SHLAA0861,EDF Portland Road Business Park (EM1),https://new.brighton-hove.gov.uk/sites/default/files/planning_bc_regen/policy/brownfield-sites/shlaa0861-edf-portland-road-business-park.pdf,54.550533,-6.555124,2.87,not owned by a public authority,not permissioned,,,https://planningapps.brighton-hove.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=ZZZR6QDMXE362|https://planningapps.brighton-hove.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=ZZZR6UDMXE531,,113,113,,,2017-09-28,2019-12-16,
http://opendatacommunities.org/id/unitary-authority/brighton-and-hove,SHLAA0862,Conway Street (EM1),https://new.brighton-hove.gov.uk/sites/default/files/planning_bc_regen/policy/brownfield-sites/shlaa0862-conway-street.pdf,54.567390,-6.557317,1.66,not owned by a public authority,permissioned,full planning permission,2019-01-24,https://planningapps.brighton-hove.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=ZZZR5ZDMXE233|https://planningapps.brighton-hove.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=ZZZR6QDMXE383|https://planningapps.brighton-hove.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=ZZZR6SDMXE466,yes,200,200,,CPP1 Strategic Allocation- Planning App BH2016/02663 Appeal allowed. No progress,2017-09-28,2019-12-16,
http://opendatacommunities.org/id/unitary-authority/brighton-and-hove,SHLAA0864,Telecom House 123 -135 Preston Road,https://new.brighton-hove.gov.uk/sites/default/files/planning_bc_regen/policy/brownfield-sites/shlaa0864-telecom-house-123-135-preston-road.pdf,54.586433,-6.556643,0.4,not owned by a public authority,not permissioned,,,,,85,85,,Strategic Allocation,2017-12-18,2019-12-16,
http://opendatacommunities.org/id/unitary-authority/brighton-and-hove,SHLAA0865,149-151 Preston Road (Thales) (EM2),https://new.brighton-hove.gov.uk/sites/default/files/planning_bc_regen/policy/brownfield-sites/shlaa0865-149-151-preston-road-thales.pdf,54.585437,-6.555386,0.12,not owned by a public authority,not permissioned,,,,,15,15,,CPP1 Strategic Allocation.,2017-09-28,2019-12-16,
http://opendatacommunities.org/id/unitary-authority/brighton-and-hove,SHLAA0866,(Natwest) 153 Preston Road (EM2),https://new.brighton-hove.gov.uk/sites/default/files/planning_bc_regen/policy/brownfield-sites/shlaa0866-natwest-153-preston-road.pdf,54.585309,-6.554953,0.31,not owned by a public authority,not permissioned,,,,,40,40,,CPP1 Strategic Allocation.,2017-09-28,2019-12-16,
http://opendatacommunities.org/id/unitary-authority/brighton-and-hove,SHLAA0868,Park Gate 161-163 Preston Road (EM2),https://new.brighton-hove.gov.uk/sites/default/files/planning_bc_regen/policy/brownfield-sites/shlaa0868-park-gate-161-163-preston-road.pdf,54.584773,-6.554134,0.25,not owned by a public authority,not permissioned,,,https://planningapps.brighton-hove.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=PJ61SVDMM8900,,30,30,,CPP1 Strategic Allocation.,2017-09-28,2019-12-16,
http://opendatacommunities.org/id/unitary-authority/brighton-and-hove,SHLAA0869,87 Preston Road,https://new.brighton-hove.gov.uk/sites/default/files/planning_bc_regen/policy/brownfield-sites/shlaa0869-87-preston-road.pdf,54.587301,-6.557964,0.6,not owned by a public authority,permissioned,full planning permission,2017-11-20,https://planningapps.brighton-hove.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=ONKE6WDMK1R00,yes,25,,yes,Development not started 2019,2017-09-19,2019-12-16,
http://opendatacommunities.org/id/unitary-authority/brighton-and-hove,SHLAA0871,Peacock Industrial Estate Lyon Close Hove,https://new.brighton-hove.gov.uk/sites/default/files/planning_bc_regen/policy/brownfield-sites/shlaa0871-peacock-industrial-estate-lyon-close-hove.pdf,54.577490,-6.562627,2.07,not owned by a public authority,permissioned,full planning permission,2019-07-31,https://planningapps.brighton-hove.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=P9MU7ADML2400,yes,152,,yes,Call for Sites 2017. Part of  Draft CPP2 Strategic Site Allocation 3. Application approved 2019,2017-09-28,2019-12-16,
http://opendatacommunities.org/id/unitary-authority/brighton-and-hove,SHLAA0878,Westerman Complex School Road Hove,https://new.brighton-hove.gov.uk/sites/default/files/planning_bc_regen/policy/brownfield-sites/shlaa0878-westerman-complex-school-road-hove.pdf,54.557851,-6.556205,0.63,not owned by a public authority,permissioned,reserved matters approval,2019-03-06,https://planningapps.brighton-hove.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=ZZZR5ZDMXE349|https://planningapps.brighton-hove.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=PDFVI5DMLVR00,yes,104,,,Commenced on site,2017-09-19,2019-12-16,
http://opendatacommunities.org/id/unitary-authority/brighton-and-hove,SHLAA0892,EM1 Melbourne Street/Enterprise Point,https://new.brighton-hove.gov.uk/sites/default/files/planning_bc_regen/policy/brownfield-sites/shlaa0892-melbourne-street-enterprise-point.pdf,54.599114,-6.557690,0.55,not owned by a public authority,not permissioned,,,https://planningapps.brighton-hove.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=PEGWU2DMFSC00|https://planningapps.brighton-hove.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=ZZZR6CDMXE964,,80,80,,CPP1 Strategic Allocation. B2 uses on site which would need to be relocated. Adjacent to Local Wildlife Site.,2017-09-28,2019-12-16,
http://opendatacommunities.org/id/unitary-authority/brighton-and-hove,SHLAA0899,Longley Industrial Estate New England Street,https://new.brighton-hove.gov.uk/sites/default/files/planning_bc_regen/policy/brownfield-sites/shlaa0893-longley-industrial-estate.pdf,54.588835,-6.561900,0.24,not owned by a public authority,permissioned,full planning permission,2019-09-26,https://planningapps.brighton-hove.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=PDJOE0DM0P900,yes,201,,,SHLAA call for Sites 2015 part of Housing led mixed use scheme. Part of Strategic Allocation. Planning Application BH2018/02598 approved 2019,2018-12-17,2019-12-16,
http://opendatacommunities.org/id/unitary-authority/brighton-and-hove,SHLAA0894,Richardson's scrap yard and Brewer's Paint (Albany House),https://new.brighton-hove.gov.uk/sites/default/files/planning_bc_regen/policy/brownfield-sites/shlaa0894-richardsons-scrap-yard-and-brewers-paint.pdf,54.588415,-6.562534,0.27,not owned by a public authority,not permissioned,,,https://planningapps.brighton-hove.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=ZZZR6PDMXE446,,20,20,,CPP1 Strategic Allocation. Adjacent to Local Wildlife Site.,2017-09-28,2019-12-16,
http://opendatacommunities.org/id/unitary-authority/brighton-and-hove,SHLAA0893,Vantage Point and Circus Parade New England Street,https://new.brighton-hove.gov.uk/sites/default/files/planning_bc_regen/policy/brownfield-sites/shlaa0899-vantage-point-and-circus-parade.pdf,54.589152,-6.562787,0.36,not owned by a public authority,not permissioned,,,,yes,45,45,,SHLAA call for Sites 2015 part of Housing led mixed use scheme. Part of Strategic Allocation.,2018-12-17,2019-12-16,
http://opendatacommunities.org/id/unitary-authority/brighton-and-hove,SHLAA0931,Langfords Hotel 8-16 Third Avenue  Hove,https://new.brighton-hove.gov.uk/sites/default/files/planning_bc_regen/policy/brownfield-sites/shlaa0931-langfords-hotel-8-16-third-avenue-hove.pdf,54.568921,-6.572971,0.18,not owned by a public authority,not permissioned,,,https://planningapps.brighton-hove.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=ZZZR6ODMXE778|https://planningapps.brighton-hove.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=ZZZR6XDMXE494|https://planningapps.brighton-hove.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=ZZZR7VDMXE076,,27,27,,,2017-09-28,2019-12-16,
http://opendatacommunities.org/id/unitary-authority/brighton-and-hove,SHLAA0932,Land at 189 Kingsway Hove (Sackville Hotel),https://new.brighton-hove.gov.uk/sites/default/files/planning_bc_regen/policy/brownfield-sites/shlaa0932-land-at-189-kingsway-hove-sackville-hotel.pdf,54.559223,-6.571558,0.17,not owned by a public authority,permissioned,full planning permission,2017-11-14,https://planningapps.brighton-hove.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=ONM8XNDMK4H00|https://planningapps.brighton-hove.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=ZZZR65DMXE655|https://planningapps.brighton-hove.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=ZZZR6HDMXE413|https://planningapps.brighton-hove.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=ZZZR6IDMXE289|https://planningapps.brighton-hove.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=ZZZR6LDMXE110,yes,60,,,SHLAA Call for Sites 2015. BH2017/01108 Not Started 2019,2017-09-19,2019-12-16,
http://opendatacommunities.org/id/unitary-authority/brighton-and-hove,SHLAA0933,Courtlands Hotel 11-17 The Drive Hove,https://new.brighton-hove.gov.uk/sites/default/files/planning_bc_regen/policy/brownfield-sites/shlaa0933-courtlands-hotel-11-17-the-drive-hove.pdf,54.570976,-6.569300,0.15,not owned by a public authority,not permissioned,,,https://planningapps.brighton-hove.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=ZZZR71DMXE702|https://planningapps.brighton-hove.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=ZZZR7ODMXE703,,23,23,,,2017-10-02,2019-12-16,
http://opendatacommunities.org/id/unitary-authority/brighton-and-hove,SHLAA0934,St Catherine's Lodge Hotel St Catherine's Terrace Kingsway Hove,https://new.brighton-hove.gov.uk/sites/default/files/planning_bc_regen/policy/brownfield-sites/shlaa0934-st-catherines-lodge-hotel-st-catherines-terrace-kingsway-hove.pdf,54.566326,-6.574042,0.15,not owned by a public authority,not permissioned,,,,,45,45,,Pre-application stage,2017-10-02,2019-12-16,
http://opendatacommunities.org/id/unitary-authority/brighton-and-hove,SHLAA0935,Prince's Marine Hotel 153 Kingsway Hove,https://new.brighton-hove.gov.uk/sites/default/files/planning_bc_regen/policy/brownfield-sites/shlaa0935-princes-marine-hotel-153-kingsway-hove.pdf,54.561981,-6.572363,0.14,not owned by a public authority,not permissioned,,,,,21,21,,,2017-10-02,2019-12-16,
http://opendatacommunities.org/id/unitary-authority/brighton-and-hove,SHLAA0950,North Star Car Showroom 20 Carlton Terrace Station Road Portslade,https://new.brighton-hove.gov.uk/sites/default/files/planning_bc_regen/policy/brownfield-sites/shlaa0950-north-star-car-showroom-20-carlton-terrace-station-road-portslade.pdf,54.547650,-6.552357,0.16,not owned by a public authority,not permissioned,,,https://planningapps.brighton-hove.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=ZZZR6IDMXE567|https://planningapps.brighton-hove.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=ZZZR6NDMXE075|https://planningapps.brighton-hove.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=ZZZR6NDMXE079,,16,16,,,2017-10-02,2019-12-16,
http://opendatacommunities.org/id/unitary-authority/brighton-and-hove,SHLAA0952,21A- 21F Station Road Portslade,https://new.brighton-hove.gov.uk/sites/default/files/planning_bc_regen/policy/brownfield-sites/shlaa0952-21a-21f-station-road-portslade.pdf,54.546341,-6.557735,0.07,not owned by a public authority,not permissioned,,,https://planningapps.brighton-hove.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=ZZZR6ADMXE299|https://planningapps.brighton-hove.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=ZZZR6GDMXE867|https://planningapps.brighton-hove.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=ZZZR6IDMXE485,,7,7,,,2017-10-02,2019-12-16,
http://opendatacommunities.org/id/unitary-authority/brighton-and-hove,SHLAA0965,Land between 38-50 Carlyle Street Brighton,https://new.brighton-hove.gov.uk/sites/default/files/planning_bc_regen/policy/brownfield-sites/shlaa0965-land-between-38-50-carlyle-street-brighton.pdf,54.599423,-6.567858,0.06,not owned by a public authority,not permissioned,,,https://planningapps.brighton-hove.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=ZZZR7CDMXE883|https://planningapps.brighton-hove.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=ZZZR7FDMXE137|https://planningapps.brighton-hove.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=ZZZR7ODMXE951,,9,9,,,2017-10-02,2019-12-16,
http://opendatacommunities.org/id/unitary-authority/brighton-and-hove,SHLAA0969,Tudor Grange 13 The Upper Drive Hove,https://new.brighton-hove.gov.uk/sites/default/files/planning_bc_regen/policy/brownfield-sites/shlaa0969-tudor-grange-13-the-upper-drive-hove.pdf,54.574289,-6.556385,0.05,not owned by a public authority,not permissioned,,,https://planningapps.brighton-hove.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=ZZZR61DMXE889|https://planningapps.brighton-hove.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=ZZZR6FDMXE965|https://planningapps.brighton-hove.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=ZZZR6LDMXE776|https://planningapps.brighton-hove.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=ZZZR6WDMXE402,,6,6,,,2017-10-02,2019-12-16,
http://opendatacommunities.org/id/unitary-authority/brighton-and-hove,SHLAA2001,Vye’s 19-27 Carlton Terrace Portslade,https://new.brighton-hove.gov.uk/sites/default/files/planning_bc_regen/policy/brownfield-sites/shlaa2001-vyes-19-27-carlton-terrace-portslade.pdf,54.547606,-6.551857,0.25,not owned by a public authority,not permissioned,,,https://planningapps.brighton-hove.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=ZZZR6IDMXE567|https://planningapps.brighton-hove.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=ZZZR6NDMXE075|https://planningapps.brighton-hove.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=ZZZR6NDMXE079,,6,6,,,2017-10-02,2019-12-16,
http://opendatacommunities.org/id/unitary-authority/brighton-and-hove,SHLAA2005,St David's Hall Whitehawk Road Whitehawk Way Brighton,https://new.brighton-hove.gov.uk/sites/default/files/planning_bc_regen/policy/brownfield-sites/shlaa2005-st-davids-hall-whitehawk-road-whitehawk-way.pdf,54.609932,-6.578987,0.12,not owned by a public authority,not permissioned,,,,,9,9,,,2017-10-02,2019-12-16,
http://opendatacommunities.org/id/unitary-authority/brighton-and-hove,SHLAA2009,PO Delivery Office 62 North Road Brighton,https://new.brighton-hove.gov.uk/sites/default/files/planning_bc_regen/policy/brownfield-sites/shlaa2009-po-delivery-office-62-north-road-brighton.pdf,54.588075,-6.573417,0.5,not owned by a public authority,not permissioned,,,,,110,110,,,2017-10-02,2019-12-16,
http://opendatacommunities.org/id/unitary-authority/brighton-and-hove,SHLAA29881,Freshfield Road Business Park/Gala Bingo Car Park Freshfield Way,https://new.brighton-hove.gov.uk/sites/default/files/planning_bc_regen/policy/brownfield-sites/shlaa29881-freshfield-road-business-park-gala-bingo-car-park-freshfield-way.pdf,54.598790,-6.581469,4.29,not owned by a public authority,not permissioned,,,,,110,110,,Eastern Road Edward Street Development Area. CPP1 Strategic Allocation,2017-10-03,2019-12-16,
http://opendatacommunities.org/id/unitary-authority/brighton-and-hove,SHLAA3789,113-119 Davigdor Road Hove,https://new.brighton-hove.gov.uk/sites/default/files/planning_bc_regen/policy/brownfield-sites/shlaa3789-113-119-davigdor-road-hove.pdf,54.577677,-6.563640,0.18,not owned by a public authority,not permissioned,,,https://planningapps.brighton-hove.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=PFCW9XDMHCG00|https://planningapps.brighton-hove.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=ZZZR68DMXE053,yes,52,52,yes,Application BH2018/02926 for 52 units Minded to Grant 2019. Part of CPP1 Strategic Site Allocation 3,2017-09-19,2019-12-16,
http://opendatacommunities.org/id/unitary-authority/brighton-and-hove,SHLAA4032,Tower Point 44 North Road Brighton,https://new.brighton-hove.gov.uk/sites/default/files/planning_bc_regen/policy/brownfield-sites/shlaa4032-tower-point-44-north-road-brighton.pdf,54.587470,-6.574898,0.19,not owned by a public authority,not permissioned,,,https://planningapps.brighton-hove.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=PQ5XEADMHOC00|https://planningapps.brighton-hove.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=ONMO65DMK6900|https://planningapps.brighton-hove.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=ZZZR63DMXE566|https://planningapps.brighton-hove.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=ZZZR7HDMXE731,,19,19,,,2017-10-02,2019-12-16,
http://opendatacommunities.org/id/unitary-authority/brighton-and-hove,SHLAA5001,193 Preston Road (Shell),https://new.brighton-hove.gov.uk/sites/default/files/planning_bc_regen/policy/brownfield-sites/shlaa5001-193-preston-road-shell.pdf,54.581782,-6.546149,0.08,not owned by a public authority,not permissioned,,,,,12,12,,,2017-10-02,2019-12-16,
http://opendatacommunities.org/id/unitary-authority/brighton-and-hove,SHLAA5002,BP Petrol Station 373 Kingsway  Hove (St Leonards Filling Station),https://new.brighton-hove.gov.uk/sites/default/files/planning_bc_regen/policy/brownfield-sites/shlaa5002-bp-petrol-station-373-kingsway-hove.pdf,54.547747,-6.566001,0.17,not owned by a public authority,not permissioned,,,,,17,17,,,2017-10-02,2019-12-16,
http://opendatacommunities.org/id/unitary-authority/brighton-and-hove,SHLAA5004,Shell Fuel Garage 132-134 Old Shoreham Road   Hove,https://new.brighton-hove.gov.uk/sites/default/files/planning_bc_regen/policy/brownfield-sites/shlaa5004-shell-fuel-garage-132-134-old-shoreham-road-hove.pdf,54.566455,-6.551082,0.16,not owned by a public authority,not permissioned,,,,,24,24,yes,,2017-10-02,2019-12-16,
http://opendatacommunities.org/id/unitary-authority/brighton-and-hove,SHLAA5005,ESSO Fuel Garage Hove Station Station Approach,https://new.brighton-hove.gov.uk/sites/default/files/planning_bc_regen/policy/brownfield-sites/shlaa5005-esso-fuel-garage-hove-station-station-approach.pdf,54.570032,-6.557875,0.09,not owned by a public authority,not permissioned,,,,,14,14,yes,,2017-10-02,2019-12-16,
http://opendatacommunities.org/id/unitary-authority/brighton-and-hove,SHLAA6001,Boundary House  Boundary Road  Hove,https://new.brighton-hove.gov.uk/sites/default/files/planning_bc_regen/policy/brownfield-sites/shlaa6001-boundary-house-boundary-road-hove.pdf,54.548002,-6.554253,0.17,not owned by a public authority,not permissioned,,,,,17,17,,,2017-10-02,2019-12-16,
http://opendatacommunities.org/id/unitary-authority/brighton-and-hove,SHLAA6003,57 Station Road Portslade,https://new.brighton-hove.gov.uk/sites/default/files/planning_bc_regen/policy/brownfield-sites/shlaa6003-57-station-road-portslade.pdf,54.545514,-6.561280,0.04,not owned by a public authority,not permissioned,,,,,6,6,,Shoreham Harbour Development Area,2017-10-02,2019-12-16,
http://opendatacommunities.org/id/unitary-authority/brighton-and-hove,SHLAA6006,Housing Office Victoria Road Portslade (adj Portslade Town Hall),https://new.brighton-hove.gov.uk/sites/default/files/planning_bc_regen/policy/brownfield-sites/shlaa6006-housing-office-victoria-road-portslade.pdf,54.543400,-6.553895,0.16,owned by a public authority,not permissioned,,,,yes,37,37,,Draft City Plan Part 2 Allocation,2017-10-02,2019-12-16,
http://opendatacommunities.org/id/unitary-authority/brighton-and-hove,SHLAA6009,Blocks E & F Kingsmere London Road,https://new.brighton-hove.gov.uk/sites/default/files/planning_bc_regen/policy/brownfield-sites/shlaa6009-blocks-e-f-kingsmere-london-road.pdf,54.582166,-6.537844,0.09,not owned by a public authority,permissioned,full planning permission,2015-11-26,https://planningapps.brighton-hove.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=ZZZR61DMXE491|https://planningapps.brighton-hove.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=ZZZR62DMXE324|https://planningapps.brighton-hove.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=ZZZR63DMXE573|https://planningapps.brighton-hove.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=ZZZR6IDMXE893|https://planningapps.brighton-hove.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=ZZZR6ODMXE115|https://planningapps.brighton-hove.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=ZZZR6YDMXE545|https://planningapps.brighton-hove.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=ZZZR70DMXE321,yes,8,,,Commenced 2019,2017-09-19,2019-12-16,
http://opendatacommunities.org/id/unitary-authority/brighton-and-hove,SHLAA6010,46 Freehold Terrace Brighton,https://new.brighton-hove.gov.uk/sites/default/files/planning_bc_regen/policy/brownfield-sites/shlaa6010-46-freehold-terrace-brighton.pdf,54.596844,-6.553237,0.04,not owned by a public authority,permissioned,full planning permission,2015-11-06,https://planningapps.brighton-hove.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=OIL8PBDMMTQ00|https://planningapps.brighton-hove.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=ODWQ08DM0QE00|https://planningapps.brighton-hove.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=ZZZR68DMXE684|https://planningapps.brighton-hove.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=ZZZR6FDMXE029|https://planningapps.brighton-hove.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=ZZZR6GDMXE646|https://planningapps.brighton-hove.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=ZZZR6JDMXE097|https://planningapps.brighton-hove.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=ZZZR6JDMXE108,yes,8,,yes,Part of wider planning application for Land 54 Hollingdean Road & 46 Freehold Terrace and 52 Hollingdean Road Brighton for Demolition of all buildings at 54 Hollingdean Road and erection of a part 3 4 5 and 6 storey building (plus basement) to form 205 student rooms (181 cluster bedrooms 19 studios and 5 accessible rooms) Demolition of 46 Freehold Terrace and erection of a 4 storey building comprising 8 affordable housing units. Commenced,2017-09-19,2019-12-16,
http://opendatacommunities.org/id/unitary-authority/brighton-and-hove,SHLAA6017,Lansdowne Place Hotel Lansdowne Place Hove,https://new.brighton-hove.gov.uk/sites/default/files/planning_bc_regen/policy/brownfield-sites/shlaa6017-lansdowne-place-hotel-lansdowne-place-hove.pdf,54.575175,-6.576506,0.13,not owned by a public authority,permissioned,full planning permission,2016-03-24,https://planningapps.brighton-hove.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=OQK1CLDM0K900|https://planningapps.brighton-hove.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=ZZZR6ADMXE168,yes,45,,,Development commenced on site 2016/17,2017-09-19,2019-12-16,
