OrganisationURI,OrganisationLabel,SiteReference,PreviouslyPartOf,SiteNameAddress,SitePlanURL,CoordinateReferenceSystem,GeoX,GeoY,Easting,Northing,Hectares,OwnershipStatus,Deliverable,PlanningStatus,PermissionType,PermissionDate,PlanningHistory,ProposedForPIP,MinNetDwellings,DevelopmentDescription,NonHousingDevelopment,Part2,NetDwellingsRangeFrom,NetDwellingsRangeTo,HazardousSubstances,SiteInformation,Notes,FirstAddedDate,LastUpdatedDate
http://opendatacommunities.org/id/london-borough-council/bexley,London Borough of Bexley,BLR028,,"""20 and rear of 14-28 West Street, Erith""",https://www.bexley.gov.uk/services/planning-and-building-control/planning-policy/brownfield-land-register,ETRS89,51.483159,0.175757,551172,178267,0.05,not owned by a public authority,yes,permissioned,full planning permission,16/06/2017,http://pa.bexley.gov.uk/online-applications/propertyDetails.do?activeTab=relatedCases&keyVal=00192OBELI000,,7,Demolition of existing buildings and 20 West Street to provide access and erection of 1 x 2 storey and 1 x 3 storey residential buildings comprising of 6 x 1 bed and 1 x 2 bed self-contained flats with associated parking spaces.,,,,,,,17/00166/FUL,07/12/2017,07/12/2017
http://opendatacommunities.org/id/london-borough-council/bexley,London Borough of Bexley,BLR029,,"""241 Main Road, Sidcup""",https://www.bexley.gov.uk/services/planning-and-building-control/planning-policy/brownfield-land-register,ETRS89,51.429526,0.088185,545262,172126,0.06,not owned by a public authority,yes,permissioned,other,22/04/2016,http://pa.bexley.gov.uk/online-applications/propertyDetails.do?activeTab=relatedCases&keyVal=0026J6BELI000,,7,Notice of prior approval for change use from office (Use Class B1)  to use for 7 x 1 bed. self contained units of accommodation (Use Class C3) and associated works including demolition of attached outbuildings/garages and alterations to the side elevation.,,,,,,,16/00665/PRIOR,07/12/2017,07/12/2017
http://opendatacommunities.org/id/london-borough-council/bexley,London Borough of Bexley,BLR033,,"""106 Sidcup High Street, Sidcup""",https://www.bexley.gov.uk/services/planning-and-building-control/planning-policy/brownfield-land-register,ETRS89,51.426228,0.10111,546171,171785,0.06,owned by a public authority,yes,permissioned,full planning permission,24/02/2016,http://pa.bexley.gov.uk/online-applications/propertyDetails.do?activeTab=relatedCases&keyVal=0002EYBELI000,,8,Erection of part first and second floor extension to provide 2 x 1 bed and 6 x 2 bed self-contained apartments with associated parking and alterations to existing ground flood floor including the formation of an entrance lobby to apartments. Alterations to shop front on Elm Road frontage.,,,,,,,15/02687/FUL,07/12/2017,07/12/2017
http://opendatacommunities.org/id/london-borough-council/bexley,London Borough of Bexley,BLR034,,"""28 - 32 Nuxley Road, Belvedere""",https://www.bexley.gov.uk/services/planning-and-building-control/planning-policy/brownfield-land-register,ETRS89,51.482472,0.145695,549087,178129,0.07,not owned by a public authority,yes,permissioned,full planning permission,19/12/2016,http://pa.bexley.gov.uk/online-applications/propertyDetails.do?activeTab=relatedCases&keyVal=0028JSBELI000|http://pa.bexley.gov.uk/online-applications/propertyDetails.do?activeTab=relatedCases&keyVal=IVI3A1BELI123|http://pa.bexley.gov.uk/online-applications/propertyDetails.do?activeTab=relatedCases&keyVal=IYXUY4BE30000|http://pa.bexley.gov.uk/online-applications/propertyDetails.do?activeTab=relatedCases&keyVal=0028I5BELI000,,8,Re-development of site to provide a retail unit (Class A1) on the ground floor and 8 x 2 bed self-contained units of accommodation on the first and second floors. Provision of car and cycle parking and refuse storage.,,,,,,,16/02008/FULM,07/12/2017,07/12/2017
http://opendatacommunities.org/id/london-borough-council/bexley,London Borough of Bexley,BLR035,,"""Duke Of Wellington, 92 London Road, Crayford""",https://www.bexley.gov.uk/services/planning-and-building-control/planning-policy/brownfield-land-register,ETRS89,51.451959,0.173985,551152,174794,0.09,not owned by a public authority,yes,permissioned,full planning permission,28/03/2014,http://pa.bexley.gov.uk/online-applications/propertyDetails.do?activeTab=relatedCases&keyVal=000UUIBELI000,,8,Change of use and conversion of existing public house and first floor to provide 3 x 2 bedroom dwellings. Erection of new 3 storey block comprising 5 x 2 bed dwellings with associated car parking and landscaping.,,,,,,,13/01724/FUL,07/12/2017,07/12/2017
http://opendatacommunities.org/id/london-borough-council/bexley,London Borough of Bexley,BLR037,,"""Land Rear Of, 198 Broadway, Bexleyheath""",https://www.bexley.gov.uk/services/planning-and-building-control/planning-policy/brownfield-land-register,ETRS89,51.457877,0.139747,548754,175382,0.06,not owned by a public authority,yes,permissioned,full planning permission,29/01/2016,http://pa.bexley.gov.uk/online-applications/propertyDetails.do?activeTab=relatedCases&keyVal=N1NIEWBE07D01,,9,Demolition of existing garages and erection of one 3 storey block of 9 apartments comprising 2 x 1 bed and 5 x 2 bed and 2 x 3 bed apartments incorporating 10 basement car spaces and 3 garages on the ground floor.,,,,,,,14/00357/FUL,07/12/2017,07/12/2017
http://opendatacommunities.org/id/london-borough-council/bexley,London Borough of Bexley,BLR038,,"""52 - 54 Bellegrove Road, Welling""",https://www.bexley.gov.uk/services/planning-and-building-control/planning-policy/brownfield-land-register,ETRS89,51.463191,0.103989,546253,175901,0.07,not owned by a public authority,yes,permissioned,outline planning permission,31/05/2017,http://pa.bexley.gov.uk/online-applications/propertyDetails.do?activeTab=relatedCases&keyVal=IYBQKDBE30000,,9,"Outline application for an extension to provide an additional second storey to the rear consisting of 3 x 1 bed flats (C3). Change of Use and conversion of the first floor from Assembly and Leisure use (D2) to 6 flats (C3) comprising 2 x 2 bed and 4 x 1 bed flats. Provision of 4 car parking spaces, 9 cycle spaces and refuse store.",,,,,,,15/00713/OUT,07/12/2017,07/12/2017
http://opendatacommunities.org/id/london-borough-council/bexley,London Borough of Bexley,BLR041,,"""176-178 Bexley Road, Erith""",https://www.bexley.gov.uk/services/planning-and-building-control/planning-policy/brownfield-land-register,ETRS89,51.475122,0.162458,550275,177346,0.1,not owned by a public authority,yes,permissioned,full planning permission,19/04/2016,http://pa.bexley.gov.uk/online-applications/propertyDetails.do?activeTab=relatedCases&keyVal=0000ROBELI000,,9,"Re-development of site comprising the demolition of existing house and bungalow and erection of a two storey residential block with accommodation in roofspace providing 9 x 2 bedroom flats.  Eleven car parking to rear, cycle and refuse storage areas, new boundary walls and amenity space with access via Horsa Road.",,,,,,,15/02971/FUL,07/12/2017,07/12/2017
http://opendatacommunities.org/id/london-borough-council/bexley,London Borough of Bexley,BLR042,,"""124 Watling Street, Bexleyheath""",https://www.bexley.gov.uk/services/planning-and-building-control/planning-policy/brownfield-land-register,ETRS89,51.45411,0.160255,550191,175005,0.11,not owned by a public authority,yes,permissioned,full planning permission,27/03/2015,http://pa.bexley.gov.uk/online-applications/propertyDetails.do?activeTab=relatedCases&keyVal=ONKPHIBE0MU01,,9,"Demolition of the existing dwelling and erection of one three storey block comprising of 5 x 2-bedroom and 4 x 1-bedroom apartments together with provision of on-site parking, bicycle storage, bin storage and a landscaped communal amenity area.",,,,,,,14/02401/FUL,07/12/2017,07/12/2017
http://opendatacommunities.org/id/london-borough-council/bexley,London Borough of Bexley,BLR054,,"""Broadway House, Trinity Place, Bexleyheath""",https://www.bexley.gov.uk/services/planning-and-building-control/planning-policy/brownfield-land-register,ETRS89,51.457807,0.139125,548711,175373,0.14,not owned by a public authority,yes,permissioned,other,26/05/2017,http://pa.bexley.gov.uk/online-applications/propertyDetails.do?activeTab=relatedCases&keyVal=0029F2BELI000,,18,Prior notification for the proposed change of use from Office Use (Class B1(a) on the first and second floors to provide 18 residential units (Class C3)  comprising 2 x 2 bed and 16 x 1 bed self contained flats including provision of car parking and secure cycle parking.,,,,,,,17/00967/PRIOR,07/12/2017,07/12/2017
http://opendatacommunities.org/id/london-borough-council/bexley,London Borough of Bexley,BLR055,,"""Roxby House, 20-22 Station Road, Sidcup""",https://www.bexley.gov.uk/services/planning-and-building-control/planning-policy/brownfield-land-register,ETRS89,51.427916,0.101778,546212,171974,0.1,not owned by a public authority,yes,permissioned,other,25/04/2014,http://pa.bexley.gov.uk/online-applications/propertyDetails.do?activeTab=relatedCases&keyVal=002703BELI000,,20,Prior notification of change of use from Offices to residential comprising 20 flats.,,,,,,,14/00459/PRIOR,07/12/2017,07/12/2017
http://opendatacommunities.org/id/london-borough-council/bexley,London Borough of Bexley,BLR057,,"""221-225 Erith Road, Bexleyheath""",https://www.bexley.gov.uk/services/planning-and-building-control/planning-policy/brownfield-land-register,ETRS89,51.465722,0.152366,549605,176280,0.63,owned by a public authority,yes,permissioned,other,17/02/2017,http://pa.bexley.gov.uk/online-applications/propertyDetails.do?activeTab=relatedCases&keyVal=002ACWBELI000,,28,Notification for Prior Approval for the proposed change of use from Office Use (Class B1(a)) to upto 28 residential units of accommodation.,,,,,,,16/03252/PRIOR,07/12/2017,07/12/2017
http://opendatacommunities.org/id/london-borough-council/bexley,London Borough of Bexley,BLR061,,"""Westminster House, 186-194 Broadway, Bexleyheath""",https://www.bexley.gov.uk/services/planning-and-building-control/planning-policy/brownfield-land-register,ETRS89,51.457486,0.139959,548770,175339,0.11,owned by a public authority,yes,permissioned,other,30/05/2017,http://pa.bexley.gov.uk/online-applications/propertyDetails.do?activeTab=relatedCases&keyVal=0029IDBELI000,,47,"Prior notification for a proposed change of use of a building from Office Use (Class B1(a)) to Residential use (Class C3) to provide 47 self contained units of accommodation comprising 1 on the ground floor, 20 on each of the first and second floors and 6 on the third floor.",,,,,,,17/00988/PRIOR,07/12/2017,07/12/2017
http://opendatacommunities.org/id/london-borough-council/bexley,London Borough of Bexley,BLR074,,"""Land West Of Sedgemere Road And East Of Harrow Manorway, Abbey Wood""",https://www.bexley.gov.uk/services/planning-and-building-control/planning-policy/brownfield-land-register,ETRS89,51.492224,0.121793,547396,179165,1.19,mixed ownership,yes,permissioned,outline planning permission,22/12/2016,http://pa.bexley.gov.uk/online-applications/propertyDetails.do?activeTab=relatedCases&keyVal=INA2KFBELI475,,219,"Outline application for demolition of existing buildings and hardstanding, residential development of upto 219 units and upto 3225 sq metres of commercial floorspace (with flexible uses across classes A1-A4 (retail, financial and professional services, cafe and restaurants) and B1a (office) and D1 (community uses) and associated works including informal and formal open space; internal road network; landscaping; car and cycle parking and waste storage.",,,,,,,16/01275/OUTM,07/12/2017,07/12/2017
http://opendatacommunities.org/id/london-borough-council/bexley,London Borough of Bexley,BLR076,,"""Land At Binsey Walk, Thamesmead""",https://www.bexley.gov.uk/services/planning-and-building-control/planning-policy/brownfield-land-register,ETRS89,51.499821,0.122391,547413,180011,1.86,mixed ownership,yes,permissioned,outline planning permission,22/12/2016,http://pa.bexley.gov.uk/online-applications/applicationDetails.do?activeTab=relatedCases&keyVal=O7OARLBE01D00,,329,"Outline application for demolition of existing buildings and hard standing, residential development of up to 329 units and up to 1,050 sq metres of commercial floorspace (with flexible uses across classes A1 - A4 (retail, financial and professional services, café and restaurants) and B1a (office) and D1 (community uses) and D2 (Boat Club),  with all matters reserved, and associated works including, informal and formal open space, internal road network; landscaping; car and cycle parking; waste storage.",,,,,,,16/01287/OUTM,07/12/2017,07/12/2017
http://opendatacommunities.org/id/london-borough-council/bexley,London Borough of Bexley,BLR077,,"""Former Linpac Site And Adjoining Warehouse, Richmer Road, Erith""",https://www.bexley.gov.uk/services/planning-and-building-control/planning-policy/brownfield-land-register,ETRS89,51.471883,0.187273,552009,177037,5.75,not owned by a public authority,yes,permissioned,outline planning permission,13/10/2016,http://pa.bexley.gov.uk/online-applications/propertyDetails.do?activeTab=relatedCases&keyVal=002AYLBELI000,,336,"Outline application for re-development of the former Linpac Site comprising of up to 336 residential units in a mix of one, two, three and four bed houses and flats, up to 500 sqm of flexible A1/D1 floorspace, public open space (including children's playspace), associated landscaping and car parking.",,,,,,,15/00370/OUTM,07/12/2017,07/12/2017
http://opendatacommunities.org/id/london-borough-council/bexley,London Borough of Bexley,BLR080,,"""Land At Coralline Walk, Harrow Manorway, Abbey Wood""",https://www.bexley.gov.uk/services/planning-and-building-control/planning-policy/brownfield-land-register,ETRS89,51.495181,0.122348,547425,179495,3.03,not owned by a public authority,yes,permissioned,outline planning permission,22/12/2016,http://pa.bexley.gov.uk/online-applications/applicationDetails.do?activeTab=relatedCases&keyVal=O7OHI6BE00Q00,,549,"Outline application for demolition of existing buildings and hardstanding, residential development of upto 549 units and upto 3225 sq. metres of commercial floorspace (with flexible uses across Classes A1 - A4 (Retail, financial and professional services, cafe and restaurants) and B1a (office) and D1 (community uses) and associated works including informal and formal open space; internal road network; landscaping; car and cycle parking and waste storage.",,,,,,,16/01288/OUTM,07/12/2017,07/12/2017
http://opendatacommunities.org/id/london-borough-council/bexley,London Borough of Bexley,BLR089,,"""Lamorbey Baths, 155-159 Station Road, Sidcup""",https://www.bexley.gov.uk/services/planning-and-building-control/planning-policy/brownfield-land-register,ETRS89,51.435457,0.101444,546167,172812,0.15,not owned by a public authority,,not permissioned,,,http://pa.bexley.gov.uk/online-applications/spatialDisplay.do?action=display&searchType=Application,,10,See Lamorbey Planning Brief (2007),,,,,,,,07/12/2017,07/12/2017
http://opendatacommunities.org/id/london-borough-council/bexley,London Borough of Bexley,BLR192,,"""74 CRAYFORD ROAD""",https://www.bexley.gov.uk/services/planning-and-building-control/planning-policy/brownfield-land-register,ETRS89,51.449656,0.183747,551825,174559,0.29,not owned by a public authority,yes,permissioned,full planning permission,14/07/2017,http://pa.bexley.gov.uk/online-applications/propertyDetails.do?activeTab=relatedCases&keyVal=0025AMBELI000,,33,"Erection of a part 4/part 5 storey building to provide 33 residential dwellings, comprising 7 x 1 bed, 21 x 2 bed and 5 x 3 bed flats including new vehicular access with basement parking associated works and amenity space.",,,,,,,"""17040068, 13/00972/FULM, 16/01415/FULM""",07/12/2017,15/12/2018
http://opendatacommunities.org/id/london-borough-council/bexley,London Borough of Bexley,BLR226,,"""GT Print London Heron Hill, Belvedere""",https://www.bexley.gov.uk/services/planning-and-building-control/planning-policy/brownfield-land-register,ETRS89,51.484985,0.14299,548891,178403,0.07,not owned by a public authority,,not permissioned,,,http://pa.bexley.gov.uk/online-applications/propertyDetails.do?activeTab=relatedCases&keyVal=0028CHBELI000,,8,"Demolition of one existing building and development with integration of remaining buildings creating a three storey building comprising of 6x1 bedroom and 2x2 bedroom flats with amenity space, refuse and 5 parking spaces.",,,,,,,Lapsed permission 11/00688/FUL01,07/12/2017,07/12/2017
http://opendatacommunities.org/id/london-borough-council/bexley,London Borough of Bexley,BLR227,,"""Land adjacent 98 Milton Road, Belvedere""",https://www.bexley.gov.uk/services/planning-and-building-control/planning-policy/brownfield-land-register,ETRS89,51.4877,0.146992,549160,178713,0.06,not owned by a public authority,,not permissioned,,,http://pa.bexley.gov.uk/online-applications/propertyDetails.do?activeTab=relatedCases&keyVal=0007HBBELI000,,5,Erection of three storey building comprising 3 x 2 bedroom and 2 x 1 bedroom apartments with 5 parking spaces and amenity space.,,,,,,,"""Lapsed permission 08/09365/FUL, 17/01246/FUL""",07/12/2017,15/12/2018
http://opendatacommunities.org/id/london-borough-council/bexley,London Borough of Bexley,BLR228,,"”Unit 2a, 2b, 2 And 4 Rectory Business Centre, Rectory Lane”",https://www.bexley.gov.uk/services/planning-and-building-control/planning-policy/brownfield-land-register,ETRS89,51.424211,0.107753,546641,171574,0.04,not owned by a public authority,yes,permissioned,full planning permission,09/08/2018,http://pa.bexley.gov.uk/online-applications/propertyDetails.do?activeTab=relatedCases&keyVal=0025XVBELI000,,5,"Alterations and conversion of ground and first floors to provide 5 additional flats comprising 2 studio, 2 x 1 bed and 1 x 2 bed flats with associated parking.",,,,,,,18/01104/FUL,15/12/2018,15/12/2018
http://opendatacommunities.org/id/london-borough-council/bexley,London Borough of Bexley,BLR231,,"”4 And 4a, Bellegrove Road”",https://www.bexley.gov.uk/services/planning-and-building-control/planning-policy/brownfield-land-register,ETRS89,51.462738,0.107195,546479,175857,0.06,not owned by a public authority,yes,permissioned,full planning permission,20/12/2017,http://pa.bexley.gov.uk/online-applications/propertyDetails.do?previousCaseType=Application&previousKeyVal=OV8ED3BEKXF00&activeTab=summary&previousCaseNumber=17%2F02049%2FFUL&keyVal=0027Q3BELI000,,7,"Alterations including formation of front entrance, conversion of first and second floors and single storey rear extension to provide 1 studio flat, 1 x 1 bed and 5 x 2 bed flats with associated refuse and cycle storage.",,,,,,,17/02049/FUL,15/12/2018,15/12/2018
http://opendatacommunities.org/id/london-borough-council/bexley,London Borough of Bexley,BLR232,,"”298, Broadway”",https://www.bexley.gov.uk/services/planning-and-building-control/planning-policy/brownfield-land-register,ETRS89,51.458298,0.133881,548347,175417,0.07,not owned by a public authority,yes,permissioned,full planning permission,19/04/2018,http://pa.bexley.gov.uk/online-applications/propertyDetails.do?activeTab=relatedCases&keyVal=0029VNBELI000,,8,Prior notification for the change of use from offices (Class B1) to residential comprising 6 x 1 bed and 2 x 2 bed flats (Class C3),,,,,,,18/00405/PRIOR,15/12/2018,15/12/2018
http://opendatacommunities.org/id/london-borough-council/bexley,London Borough of Bexley,BLR233,,"”302, Broadway”",https://www.bexley.gov.uk/services/planning-and-building-control/planning-policy/brownfield-land-register,ETRS89,51.458386,0.133511,548321,175426,0.03,not owned by a public authority,yes,permissioned,other,09/01/2018,http://pa.bexley.gov.uk/online-applications/propertyDetails.do?activeTab=relatedCases&keyVal=0029RPBELI000,,9,Notification for prior approval for a proposed change of use from offices (Class B1(a)) to 5 x 2 bed and 4 x 1 bed self contained flats (Class C3).,,,,,,,17/02910/PRIOR,15/12/2018,15/12/2018
http://opendatacommunities.org/id/london-borough-council/bexley,London Borough of Bexley,BLR234,,"”Progressive House, 2, Maidstone Road”",https://www.bexley.gov.uk/services/planning-and-building-control/planning-policy/brownfield-land-register,ETRS89,51.417401,0.12034,547538,170842,0.17,not owned by a public authority,yes,permissioned,other,22/05/2018,http://pa.bexley.gov.uk/online-applications/propertyDetails.do?activeTab=relatedCases&keyVal=002FJ6BELI000,,30,"Prior Notification for change of use of building from Offices (Class B1(a)) to 27 x 1 bed, 1 x 2 bed and 2 studio flats (Class C3)",,,,,,,18/00685/PRIOR,15/12/2018,15/12/2018
http://opendatacommunities.org/id/london-borough-council/bexley,London Borough of Bexley,BLR235,,"”River House 1, Maidstone Road”",https://www.bexley.gov.uk/services/planning-and-building-control/planning-policy/brownfield-land-register,ETRS89,51.418238,0.120796,547567,170936,0.57,not owned by a public authority,yes,permissioned,other,14/02/2018,http://pa.bexley.gov.uk/online-applications/propertyDetails.do?activeTab=relatedCases&keyVal=LM3QVSBE00500,,30,"Notification for Prior Approval for a proposed change of use of the first and second floor from office use (Class B1) to 30 flats comprising 15 x 2 bed and 15 x 1 bed flats, with provision of car parking and secure cycle storage.",,,,,,,17/03164/PRIOR,15/12/2018,15/12/2018
http://opendatacommunities.org/id/london-borough-council/bexley,London Borough of Bexley,BLR236,,"”Coach And Horses 35, North Cray Road”",https://www.bexley.gov.uk/services/planning-and-building-control/planning-policy/brownfield-land-register,ETRS89,51.438429,0.152265,549689,173245,0.06,not owned by a public authority,yes,permissioned,full planning permission,04/10/2018,http://pa.bexley.gov.uk/online-applications/propertyDetails.do?activeTab=relatedCases&keyVal=000CR6BELI000,,5,"Conversion and extensions to form six apartments 2 x 2 bedroom and 4 x 1 bedroom apartments with associated parking, amenity space, cycle and bin storage.",,,,,,,18/02281/FUL,15/12/2018,15/12/2018
http://opendatacommunities.org/id/london-borough-council/bexley,London Borough of Bexley,BLR237,,"”1 - 29, Redbourne Drive”",https://www.bexley.gov.uk/services/planning-and-building-control/planning-policy/brownfield-land-register,ETRS89,51.511471,0.128035,547769,181318,0.04,not owned by a public authority,yes,permissioned,full planning permission,13/11/2017,http://pa.bexley.gov.uk/online-applications/propertyDetails.do?activeTab=relatedCases&keyVal=LB7PVWBE00501,,5,Erection of additional storey to provide 3 x 2 bed and 2 x 1 bed flats.,,,,,,,17/00963/FUL,15/12/2018,15/12/2018
http://opendatacommunities.org/id/london-borough-council/bexley,London Borough of Bexley,BLR238,,"”39 - 69, Welling High Street”",https://www.bexley.gov.uk/services/planning-and-building-control/planning-policy/brownfield-land-register,ETRS89,51.46217,0.111272,546764,175802,0.06,not owned by a public authority,yes,permissioned,full planning permission,02/05/2018,http://pa.bexley.gov.uk/online-applications/applicationDetails.do?activeTab=relatedCases&keyVal=OV8EC1BEKXC00,,10,"Erection of two additional storey's over existing building to provide 10 new residential units, two extensions to the rear to provide lifts shafts and stairs to all levels.. Refurbishment of the existing parade and facades together with provision of associated parking spaces, landscaping, refuse and cycle storage.",,,,,,,17/02046/FULM,15/12/2018,15/12/2018
