OrganisationURI,SiteReference,SiteNameAddress,SiteplanURL,GeoY,GeoX,Hectares,OwnershipStatus,PlanningStatus,PermissionType,PermissionDate,PlanningHistory,Deliverable,NetDwellingsRangeFrom,NetDwellingsRangeTo,HazardousSubstances,Notes,FirstAddedDate,LastUpdatedDate,EndDate
http://opendatacommunities.org/id/district? council/northampton,BFR0497,12 Duke Street,https://www.northampton.gov.uk/download/downloads/id/10109/bfr0497,261218.3662,475679.0673,0.04,Not owned by a public authority,permissioned,full planning permission,08/08/2014,,,14,14,,"Permission for 14no. flats N/2014/0431, development completed",29/06/2016,18/12/2019,18/12/2019
http://opendatacommunities.org/id/district? council/northampton,BFR0507,"Former Semilong Service Station, St Andrews Road",https://www.northampton.gov.uk/download/downloads/id/10072/bfr0507,261129.0539,474929.7967,0.08,Not owned by a public authority,permissioned,full planning permission,13/12/2012,,yes,24,24,,N/2005/0797 planning permission for 24 flats. N/2012/0905 planning permission for 22 unit residential care home (C2). Both proposals involve offices on the ground floor. Construction works have started on site.,29/06/2016,13/12/2017,
http://opendatacommunities.org/id/district? council/northampton,BFR0510,"Bective Works/Jabez House, Bective Road/Yelvertoft Road",https://www.northampton.gov.uk/download/downloads/id/10062/bfr0510,263479.3109,475276.4365,0.52,Not owned by a public authority,permissioned,full planning permission,30/07/2015,,yes,117,117,,"A longstanding application from 2012 to extend previous residential permission has had no activity for years. In the meantime permissions have been granted for student accommodation in 2015 - N/2015/0419.  N/2019/0612 Erection of purpose-built student accommodation comprising 385no rooms with 420no bed-spaces , following partial demolition of existing buildings - no decision, 11/10/19",13/12/2017,18/12/2019,
http://opendatacommunities.org/id/district? council/northampton,BFR0594,Sixfields East,https://www.northampton.gov.uk/download/downloads/id/10060/bfr0594,260366.9011,473144.0819,10.18,mixed ownership,pending decision,,,,yes,255,255,,Allocated in emerging Local Plan (Part 2). N/2014/0596 outline planning application for mixed use development  including 255 dwellings.,29/06/2016,18/12/2019,
http://opendatacommunities.org/id/district? council/northampton,BFR0624,Southbridge/Nunn  Mills,https://www.northampton.gov.uk/download/downloads/id/10063/bfr0624,259842.7971,475693.1921,0.17,mixed ownership,not permissioned,,,,yes,94,94,,"Allocated in emerging Local Plan (Part 2). All planning history associated with residential development of this site now largely completed. However, 94 dwellings (part affordable housing) are left to be completed on two parts of the site. process is underway to transfer these two parcels of land to Northampton Borough Council.",13/12/2017,18/12/2019,
http://opendatacommunities.org/id/district? council/northampton,BFR0666,171 - 180 St Andrews Road,https://www.northampton.gov.uk/download/downloads/id/10061/bfr0666,261670.1888,474901.2929,0.16,Not owned by a public authority,permissioned,reserved matters approval permission approval,03/02/2017,,yes,22,22,,"Allocated in emerging Local Plan (Part 2). N/2010/0785 Outline application for the demolition of existing B8 Business units and erection of 14no. bed and 8no. bed apartments, formation of new access and parking areas (access, layout scale for approval). N/2016/0979 Reserved Matters application pursuant to outline planning permission N/2010/0785 (demolition of existing business units and erection of 14no. bed and 8no. bed apartments, formation of new access and parking areas) for approval of appearance and landscaping.",13/12/2017,18/12/2019,
http://opendatacommunities.org/id/district? council/northampton,BFR0689,"Nene Enterprise Centre, Freehold Street",https://www.northampton.gov.uk/download/downloads/id/10067/bfr0689,261925.7178,475439.7998,0.36,Not owned by a public authority,not permissioned,,,,yes,14,14,,This site is identified as 'not suitable for development' by SAMLAA.,13/12/2017,18/12/2019,18/12/2019
http://opendatacommunities.org/id/district? council/northampton,BFR0719,"Car Garage Workshops, 409 Harlestone Road",https://www.northampton.gov.uk/download/downloads/id/10066/bfr0719,262424.0874,472207.714,1.09,Not owned by a public authority,not permissioned,,,,yes,35,35,,Allocated in emerging Local Plan (Part 2). ,13/12/2017,18/12/2019,
http://opendatacommunities.org/id/district? council/northampton,BFR0730,"20 - 22 St Giles St (upper and rear) and Newspaper House, Derngate",https://www.northampton.gov.uk/download/downloads/id/10064/bfr0730,260445.0871,475686.5393,0.18,Not owned by a public authority,permissioned,full planning permission,29/03/2019,,yes,57,57,,"2016/0406 Approval for 57 apartments, 2016/1548 Additional retail floorspace, 2017/0012 Change of apartment mix of pp 2016/0406. Also, for Newspaper House part of the site, N/2015/0738 demolition of part of the existing building, conversion of the rest and erection of two new floors to form 64no. flats. N/2018/0835 Addition of rooftop extension to form two additional apartments
",13/12/2017,21/12/2018,
http://opendatacommunities.org/id/district? council/northampton,BFR0814,32 Great Russell Street,https://www.northampton.gov.uk/download/downloads/id/10071/bfr0814,261106.7466,475881.6283,0.15,Not owned by a public authority,permissioned,full planning permission,08/09/2017,,yes,12,12,,"Current planning approval N/2016/1434, under construction",13/12/2017,21/12/2018,
http://opendatacommunities.org/id/district? council/northampton,BFR0896,"Former St Crispin’s Hospital, St Crispin Drive",https://www.northampton.gov.uk/download/downloads/id/10069/bfr0896,261079.0275,471261.2446,2.74,Not owned by a public authority,permissioned,full planning permission,08/05/2017,,yes,235,235,,"This site is currently under construction for residential development. N/2004/1542 has been partly implemented. Application N/2015/1454 for the rest of the site approved. Demolition of the existing ward blocks. Restoration of the clock tower and conversion to residential use comprising 13no apartments, restoration of the administration building and conversion to residential use to provide 4no apartments, the erection of 120no apartments and 98 houses (235no dwellings total) with associated roads and underground car parks.",13/12/2017,13/12/2017,
http://opendatacommunities.org/id/district? council/northampton,BFR0903,"Hawkins Shoe Factory, Overstone Road, and 4 - 12 Dunster Street",https://www.northampton.gov.uk/download/downloads/id/10077/bfr0903,260910.2539,475859.2722,0.26,Not owned by a public authority,permissioned,full planning permission,28/07/2016,,yes,105,105,,"Allocated in emerging Local Plan (Part 2). N/2015/0673 Conversion and alterations of factory premises to form 105 apartments with associated parking both on site and on street, replacement of windows and new roof lights, proposed infill extension on Dunster Street facade including new roof terrace.",29/06/2016,18/12/2019,
http://opendatacommunities.org/id/district? council/northampton,BFR0915,118 - 122 Wellingborough Road,https://www.northampton.gov.uk/download/downloads/id/10073/bfr0915,260896.5781,476355.2711,0.1,Not owned by a public authority,not permissioned,,,,yes,12,12,,"No longer considered to be suitable for development.  (No live applications, No evidence of availability and the properties fronting Wellingborough Road are operational, not recommended for allocation by SAMLAA.)",29/06/2016,18/12/2019,18/12/2019
http://opendatacommunities.org/id/district? council/northampton,BFR1001,Former Emmanuel Middle School,https://www.northampton.gov.uk/download/downloads/id/10080/bfr1001,263005.841,479635.1999,2.24,Not owned by a public authority,permissioned,full planning permission,29/03/2018,,yes,83,83,,Planning permission to extend the original Outline (109) was granted on 08.10.2014 with RM to be submitted within years. N/2017/1097 erection of 83no dwellings approved 29/3/18.  Under construction as of 1/4/2019,29/06/2016,18/12/2019,
http://opendatacommunities.org/id/district? council/northampton,BFR1002,Former Lings Upper School,https://www.northampton.gov.uk/download/downloads/id/10074/bfr1002,262878.5076,479719.3124,1.43,Owned by a public authority,permissioned,outline planning,07/07/2017,,yes,60,60,,Allocated in emerging Local Plan (Part 2). Outline permission (N/2015/0019) granted on 07.07.2017 for up to 60 dwellings.,13/12/2017,18/12/2019,
http://opendatacommunities.org/id/district? council/northampton,BFR1010,Land at St Peters Way/ Court Road/ Freeschool Street,https://www.northampton.gov.uk/download/downloads/id/10075/bfr1010,260309.805,475085.4126,1.17,mixed ownership,not permissioned,,,,yes,37,37,,Allocated for mixed use including residential in Policy 33 Central Area Action Plan (2013) and Northampton Local Plan Part 2 Submission Draft (2019). ,13/12/2017,18/12/2019,
http://opendatacommunities.org/id/district? council/northampton,BFR1013,University of Northampton Park Campus,https://www.northampton.gov.uk/download/downloads/id/10086/bfr1013,264482.9572,476346.9968,27.5,Not owned by a public authority,permissioned,reserved matters approval,19/09/2014,,yes,800,800,,"Allocated in emerging Local Plan (Part 2). N/2014/0475 planning approval for outline application (all matters reserved except access) for the demolition of the University facilities and erection of new buildings comprising residential accommodation up to 800 units, associated car parking, retail unit, landscaping and open space with accesses from Boughton Green Road.  RM N/2018/0688 phase 1 - 147 dwellings approved 10/9/18, now under construction.",13/12/2017,18/12/2019,
http://opendatacommunities.org/id/district? council/northampton,BFR1014,University of Northampton Avenue Campus,https://www.northampton.gov.uk/download/downloads/id/10079/bfr1014,262025.6003,475799.936,6.02,Owned by a public authority,pending decision,,,,yes,200,200,,"Allocated in emerging Local Plan (Part 2). N/2016/0810 outline application with reserved matters for demolition and conversion of existing university buildings, demolition of existing university facilities and outline planning permission for erection of new buildings comprising residential up to 200 units, associated car parking, landscaping and open space (in progress).",13/12/2017,18/12/2019,
http://opendatacommunities.org/id/district? council/northampton,BFR1022,"Belgrave House, Grosvenor Shopping Centre",https://www.northampton.gov.uk/download/downloads/id/10078/bfr1022,260695.4255,475476.1874,0.21,Not owned by a public authority,permissioned,full planning permission,15/02/2018,,yes,99,99,,"Allocated in emerging Local Plan (Part 2). N/2017/1144 Change of Use of Belgrave House from offices to student accommodation - approved 15/2/2018.  N/2019/0755 Change of Use to Residential (Use Class C3), for social housing. Scale of development is within the building envelope with the addition of two new upper floors, to create 124no apartments. Changes to fenestration and alterations to external facade - in progress 11/10/2019.",13/12/2017,18/12/2019,
http://opendatacommunities.org/id/district? council/northampton,BFR1024,Great Houghton Independent School,https://www.northampton.gov.uk/download/downloads/id/10083/bfr1024,259100.6085,479032.3714,6.92,Not owned by a public authority,not permissioned,,,,yes,221,221,,No longer suitable for development. SAMLAA identified this site not to be recommended for allocation.,13/12/2017,18/12/2019,18/12/2019
http://opendatacommunities.org/id/district? council/northampton,BFR1034,Witham Way garage site,https://www.northampton.gov.uk/download/downloads/id/10082/bfr1034,262269.0779,473846.5395,0.15,Owned by a public authority,,,,,,4,4,,Removed as below threshold,13/12/2017,18/12/2019,18/12/2019
http://opendatacommunities.org/id/district? council/northampton,BFR1035,West Oval garage site,https://www.northampton.gov.uk/download/downloads/id/10085/bfr1035,262273.4698,473705.0715,0.18,Owned by a public authority,not permissioned,,,,yes,7,7,,"N/2016/0704 Prior notification of proposed demolition of garage blocks at Swale Drive, Derwent Drive, West Oval and Witham Way.  N/2018/0923, development of 4no semi-detached dwellings with associated parking under construction April 2019.",13/12/2017,18/12/2019,
http://opendatacommunities.org/id/district? council/northampton,BFR1036,Derwent Drive garage site,https://www.northampton.gov.uk/download/downloads/id/10087/bfr1036,262516.957,474005.0176,0.2,Owned by a public authority,not permissioned,,,,yes,8,8,,"Allocated in emerging Local Plan (Part 2). N/2016/0704 Prior notification of proposed demolition of garage blocks at Swale Drive, Derwent Drive, West Oval and Witham Way.",13/12/2017,18/12/2019,
http://opendatacommunities.org/id/district? council/northampton,BFR1037,Swale Drive garage site and rear/unused land,https://www.northampton.gov.uk/download/downloads/id/10088/bfr1037,262959.1374,473693.5999,0.27,Owned by a public authority,permissioned,full planning permission,20/03/2019,,yes,6,6,,"Allocated in emerging Local Plan (Part 2). N/2016/0704 Prior notification of proposed demolition of garage blocks at Swale Drive, Derwent Drive, West Oval and Witham Way Approved and implemented.  N/2018/1594 Development of 6no new dwellings with associated parking, approved 20/3/19.",13/12/2017,18/12/2019,
http://opendatacommunities.org/id/district? council/northampton,BFR1068,"Garage site in The Briars, Briar Hill",https://www.northampton.gov.uk/download/downloads/id/10093/bfr1068,259185.0234,474199.106,0.13,Owned by a public authority,,,,,,2,2,,Removed as below threshold,13/12/2017,18/12/2019,18/12/2019
http://opendatacommunities.org/id/district? council/northampton,BFR1078,Land at Chapel Place,https://www.northampton.gov.uk/download/downloads/id/10089/bfr1078,260863.3368,475998.6837,0.08,Owned by a public authority,not permissioned,,,,yes,12,12,,This site is identified not to be recommended for allocation by SAMLAA.,13/12/2017,18/12/2019,18/12/2019
http://opendatacommunities.org/id/district? council/northampton,BFR1108,"Former Dairy Crest Depot, Horsley Road",https://www.northampton.gov.uk/download/downloads/id/10104/brf1108,262167.9108,475001.6392,1.1,Not owned by a public authority,not permissioned,,,,yes,35,35,,"Allocated in emerging Local Plan (Part 2). N/2019/0223, Prior Notification of Demolition of industrial units and office building, approved 21/3/2019.",13/12/2017,18/12/2019,
http://opendatacommunities.org/id/district? council/northampton,BFR1113,Greyfriars,https://www.northampton.gov.uk/download/downloads/id/10090/bfr1113,260767.6101,475523.4564,1.74,Owned by a public authority,not permissioned,,,,yes,400,400,,Site is allocated in the Central Area Action Plan and emerging LPP2 for mixed use which include residential. ,13/12/2017,13/12/2017,
http://opendatacommunities.org/id/district? council/northampton,BFR1114,"Cedarwood Nursing Home, 492 Kettering Road",https://www.northampton.gov.uk/download/downloads/id/10095/bfr1114,263575.4339,477567.2243,0.19,Not owned by a public authority,,,,,,2,2,,Removed as below threshold,13/12/2017,18/12/2019,18/12/2019
http://opendatacommunities.org/id/district? council/northampton,BFR1116,194 - 200 Kingsthorpe Grove,https://www.northampton.gov.uk/download/downloads/id/10102/bfr1116,262539.7348,475721.3383,0.15,Not owned by a public authority,permissioned,full planning permission,03/07/2018,,yes,9,9,,N/2018/0630 Alterations and extensions to provide 9no additional apartments including parking and landscaping.,13/12/2017,18/12/2019,
http://opendatacommunities.org/id/district? council/northampton,BFR1117,133 Queens Park Terrace,https://www.northampton.gov.uk/download/downloads/id/10094/bfr1117,262846.438,475176.4096,0.06,Owned by a public authority,permissioned,full planning permission,28/11/2018,,yes,6,6,,Allocated in emerging Local Plan (Part 2). N/2017/1695 Proposed 6no one bedroom apartments and associated parking.,13/12/2017,18/12/2019,
http://opendatacommunities.org/id/district? council/northampton,BFR1118,135 Harlestone Road,https://www.northampton.gov.uk/download/downloads/id/10092/bfr1118,261640.4479,473260.9045,0.71,Not owned by a public authority,permissioned,reserved matters approval ,15/08/2018,,yes,8,8,,Allocated in emerging Local Plan (Part 2). N/2016/0083 outline. Demolish house and erect up to 12 dwellings. N/2018/0460 Reserved matters application approved 2018.,29/06/2016,18/12/2019,
http://opendatacommunities.org/id/district? council/northampton,BFR1119,"Silver Coronet PH site, Welland Way",https://www.northampton.gov.uk/download/downloads/id/10110/bfr1119,262654.4366,473884.8221,0.16,Not owned by a public authority,permissioned,full planning permission,05/09/2018,,yes,12,12,,"N/2018/0476 full permission erection of 14no bedroom dwellings approved, under construction April 2019",13/12/2017,18/12/2019,
http://opendatacommunities.org/id/district? council/northampton,BFR1123,83 - 103 Trinity Avenue,https://www.northampton.gov.uk/download/downloads/id/10108/bfr1123,262516.4867,475718.0972,0.19,Not owned by a public authority,permissioned,full planning permission,03/07/2019,,yes,9,9,,"Allocated in emerging Local Plan (Part 2). N/2015/0637, superseded by N/2018/0630 - alterations and extensions to provide 9no. additional apartments, including parking and landscaping at 81-103 Trinity Avenue and 162-168 Stanhope Road, approved 3/7/2019.",13/12/2017,18/12/2019,
http://opendatacommunities.org/id/district? council/northampton,BFR1124,41 - 43 Derngate,https://www.northampton.gov.uk/download/downloads/id/10099/bfr1124,260372.0483,475768.4849,0.08,Not owned by a public authority,permissioned,full planning permission,06/05/2015,,yes,7,7,,Allocated in emerging Local Plan (Part 2). N/2014/0694 Demolition of 41 Derngate and construction of 7no. town houses with on site parking spaces (as per amended plans received 07/11/14) approved.  N/2018/1645 Castillian Chambers Demolition of existing buildings and creation of 95no apartments and studios not yet decided (as of October 2019),29/06/2016,18/12/2019,
http://opendatacommunities.org/id/district? council/northampton,BFR1126,Adj 5 Primrose Hill,https://www.northampton.gov.uk/download/downloads/id/10097/bfr1126,261747.3513,475284.4082,0.04,Not owned by a public authority,permissioned,full planning permission,27/03/2015,,yes,6,6,,Allocated in emerging Local Plan (Part 2). N/2014/1387  demolition of garage and erection of 6no. flats.,29/06/2016,18/12/2019,
http://opendatacommunities.org/id/district? council/northampton,BFR1127,"Connaught House, 32 Connaught Street",https://www.northampton.gov.uk/download/downloads/id/10100/bfr1127,261078.8932,475606.384,0.03,Not owned by a public authority,not permissioned,,,,yes,6,6,,"No longer suitable for development. No permission, SAMLAA identified this site is not recommended for allocation.",29/06/2016,18/12/2019,18/12/2019
http://opendatacommunities.org/id/district? council/northampton,BFR1129,104 - 104A Abington Street,https://www.northampton.gov.uk/download/downloads/id/10103/bfr1129,260708.6442,475901.4748,0.01,Not owned by a public authority,,,,,,5,5,,Removed as site has been developed.,13/12/2017,18/12/2019,18/12/2019
http://opendatacommunities.org/id/district? council/northampton,BFR1801,13 - 17 Bridge Street,https://www.northampton.gov.uk/download/downloads/id/10708/bfr1801,260357.7204,475420.2995,0.04,Not owned by a public authority,permissioned,full planning permission,26/10/2018,,Yes,16,16,,N/2017/0747 five storey rear extension to create 41-bed student accommodation,21/12/2018,21/12/2018,
http://opendatacommunities.org/id/district? council/northampton,BFR1802,59 Clarke Road,https://www.northampton.gov.uk/download/downloads/id/10707/bfr1802,261660.1688,477036.974,0.05,Not owned by a public authority,permissioned,other,04/07/2019,,Yes,9,9,,"N/2019/0527, Prior Notification of Change of Use from Offices (Use Class B1) to 9 Dwellings (Use Class C3) approved 4/7/19.",21/12/2018,18/12/2019,
http://opendatacommunities.org/id/district? council/northampton,BFR1803,"41A Eastfield Road, Duston",https://www.northampton.gov.uk/download/downloads/id/10712/bfr1803,261936.473,471991.9529,0.04,Not owned by a public authority,permissioned,full planning permission,14/03/2018,,Yes,5,5,,"N/2017/1610 Demolition of 2no existing houses and construction of 5no new build bed person social houses, under construction April 2019",21/12/2018,18/12/2019,
http://opendatacommunities.org/id/district? council/northampton,BFR1804,61A Spencer Bridge Road,https://www.northampton.gov.uk/download/downloads/id/10714/bfr1804,261003.5116,474323.5633,0.02,Not owned by a public authority,permissioned,full planning permission,18/05/2018,,Yes,7,7,,N/2017/1651 conversion/change of use to 7no flats.  Under construction April 2019,21/12/2018,18/12/2019,
http://opendatacommunities.org/id/district? council/northampton,BFR1805,"The Tanners PH, 32 Farmfield Court",https://www.northampton.gov.uk/download/downloads/id/10725/bfr1805,264384.0138,479237.7818,0.31,not owned by a public authority,permissioned,full planning permission,24/10/2018,,Yes,17,17,,N/2017/1653 Demolition of existing buildings and proposed development of 17no. new dwellingswith 400 sqm of retail unit and retail unit/takeaway ,21/12/2018,21/12/2018,
http://opendatacommunities.org/id/district? council/northampton,BFR1807,Riverside House,https://www.northampton.gov.uk/download/downloads/id/10717/bfr1807,260034.01,476504.6845,0.57,Owned by a public authority,permissioned,other,18/04/2018,,Yes,60,192,,"N/2018/0247 Change of Use from Offices to residential comprising 60no units.  Also N/2018/0136, Prior Notification of Change of Use from Offices (Use Class B1a) to (192) Studio Apartments (Use Class C3), approved 18/4/2018. ",21/12/2018,18/12/2019,
http://opendatacommunities.org/id/district? council/northampton,BFR1808,19 - 21 Harding Terrace,https://www.northampton.gov.uk/download/downloads/id/10709/bfr1808,261206.501,475052.4214,0.02,Not owned by a public authority,,,,,,6,,,Removed as planning application invalid,21/12/2018,18/12/2019,18/12/2019
http://opendatacommunities.org/id/district? council/northampton,BFR1809,"Plough Hotel, Bridge Street",https://www.northampton.gov.uk/download/downloads/id/10718/bfr1809,260105.4826,475435.9776,0.25,Not owned by a public authority,,,,,,38,,,Removed as no planning permission.,21/12/2018,18/12/2019,18/12/2019
http://opendatacommunities.org/id/district? council/northampton,BFR1810,55 - 57 Abington Street,https://www.northampton.gov.uk/download/downloads/id/10711/bfr1810,260666.8441,475741.4889,0.07,Not owned by a public authority,permissioned,full planning permission,02/10/2018,,Yes,53,53,,N/2018/0741 add one additional floor to building and conversion of part first and second floor from retail to serviced apartments providing 53 units,21/12/2018,21/12/2018,
http://opendatacommunities.org/id/district? council/northampton,BFR1811,98 - 100 Abington Street,https://www.northampton.gov.uk/download/downloads/id/10710/bfr1811,260674.5489,475879.9864,0.05,Not owned by a public authority,permissioned,full planning permission,09/08/2018,,Yes,13,13,,"N/2018/0795 extensions to provide 13 apartments comprising x studios, x 1-bedroom and x 2-bedroom self-contained apartments",21/12/2018,21/12/2018,
http://opendatacommunities.org/id/district? council/northampton,BFR1812,353 Wellingborough Road,https://www.northampton.gov.uk/download/downloads/id/10713/bfr1812,261240.4823,477086.8645,0.01,Not owned by a public authority,permissioned,full planning permission,14/09/2018,,Yes,5,5,,N/2018/0798 Part change of use to create 5no apartments,21/12/2018,21/12/2018,
http://opendatacommunities.org/id/district? council/northampton,BFR1813,25 Drapery,https://www.northampton.gov.uk/download/downloads/id/10719/bfr1813,260516.7585,475372.9674,0.03,not owned by a public authority,,,,,,5,5,,Removed as site has been developed.,21/12/2018,18/12/2019,18/12/2019
http://opendatacommunities.org/id/district? council/northampton,BFR1814,"Land At Former British Timken Site, Main Road, Duston",https://www.northampton.gov.uk/download/downloads/id/10726/bfr1814,261289.0725,472644.4477,5.83,Not owned by a public authority,pending decision,permission in principle,,,Yes,138,138,,Allocated in emerging Local Plan (Part 2). N/2018/1207 Erection of 138 no dwellings - Approved in Principle 2019.,21/12/2018,18/12/2019,
http://opendatacommunities.org/id/district? council/northampton,BFR1816,"St James Works, Vicarage Road",https://www.northampton.gov.uk/download/downloads/id/10724/bfr1816,261148.269,474099.6348,0.41,Not owned by a public authority,pending decision,permission in principle,,,Yes,20,20,,N/2018/1587 Demolition and construction of 20no affordable dwellings - Approved in Principle 2019,21/12/2018,18/12/2019,
http://opendatacommunities.org/id/district? council/northampton,BFR1817,"Eastern District Social Club, Crestwood Road",https://www.northampton.gov.uk/download/downloads/id/11731/bfr1817.pdf,263908.3945,479970.2234,0.2,Not owned by a public authority,permissioned,full planning permission,10/05/2017,,Yes,5,5,,Allocated in emerging Local Plan (Part 2). N/2016/1022 (FULL) Erection of 5 family houses.,02/12/2019,18/12/2019,
http://opendatacommunities.org/id/district? council/northampton,BFR1818,"Land adj 46 Spencer Street NN5 5JX
",https://www.northampton.gov.uk/download/downloads/id/11735/bfr1818.pdf,260336.7221,474226.4279,0.14,Not owned by a public authority,permissioned,full planning permission,13/04/2017,,yes,25,25,,"Allocated in emerging Local Plan (Part 2). N/2016/1679 (VOC) Erection Of 25No. Dwellings Comprising 9x2 bed Dwelling Houses, A Block Of 16No. (8x1 bed and 8 x 2 bed) Self Contained Flats With Associated Parking And Landscaping (As Amended By Revised Plans Received On 23/06/2014 & 30/06/2014).",02/12/2019,18/12/2019,
http://opendatacommunities.org/id/district? council/northampton,BFR1819,"Sofa King, Tivoli House Towcester Road NN4 8LB
",https://www.northampton.gov.uk/download/downloads/id/11734/bfr1819.pdf,259413.147,475027.7402,0.15,Not owned by a public authority,permissioned,full planning permission,12/01/2018,,yes,40,40,,N/2017/0127 (FULL) Demolition of existing building. Erection of 40no dwellings (Use Class C3) with associated car parking and ancillary space and 130.10m2 of retail space (Use Class A1),02/12/2019,18/12/2019,
