OrganisationURI,OrganisationLabel,SiteReference,PreviouslyPartOf,SiteNameAddress,SiteplanURL,CoordinateReferenceSystem,GeoX,GeoY,Hectares,OwnershipStatus,Deliverable,PlanningStatus,PermissionType,PermissionDate,PlanningHistory,ProposedForPIP,MinNetDwellings,DevelopmentDescription,NonHousingDevelopment,Part2,NetDwellingsRangeFrom,NetDwellingsRangeTo,HazardousSubstances,SiteInformation,Notes,FirstAddedDate,LastUpdatedDate
http://opendatacommunities.org/id/metropolitan-district-council/sunderland,Sunderland,B091,91,"Southwick Primary School, Clarence Street",https://www.sunderland.gov.uk/article/12739/Brownfield-Sites-Register,ETRS89,-1.40757931,54.92047903,1.49,owned by a public authority,,not permissioned,,,https://www.sunderland.gov.uk/online-applications,,22,,,,,,,https://www.sunderland.gov.uk/media/20417/SHLAA-Sunderland-North-Appendices/pdf/20a_Sunderland_North_App_L.pdf?m=636645831239900000|https://www.sunderland.gov.uk/media/19090/Strategic-Land-Review-North-2016-/pdf/14B_Strategic_Land_Review_North_(2016).pdf,,30/11/2017,30/11/2018
http://opendatacommunities.org/id/metropolitan-district-council/sunderland,Sunderland,B106,106,"High Ford Estate, Flodden Road",https://www.sunderland.gov.uk/article/12739/Brownfield-Sites-Register,ETRS89,-1.43192785,54.90313516,1.91,not owned by a public authority,yes,permissioned,full planning permission,25/10/2012,https://www.sunderland.gov.uk/online-applications,,116,,,,,,,https://www.sunderland.gov.uk/media/20418/SHLAA-Sunderland-South-Appendices/pdf/20b_Sunderland_South_App_N.pdf?m=636645831713500000|https://www.sunderland.gov.uk/media/19089/Strategic-Land-Review-West/pdf/14C_Strategic_Land_Review_West.pdf,"""Permitted application ref. 11/01794/FUL - under construction""",30/11/2017,30/11/2018
http://opendatacommunities.org/id/metropolitan-district-council/sunderland,Sunderland,B194A,194A,"Lambton Lane, land at",https://www.sunderland.gov.uk/article/12739/Brownfield-Sites-Register,ETRS89,-1.50473692,54.84998449,4.63,mixed ownership,yes,pending decision,,,https://www.sunderland.gov.uk/online-applications,,36,,,,,,,https://www.sunderland.gov.uk/media/20442/SHLAA-Coalfield-Appendices/pdf/20e_Coalfield_App_P.pdf?m=636646123310000000|https://www.sunderland.gov.uk/media/19100/Strategic-Land-Review-Coalfield-2016-/pdf/14A_Strategic_Land_Review_Coalfield_(2016)1.pdf,"""Live application pending ref. 17/00589/FUL - proposed combined total 271 dwellings""",30/11/2017,30/11/2018
http://opendatacommunities.org/id/metropolitan-district-council/sunderland,Sunderland,B194B,194B,"Lambton Lane, land at",https://www.sunderland.gov.uk/article/12739/Brownfield-Sites-Register,ETRS89,-1.50668692,54.8509989,0.77,not owned by a public authority,yes,pending decision,,,https://www.sunderland.gov.uk/online-applications,,14,,,,,,,https://www.sunderland.gov.uk/media/20442/SHLAA-Coalfield-Appendices/pdf/20e_Coalfield_App_P.pdf?m=636646123310000000|https://www.sunderland.gov.uk/media/19100/Strategic-Land-Review-Coalfield-2016-/pdf/14A_Strategic_Land_Review_Coalfield_(2016)1.pdf,"""Live application pending ref. 17/00589/FUL - proposed combined total 271 dwellings""",30/11/2017,30/11/2018
http://opendatacommunities.org/id/metropolitan-district-council/sunderland,Sunderland,B293A,293A,"Low Moorsley, land at (Ennerdale Street)",https://www.sunderland.gov.uk/article/12739/Brownfield-Sites-Register,ETRS89,-1.46332276,54.8101696,3.19,not owned by a public authority,,pending decision,,,https://www.sunderland.gov.uk/online-applications,,59,,,,,,,https://www.sunderland.gov.uk/media/20442/SHLAA-Coalfield-Appendices/pdf/20e_Coalfield_App_P.pdf?m=636646123310000000|https://www.sunderland.gov.uk/media/19100/Strategic-Land-Review-Coalfield-2016-/pdf/14A_Strategic_Land_Review_Coalfield_(2016)1.pdf,"""Live outline application ref. 14/01371/OUT - proposed 83 dwellings""",30/11/2017,30/11/2018
http://opendatacommunities.org/id/metropolitan-district-council/sunderland,Sunderland,B328A,328A,Hetton Downs Phase 2,https://www.sunderland.gov.uk/article/12739/Brownfield-Sites-Register,ETRS89,-1.44747519,54.83019248,0.45,mixed ownership,,not permissioned,,,https://www.sunderland.gov.uk/online-applications,,9,,,,,,,https://www.sunderland.gov.uk/media/20442/SHLAA-Coalfield-Appendices/pdf/20e_Coalfield_App_P.pdf?m=636646123310000000|https://www.sunderland.gov.uk/media/19100/Strategic-Land-Review-Coalfield-2016-/pdf/14A_Strategic_Land_Review_Coalfield_(2016)1.pdf,"""Development Brief Area Action Plan prepared""",30/11/2017,30/11/2018
http://opendatacommunities.org/id/metropolitan-district-council/sunderland,Sunderland,B328B,328B,Hetton Downs Phase 2,https://www.sunderland.gov.uk/article/12739/Brownfield-Sites-Register,ETRS89,-1.44751185,54.8263644,3.31,owned by a public authority,,not permissioned,,,https://www.sunderland.gov.uk/online-applications,,81,,,,,,,https://www.sunderland.gov.uk/media/20442/SHLAA-Coalfield-Appendices/pdf/20e_Coalfield_App_P.pdf?m=636646123310000000|https://www.sunderland.gov.uk/media/19100/Strategic-Land-Review-Coalfield-2016-/pdf/14A_Strategic_Land_Review_Coalfield_(2016)1.pdf,"""Development Brief Area Action Plan prepared""",30/11/2017,30/11/2018
http://opendatacommunities.org/id/metropolitan-district-council/sunderland,Sunderland,380,,Grangetown Autos and land to the South. East side of Ryhope Road,https://www.sunderland.gov.uk/article/12739/Brownfield-Sites-Register,ETRS89,-1.35934087,54.87614695,1.27,not owned by a public authority,yes,permissioned,full planning permission,22/09/2017,https://www.sunderland.gov.uk/online-applications,,46,,,,,,,https://www.sunderland.gov.uk/media/20418/SHLAA-Sunderland-South-Appendices/pdf/20b_Sunderland_South_App_N.pdf?m=636645831713500000|https://www.sunderland.gov.uk/media/19101/Strategic-Land-Review-East-2016-/pdf/14D_Strategic_Land_Review_East_(2016).pdf,"""Permitted outline application ref. 15/01629/OUT, with live application pending ref. 17/00386/FUL for 48 units on land to the north""",30/11/2017,30/11/2018
http://opendatacommunities.org/id/metropolitan-district-council/sunderland,Sunderland,B413,413,"Seaburn Amusements, Whitburn Road",https://www.sunderland.gov.uk/article/12739/Brownfield-Sites-Register,ETRS89,-1.37039891,54.9365764,2.47,owned by a public authority,,permissioned,outline planning permission,31/10/2017,https://www.sunderland.gov.uk/online-applications,,140,,,,,,,https://www.sunderland.gov.uk/media/20417/SHLAA-Sunderland-North-Appendices/pdf/20a_Sunderland_North_App_L.pdf?m=636645831239900000|https://www.sunderland.gov.uk/media/19090/Strategic-Land-Review-North-2016-/pdf/14B_Strategic_Land_Review_North_(2016).pdf|https://www.sunderland.gov.uk/seaburn,"""Live outline hybrid application pending ref. 16/02056/HY4 - proposed mixed-use development with up to 279 dwellings overall. Part of Seaburn Masterplan and Design Code SPD""",30/11/2017,30/11/2018
http://opendatacommunities.org/id/metropolitan-district-council/sunderland,Sunderland,B451,451,"Former Stannington Centre and adjoining greenspace, Hillview, Stannington Grove",https://www.sunderland.gov.uk/article/12739/Brownfield-Sites-Register,ETRS89,-1.38133819,54.88583131,0.81,owned by a public authority,,not permissioned,,,https://www.sunderland.gov.uk/online-applications,,18,,,,,,,https://www.sunderland.gov.uk/media/20418/SHLAA-Sunderland-South-Appendices/pdf/20b_Sunderland_South_App_N.pdf?m=636645831713500000|https://www.sunderland.gov.uk/media/19101/Strategic-Land-Review-East-2016-/pdf/14D_Strategic_Land_Review_East_(2016).pdf,"""Enquiry ref. 10/02550/MNQ refused - interest in residential development""",30/11/2017,30/11/2018
http://opendatacommunities.org/id/metropolitan-district-council/sunderland,Sunderland,B467B,467B,Thornbeck College site,https://www.sunderland.gov.uk/article/12739/Brownfield-Sites-Register,ETRS89,-1.39546601,54.9271504,0.37,not owned by a public authority,,not permissioned,,,https://www.sunderland.gov.uk/online-applications,,10,,,,,,,https://www.sunderland.gov.uk/media/20417/SHLAA-Sunderland-North-Appendices/pdf/20a_Sunderland_North_App_L.pdf?m=636645831239900000|https://www.sunderland.gov.uk/media/19090/Strategic-Land-Review-North-2016-/pdf/14B_Strategic_Land_Review_North_(2016).pdf,"""Enquiry ref. 11/01303/MNQ - proposed extra care facilities""",30/11/2017,30/11/2018
http://opendatacommunities.org/id/metropolitan-district-council/sunderland,Sunderland,B565A,565A,"Phoneix Tower Business Park, Castletown Way",https://www.sunderland.gov.uk/article/12739/Brownfield-Sites-Register,ETRS89,-1.42245317,54.92227606,0.42,not owned by a public authority,yes,permissioned,outline planning permission,02/06/2015,https://www.sunderland.gov.uk/online-applications,,14,,,,,,,https://www.sunderland.gov.uk/media/20417/SHLAA-Sunderland-North-Appendices/pdf/20a_Sunderland_North_App_L.pdf?m=636645831239900000|https://www.sunderland.gov.uk/media/19090/Strategic-Land-Review-North-2016-/pdf/14B_Strategic_Land_Review_North_(2016).pdf,"""Permitted outline application ref. 14/00292/OUT - proposed 140 dwellings overall""",30/11/2017,30/11/2018
http://opendatacommunities.org/id/metropolitan-district-council/sunderland,Sunderland,B565B,565B,"Phoneix Tower Business Park, Castletown Way",https://www.sunderland.gov.uk/article/12739/Brownfield-Sites-Register,ETRS89,-1.4229512,54.92127197,3.45,not owned by a public authority,yes,permissioned,outline planning permission,02/06/2015,https://www.sunderland.gov.uk/online-applications,,126,,,,,,,https://www.sunderland.gov.uk/media/20417/SHLAA-Sunderland-North-Appendices/pdf/20a_Sunderland_North_App_L.pdf?m=636645831239900000|https://www.sunderland.gov.uk/media/19090/Strategic-Land-Review-North-2016-/pdf/14B_Strategic_Land_Review_North_(2016).pdf,"""Permitted outline application ref. 14/00292/OUT - proposed 140 dwellings overall""",30/11/2017,30/11/2018
http://opendatacommunities.org/id/metropolitan-district-council/sunderland,Sunderland,B678,678,South Hylton House,https://www.sunderland.gov.uk/article/12739/Brownfield-Sites-Register,ETRS89,-1.44316362,54.90146185,2.53,owned by a public authority,,not permissioned,,,https://www.sunderland.gov.uk/online-applications,,50,,,,,,,https://www.sunderland.gov.uk/media/20418/SHLAA-Sunderland-South-Appendices/pdf/20b_Sunderland_South_App_N.pdf?m=636645831713500000|https://www.sunderland.gov.uk/media/19089/Strategic-Land-Review-West/pdf/14C_Strategic_Land_Review_West.pdf,,30/11/2017,30/11/2018
http://opendatacommunities.org/id/metropolitan-district-council/sunderland,Sunderland,18,,42 to 45 Nile Street,https://www.sunderland.gov.uk/article/12739/Brownfield-Sites-Register,ETRS89,-1.37647222,54.90617908,0.06,not owned by a public authority,yes,permissioned,full planning permission,09/12/2016,https://www.sunderland.gov.uk/online-applications,,54,,,,,,,https://www.sunderland.gov.uk/media/20419/SHLAA-Urban-Core-Appendices/pdf/20c_Urban_Core_App_M.pdf?m=636645832185070000|https://www.sunderland.gov.uk/media/19101/Strategic-Land-Review-East-2016-/pdf/14D_Strategic_Land_Review_East_(2016).pdf|https://www.sunderland.gov.uk/media/8703/Sunniside-Planning-and-Design-Framework-2008/pdf/Sunniside_Planning_and_Design_Framework_2008.pdf|https://www.sunderland.gov.uk/media/7320/Central-Area-Urban-Design-Strategy-SPD/pdf/cauds_july08.pdf,"""Permitted application ref. 16/00748/FU4. Part of Sunniside Planning & Design Framework SPD and Central Area Urban Design Strategy SPD""",30/11/2017,30/11/2018
http://opendatacommunities.org/id/metropolitan-district-council/sunderland,Sunderland,54,,"Former Eagle Public House, Portsmouth Road",https://www.sunderland.gov.uk/article/12739/Brownfield-Sites-Register,ETRS89,-1.44178261,54.89645015,0.19,not owned by a public authority,yes,permissioned,full planning permission,10/08/2016,https://www.sunderland.gov.uk/online-applications,,9,,,,,,,https://www.sunderland.gov.uk/media/20418/SHLAA-Sunderland-South-Appendices/pdf/20b_Sunderland_South_App_N.pdf?m=636645831713500000|https://www.sunderland.gov.uk/media/19089/Strategic-Land-Review-West/pdf/14C_Strategic_Land_Review_West.pdf,"""Permitted application ref. 16/00509/FUL""",30/11/2017,30/11/2018
http://opendatacommunities.org/id/metropolitan-district-council/sunderland,Sunderland,70,,"Site of Foundry (The Forge, Pallion)",https://www.sunderland.gov.uk/article/12739/Brownfield-Sites-Register,ETRS89,-1.4110029,54.91039497,1.32,not owned by a public authority,yes,permissioned,full planning permission,21/09/2016,https://www.sunderland.gov.uk/online-applications,,22,,,,,,,https://www.sunderland.gov.uk/media/20418/SHLAA-Sunderland-South-Appendices/pdf/20b_Sunderland_South_App_N.pdf?m=636645831713500000|https://www.sunderland.gov.uk/media/19089/Strategic-Land-Review-West/pdf/14C_Strategic_Land_Review_West.pdf,"""Permitted application ref. 15/02375/FUL""",30/11/2017,30/11/2018
http://opendatacommunities.org/id/metropolitan-district-council/sunderland,Sunderland,080A,,"Stadium Village, Sheepfolds Central",https://www.sunderland.gov.uk/article/12739/Brownfield-Sites-Register,ETRS89,-1.3865765,54.91246697,1.25,mixed ownership,,not permissioned,,,https://www.sunderland.gov.uk/online-applications,,45,,,,,,,https://www.sunderland.gov.uk/media/20419/SHLAA-Urban-Core-Appendices/pdf/20c_Urban_Core_App_M.pdf?m=636645832185070000|https://www.sunderland.gov.uk/media/19090/Strategic-Land-Review-North-2016-/pdf/14B_Strategic_Land_Review_North_(2016).pdf|https://www.sunderland.gov.uk/media/8707/Stadium-Village-Development-Framework-2010/pdf/Stadium_Village_Development_Framework_2010.pdf|https://www.sunderland.gov.uk/media/7320/Central-Area-Urban-Design-Strategy-SPD/pdf/cauds_july08.pdf,"""Part of Stadium Village Development Framework SPD masterplan and Central Area Urban Design Strategy SPD""",30/11/2017,30/11/2018
http://opendatacommunities.org/id/metropolitan-district-council/sunderland,Sunderland,080B,,"Stadium Village, Sheepfolds South",https://www.sunderland.gov.uk/article/12739/Brownfield-Sites-Register,ETRS89,-1.38473121,54.9127722,0.89,mixed ownership,,not permissioned,,,https://www.sunderland.gov.uk/online-applications,,63,,,,,,,https://www.sunderland.gov.uk/media/20419/SHLAA-Urban-Core-Appendices/pdf/20c_Urban_Core_App_M.pdf?m=636645832185070000|https://www.sunderland.gov.uk/media/19090/Strategic-Land-Review-North-2016-/pdf/14B_Strategic_Land_Review_North_(2016).pdf|https://www.sunderland.gov.uk/media/8707/Stadium-Village-Development-Framework-2010/pdf/Stadium_Village_Development_Framework_2010.pdf|https://www.sunderland.gov.uk/media/7320/Central-Area-Urban-Design-Strategy-SPD/pdf/cauds_july08.pdf,"""Part of Stadium Village Development Framework SPD masterplan and Central Area Urban Design Strategy SPD""",30/11/2017,30/11/2018
http://opendatacommunities.org/id/metropolitan-district-council/sunderland,Sunderland,85,,"Former Groves Site, Woodbine Terrace, Pallion",https://www.sunderland.gov.uk/article/12739/Brownfield-Sites-Register,ETRS89,-1.42470672,54.91413621,31.21,not owned by a public authority,yes,pending decision,,,https://www.sunderland.gov.uk/online-applications,,630,,,,,,,https://www.sunderland.gov.uk/media/20418/SHLAA-Sunderland-South-Appendices/pdf/20b_Sunderland_South_App_N.pdf?m=636645831713500000|https://www.sunderland.gov.uk/media/19089/Strategic-Land-Review-West/pdf/14C_Strategic_Land_Review_West.pdf|https://www.sunderland.gov.uk/article/13180/Groves-Cranes-framework-Adopted-September-2011,"""Part of Groves Development Framework. Intention for developer to submit planning application for 700 dwellings""",30/11/2017,30/11/2018
http://opendatacommunities.org/id/metropolitan-district-council/sunderland,Sunderland,86,,Former Easington Lane Primary School Building,https://www.sunderland.gov.uk/article/12739/Brownfield-Sites-Register,ETRS89,-1.43227437,54.80521179,2.95,mixed ownership,yes,pending decision,,,https://www.sunderland.gov.uk/online-applications,,68,,,,,,,https://www.sunderland.gov.uk/media/20442/SHLAA-Coalfield-Appendices/pdf/20e_Coalfield_App_P.pdf?m=636646123310000000|https://www.sunderland.gov.uk/media/19100/Strategic-Land-Review-Coalfield-2016-/pdf/14A_Strategic_Land_Review_Coalfield_(2016)1.pdf|https://www.sunderland.gov.uk/media/8694/Easington-Lane-Development-Framework-2005/pdf/Easington_Lane_Development_Framework_2005.pdf,"""Part of Easington Lane Development Framework SPD and Development Brief""",30/11/2017,30/11/2018
http://opendatacommunities.org/id/metropolitan-district-council/sunderland,Sunderland,104,,"Carley Hill School, Emsworth Road",https://www.sunderland.gov.uk/article/12739/Brownfield-Sites-Register,ETRS89,-1.3995792,54.92757509,4.2,owned by a public authority,,not permissioned,,,https://www.sunderland.gov.uk/online-applications,,99,,,,,,,https://www.sunderland.gov.uk/media/20417/SHLAA-Sunderland-North-Appendices/pdf/20a_Sunderland_North_App_L.pdf?m=636645831239900000|https://www.sunderland.gov.uk/media/19090/Strategic-Land-Review-North-2016-/pdf/14B_Strategic_Land_Review_North_(2016).pdf,"""Pre-application enquiry ref. 16/01431/P1""",30/11/2017,30/11/2018
http://opendatacommunities.org/id/metropolitan-district-council/sunderland,Sunderland,107,,"Phases 2-6, Chester Road",https://www.sunderland.gov.uk/article/12739/Brownfield-Sites-Register,ETRS89,-1.44509179,54.89278091,16.72,mixed ownership,yes,pending decision,,,https://www.sunderland.gov.uk/online-applications,,450,,,,,,,https://www.sunderland.gov.uk/media/20418/SHLAA-Sunderland-South-Appendices/pdf/20b_Sunderland_South_App_N.pdf?m=636645831713500000|https://www.sunderland.gov.uk/media/19089/Strategic-Land-Review-West/pdf/14C_Strategic_Land_Review_West.pdf,"""Withdrawn application ref. 10/01506/FUL (withdrawn July 2010) - redevelopment of Pennywell Phase 2 for 102 dwellings""",30/11/2017,30/11/2018
http://opendatacommunities.org/id/metropolitan-district-council/sunderland,Sunderland,109,,Glebe Parkway,https://www.sunderland.gov.uk/article/12739/Brownfield-Sites-Register,ETRS89,-1.52705832,54.89891417,1.64,not owned by a public authority,yes,permissioned,full planning permission,23/11/2016,https://www.sunderland.gov.uk/online-applications,,43,,,,,,,https://www.sunderland.gov.uk/media/20420/SHLAA-Washington-Appendices/pdf/20d_Washington_App_O.pdf?m=636645832611900000|https://www.sunderland.gov.uk/media/19102/Strategic-Land-Review-Washington-2016-/pdf/14E_Strategic_Land_Review_Washington_(2016).pdf,"""Permitted application ref. 16/01045/FUL""",30/11/2017,30/11/2018
http://opendatacommunities.org/id/metropolitan-district-council/sunderland,Sunderland,469,,Site of former Kentmere House,https://www.sunderland.gov.uk/article/12739/Brownfield-Sites-Register,ETRS89,-1.48216864,54.85006132,0.64,owned by a public authority,yes,permissioned,full planning permission,07/03/2018,https://www.sunderland.gov.uk/online-applications,,19,,,,,,,https://www.sunderland.gov.uk/media/20442/SHLAA-Coalfield-Appendices/pdf/20e_Coalfield_App_P.pdf?m=636646123310000000|https://www.sunderland.gov.uk/media/19100/Strategic-Land-Review-Coalfield-2016-/pdf/14A_Strategic_Land_Review_Coalfield_(2016)1.pdf,"""Pre-application ref. 13/01367/P7 - proposed 20 dwellings, development acceptable in principle. Concise brief prepared""",30/11/2017,30/11/2018
http://opendatacommunities.org/id/metropolitan-district-council/sunderland,Sunderland,470,,Site of former Gilpin House,https://www.sunderland.gov.uk/article/12739/Brownfield-Sites-Register,ETRS89,-1.48150741,54.85061566,0.34,owned by a public authority,,not permissioned,,,https://www.sunderland.gov.uk/online-applications,,11,,,,,,,https://www.sunderland.gov.uk/media/20442/SHLAA-Coalfield-Appendices/pdf/20e_Coalfield_App_P.pdf?m=636646123310000000|https://www.sunderland.gov.uk/media/19100/Strategic-Land-Review-Coalfield-2016-/pdf/14A_Strategic_Land_Review_Coalfield_(2016)1.pdf,"""Pre-application ref. 13/01367/P7 - proposed 12 dwellings, development acceptable in principle""",30/11/2017,30/11/2018
