OrganisationURI,OrganisationLabel,SiteReference,PreviouslyPartOf,SiteNameAddress,SiteplanURL,CoordinateReferenceSystem,GeoX,GeoY,Hectares,OwnershipStatus,Deliverable,PlanningStatus,PermissionType,PermissionDate,PlanningHistory,ProposedForPIP,MinNetDwellings,DevelopmentDescription,NonHousingDevelopment,Part2,NetDwellingsRangeFrom,NetDwellingsRangeTo,HazardousSubstances,SiteInformation,Notes,FirstAddedDate,LastUpdatedDate
http://opendatacommunities.org/id/unitary-authority/medway,Medway,3,,"""89 Ingram Road, Gillingham""",http://maps.medway.gov.uk/webmaplayersext/map.aspx,OSGB36,578247.916190777,168785.709938479,0.160847435277016,not owned by a public authority,,permissioned,full planning permission,2018-10-24,https://publicaccess1.medway.gov.uk/online-applications/applicationDetails.do?activeTab=documents&keyVal=ZZZZOYKNPM585,,8,Demolish existing buildings and redevelop to provide 22 apartments with parking access and infrastructure works,,,8,8,,,,2019-01-24,2019-01-24
http://opendatacommunities.org/id/unitary-authority/medway,Medway,663,,"""82 Jeffery Street, Gillingham""",http://maps.medway.gov.uk/webmaplayersext/map.aspx,OSGB36,577473.068704789,168492.774470043,0.135217360000023,not owned by a public authority,,permissioned,full planning permission,2017-02-24,https://publicaccess1.medway.gov.uk/online-applications/applicationDetails.do?activeTab=documents&keyVal=ZZZZP5KNPM797,,12,"Demolish existing buildings and construct a pair of 2 bed detahed bungalows and a two storey block of flats comprising 3 x 2 bed flats and 7 x 1 bed flats with associate amenity space, refuse, cycle storage and car parking",,,12,12,,,,2019-01-24,2019-01-24
http://opendatacommunities.org/id/unitary-authority/medway,Medway,707,,"""LIFT site, 551-555 Canterbury Street, Gillingham""",http://maps.medway.gov.uk/webmaplayersext/map.aspx,OSGB36,577726.100329863,166983.162141824,0.276901220913759,not owned by a public authority,yes,pending decision,outline planning permission,2018-03-15,https://publicaccess1.medway.gov.uk/online-applications/applicationDetails.do?activeTab=documents&keyVal=PK1BNYKNJLQ00,,13,Construct 13 dwellings,,,13,13,,,,2016-06-30,2019-01-24
http://opendatacommunities.org/id/unitary-authority/medway,Medway,810,,"""Junction of Pier Road and Medway Road, Gillingham""",http://maps.medway.gov.uk/webmaplayersext/map.aspx,OSGB36,577527.589582934,169347.862384425,0.593016847339959,not owned by a public authority,,not permissioned,,,,,51,,,,20,51,,,,2016-06-30,2019-01-24
http://opendatacommunities.org/id/unitary-authority/medway,Medway,816,,"""Meeting Hall, Queens Road, Gillingham""",http://maps.medway.gov.uk/webmaplayersext/map.aspx,OSGB36,577512.402480996,167874.560835155,0.132591522814263,unknown ownership,,permissioned,full planning permission,2016-05-13,https://publicaccess1.medway.gov.uk/online-applications/applicationDetails.do?activeTab=documents&keyVal=ZZZZP7KNPM465,,5,Construct a pair of semi detached houses and three detached bungalows,,,5,5,,,,2019-01-24,2019-01-24
http://opendatacommunities.org/id/unitary-authority/medway,Medway,853,,"""111 Rainham Road (Jezreels), Gillingham""",http://maps.medway.gov.uk/webmaplayersext/map.aspx,OSGB36,577666.419484393,166983.940048713,0.213429773785204,mixed ownership,,not permissioned,,,,,7,,,,7,7,,https://publicaccess1.medway.gov.uk/online-applications/applicationDetails.do?activeTab=documents&keyVal=ZZZZP2KNPM317,Replacement of boundary fencing approved February 2017,2019-01-24,2019-01-24
http://opendatacommunities.org/id/unitary-authority/medway,Medway,1048,,"""Land at 54 Beacon Road, Chatham""",http://maps.medway.gov.uk/webmaplayersext/map.aspx,OSGB36,577311.834078357,166863.549977178,0.132602608324607,not owned by a public authority,,permissioned,full planning permission,2018-10-02,https://publicaccess1.medway.gov.uk/online-applications/applicationDetails.do?activeTab=documents&keyVal=PCD7ARKNIZ700,,6,Construct 6 x 1 bed flats,,,6,6,,,,2019-01-24,2019-01-24
http://opendatacommunities.org/id/unitary-authority/medway,Medway,1052,,"""101 Beacon Road, Chatham""",http://maps.medway.gov.uk/webmaplayersext/map.aspx,OSGB36,577353.471733695,166922.258684721,0.413932717575286,not owned by a public authority,,not permissioned,,,,,13,,,,13,13,,,,2016-06-30,2019-01-24
http://opendatacommunities.org/id/unitary-authority/medway,Medway,1056,,"""6-11 New Road Avenue, Chatham""",http://maps.medway.gov.uk/webmaplayersext/map.aspx,OSGB36,575327.696835482,167850.220082155,0.284445712929751,not owned by a public authority,,not permissioned,,,,,70,,,,9,70,,,,2016-06-30,2019-01-24
http://opendatacommunities.org/id/unitary-authority/medway,Medway,1100,,"""Greatfield Lodge, Darnley Road, Strood""",http://maps.medway.gov.uk/webmaplayersext/map.aspx,OSGB36,571910.612211561,168680.123362616,0.33765853477873303,not owned by a public authority,yes,permissioned,full planning permission,2018-12-19,https://publicaccess1.medway.gov.uk/online-applications/applicationDetails.do?activeTab=documents&keyVal=ZZZZOXKNPM680,,24,Part demolition and other works to facilitate the conversion into 24 flats (14 x 1 bed and 10 x 2 bed),,,21,24,,,,2016-06-30,2019-01-24
http://opendatacommunities.org/id/unitary-authority/medway,Medway,1106,,"""Miles Place, Delce Road, Rochester""",http://maps.medway.gov.uk/webmaplayersext/map.aspx,OSGB36,574608.013170009,167373.3079911,0.313904937694177,unknown ownership,yes,not permissioned,,,,,11,,,,11,11,,,,2016-06-30,2019-01-24
http://opendatacommunities.org/id/unitary-authority/medway,Medway,1133,,"""247-253 High Street, Chatham""",http://maps.medway.gov.uk/webmaplayersext/map.aspx,OSGB36,576000.165008043,167772.152591198,0.07639349983972381,not owned by a public authority,yes,not permissioned,,,,,8,,,,8,8,,https://publicaccess1.medway.gov.uk/online-applications/searchResultsBack.do?action=back,Expired permission for 3 stroey building with commercial (A1) at ground floor and 8 x 1 bed flats above. Further application MC/18/1383 for 4 storey building with 8 flats withdrawn by applicant,2019-01-24,2019-01-24
http://opendatacommunities.org/id/unitary-authority/medway,Medway,1135,,"""Seagull Road, Strood""",http://maps.medway.gov.uk/webmaplayersext/map.aspx,OSGB36,571591.859647309,168865.658833891,0.203592260967495,not owned by a public authority,,permissioned,full planning permission,2015-11-04,https://publicaccess1.medway.gov.uk/online-applications/applicationDetails.do?activeTab=documents&keyVal=ZZZZPDKNPM189,,10,Demolish existing garages and construct 10 flats (8 x 1 bed and 2 x 2 bed),,,10,10,,,,2019-01-24,2019-01-24
http://opendatacommunities.org/id/unitary-authority/medway,Medway,1136,,"""Lennox Wood, Petham Green, Twydall""",http://maps.medway.gov.uk/webmaplayersext/map.aspx,OSGB36,580378.302186658,166959.305183397,0.432121950931755,not owned by a public authority,yes,permissioned,technical details consent,2018-11-16,https://publicaccess1.medway.gov.uk/online-applications/applicationDetails.do?activeTab=documents&keyVal=PF7G25KNKIY00,,20,Construct 20 houses (10 x 2 bed and 10 x 3 bed),,,20,20,,,,2016-06-30,2019-01-24
http://opendatacommunities.org/id/unitary-authority/medway,Medway,1160,,"""Land East of Formby Road, Halling""",http://maps.medway.gov.uk/webmaplayersext/map.aspx,OSGB36,570325.816128681,165043.707855658,0.39034397473681504,not owned by a public authority,,permissioned,full planning permission,2016-12-21,https://publicaccess1.medway.gov.uk/online-applications/applicationDetails.do?activeTab=documents&keyVal=ZZZZOXKNPM412,,5,Construct 5 x 3 bed houses,,,5,5,,,,2019-01-24,2019-01-24
http://opendatacommunities.org/id/unitary-authority/medway,Medway,1180,,"""Medway Maritime Hospital""",http://maps.medway.gov.uk/webmaplayersext/map.aspx,OSGB36,576924.055705536,167439.62241866,4.058636928360039,not owned by a public authority,yes,not permissioned,,,,,130,,,,130,130,,,,2019-01-24,2019-01-24
