OrganisationURI,SiteReference,SiteNameAddress,SiteplanURL,GeoY,GeoX,Hectares,OwnershipStatus,PlanningStatus,PermissionType,PermissionDate,PlanningHistory,Deliverable,NetDwellingsRangeFrom,NetDwellingsRangeTo,HazardousSubstances,Notes,FirstAddedDate,LastUpdatedDate,EndDate
http://opendatacommunities.org/id/geography/administration/nmd/E07000089,SHL047,"Gefferys House, London Road, Hook, Hampshire, RG27 9EF",,51.28489,-0.954733,1.87,not owned by a public authority,not permissioned,,,,,65,65,,Numbers taken from SHLAA,20/12/2018,20/12/2018,
http://opendatacommunities.org/id/geography/administration/nmd/E07000089,14/02101/MAJOR,"93 Fleet Road, Fleet, Hampshire, GU51 3PJ",https://publicaccess.hart.gov.uk/online-applications/,51.285213,-0.836563,0.17,Not owned by a public authority,not permissioned,,,,,10,10,,14/02101/MAJOR granted 2014-11-20 (now lapsed) established principle of no. of dwgs.,22/12/2017,04/12/2019,
http://opendatacommunities.org/id/geography/administration/nmd/E07000089,18/01637/FUL,"Poundworld Plus,
187 - 191 Fleet Road,
Fleet,
Hampshire,
GU51 3BL",https://publicaccess.hart.gov.uk/online-applications/,51.282737,-0.841588,0.09,not owned by a public authority,permissioned,full planning permission,09/11/2018,,Y,10,10,,Change of use of first floor to 10 C3 flats.,04/12/2019,04/12/2019,
http://opendatacommunities.org/id/geography/administration/nmd/E07000089,17/00340/FUL,"The Acorns, Rye Common, Odiham, Hook, Hampshire, RG29 1HU",https://publicaccess.hart.gov.uk/online-applications/,51.247038,-0.903248,0.48,not owned by a public authority,permissioned,full planning permission,18/04/2017,,Y,2,2,,Demolition of office/workshop building and construction of two new dwellings (amendments to 16/01568/FUL).,04/12/2019,04/12/2019,
http://opendatacommunities.org/id/geography/administration/nmd/E07000089,17/02569/PRIOR,"Unit B, Lees Buildings, Alton Road, South Warnborough, Hook, Hampshire, RG29 1RZ",https://publicaccess.hart.gov.uk/online-applications/,51.223026,-0.964149,0.7,not owned by a public authority,permissioned,other,19/06/2018,,Y,3,3,,Change of Use from Premises in Light Industrial Use (Class B1(c)) to Dwellinghouses (Class C3).,04/12/2019,04/12/2019,
http://opendatacommunities.org/id/geography/administration/nmd/E07000089,18/01754/PRIOR,"Building A, Lees Buildings, Alton Road, South Warnborough, Hook, Hampshire, RG29 1RZ",https://publicaccess.hart.gov.uk/online-applications/,51.223196,-0.963974,0.41,not owned by a public authority,permissioned,other,20/12/2018,,Y,4,4,,Change of Use from Premises in Light Industrial Use (Class B1(c)) to 4 x 2 bedroom Dwellinghouses (Class C3).,04/12/2019,04/12/2019,
http://opendatacommunities.org/id/geography/administration/nmd/E07000089,18/01755/PRIOR,"Steel Frame Building, Lees Buildings, Alton Road, South Warnborough, Hook, Hampshire, RG29 1RZ",https://publicaccess.hart.gov.uk/online-applications/,51.223196,-0.963974,0.41,not owned by a public authority,permissioned,other,20/12/2018,,Y,6,6,,Change of Use from Premises in Light Industrial Use (Class B1(c)) to 6 x 2 bedroom Dwellinghouses (Class C3).,04/12/2019,04/12/2019,
http://opendatacommunities.org/id/geography/administration/nmd/E07000089,19/00272/PRIOR,"Regus, Centaur House, Ancells Road, Fleet, Hampshire, GU51 2UJ",https://publicaccess.hart.gov.uk/online-applications/,51.297039,-0.820388,0.51,not owned by a public authority,permissioned,other,26/03/2019,,,38,38,,Change of use of offices (class B1(a)) to dwellinghouse (class C3) to create 38 dwellings. Site covered by Article 4 Direction removing right to change from B1 to C3 with effect from 2019-05-06. Permission lapses 2022-03-26.,04/12/2019,04/12/2019,
http://opendatacommunities.org/id/geography/administration/nmd/E07000089,19/00279/PRIOR,"One Fleet, Ancells Road, Fleet, Hampshire, GU51 2UN",https://publicaccess.hart.gov.uk/online-applications/,51.296538,-0.819798,0.63,not owned by a public authority,permissioned,other,26/03/2019,,,28,28,,Change of use of offices (class B1(a)) to dwellinghouse (class C3) to create 28 dwellings. Site covered by Article 4 Direction removing right to change from B1 to C3 with effect from 2019-05-06. Permission lapses 2022-03-26.,04/12/2019,04/12/2019,
http://opendatacommunities.org/id/geography/administration/nmd/E07000089,18/02263/PRIOR,"EDS Ltd, Hartley House, Bartley Wood Business Park, 15 Bartley Way, Hook, Hampshire, RG27 9XA",https://publicaccess.hart.gov.uk/online-applications/,51.279712,-0.950903,0.7,not owned by a public authority,permissioned,other,28/11/2018,,,37,37,,Change of use of offices (class B1(a)) to dwellinghouse (class C3) to create 37 dwellings. Site covered by Article 4 Direction removing right to change from B1 to C3 with effect from 2019-05-06. Permission lapses 2021-11-28.,04/12/2019,04/12/2019,
http://opendatacommunities.org/id/geography/administration/nmd/E07000089,18/02551/PRIOR,"Hook A, Bartley Wood Business Park, Bartley Way, Hook, Hampshire, RG27 9XA",https://publicaccess.hart.gov.uk/online-applications/,51.278144,-0.956531,1.02,not owned by a public authority,permissioned,other,03/01/2019,,,41,41,,Change of use of offices (class B1(a)) to dwellinghouse (class C3) to create 41 dwellings. Site covered by Article 4 Direction removing right to change from B1 to C3 with effect from 2019-05-06. Permission lapses 2022-01-03.,04/12/2019,04/12/2019,
http://opendatacommunities.org/id/geography/administration/nmd/E07000089,18/02552/PRIOR,"1 - 3 Bartley Wood Business Park, Bartley Way, Hook, Hampshire, RG27 9XA",https://publicaccess.hart.gov.uk/online-applications/,51.278312,-0.955193,0.75,not owned by a public authority,permissioned,other,03/01/2019,,,37,37,,Change of use of offices (class B1(a)) to dwellinghouse (class C3) to create 37 dwellings. Site covered by Article 4 Direction removing right to change from B1 to C3 with effect from 2019-05-06. Permission lapses 2022-01-03.,04/12/2019,04/12/2019,
http://opendatacommunities.org/id/geography/administration/nmd/E07000089,18/02553/PRIOR,"EDS Ltd, Unit D, 7 Bartley Wood Business Park, Bartley Way, Hook, Hampshire, RG27 9XA",https://publicaccess.hart.gov.uk/online-applications/,51.280061,-0.953691,0.91,not owned by a public authority,permissioned,other,03/01/2019,,,55,55,,Change of use of offices (class B1(a)) to dwellinghouse (class C3) to create 55 dwellings. Site covered by Article 4 Direction removing right to change from B1 to C3 with effect from 2019-05-06. Permission lapses 2022-01-03.,04/12/2019,04/12/2019,
