OrganisationURI,OrganisationLabel,SiteReference,PreviouslyPartOf,SiteNameAddress,SiteplanURL,CoordinateReferenceSystem,GeoX,GeoY,Hectares,OwnershipStatus,Deliverable,PlanningStatus,PermissionType,PermissionDate,PlanningHistory,ProposedForPIP,MinNetDwellings,DevelopmentDescription,NonHousingDevelopment,Part2,NetDwellingsRangeFrom,NetDwellingsRangeTo,HazardousSubstances,SiteInformation,Notes,FirstAddedDate,LastUpdatedDate
http://opendatacommunities.org/doc/district-council/north-hertfordshire,North Hertfordshire District Council,BR15,SHLAA 2016 Update (356),"Site at Birds Hill, Letchworth",https://www.north-herts.gov.uk/sites/northherts-cms/files/Brownfield%20Land%20Register%20-%20Letchworth%20Sites.pdf,OSGB36,522401.22,232952.34,0.60,not owned by a public authority,Yes,Not permissioned,,,,,48,,,,48,48,,,,2017-12-31,2018-12-31
http://opendatacommunities.org/doc/district-council/north-hertfordshire,North Hertfordshire District Council,BR16,SHLAA 2016 Update (355),"Garages, Icknield Way, Letchworth",https://www.north-herts.gov.uk/sites/northherts-cms/files/Brownfield%20Land%20Register%20-%20Letchworth%20Sites.pdf,OSGB36,521232.35,232672.66,0.69,not owned by a public authority,Yes,Not permissioned,,,,,25,,,,25,25,,,,2017-12-31,2018-12-31
http://opendatacommunities.org/doc/district-council/north-hertfordshire,North Hertfordshire District Council,BR17,SHLAA 2016 Update (l/r02),"Former Depot, Icknield Way, Letchworth",https://www.north-herts.gov.uk/sites/northherts-cms/files/Brownfield%20Land%20Register%20-%20Letchworth%20Sites.pdf,OSGB36,522920.34,233409.82,0.92,mixed ownership,Yes,Not permissioned,,,,,55,,,,55,55,,,,2017-12-31,2018-12-31
http://opendatacommunities.org/doc/district-council/north-hertfordshire,North Hertfordshire District Council,BR18,SHLAA 2016 Update (L/r16),"Land at Birds Hill, Letchworth",https://www.north-herts.gov.uk/sites/northherts-cms/files/Brownfield%20Land%20Register%20-%20Letchworth%20Sites.pdf,OSGB36,522389.71,233037.76,1.07,not owned by a public authority,Yes,Not permissioned,,,,,86,,,,86,86,,,,2017-12-31,2018-12-31
http://opendatacommunities.org/doc/district-council/north-hertfordshire,North Hertfordshire District Council,BR19,SHLAA 2016 Update (217),"Anglian Business Park, Orchard Road, Royston",https://www.north-herts.gov.uk/sites/northherts-cms/files/Brownfield%20Land%20Register%20-%20Royston%20Sites.pdf,OSGB36,535058.36,241252.08,1.19,not owned by a public authority,Yes,Not permissioned,,,,,48,,,,48,48,,,,2017-12-31,2018-12-31
http://opendatacommunities.org/doc/district-council/north-hertfordshire,North Hertfordshire District Council,BR20,SHLAA 2016 Update (R/e2),"Land at Lumen Road, Royston",https://www.north-herts.gov.uk/sites/northherts-cms/files/Brownfield%20Land%20Register%20-%20Royston%20Sites.pdf,OSGB36,535679.17,241148.47,0.28,not owned by a public authority,Yes,Permissioned,,2018-02-22,https://pa2.north-herts.gov.uk/online-applications/applicationDetails.do?keyVal=ZZZYV0LKID067&activeTab=summary,,15,"Erection of 15 dwellings comprising 4 x two bedroom houses, 3 x three bedroom houses and 8 x two bedroom flats with associated parking, landscaping and ancillary works following demolition of existing depot building (as amended).",,,15,15,,,,2017-12-31,2018-12-31
http://opendatacommunities.org/doc/district-council/north-hertfordshire,North Hertfordshire District Council,BR21,SHLAA 2016 Update (R/r06),"Agricultural supplier, Garden Walk, Royston",https://www.north-herts.gov.uk/sites/northherts-cms/files/Brownfield%20Land%20Register%20-%20Royston%20Sites.pdf,OSGB36,536221.11,241126.20,0.93,not owned by a public authority,Yes,Permissioned,Outline planning permission,2016-10-24,https://pa2.north-herts.gov.uk/online-applications/applicationDetails.do?keyVal=ZZZYUYLKID997&activeTab=summary,,19,Outline planning application (all matters reserved except for access) for residential development of up to 19 dwellings.,,,19,19,,,,2017-12-31,2018-12-31
http://opendatacommunities.org/doc/district-council/north-hertfordshire,North Hertfordshire District Council,BR22,,"John Barker Place, Westmill, Hitchin",https://www.north-herts.gov.uk/sites/northherts-cms/files/Brownfield%20Land%20Register%20-%20Hitchin%20Sites.pdf,OSGB36,517457.55,230255.02,0.71,not owned by a public authority,Yes,Permissioned,Full planning permission,2015-02-13,https://pa2.north-herts.gov.uk/online-applications/applicationDetails.do?keyVal=ZZZYVALKID796&activeTab=summary,,33,"Demolition of existing shops, flats and garages and redevelopment of site with housing retail and community facilities comprising: 15 x two-bed houses, 24 flats (22 x two-bed and 2 x one-bed flats), supermarket (Class A1) and takeaway (Class A5) on ground floor of flat block; associated landscaping, parking and new play area. Provision of new pedestrian crossing and visitor parking on John Barker Place.",,,33,33,,,,2017-12-31,2018-12-31
http://opendatacommunities.org/doc/district-council/north-hertfordshire,North Hertfordshire District Council,BR23,,"Block B, Latchmore Court, Hitchin",https://www.north-herts.gov.uk/sites/northherts-cms/files/Brownfield%20Land%20Register%20-%20Hitchin%20Sites.pdf,OSGB36,518342.18,229225.98,0.09,not owned by a public authority,Yes,Permissioned,Full planning permission,2015-08-21,https://pa2.north-herts.gov.uk/online-applications/applicationDetails.do?keyVal=ZZZYV7LKID877&activeTab=summary,,10,Change of use from offices (B1 use) and bar / nightclub (A4 use) to 2 x 1 bedroom flats and 11 x 2 bedroom flats.,,,10,10,,,,2017-12-31,2018-12-31
http://opendatacommunities.org/doc/district-council/north-hertfordshire,North Hertfordshire District Council,BR25,,"Elderley Persons Home, Wratten Road West, Hitchin",https://www.north-herts.gov.uk/sites/northherts-cms/files/Brownfield%20Land%20Register%20-%20Hitchin%20Sites.pdf,OSGB36,518065.30,228904.48,0.41,not owned by a public authority,Yes,Permissioned,Outline planning permission,2016-08-03,https://pa2.north-herts.gov.uk/online-applications/applicationDetails.do?keyVal=ZZZYV4LKID792&activeTab=summary,,11,"11 dwellings together with associated parking and open space, following demolition of existing elderly persons home - Outline application with all matters except access reserved.",,,11,11,,,,2017-12-31,2018-12-31
http://opendatacommunities.org/doc/district-council/north-hertfordshire,North Hertfordshire District Council,BR26,,"The Nightingale, Nightingale Road, Hitchin",https://www.north-herts.gov.uk/sites/northherts-cms/files/Brownfield%20Land%20Register%20-%20Hitchin%20Sites.pdf,OSGB36,519199.24,229785.35,0.11,not owned by a public authority,Yes,Permissioned,Outline planning permission,2016-06-14,https://pa2.north-herts.gov.uk/online-applications/applicationDetails.do?keyVal=ZZZYV4LKID649&activeTab=summary,,11,Outline application: Conversion of premises from Class A4 (Drinking Establishment) to Class C3 (Residential) togther with 2.5 storey side and rear extensions and detached two storey building and all associated works to provide 12 x 2-bed flats (matter of landscaping reserved).,,,11,11,,,,2017-12-31,2018-12-31
http://opendatacommunities.org/doc/district-council/north-hertfordshire,North Hertfordshire District Council,BR27,,"20-22 Station Road, Letchworth Garden City",https://www.north-herts.gov.uk/sites/northherts-cms/files/Brownfield%20Land%20Register%20-%20Letchworth%20Sites.pdf,OSGB36,521890.63,232837.51,0.26,not owned by a public authority,Yes,Permissioned,Full planning permission,2014-07-30,https://pa2.north-herts.gov.uk/online-applications/applicationDetails.do?keyVal=ZZZYVBLKID356&activeTab=summary,,25,"Erection of part two and part three storey building comprising 25 one and two bedroom retirement apartments with communal facilities and associated parking, access, landscaping and ancillary works following demolition of former garage buildings.",,,25,25,,,,2017-12-31,2018-12-31
http://opendatacommunities.org/doc/district-council/north-hertfordshire,North Hertfordshire District Council,BR28,,"Garden Square Shopping Centre, Leys Avenue, Letchworth",https://www.north-herts.gov.uk/sites/northherts-cms/files/Brownfield%20Land%20Register%20-%20Letchworth%20Sites.pdf,OSGB36,521872.80,232624.42,0.16,not owned by a public authority,Yes,Permissioned,Full planning permission,2015-02-24,https://pa2.north-herts.gov.uk/online-applications/applicationDetails.do?keyVal=ZZZYV9LKID736&activeTab=summary,,45,"Change of use and extension of Commerce House inc. addition of third floor to provide 21 x 2 bed apartments and 5 x 1 bedroom apartments at upper levels, following partial demolition of existing building. Demolition of 23/25 Leys Avenue and erection of three storey building comprising 275 sq m flexible Class A1-A4 floorspace at ground floor and 10 x 2 bedroom apartments & 2 x 1 bedroom apartments at upper levels. Demolition of existing outbuilding on land adjacent to 21 Leys Avenue & erection of a three storey building with accommodation in roof space inc. 224 sq m flexible Class A1-A4 floorspace at ground & 5 x 2 / 4 x 1 bed apartments above.",,,45,45,,,,2017-12-31,2018-12-31
http://opendatacommunities.org/doc/district-council/north-hertfordshire,North Hertfordshire District Council,BR30,SHLAA 2016 (H/r33),"Railway Sidings, St. Michael's Road, Hitchin",https://www.north-herts.gov.uk/sites/northherts-cms/files/Brownfield%20Land%20Register%20-%20Hitchin%20Sites.pdf,OSGB36,519622.18,229577.80,3.86,not owned by a public authority,Yes,Not permissioned,,,,,123,,,,123,123,,,,2017-12-31,2018-12-31
http://opendatacommunities.org/doc/district-council/north-hertfordshire,North Hertfordshire District Council,BR31,,"Bowman's Flour Mill, Ickleford",https://www.north-herts.gov.uk/sites/northherts-cms/files/Brownfield%20Land%20Register%20-%20Hitchin%20Sites.pdf,OSGB36,518210.42,231262.06,3.57,not owned by a public authority,Yes,Pending decision,,,https://pa2.north-herts.gov.uk/online-applications/caseDetails.do?caseType=Application&keyVal=ZZZYV2LKID605,,71,,,,71,71,,,,2017-12-31,2018-12-31
http://opendatacommunities.org/doc/district-council/north-hertfordshire,North Hertfordshire District Council,BR32,,"Oddysey Health Club, Knebworth",https://www.north-herts.gov.uk/sites/northherts-cms/files/Brownfield%20Land%20Register%20-%20Knebworth%20Sites.pdf,OSGB36,524561.47,221812.76,4.01,not owned by a public authority,Yes,Permissioned,Full planning permission,2017-05-12,https://pa2.north-herts.gov.uk/online-applications/caseDetails.do?caseType=Application&keyVal=ZZZYV1LKID999,,70,Residential redevelopment of the site to provide 70 dwellings (14 x 2 bedroom houses; 19 x 3 bedroom houses and 9 x 4 bedroom houses; 16 x one bedroom apartments; 12 x 2 bedroom apartments).,,,70,70,,,,2017-12-31,2018-12-31
http://opendatacommunities.org/doc/district-council/north-hertfordshire,North Hertfordshire District Council,BR33,,"The Station, Station Approach, Knebworth",https://www.north-herts.gov.uk/sites/northherts-cms/files/Brownfield%20Land%20Register%20-%20Knebworth%20Sites.pdf,OSGB36,524883.99,220210.11,0.01,not owned by a public authority,Yes,Pending decision (appeal lodged),,,https://pa2.north-herts.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=ZZZYV0LKID566,,10,Erection of 3 storey building to provide 9 x 2 bed flats; conversion and extension of store to 1 bed house and new vehicular access off of Station Approach (as amended by drawings received 12th and 25th October 2017).,,,10,10,,,,2017-12-31,2018-12-31
http://opendatacommunities.org/doc/district-council/north-hertfordshire,North Hertfordshire District Council,BR34,,"Paul Bromfield Aquatics, Maydencroft Lane, Gosmore",https://www.north-herts.gov.uk/sites/northherts-cms/files/Brownfield%20Land%20Register%20-%20Gosmore%20Site.pdf,OSGB36,518387.40,227099.62,1.59,not owned by a public authority,Yes,Permissioned,Full planning permission,2018-10-30,https://pa2.north-herts.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=ZZZYUXLKID838,,10,"Residential development of eight units comprising of 1 x 2 bed, 3 x 3 bed and 4 x 4 bed dwellings together with associated access road, garaging and infrastructure following demolition of existing aquatic plant nursery buildings.",,,10,10,,,,2017-12-31,2018-12-31
http://opendatacommunities.org/doc/district-council/north-hertfordshire,North Hertfordshire District Council,BR35,,"Former Lannock School, Whiteway, Letchworth",https://www.north-herts.gov.uk/sites/northherts-cms/files/Brownfield%20Land%20Register%20-%20Letchworth%20Sites.pdf,OSGB36,523294.82,231598.27,0.21,not owned by a public authority,Yes,Permissioned,Outline planning permission,2018-03-29,https://pa2.north-herts.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=ZZZYV2LKID122,,44,Outline application (all matters reserved except access) for residential development up to 44 dwellings,,,44,44,,,,2017-12-31,2018-12-31
http://opendatacommunities.org/doc/district-council/north-hertfordshire,North Hertfordshire District Council,BR36,,"Garden Centre, High Street, Codicote",https://www.north-herts.gov.uk/home/planning/planning-policy/brownfield-land-register,OSGB36,521477.26,218820.96,0.26,not owned by a public authority,Yes,Not permissioned,,,,,54,,,,54,54,,,,2018-12-31,2018-12-31
