entry-date,organisation,site,site-address,site-plan-url,deliverable,ownership,planning-permission-status,planning-permission-type,hazardous-substances,latitude,longitude,hectares,minimum-net-dwellings,maximum-net-dwellings,start-date,end-date,notes,resource
2018-12-12,local-authority-eng:POR,001,TIPNER WEST,https://www.portsmouth.gov.uk/ext/development-and-planning/planning/brownfield-land-register,yes,mixed ownership,not permissioned,,,,,6.56,650,650,2017-12-18,,Part of City Deal. Proposed for up to 650 dwelling mixed-use as part of larger development scheme for City Deal,596733d3c7172c621cdd97986a883cd97edff9464fff17f963a61b057e74370f
2018-12-12,local-authority-eng:POR,002,TIPNER FIRING RANGE,https://www.portsmouth.gov.uk/ext/development-and-planning/planning/brownfield-land-register,yes,owned by a public authority,not permissioned,,,,,15.46,600,600,2017-12-18,,Part of City Deal. Proposed for up to 600 dwelling mixed-use as part of larger development scheme for City Deal,596733d3c7172c621cdd97986a883cd97edff9464fff17f963a61b057e74370f
2018-12-12,local-authority-eng:POR,003,LAND OFF AND BETWEEN M275 SOUTH OF TIPNER LAKE INCLUDING GREYHOUND STADIUM TWYFORD AVENUE,https://www.portsmouth.gov.uk/ext/development-and-planning/planning/brownfield-land-register,yes,owned by a public authority,permissioned,outline planning permission,,,,11.29,600,600,2017-12-18,,". Outline planning permission granted for up to 600 homes, 615sqm commercial floor space and sea wall. Permission granted for Park & Ride facility.",596733d3c7172c621cdd97986a883cd97edff9464fff17f963a61b057e74370f
2018-12-12,local-authority-eng:POR,004,"PORT SOLENT, HMS EXCELLENT",https://www.portsmouth.gov.uk/ext/development-and-planning/planning/brownfield-land-register,yes,mixed ownership,not permissioned,,,,,25.34,500,500,2017-12-18,,"The site has considerable contaminated land issues through industrial use of the land, landfill and land reclamation. Therefore, before any development can take place the council will need to be satisfied that an  appropriate scheme for remediation of the site is in place to deal with the historic land contamination.. Allocated in Core Strategy (2011-2027) for approx. 500 homes. Also part of City Deal.",596733d3c7172c621cdd97986a883cd97edff9464fff17f963a61b057e74370f
2018-12-12,local-authority-eng:POR,005,"EUROPA HOUSE, HAVANT STREET",https://www.portsmouth.gov.uk/ext/development-and-planning/planning/brownfield-land-register,yes,,permissioned,full planning permission,,,,0.26,200,200,2017-12-18,,Subject to conditions. Change of use from office (Class B1) to halls of residence (Class C1) at levels 6-18 of Europa House and the annex building to form 262 study bedrooms with communal facilities,596733d3c7172c621cdd97986a883cd97edff9464fff17f963a61b057e74370f
2018-12-12,local-authority-eng:POR,006,TRAFALGAR WHARF,https://www.portsmouth.gov.uk/ext/development-and-planning/planning/brownfield-land-register,yes,not owned by a public authority,pending decision,,,,,3.23,160,160,2017-12-18,,"The site has considerable contaminated land issues. Therefore, before any development can take place the council will need to be satisfied that thorough investigation of the site has taken place and an appropriate scheme for remediation of the site is in place to deal with the historic land contamination.. Resolution to grant permission for 163 units. Allocated for residential development in Portsmouth City Plan 2001-2011.",596733d3c7172c621cdd97986a883cd97edff9464fff17f963a61b057e74370f
2018-12-12,local-authority-eng:POR,007,DRAYTON DAIRY,https://www.portsmouth.gov.uk/ext/development-and-planning/planning/brownfield-land-register,yes,owned by a public authority,permissioned,other,,,,2.52,100,100,2017-12-18,,Resolution to grant permission subject to S106.. Outline application for the construction of up to 108 dwellings,596733d3c7172c621cdd97986a883cd97edff9464fff17f963a61b057e74370f
2018-12-12,local-authority-eng:POR,008,QINETIQ-FRASER BATTERY,https://www.portsmouth.gov.uk/ext/development-and-planning/planning/brownfield-land-register,yes,not owned by a public authority,not permissioned,,,,,5.45,130,130,2017-12-18,,. Previous planning application withdrawn for 131 residential dwellings. Recent refused planning application for access road to accommodate residential development.,596733d3c7172c621cdd97986a883cd97edff9464fff17f963a61b057e74370f
2018-12-12,local-authority-eng:POR,009,QUEENS HOTEL,https://www.portsmouth.gov.uk/ext/development-and-planning/planning/brownfield-land-register,yes,not owned by a public authority,permissioned,full planning permission,,,,0.84,30,30,2017-12-18,,Subject to conditions. Construction of eight-storey building comprising 38 apartments above extended landscapes podium level and associated car parking facilities,596733d3c7172c621cdd97986a883cd97edff9464fff17f963a61b057e74370f
2018-12-12,local-authority-eng:POR,010,THE ROYAL BEACH HOTEL (EAST WING) ST HELENS PARADE,https://www.portsmouth.gov.uk/ext/development-and-planning/planning/brownfield-land-register,yes,,permissioned,full planning permission,,,,0.11,40,40,2017-12-18,,. Conversion of east wing to form 9 maisonettes and 31 flats including construction of mansard roof to form additional floor and external alterations,596733d3c7172c621cdd97986a883cd97edff9464fff17f963a61b057e74370f
