entry-date,organisation,site,site-address,site-plan-url,deliverable,ownership,planning-permission-status,planning-permission-type,hazardous-substances,latitude,longitude,hectares,minimum-net-dwellings,maximum-net-dwellings,start-date,end-date,notes,resource
2019-12-11,local-authority-eng:HPL,BR1 - Blakelock Road,"Blakelock Road, Blakelock Rd, Foggy Furze Ward",,yes,owned by a public authority,not permissioned,,,54.675333,-1.231234,0.6,10,15,2017-12-17,,Former colleague buildings.,3c92e7482c97c7cdf37d030ec26c81cf176d8d1dadbe6829fc82be10147f5ce1
2019-12-11,local-authority-eng:HPL,BR2 - Brenda Road East,"Brenda Road East, Brenda Rd, Seaton Ward",,yes,not owned by a public authority,not permissioned,,,54.657138,-1.206668,4.72,100,140,2017-12-17,,A mix of industrial buildings a hardstanding. Land is included in a minded to grant permission which is still awaiting the s106 to be signed.. http://eforms.hartlepool.gov.uk:7777/portal/servlets/ApplicationSearchServlet,3c92e7482c97c7cdf37d030ec26c81cf176d8d1dadbe6829fc82be10147f5ce1
2019-12-11,local-authority-eng:HPL,BR3 - Britmag Central,"Britmag Central, Old Cemetery Rd, Headland&Harbour",,yes,not owned by a public authority,permissioned,reserved matters approval,,54.705631,-1.203922,3.6,69,69,2017-12-17,,Former industrial site which was remediated. No building work on site yet.. 6 2 bed. 27 3 bed. 21 4 bed. 15 bungalows.,3c92e7482c97c7cdf37d030ec26c81cf176d8d1dadbe6829fc82be10147f5ce1
2019-12-11,local-authority-eng:HPL,BR4 - Britmag North,"Britmag North, Old Cemetery Rd, De Bruce Ward",,yes,not owned by a public authority,permissioned,reserved matters approval,,54.710979,-1.220611,21,373,373,2017-12-17,,Former industrial site which was remediated. Persimmon developing site. Circa 80 dwellings completed.. 20 2 bed. 224 3 bed. 129 4 bed.,3c92e7482c97c7cdf37d030ec26c81cf176d8d1dadbe6829fc82be10147f5ce1
2019-12-11,local-authority-eng:HPL,BR5 - Britmag South,"Britmag South, Old Cemetery Rd, Headland&Harbour",,yes,not owned by a public authority,permissioned,reserved matters approval,,54.704251,-1.200364,1.2,41,41,2017-12-17,,Former industrial site which was remediated.. 5 2 bed. 19 3 bed. 10 4 bed. 7 bungalows.,3c92e7482c97c7cdf37d030ec26c81cf176d8d1dadbe6829fc82be10147f5ce1
2019-12-11,local-authority-eng:HPL,BR6 - The Former Ambulance Station,"Former Ambulance Station, Elwick Road",,yes,owned by a public authority,not permissioned,,,54.68258,-1.236061,0.28,,,2019-12-11,,"Former ambulance station and paddock, paddock not included on spreadsheet. Heritage asset, ideally for conversion.",3c92e7482c97c7cdf37d030ec26c81cf176d8d1dadbe6829fc82be10147f5ce1
2019-12-11,local-authority-eng:HPL,BR7 - Close Farm Cottage,"Close Farm Cottage, Wolviston, Rural West Ward",,yes,not owned by a public authority,permissioned,full planning permission,,54.653795,-1.336851,3.01,3,3,2017-12-17,,Conversion of old farm buildings. Work ongoing.. Conversion of existing outbuildings into 3 dwellings,3c92e7482c97c7cdf37d030ec26c81cf176d8d1dadbe6829fc82be10147f5ce1
2019-12-11,local-authority-eng:HPL,BR8 - Former Brierton Road Site,"FormerBriertonRoadSite, Brierton Lane, Manor House",,yes,owned by a public authority,not permissioned,,,54.666862,-1.238945,1.39,100,110,2017-12-17,,Previously had permission for 109 houses but application has expired. Recent interest in site.,3c92e7482c97c7cdf37d030ec26c81cf176d8d1dadbe6829fc82be10147f5ce1
2019-12-11,local-authority-eng:HPL,"BR9 - 9,11 Hutton Avenue","9, 11 Hutton Avenue, Hartlepool",,yes,not owned by a public authority,permissioned,full planning permission,,54.684605,-1.220992,0.049,13,13,2019-12-11,,Currently has permission for 13.. Change of use of former care home to 13no. residential flats.,3c92e7482c97c7cdf37d030ec26c81cf176d8d1dadbe6829fc82be10147f5ce1
2019-12-11,local-authority-eng:HPL,BR10 - Former King Oswy Public House,"Former King Oswy Public House, KingOswy Dr, DeBruce",,yes,not owned by a public authority,permissioned,full planning permission,,54.710806,-1.234304,0.25,8,8,2017-12-17,,Former pub site. Development started but has stalled.. 8 semi detached bungalows,3c92e7482c97c7cdf37d030ec26c81cf176d8d1dadbe6829fc82be10147f5ce1
2019-12-11,local-authority-eng:HPL,BR11 - Former Mas Agraa Palace,"Former Mas Agraa Palace, Lynn St, Headland&Harbour",,yes,owned by a public authority,not permissioned,,,54.684843,-1.205011,0.45,6,9,2017-12-17,,Previously had permission which has expired.,3c92e7482c97c7cdf37d030ec26c81cf176d8d1dadbe6829fc82be10147f5ce1
2019-12-11,local-authority-eng:HPL,BR12 - Garden Centre & Amenity Block,"GardenCentre&AmenityBlock, TanfieldRd, Foggy Furze",,yes,owned by a public authority,not permissioned,,,54.668348,-1.221009,0.47,8,12,2017-12-17,,Former garden centre.,3c92e7482c97c7cdf37d030ec26c81cf176d8d1dadbe6829fc82be10147f5ce1
2019-12-11,local-authority-eng:HPL,BR13 - Hartlepool Hospital,"Hartlepool Hospital, Holdforth Rd, De Bruce Ward",,yes,not owned by a public authority,not permissioned,,,54.703112,-1.225712,3.38,80,100,2017-12-17,,Vacant land at hospital site. Previously had permission but expired.,3c92e7482c97c7cdf37d030ec26c81cf176d8d1dadbe6829fc82be10147f5ce1
2019-12-11,local-authority-eng:HPL,BR14 - Inspirations Coffee House,"InspirationsCoffeeHouse, Tanfield RD, Foggy Furze",,yes,owned by a public authority,not permissioned,,,54.668282,-1.22194,0.41,6,10,2017-12-17,,Former coffee shop and council offices,3c92e7482c97c7cdf37d030ec26c81cf176d8d1dadbe6829fc82be10147f5ce1
2019-12-11,local-authority-eng:HPL,BR16 - Marina Slake Terrace_Blocks 28 32 31,"MarinaBlocks28 32 31, SlakeTerraceHeadland&Harbour",,yes,not owned by a public authority,permissioned,full planning permission,,54.689349,-1.198842,0.4,76,76,2017-12-17,,3 apartment blocks on brownfield site at south east corner of Marina. 3 apartment blocks. Block 28 for 20 apartments. Block 31 approx 20 apartments. Block 32 for 36 apartments.,3c92e7482c97c7cdf37d030ec26c81cf176d8d1dadbe6829fc82be10147f5ce1
