entry-date,organisation,site,site-address,site-plan-url,latitude,longitude,hectares,minimum-net-dwellings,maximum-net-dwellings,start-date,end-date,resource
2017-12-13,local-authority-eng:NOR,BFR0146,"Victoria Business Park, St James Park Road",https://www.northampton.gov.uk/downloads/file/10105/bfr0146,52.239076,-0.909323,0.41,,,2017-12-13,,d1106e190c91bf0a5c6e2b6d873b7519fa0f136f277b05d44afc5b5687acdb8d
2017-12-13,local-authority-eng:NOR,BFR0181,Ransome Road/Nunn Mills Road,https://www.northampton.gov.uk/downloads/file/10045/bfr0181,52.227805,-0.889384,13.61,,,2017-12-13,,d1106e190c91bf0a5c6e2b6d873b7519fa0f136f277b05d44afc5b5687acdb8d
2017-12-13,local-authority-eng:NOR,BFR0189,"St Marys Middle School, Grange Road",https://www.northampton.gov.uk/downloads/file/10051/bfr0189,52.261465,-0.851218,2.66,,,2016-06-29,,d1106e190c91bf0a5c6e2b6d873b7519fa0f136f277b05d44afc5b5687acdb8d
2017-12-13,local-authority-eng:NOR,BFR0191,"Blackthorn Middle School, Blackthorn Road",https://www.northampton.gov.uk/downloads/file/10049/bfr0191,52.269257,-0.814142,3.23,,,2016-06-29,,d1106e190c91bf0a5c6e2b6d873b7519fa0f136f277b05d44afc5b5687acdb8d
2017-12-13,local-authority-eng:NOR,BFR0205,"Parklands Middle School, Devon Way",https://www.northampton.gov.uk/downloads/file/10046/bfr0205,52.271068,-0.874267,4.93,,,2017-12-13,,d1106e190c91bf0a5c6e2b6d873b7519fa0f136f277b05d44afc5b5687acdb8d
2017-12-13,local-authority-eng:NOR,BFR0211,"Green Oaks Primary, Bective Road",https://www.northampton.gov.uk/downloads/file/10047/bfr0211,52.265848,-0.894085,1.83,,,2016-06-29,,d1106e190c91bf0a5c6e2b6d873b7519fa0f136f277b05d44afc5b5687acdb8d
2017-12-13,local-authority-eng:NOR,BFR0214,"Kingsthorpe Middle School, Northfield Way",https://www.northampton.gov.uk/downloads/file/10050/bfr0214,52.268849,-0.904459,5.57,,,2016-06-29,,d1106e190c91bf0a5c6e2b6d873b7519fa0f136f277b05d44afc5b5687acdb8d
2017-12-13,local-authority-eng:NOR,BFR0288,Railway Station Car Park,https://www.northampton.gov.uk/downloads/file/10048/bfr0288,52.237643,-0.905585,2.12,,,2016-06-29,,d1106e190c91bf0a5c6e2b6d873b7519fa0f136f277b05d44afc5b5687acdb8d
2017-12-13,local-authority-eng:NOR,BFR0326,Orchard Hill,https://www.northampton.gov.uk/downloads/file/10052/bfr0326,52.248941,-0.822736,0.64,,,2017-12-13,,d1106e190c91bf0a5c6e2b6d873b7519fa0f136f277b05d44afc5b5687acdb8d
2017-12-13,local-authority-eng:NOR,BFR0335,Chronicle & Echo North,https://www.northampton.gov.uk/downloads/file/10053/bfr0335,52.242887,-0.890483,1.03,,,2017-12-13,,d1106e190c91bf0a5c6e2b6d873b7519fa0f136f277b05d44afc5b5687acdb8d
2017-12-13,local-authority-eng:NOR,BFR0336,Chronicle & Echo South,https://www.northampton.gov.uk/downloads/file/10054/bfr0336,52.241607,-0.891616,1.17,,,2017-12-13,,d1106e190c91bf0a5c6e2b6d873b7519fa0f136f277b05d44afc5b5687acdb8d
2017-12-13,local-authority-eng:NOR,BFR0337,Pearce & Co,https://www.northampton.gov.uk/downloads/file/10057/bfr0337,52.257371,-0.82728,1.17,,,2017-12-13,,d1106e190c91bf0a5c6e2b6d873b7519fa0f136f277b05d44afc5b5687acdb8d
2017-12-13,local-authority-eng:NOR,BFR0338,Countess Road,https://www.northampton.gov.uk/downloads/file/10056/bfr0338,52.244493,-0.913337,2.54,,,2017-12-13,,d1106e190c91bf0a5c6e2b6d873b7519fa0f136f277b05d44afc5b5687acdb8d
2017-12-13,local-authority-eng:NOR,BFR0355,Balmoral Road (rear),https://www.northampton.gov.uk/downloads/file/10058/bfr0355,52.253527,-0.899042,0.79,,,2016-06-29,,d1106e190c91bf0a5c6e2b6d873b7519fa0f136f277b05d44afc5b5687acdb8d
2017-12-13,local-authority-eng:NOR,BFR0496,57 Artizan Road,https://www.northampton.gov.uk/downloads/file/10055/bfr0496,52.243534,-0.880405,0.05,,,2017-12-13,,d1106e190c91bf0a5c6e2b6d873b7519fa0f136f277b05d44afc5b5687acdb8d
2017-12-13,local-authority-eng:NOR,BFR0497,12 Duke Street,https://www.northampton.gov.uk/downloads/file/10109/bfr0497,52.243956,-0.893019,0.04,,,2016-06-29,,d1106e190c91bf0a5c6e2b6d873b7519fa0f136f277b05d44afc5b5687acdb8d
2017-12-13,local-authority-eng:NOR,BFR0498,"Arnold House, 56 Lorne Road",https://www.northampton.gov.uk/downloads/file/10059/bfr0498,52.244851,-0.896225,0.03,,,2016-06-29,,d1106e190c91bf0a5c6e2b6d873b7519fa0f136f277b05d44afc5b5687acdb8d
2017-12-13,local-authority-eng:NOR,BFR0507,"Former Semilong Service Station, St Andrews Road",https://www.northampton.gov.uk/downloads/file/10072/bfr0507,52.243256,-0.90401,0.08,,,2016-06-29,,d1106e190c91bf0a5c6e2b6d873b7519fa0f136f277b05d44afc5b5687acdb8d
2017-12-13,local-authority-eng:NOR,BFR0510,"Bective Works/Jabez House, Bective Road/Yelvertoft Road",https://www.northampton.gov.uk/downloads/file/10062/bfr0510,52.264334,-0.898411,0.52,,,2016-06-29,,d1106e190c91bf0a5c6e2b6d873b7519fa0f136f277b05d44afc5b5687acdb8d
2017-12-13,local-authority-eng:NOR,BFR0594,Sixfields East,https://www.northampton.gov.uk/downloads/file/10060/bfr0594,52.236645,-0.930323,10.18,,,2017-12-13,,d1106e190c91bf0a5c6e2b6d873b7519fa0f136f277b05d44afc5b5687acdb8d
2017-12-13,local-authority-eng:NOR,BFR0624,Southbridge/Nunn Mills,https://www.northampton.gov.uk/downloads/file/10063/bfr0624,52.230871,-0.892813,0.36,,,2016-06-29,,d1106e190c91bf0a5c6e2b6d873b7519fa0f136f277b05d44afc5b5687acdb8d
2017-12-13,local-authority-eng:NOR,BFR0666,171 - 180 St Andrews Road,https://www.northampton.gov.uk/downloads/file/10061/bfr0666,52.248124,-0.904308,0.16,,,2017-12-13,,d1106e190c91bf0a5c6e2b6d873b7519fa0f136f277b05d44afc5b5687acdb8d
2017-12-13,local-authority-eng:NOR,BFR0689,"Nene Enterprise Centre, Freehold Street",https://www.northampton.gov.uk/downloads/file/10067/bfr0689,52.250347,-0.896364,0.36,,,2017-12-13,,d1106e190c91bf0a5c6e2b6d873b7519fa0f136f277b05d44afc5b5687acdb8d
2017-12-13,local-authority-eng:NOR,BFR0719,"Car Garage Workshops, 409 Harlestone Road",https://www.northampton.gov.uk/downloads/file/10066/bfr0719,52.25526,-0.943593,1.09,,,2017-12-13,,d1106e190c91bf0a5c6e2b6d873b7519fa0f136f277b05d44afc5b5687acdb8d
2017-12-13,local-authority-eng:NOR,BFR0730,"20 - 22 St Giles St (upper and rear) and Newspaper House, Derngate",https://www.northampton.gov.uk/downloads/file/10064/bfr0730,52.237005,-0.893082,0.18,,,2017-12-13,,d1106e190c91bf0a5c6e2b6d873b7519fa0f136f277b05d44afc5b5687acdb8d
2017-12-13,local-authority-eng:NOR,BFR0744,"The Ridings Arcade, 61 - 63 St Giles Street (upper floors)",https://www.northampton.gov.uk/downloads/file/10065/bfr0744,52.237937,-0.891867,0.14,,,2017-12-13,,d1106e190c91bf0a5c6e2b6d873b7519fa0f136f277b05d44afc5b5687acdb8d
2017-12-13,local-authority-eng:NOR,BFR0749,"Compton House, 83-85 Abington Street",https://www.northampton.gov.uk/downloads/file/10068/bfr0749,52.239658,-0.889995,0.06,,,2016-06-29,,d1106e190c91bf0a5c6e2b6d873b7519fa0f136f277b05d44afc5b5687acdb8d
2017-12-13,local-authority-eng:NOR,BFR0767,46 Spencer Street,https://www.northampton.gov.uk/downloads/file/10107/bfr0767,52.236229,-0.914483,0.14,,,2016-06-29,,d1106e190c91bf0a5c6e2b6d873b7519fa0f136f277b05d44afc5b5687acdb8d
2017-12-13,local-authority-eng:NOR,BFR0814,32 Great Russell Street,https://www.northampton.gov.uk/downloads/file/10071/bfr0814,52.242925,-0.890077,0.15,,,2017-12-13,,d1106e190c91bf0a5c6e2b6d873b7519fa0f136f277b05d44afc5b5687acdb8d
2017-12-13,local-authority-eng:NOR,BFR0826,above 27 - 27a Drapery,https://www.northampton.gov.uk/downloads/file/10070/bfr0826,52.237773,-0.89767,0.05,,,2017-12-13,,d1106e190c91bf0a5c6e2b6d873b7519fa0f136f277b05d44afc5b5687acdb8d
2017-12-13,local-authority-eng:NOR,BFR0896,"Former St Crispin�s Hospital, St Crispin Drive",https://www.northampton.gov.uk/downloads/file/10069/bfr0896,52.243293,-0.95774,2.74,,,2017-12-13,,d1106e190c91bf0a5c6e2b6d873b7519fa0f136f277b05d44afc5b5687acdb8d
2017-12-13,local-authority-eng:NOR,BFR0903,"Hawkins Shoe Factory, Overstone Road",https://www.northampton.gov.uk/downloads/file/10077/bfr0903,52.241112,-0.890553,0.17,,,2017-12-13,,d1106e190c91bf0a5c6e2b6d873b7519fa0f136f277b05d44afc5b5687acdb8d
2017-12-13,local-authority-eng:NOR,BFR0909,Wootton Trading Estate (now known as Brownlee Place),https://www.northampton.gov.uk/downloads/file/10076/bfr0909,52.206022,-0.874267,0.55,,,2016-06-29,,d1106e190c91bf0a5c6e2b6d873b7519fa0f136f277b05d44afc5b5687acdb8d
2017-12-13,local-authority-eng:NOR,BFR0915,118-122 Wellingborough Road,https://www.northampton.gov.uk/downloads/file/10073/bfr0915,52.240971,-0.883189,0.1,,,2016-06-29,,d1106e190c91bf0a5c6e2b6d873b7519fa0f136f277b05d44afc5b5687acdb8d
2017-12-13,local-authority-eng:NOR,BFR1001,Former Emmanuel Middle School,https://www.northampton.gov.uk/downloads/file/10080/bfr1001,52.259466,-0.834669,2.24,,,2016-06-29,,d1106e190c91bf0a5c6e2b6d873b7519fa0f136f277b05d44afc5b5687acdb8d
2017-12-13,local-authority-eng:NOR,BFR1002,Former Lings Upper School,https://www.northampton.gov.uk/downloads/file/10074/bfr1002,52.258332,-0.833644,1.8,,,2016-06-29,,d1106e190c91bf0a5c6e2b6d873b7519fa0f136f277b05d44afc5b5687acdb8d
2017-12-13,local-authority-eng:NOR,BFR1010,Land at St Peters Way/ Court Road/ Freeschool Street,https://www.northampton.gov.uk/downloads/file/10075/bfr1010,52.235871,-0.901913,1.17,,,2017-12-13,,d1106e190c91bf0a5c6e2b6d873b7519fa0f136f277b05d44afc5b5687acdb8d
2017-12-13,local-authority-eng:NOR,BFR1013,University of Northampton Park Campus,https://www.northampton.gov.uk/downloads/file/10086/bfr1013,52.273208,-0.882501,27.5,,,2017-12-13,,d1106e190c91bf0a5c6e2b6d873b7519fa0f136f277b05d44afc5b5687acdb8d
