entry-date,organisation,site,site-plan-url,latitude,longitude,hectares,minimum-net-dwellings,maximum-net-dwellings,start-date,end-date,resource
,local-authority-eng:BNH,SHLAA0055,https://www.brighton-hove.gov.uk/sites/brighton-hove.gov.uk/files/SHLAA0055%20Victoria%20Grove%20Second%20Avenue%20Hove.pdf,-11788,4036994,0.13,20,,2017-09-26,,4b2da6f47851f1d21956ad22a691dddd67406e2341d77b84629a4c674366611a
,local-authority-eng:BNH,SHLAA0056,https://www.brighton-hove.gov.uk/sites/brighton-hove.gov.uk/files/SHLAA0056%20St%20John%27s%20Place%20First%20Avenue%20Hove.pdf,-11646,4037021,0.11,17,,2017-09-26,,4b2da6f47851f1d21956ad22a691dddd67406e2341d77b84629a4c674366611a
,local-authority-eng:BNH,SHLAA0057,https://www.brighton-hove.gov.uk/sites/brighton-hove.gov.uk/files/SHLAA0057%2044%20-%2050%20Brunswick%20Street%20West%20Hove.pdf,-11294,4037153,0.08,6,,2017-09-26,,4b2da6f47851f1d21956ad22a691dddd67406e2341d77b84629a4c674366611a
,local-authority-eng:BNH,SHLAA0059,https://www.brighton-hove.gov.uk/sites/brighton-hove.gov.uk/files/SHLAA0059%20Telephone%20Exchange%2034%20Palmeira%20Avenue%20Hove.pdf,-1.139E+4,4.0368E+6,0.39,29,,2017-09-26,,4b2da6f47851f1d21956ad22a691dddd67406e2341d77b84629a4c674366611a
2017-12-18,local-authority-eng:BNH,SHLAA0063,https://www.brighton-hove.gov.uk/sites/brighton-hove.gov.uk/files/SHLAA0063%20The%20Downsman%20189%20Hangleton%20Way.pdf,-13877,4.03472E+6,0.4,33,,2017-09-18,,4b2da6f47851f1d21956ad22a691dddd67406e2341d77b84629a4c674366611a
,local-authority-eng:BNH,SHLAA0073,https://www.brighton-hove.gov.uk/sites/brighton-hove.gov.uk/files/SHLAA0073%20Site%20adjacent%20West%20Carlton%20Hill%20Primary%20School%20Kingswood%20Street.pdf,-9346,4037223,0.07,14,,2017-09-26,,4b2da6f47851f1d21956ad22a691dddd67406e2341d77b84629a4c674366611a
,local-authority-eng:BNH,SHLAA0075,https://www.brighton-hove.gov.uk/sites/brighton-hove.gov.uk/files/SHLAA0075%20Land%20South%20of%20Lincoln%20Cottages%2015-26%20Lincoln%20Street.pdf,-9062,4036816,0.12,18,,2017-09-26,,4b2da6f47851f1d21956ad22a691dddd67406e2341d77b84629a4c674366611a
,local-authority-eng:BNH,SHLAA0079,https://www.brighton-hove.gov.uk/sites/brighton-hove.gov.uk/files/SHLAA0079%20Lee%20Hire%207-13%20Church%20Place%20Brighton.pdf,-7885,4037771,0.07,7,,2017-09-26,,4b2da6f47851f1d21956ad22a691dddd67406e2341d77b84629a4c674366611a
,local-authority-eng:BNH,SHLAA0084,https://www.brighton-hove.gov.uk/sites/brighton-hove.gov.uk/files/SHLAA0084%2025%20Montague%20Place%20Brighton.pdf,-8726,4037618,0.06,6,,2017-09-26,,4b2da6f47851f1d21956ad22a691dddd67406e2341d77b84629a4c674366611a
,local-authority-eng:BNH,SHLAA0085,https://www.brighton-hove.gov.uk/sites/brighton-hove.gov.uk/files/SHLAA0085%2055%20%28adj%2031Walpole%20Road%29%20Canning%20Street%20Brighton.pdf,-8351,4037332,0.06,6,,2017-09-26,,4b2da6f47851f1d21956ad22a691dddd67406e2341d77b84629a4c674366611a
,local-authority-eng:BNH,SHLAA0086,https://www.brighton-hove.gov.uk/sites/brighton-hove.gov.uk/files/SHLAA0086%20Land%20and%20garages%20at%20rear%20of%201%20-3%20Queensway%20Southwater%20Close%20Brighton.pdf,-8.44E+3,4037131,0.08,12,,2017-09-26,,4b2da6f47851f1d21956ad22a691dddd67406e2341d77b84629a4c674366611a
,local-authority-eng:BNH,SHLAA0092,https://www.brighton-hove.gov.uk/sites/brighton-hove.gov.uk/files/SHLAA0092%20Rear%20of%2031%20Appledore%20Road%20%26%203-5%20Halland%20Road.pdf,-7261,4034602,0.09,8,,2017-09-26,,4b2da6f47851f1d21956ad22a691dddd67406e2341d77b84629a4c674366611a
,local-authority-eng:BNH,SHLAA0093,https://www.brighton-hove.gov.uk/sites/brighton-hove.gov.uk/files/SHLAA0093%20Rear%20of%20130%20-136%20Old%20Shoreham%20Road%20Hove_0.pdf,-12358,4.036E+6,0.09,14,,2017-09-26,,4b2da6f47851f1d21956ad22a691dddd67406e2341d77b84629a4c674366611a
,local-authority-eng:BNH,SHLAA0094,https://www.brighton-hove.gov.uk/sites/brighton-hove.gov.uk/files/SHLAA0094%20274%20Old%20Shoreham%20Road%20Hove.pdf,-13223,4036116,0.95,40,,2017-09-26,,4b2da6f47851f1d21956ad22a691dddd67406e2341d77b84629a4c674366611a
,local-authority-eng:BNH,SHLAA0095,https://www.brighton-hove.gov.uk/sites/brighton-hove.gov.uk/files/SHLAA0095%20Land%20west%20of%20Homeleigh%20London%20Road%20Brighton.pdf,-10903,4034326,0.15,23,,2017-09-26,,4b2da6f47851f1d21956ad22a691dddd67406e2341d77b84629a4c674366611a
,local-authority-eng:BNH,SHLAA0101,https://www.brighton-hove.gov.uk/sites/brighton-hove.gov.uk/files/SHLAA0101%201%20Shelldale%20Road%20Portslade.pdf,-15241,4036219,0.06,6,,2017-09-26,,4b2da6f47851f1d21956ad22a691dddd67406e2341d77b84629a4c674366611a
,local-authority-eng:BNH,SHLAA0103,https://www.brighton-hove.gov.uk/sites/brighton-hove.gov.uk/files/SHLAA0103%20117%20Victoria%20Road%20Portslade.pdf,-14856,4036121,0.06,6,,2017-09-27,,4b2da6f47851f1d21956ad22a691dddd67406e2341d77b84629a4c674366611a
2017-12-18,local-authority-eng:BNH,SHLAA0105,https://www.brighton-hove.gov.uk/sites/brighton-hove.gov.uk/files/SHLAA0105%20Former%20Brewery%20Site%20South%20Street%20Portslade.pdf,-15485,4035545,0.35,48,,2017-09-18,,4b2da6f47851f1d21956ad22a691dddd67406e2341d77b84629a4c674366611a
,local-authority-eng:BNH,SHLAA0122,https://www.brighton-hove.gov.uk/sites/brighton-hove.gov.uk/files/SHLAA0122%20PO%20Sorting%20Office%20Nevill%20Road%20Rottingdean%20Brighton_0.pdf,-4134,4038917,0.1,8,,2017-09-27,,4b2da6f47851f1d21956ad22a691dddd67406e2341d77b84629a4c674366611a
,local-authority-eng:BNH,SHLAA0132,https://www.brighton-hove.gov.uk/sites/brighton-hove.gov.uk/files/SHLAA0132%20North%20of%20Theobald%20House%20Blackman%20Street%20Cheapside%20Whitecross%20Street%20Brighton_0.pdf,-9738,4036787,0.16,32,,2017-09-27,,4b2da6f47851f1d21956ad22a691dddd67406e2341d77b84629a4c674366611a
,local-authority-eng:BNH,SHLAA0139,https://www.brighton-hove.gov.uk/sites/brighton-hove.gov.uk/files/SHLAA0139%2035-39%20The%20Droveway%20Hove.pdf,-11509,4035652,0.44,30,,2017-09-18,,4b2da6f47851f1d21956ad22a691dddd67406e2341d77b84629a4c674366611a
,local-authority-eng:BNH,SHLAA0143,https://www.brighton-hove.gov.uk/sites/brighton-hove.gov.uk/files/SHLAA0143%2025%20Ditchling%20Rise%20rear%20of%2057-63%20Beaconsfield%20Road.pdf,-9886,4036236,0.09,15,,2017-09-27,,4b2da6f47851f1d21956ad22a691dddd67406e2341d77b84629a4c674366611a
,local-authority-eng:BNH,SHLAA0156,https://www.brighton-hove.gov.uk/sites/brighton-hove.gov.uk/files/SHLAA0156%20Rear%20of%20149%20to%20163%20Preston%20Road.pdf,-10308,4036126,0.26,26,,2017-09-27,,4b2da6f47851f1d21956ad22a691dddd67406e2341d77b84629a4c674366611a
,local-authority-eng:BNH,SHLAA0163,https://www.brighton-hove.gov.uk/sites/brighton-hove.gov.uk/files/SHLAA0163%20Studor%20House%2013%20Sheridan%20Terrace%20Hove.pdf,-12687,4036201,0.06,9,,2017-09-27,,4b2da6f47851f1d21956ad22a691dddd67406e2341d77b84629a4c674366611a
,local-authority-eng:BNH,SHLAA0180,https://www.brighton-hove.gov.uk/sites/brighton-hove.gov.uk/files/SHLAA0180%20Sackville%20Trading%20Estate%20Coal%20Yard%20Sackville%20Road.pdf,-12427,4036046,1.77,550,,2017-09-18,,4b2da6f47851f1d21956ad22a691dddd67406e2341d77b84629a4c674366611a
,local-authority-eng:BNH,SHLAA0182,https://www.brighton-hove.gov.uk/sites/brighton-hove.gov.uk/files/SHLAA0182%2069-70%20Middle%20Street%20Brighton.pdf,-10074,4037504,0.03,12,,2017-09-28,,4b2da6f47851f1d21956ad22a691dddd67406e2341d77b84629a4c674366611a
,local-authority-eng:BNH,SHLAA0185,https://www.brighton-hove.gov.uk/sites/brighton-hove.gov.uk/files/SHLAA0185%20Preece%20House%2091-103%20Davigdor%20Road%20Hove.pdf,-1.101E+4,4036586,0.18,14,,2017-09-28,,4b2da6f47851f1d21956ad22a691dddd67406e2341d77b84629a4c674366611a
,local-authority-eng:BNH,SHLAA0264,https://www.brighton-hove.gov.uk/sites/brighton-hove.gov.uk/files/SHLAA0264%20138%20Dyke%20Road%2035a%20Chatsworth%20Road%20Brighton.pdf,-10569,4036383,0.26,20,,2017-09-28,,4b2da6f47851f1d21956ad22a691dddd67406e2341d77b84629a4c674366611a
,local-authority-eng:BNH,SHLAA0653,https://www.brighton-hove.gov.uk/sites/brighton-hove.gov.uk/files/SHLAA0653%20Saunders%20Glassworks%20Sussex%20Place%20Brighton.pdf,-9463,4037049,0.14,,,2017-09-18,,4b2da6f47851f1d21956ad22a691dddd67406e2341d77b84629a4c674366611a
,local-authority-eng:BNH,SHLAA0660,https://www.brighton-hove.gov.uk/sites/brighton-hove.gov.uk/files/SHLAA0660%2046-54%20Old%20London%20Road%20Patcham%20Brighton.pdf,-10565,4033974,0.46,23,,2017-09-28,,4b2da6f47851f1d21956ad22a691dddd67406e2341d77b84629a4c674366611a
,local-authority-eng:BNH,SHLAA0670,https://www.brighton-hove.gov.uk/sites/brighton-hove.gov.uk/files/SHLAA0670%20Patcham%20Garage%20Old%20London%20Road%20Patcham.pdf,-10634,4033851,0.06,6,,2017-09-28,,4b2da6f47851f1d21956ad22a691dddd67406e2341d77b84629a4c674366611a
2017-12-18,local-authority-eng:BNH,SHLAA0672,https://www.brighton-hove.gov.uk/sites/brighton-hove.gov.uk/files/SHLAA0672%20Texaco%20Service%20Station%20133%20Kingsway%20Hove.pdf,-12499,4037146,0.13,,,2017-09-18,,4b2da6f47851f1d21956ad22a691dddd67406e2341d77b84629a4c674366611a
2017-12-18,local-authority-eng:BNH,SHLAA0673,https://www.brighton-hove.gov.uk/sites/brighton-hove.gov.uk/files/SHLAA673%2018%20Wellington%20Road%20Brighton.pdf,-8878,4036482,0.19,,,2017-09-19,,4b2da6f47851f1d21956ad22a691dddd67406e2341d77b84629a4c674366611a
,local-authority-eng:BNH,SHLAA0676,https://www.brighton-hove.gov.uk/sites/brighton-hove.gov.uk/files/SHLAA0676%20Cadogan%20Court%20134a%20Dyke%20Road%20Brighton_0.pdf,-10492,4036467,0.15,11,,2017-09-28,,4b2da6f47851f1d21956ad22a691dddd67406e2341d77b84629a4c674366611a
,local-authority-eng:BNH,SHLAA0677,https://www.brighton-hove.gov.uk/sites/brighton-hove.gov.uk/files/SHLAA0677%20City%20College%20Pelham%20Street.pdf,-9671,4036825,0.63,75,,2017-09-28,,4b2da6f47851f1d21956ad22a691dddd67406e2341d77b84629a4c674366611a
,local-authority-eng:BNH,SHLAA0738,https://www.brighton-hove.gov.uk/sites/brighton-hove.gov.uk/files/SHLAA0738%20Land%20to%20rear%20of%2067-81%20Princes%20Road%20Brighton.pdf,-9211,4036077,0.09,,,2017-09-19,,4b2da6f47851f1d21956ad22a691dddd67406e2341d77b84629a4c674366611a
,local-authority-eng:BNH,SHLAA0758,https://www.brighton-hove.gov.uk/sites/brighton-hove.gov.uk/files/SHLAA0758%20Decon%20Laboratories%20Conway%20Street.pdf,-12415,4036273,0.16,28,,2017-09-28,,4b2da6f47851f1d21956ad22a691dddd67406e2341d77b84629a4c674366611a
,local-authority-eng:BNH,SHLAA0853,https://www.brighton-hove.gov.uk/sites/brighton-hove.gov.uk/files/SHLAA0853%20Brighton%20And%20Hove%20%28Corals%29%20Stadium%20Nevill%20Road%20Hove.pdf,-12446,4035673,2.49,75,,2017-09-28,,4b2da6f47851f1d21956ad22a691dddd67406e2341d77b84629a4c674366611a
,local-authority-eng:BNH,SHLAA0858,https://www.brighton-hove.gov.uk/sites/brighton-hove.gov.uk/files/SHLAA0858%2027-31%20Church%20Street%20Brighton.pdf,-9998,4037192,0.12,,,2017-09-19,,4b2da6f47851f1d21956ad22a691dddd67406e2341d77b84629a4c674366611a
,local-authority-eng:BNH,SHLAA0859,https://www.brighton-hove.gov.uk/sites/brighton-hove.gov.uk/files/SHLAA0859%202-16%20Coombe%20Road%20%28Big%20Yellow%20Storage%29.pdf,-8572,4035866,0.22,33,,2017-09-28,,4b2da6f47851f1d21956ad22a691dddd67406e2341d77b84629a4c674366611a
,local-authority-eng:BNH,SHLAA0860,https://www.brighton-hove.gov.uk/sites/brighton-hove.gov.uk/files/SHLAA0860%20Anston%20House%20Preston%20Road.pdf,-10195,4036153,0.6,,,2017-09-19,,4b2da6f47851f1d21956ad22a691dddd67406e2341d77b84629a4c674366611a
,local-authority-eng:BNH,SHLAA0861,https://www.brighton-hove.gov.uk/sites/brighton-hove.gov.uk/files/SHLAA0861%20EDF%20Portland%20Road%20Business%20Park.pdf,-14133,4036225,2.87,113,,2017-09-28,,4b2da6f47851f1d21956ad22a691dddd67406e2341d77b84629a4c674366611a
,local-authority-eng:BNH,SHLAA0862,https://www.brighton-hove.gov.uk/sites/brighton-hove.gov.uk/files/SHLAA0862%20Conway%20Street.pdf,-12251,4036283,1.66,300,,2017-09-28,,4b2da6f47851f1d21956ad22a691dddd67406e2341d77b84629a4c674366611a
,local-authority-eng:BNH,SHLAA0865,https://www.brighton-hove.gov.uk/sites/brighton-hove.gov.uk/files/SHLAA0865%20149-151%20Preston%20Road%20%28Thales%29.pdf,-10246,4036129,0.12,15,,2017-09-28,,4b2da6f47851f1d21956ad22a691dddd67406e2341d77b84629a4c674366611a
,local-authority-eng:BNH,SHLAA0866,https://www.brighton-hove.gov.uk/sites/brighton-hove.gov.uk/files/SHLAA0866%20%28Natwest%29%20153%20Preston%20Road.pdf,-10262,4036108,0.31,40,,2017-09-28,,4b2da6f47851f1d21956ad22a691dddd67406e2341d77b84629a4c674366611a
,local-authority-eng:BNH,SHLAA0868,https://www.brighton-hove.gov.uk/sites/brighton-hove.gov.uk/files/SHLAA0868%20Park%20Gate%20161-163%20Preston%20Road.pdf,-10323,4036069,0.25,30,,2017-09-28,,4b2da6f47851f1d21956ad22a691dddd67406e2341d77b84629a4c674366611a
,local-authority-eng:BNH,SHLAA0869,https://www.brighton-hove.gov.uk/sites/brighton-hove.gov.uk/files/SHLAA0869%2087%20Preston%20Road.pdf,-10033,4036253,0.6,25,,2017-09-19,,4b2da6f47851f1d21956ad22a691dddd67406e2341d77b84629a4c674366611a
,local-authority-eng:BNH,SHLAA0871,https://www.brighton-hove.gov.uk/sites/brighton-hove.gov.uk/files/SHLAA0871%20Peacock%20Industrial%20Estate%20Lyon%20Close%20Hove.pdf,-11113,4036517,2.07,60,,2017-09-28,,4b2da6f47851f1d21956ad22a691dddd67406e2341d77b84629a4c674366611a
,local-authority-eng:BNH,SHLAA0878,https://www.brighton-hove.gov.uk/sites/brighton-hove.gov.uk/files/SHLAA0878%20Westerman%20Complex%20School%20Road%20Hove.pdf,-13316,4036257,0.63,104,,2017-09-19,,4b2da6f47851f1d21956ad22a691dddd67406e2341d77b84629a4c674366611a
,local-authority-eng:BNH,SHLAA0891,https://www.brighton-hove.gov.uk/sites/brighton-hove.gov.uk/files/SHLAA0891%2070%20and%20site%20of%20Chrome%20Productions%20Limited%20Goldstone%20Lane%20Hove.pdf,-12251,4036108,0.25,,,2017-09-19,,4b2da6f47851f1d21956ad22a691dddd67406e2341d77b84629a4c674366611a
2017-12-18,local-authority-eng:BNH,SHLAA0892,https://www.brighton-hove.gov.uk/sites/brighton-hove.gov.uk/files/SHLAA0892%20Melbourne%20Street%20Enterprise%20Point.pdf,-8718,4036202,0.55,80,,2017-09-28,,4b2da6f47851f1d21956ad22a691dddd67406e2341d77b84629a4c674366611a
2017-12-18,local-authority-eng:BNH,SHLAA0894,https://www.brighton-hove.gov.uk/sites/brighton-hove.gov.uk/files/SHLAA0894%20Richardson%27s%20scrap%20yard%20and%20Brewer%27s%20Paint.pdf,-9897,4036478,0.27,20,,2017-09-28,,4b2da6f47851f1d21956ad22a691dddd67406e2341d77b84629a4c674366611a
,local-authority-eng:BNH,SHLAA0898,https://www.brighton-hove.gov.uk/sites/brighton-hove.gov.uk/files/SHLAA0898%20Aldi%201-4%20London%20Road.pdf,-9597,4036759,0.14,20,,2017-09-28,,4b2da6f47851f1d21956ad22a691dddd67406e2341d77b84629a4c674366611a
,local-authority-eng:BNH,SHLAA0925,https://www.brighton-hove.gov.uk/sites/brighton-hove.gov.uk/files/SHLAA0925%20Kensington%20Street%20car%20parking%20sites%20Brighton.pdf,-9751,4037043,0.04,12,,2017-09-19,,4b2da6f47851f1d21956ad22a691dddd67406e2341d77b84629a4c674366611a
2017-12-18,local-authority-eng:BNH,SHLAA0930,https://www.brighton-hove.gov.uk/sites/brighton-hove.gov.uk/files/SHLAA0930%20107%20Boundary%20Road%20Hove.pdf,-14378,4036058,0.07,6,,2017-09-19,,4b2da6f47851f1d21956ad22a691dddd67406e2341d77b84629a4c674366611a
,local-authority-eng:BNH,SHLAA0931,https://www.brighton-hove.gov.uk/sites/brighton-hove.gov.uk/files/SHLAA0931%20Langfords%20Hotel%208-16%20Third%20Avenue%20%20Hove.pdf,-12042,4037063,0.18,27,,2017-09-28,,4b2da6f47851f1d21956ad22a691dddd67406e2341d77b84629a4c674366611a
,local-authority-eng:BNH,SHLAA0932,https://www.brighton-hove.gov.uk/sites/brighton-hove.gov.uk/files/SHLAA0932%20Land%20at%20189%20Kingsway%20Hove%20%28Sackville%20Hotel%29.pdf,-13125,4037023,0.17,,,2017-09-19,,4b2da6f47851f1d21956ad22a691dddd67406e2341d77b84629a4c674366611a
,local-authority-eng:BNH,SHLAA0933,https://www.brighton-hove.gov.uk/sites/brighton-hove.gov.uk/files/SHLAA0933%20Courtlands%20Hotel%2011-17%20The%20Drive%20Hove.pdf,-11822,4036873,0.15,23,,2017-10-02,,4b2da6f47851f1d21956ad22a691dddd67406e2341d77b84629a4c674366611a
,local-authority-eng:BNH,SHLAA0934,https://www.brighton-hove.gov.uk/sites/brighton-hove.gov.uk/files/SHLAA0934%20St%20Catherine%27s%20Lodge%20Hotel%20St%20Catherine%27s%20Terrace%20Kingsway%20Hove.pdf,-12328,4037125,0.15,45,,2017-10-02,,4b2da6f47851f1d21956ad22a691dddd67406e2341d77b84629a4c674366611a
,local-authority-eng:BNH,SHLAA0935,https://www.brighton-hove.gov.uk/sites/brighton-hove.gov.uk/files/SHLAA0935%20Prince%27s%20Marine%20Hotel%20153%20Kingsway%20Hove.pdf,-12816,4037054,0.14,21,,2017-10-02,,4b2da6f47851f1d21956ad22a691dddd67406e2341d77b84629a4c674366611a
,local-authority-eng:BNH,SHLAA0950,https://www.brighton-hove.gov.uk/sites/brighton-hove.gov.uk/files/SHLAA0950%20North%20Star%20Car%20Showroom%2020%20Carlton%20Terrace%20Station%20Road%20Portslade.pdf,-14461,4036095,0.16,16,,2017-10-02,,4b2da6f47851f1d21956ad22a691dddd67406e2341d77b84629a4c674366611a
