entry-date,organisation,site,site-plan-url,latitude,longitude,hectares,minimum-net-dwellings,maximum-net-dwellings,start-date,end-date,resource
,local-authority-eng:NUN,BF001,https://www.nuneatonandbedworth.gov.uk/downloads/file/2200/brownfield_register_-_individual_site_maps_2019,52.508506,-1.46404,0.48,28,,,,ebe0eeccbd0d57218454c33ad2e4f0ce09ba162e0e3fee7fd36252298895f359
,local-authority-eng:NUN,BF002,https://www.nuneatonandbedworth.gov.uk/downloads/file/2200/brownfield_register_-_individual_site_maps_2019,52.522449,-1.498978,0.68,67,,,,ebe0eeccbd0d57218454c33ad2e4f0ce09ba162e0e3fee7fd36252298895f359
,local-authority-eng:NUN,BF003,https://www.nuneatonandbedworth.gov.uk/downloads/file/2200/brownfield_register_-_individual_site_maps_2019,52.522025,-1.459778,0.45,44,,,,ebe0eeccbd0d57218454c33ad2e4f0ce09ba162e0e3fee7fd36252298895f359
,local-authority-eng:NUN,BF004,https://www.nuneatonandbedworth.gov.uk/downloads/file/2200/brownfield_register_-_individual_site_maps_2020,52.521964,-1.460221,0.28,27,,,,ebe0eeccbd0d57218454c33ad2e4f0ce09ba162e0e3fee7fd36252298895f359
,local-authority-eng:NUN,BF005,https://www.nuneatonandbedworth.gov.uk/downloads/file/2200/brownfield_register_-_individual_site_maps_2021,52.485508,-1.463804,0.22,22,,,,ebe0eeccbd0d57218454c33ad2e4f0ce09ba162e0e3fee7fd36252298895f359
,local-authority-eng:NUN,BF006,https://www.nuneatonandbedworth.gov.uk/downloads/file/2200/brownfield_register_-_individual_site_maps_2022,52.475606,-1.510773,0.24,14,,,,ebe0eeccbd0d57218454c33ad2e4f0ce09ba162e0e3fee7fd36252298895f359
,local-authority-eng:NUN,BF007,https://www.nuneatonandbedworth.gov.uk/downloads/file/2200/brownfield_register_-_individual_site_maps_2023,52.476488,-1.417344,0.31,14,44,,,ebe0eeccbd0d57218454c33ad2e4f0ce09ba162e0e3fee7fd36252298895f359
,local-authority-eng:NUN,BF008,https://www.nuneatonandbedworth.gov.uk/downloads/file/2200/brownfield_register_-_individual_site_maps_2024,52.47947,-1.476526,0.18,17,,,,ebe0eeccbd0d57218454c33ad2e4f0ce09ba162e0e3fee7fd36252298895f359
,local-authority-eng:NUN,BF009,https://www.nuneatonandbedworth.gov.uk/downloads/file/2200/brownfield_register_-_individual_site_maps_2025,52.487561,-1.464398,2.16,66,,,,ebe0eeccbd0d57218454c33ad2e4f0ce09ba162e0e3fee7fd36252298895f359
,local-authority-eng:NUN,BF010,https://www.nuneatonandbedworth.gov.uk/downloads/file/2200/brownfield_register_-_individual_site_maps_2026,52.528325,-1.469164,2.34,95,143,,2019-03-31,ebe0eeccbd0d57218454c33ad2e4f0ce09ba162e0e3fee7fd36252298895f359
,local-authority-eng:NUN,BF011,https://www.nuneatonandbedworth.gov.uk/downloads/file/2200/brownfield_register_-_individual_site_maps_2027,52.471411,-1.483806,0.16,19,,,,ebe0eeccbd0d57218454c33ad2e4f0ce09ba162e0e3fee7fd36252298895f359
,local-authority-eng:NUN,BF012,https://www.nuneatonandbedworth.gov.uk/downloads/file/2200/brownfield_register_-_individual_site_maps_2028,52.458569,-1.468724,0.13,13,,,,ebe0eeccbd0d57218454c33ad2e4f0ce09ba162e0e3fee7fd36252298895f359
,local-authority-eng:NUN,BF013,https://www.nuneatonandbedworth.gov.uk/downloads/file/2200/brownfield_register_-_individual_site_maps_2029,52.516431,-1.508787,0.22,22,,,,ebe0eeccbd0d57218454c33ad2e4f0ce09ba162e0e3fee7fd36252298895f359
,local-authority-eng:NUN,BF014,https://www.nuneatonandbedworth.gov.uk/downloads/file/2200/brownfield_register_-_individual_site_maps_2030,52.51327,-1.455951,0.11,11,14,,,ebe0eeccbd0d57218454c33ad2e4f0ce09ba162e0e3fee7fd36252298895f359
,local-authority-eng:NUN,BF015,https://www.nuneatonandbedworth.gov.uk/downloads/file/2200/brownfield_register_-_individual_site_maps_2031,52.478942,-1.475104,0.13,13,,,,ebe0eeccbd0d57218454c33ad2e4f0ce09ba162e0e3fee7fd36252298895f359
,local-authority-eng:NUN,BF016,https://www.nuneatonandbedworth.gov.uk/downloads/file/2200/brownfield_register_-_individual_site_maps_2032,52.494777,-1.433025,1.4,43,,,,ebe0eeccbd0d57218454c33ad2e4f0ce09ba162e0e3fee7fd36252298895f359
,local-authority-eng:NUN,BF017,https://www.nuneatonandbedworth.gov.uk/downloads/file/2200/brownfield_register_-_individual_site_maps_2033,52.484029,-1.460848,0.14,13,,,,ebe0eeccbd0d57218454c33ad2e4f0ce09ba162e0e3fee7fd36252298895f359
,local-authority-eng:NUN,BF018,https://www.nuneatonandbedworth.gov.uk/downloads/file/2200/brownfield_register_-_individual_site_maps_2034,52.524927,-1.498257,0.28,27,,,,ebe0eeccbd0d57218454c33ad2e4f0ce09ba162e0e3fee7fd36252298895f359
,local-authority-eng:NUN,BF019,https://www.nuneatonandbedworth.gov.uk/downloads/file/2200/brownfield_register_-_individual_site_maps_2035,52.506871,-1.458461,0.12,12,,,,ebe0eeccbd0d57218454c33ad2e4f0ce09ba162e0e3fee7fd36252298895f359
,local-authority-eng:NUN,BF020,https://www.nuneatonandbedworth.gov.uk/downloads/file/2200/brownfield_register_-_individual_site_maps_2036,52.483635,-1.479201,0.14,13,,,,ebe0eeccbd0d57218454c33ad2e4f0ce09ba162e0e3fee7fd36252298895f359
,local-authority-eng:NUN,BF021,https://www.nuneatonandbedworth.gov.uk/downloads/file/2200/brownfield_register_-_individual_site_maps_2037,52.482485,-1.465328,0.68,18,,,,ebe0eeccbd0d57218454c33ad2e4f0ce09ba162e0e3fee7fd36252298895f359
,local-authority-eng:NUN,BF022,https://www.nuneatonandbedworth.gov.uk/downloads/file/2200/brownfield_register_-_individual_site_maps_2038,52.481557,-1.470832,0.38,9,,,,ebe0eeccbd0d57218454c33ad2e4f0ce09ba162e0e3fee7fd36252298895f359
,local-authority-eng:NUN,BF023,https://www.nuneatonandbedworth.gov.uk/downloads/file/2200/brownfield_register_-_individual_site_maps_2039,52.461334,-1.50965,0.17,14,,,,ebe0eeccbd0d57218454c33ad2e4f0ce09ba162e0e3fee7fd36252298895f359
,local-authority-eng:NUN,BF024,https://www.nuneatonandbedworth.gov.uk/downloads/file/2200/brownfield_register_-_individual_site_maps_2040,52.512852,-1.493532,0.14,11,,,,ebe0eeccbd0d57218454c33ad2e4f0ce09ba162e0e3fee7fd36252298895f359
,local-authority-eng:NUN,BF025,https://www.nuneatonandbedworth.gov.uk/downloads/file/2200/brownfield_register_-_individual_site_maps_2041,52.522857,-1.480888,0.07,14,,,,ebe0eeccbd0d57218454c33ad2e4f0ce09ba162e0e3fee7fd36252298895f359
,local-authority-eng:NUN,BF026,https://www.nuneatonandbedworth.gov.uk/downloads/file/2200/brownfield_register_-_individual_site_maps_2042,52.516137,-1.469827,0.08,8,,,,ebe0eeccbd0d57218454c33ad2e4f0ce09ba162e0e3fee7fd36252298895f359
,local-authority-eng:NUN,BF027,https://www.nuneatonandbedworth.gov.uk/downloads/file/2200/brownfield_register_-_individual_site_maps_2043,52.479091,-1.468108,0.2,13,,,,ebe0eeccbd0d57218454c33ad2e4f0ce09ba162e0e3fee7fd36252298895f359
,local-authority-eng:NUN,BF028,https://www.nuneatonandbedworth.gov.uk/downloads/file/2200/brownfield_register_-_individual_site_maps_2044,52.528445,-1.480115,0.04,7,,,,ebe0eeccbd0d57218454c33ad2e4f0ce09ba162e0e3fee7fd36252298895f359
