entry-date,organisation,site,latitude,longitude,hectares,minimum-net-dwellings,maximum-net-dwellings,start-date,end-date,resource
2018-12-19,http://opendatacommunities.org/id/london-borough-council/islington,ARCH1,-9342.9698,3972968.293,0.27,70,70,2017-11-24,,325f44a5355f23ac28705fb0dd92f18f041afaa8307c9bcfe0f0a856f789e346
2018-12-19,http://opendatacommunities.org/id/london-borough-council/islington,ARCH3,-9436.3309,3972833.756,1.47,260,260,2017-11-24,,325f44a5355f23ac28705fb0dd92f18f041afaa8307c9bcfe0f0a856f789e346
2018-12-19,http://opendatacommunities.org/id/london-borough-council/islington,BC12,-6609.8623,3976420.037,0.89,120,120,2017-11-24,,325f44a5355f23ac28705fb0dd92f18f041afaa8307c9bcfe0f0a856f789e346
2018-12-19,http://opendatacommunities.org/id/london-borough-council/islington,P2016/0488/FUL,-6319.157,3976748.375,0.26,,,2017-11-24,,325f44a5355f23ac28705fb0dd92f18f041afaa8307c9bcfe0f0a856f789e346
2018-12-19,http://opendatacommunities.org/id/london-borough-council/islington,BC33,-6522.1375,3976658.527,0.27,12,12,2017-11-24,,325f44a5355f23ac28705fb0dd92f18f041afaa8307c9bcfe0f0a856f789e346
2018-12-19,http://opendatacommunities.org/id/london-borough-council/islington,P2017/2961/FUL,-6619.1737,3976657.954,0.36,,,2017-11-24,,325f44a5355f23ac28705fb0dd92f18f041afaa8307c9bcfe0f0a856f789e346
2018-12-19,http://opendatacommunities.org/id/london-borough-council/islington,BC44,-7650.4731,3976534.92,0.13,45,45,2017-11-24,,325f44a5355f23ac28705fb0dd92f18f041afaa8307c9bcfe0f0a856f789e346
2018-12-19,http://opendatacommunities.org/id/london-borough-council/islington,FP9,-8035.0821,3973308.54,0.13,27,27,2017-11-24,,325f44a5355f23ac28705fb0dd92f18f041afaa8307c9bcfe0f0a856f789e346
2018-12-19,http://opendatacommunities.org/id/london-borough-council/islington,NH5,-8392.8265,3973725.341,0.69,96,96,2017-11-24,,325f44a5355f23ac28705fb0dd92f18f041afaa8307c9bcfe0f0a856f789e346
2018-12-19,http://opendatacommunities.org/id/london-borough-council/islington,NH9,-8522.251,3974021.813,0.25,14,14,2017-11-24,,325f44a5355f23ac28705fb0dd92f18f041afaa8307c9bcfe0f0a856f789e346
2018-12-19,http://opendatacommunities.org/id/london-borough-council/islington,OIS11,-7711.206,3973747.53,0.16,24,24,2017-11-24,,325f44a5355f23ac28705fb0dd92f18f041afaa8307c9bcfe0f0a856f789e346
2018-12-19,http://opendatacommunities.org/id/london-borough-council/islington,OIS7,-5313.5338,3974627.118,0.47,67,67,2017-11-24,,325f44a5355f23ac28705fb0dd92f18f041afaa8307c9bcfe0f0a856f789e346
2018-12-19,http://opendatacommunities.org/id/london-borough-council/islington,P041261,-8581.2138,3975194.262,0.68,,,2017-11-24,,325f44a5355f23ac28705fb0dd92f18f041afaa8307c9bcfe0f0a856f789e346
2018-12-19,http://opendatacommunities.org/id/london-borough-council/islington,P052245,-7125.8838,3975323.664,1.38,,,2017-11-24,,325f44a5355f23ac28705fb0dd92f18f041afaa8307c9bcfe0f0a856f789e346
2018-12-19,http://opendatacommunities.org/id/london-borough-council/islington,P080382,-7221.4566,3975968.651,0.03,,,2017-11-24,,325f44a5355f23ac28705fb0dd92f18f041afaa8307c9bcfe0f0a856f789e346
