entry-date,organisation,site,site-plan-url,latitude,longitude,hectares,minimum-net-dwellings,maximum-net-dwellings,start-date,end-date,resource
2017-09-27,local-authority-eng:GRT,BLR_003,https://www.guildford.gov.uk/media/26679/Land-at-Guildford-Park-Road-Surface-Car-Park-Guildford-GU2-7NF/pdf/BFLR2017_003,-40747.3697,4001087.394,2.15,,,2017-09-27,,3094e9a7f69d466cc239d753e57fd24b10bcf6c7eb0b5330fe824e4147537fea
2017-09-27,local-authority-eng:GRT,BLR_005,https://www.guildford.gov.uk/media/26681/Land-to-the-rear-of-57-Manor-Road-Tongham-GU10-1BA/pdf/BFLR2017_005,-50898.7061,4001068.158,0.31,,,2017-09-27,,3094e9a7f69d466cc239d753e57fd24b10bcf6c7eb0b5330fe824e4147537fea
2017-09-27,local-authority-eng:GRT,BLR_007,https://www.guildford.gov.uk/media/26683/The-Flat-Dental-Care-26-Farnham-Road-Guildford-GU2-4JN/pdf/BFLR2017_007,-40611.157,4001485.629,0.28,,,2017-09-27,,3094e9a7f69d466cc239d753e57fd24b10bcf6c7eb0b5330fe824e4147537fea
2017-09-27,local-authority-eng:GRT,BLR_012,https://www.guildford.gov.uk/media/26688/Land-to-the-rear-of-Woodbridge-Hill-Filling-Station-Aldershot-Road-Guildford-GU2-8AG/pdf/BFLR2017_012,-41378.0983,4000119.433,0.22,,,2017-09-27,,3094e9a7f69d466cc239d753e57fd24b10bcf6c7eb0b5330fe824e4147537fea
2017-09-27,local-authority-eng:GRT,BLR_015,https://www.guildford.gov.uk/media/26691/Works-Poyle-Road-Tongham-GU10-1DS/pdf/BFLR2017_015,-51082.5035,4001544.756,0.12,10,10,2017-09-27,,3094e9a7f69d466cc239d753e57fd24b10bcf6c7eb0b5330fe824e4147537fea
2017-09-27,local-authority-eng:GRT,BLR_016,https://www.guildford.gov.uk/media/26692/Public-House-Oxenden-Road-Tongham/pdf/BFLR2017_016,-51167.573,4001258.515,0.17,15,15,2017-09-27,,3094e9a7f69d466cc239d753e57fd24b10bcf6c7eb0b5330fe824e4147537fea
2017-09-27,local-authority-eng:GRT,BLR_017,https://www.guildford.gov.uk/media/26693/Builders-Yard-Elms-Garden-Glaziers-Lane-Normandy/pdf/BFLR2017_018,-46522.5333,3999988.034,1.25,15,15,2017-09-27,,3094e9a7f69d466cc239d753e57fd24b10bcf6c7eb0b5330fe824e4147537fea
2017-09-27,local-authority-eng:GRT,BLR_019,https://www.guildford.gov.uk/media/26695/Slyfield-Area-Regeneration-Project-Guildford/pdf/BFLR2017_019,-39415.9722,3999557.752,4E+1,1000,1000,2017-09-27,,3094e9a7f69d466cc239d753e57fd24b10bcf6c7eb0b5330fe824e4147537fea
2017-09-27,local-authority-eng:GRT,BLR_020,https://www.guildford.gov.uk/media/26696/Land-at-Westway-off-Aldershot-Road-Guildford/pdf/BFLR2017_020,-41989.1295,4000135.172,0.56,38,38,2017-09-27,,3094e9a7f69d466cc239d753e57fd24b10bcf6c7eb0b5330fe824e4147537fea
2017-09-27,local-authority-eng:GRT,BLR_021,https://www.guildford.gov.uk/media/26697/Land-at-Guildford-Cathedral-Alresford-Road-Guildford/pdf/BFLR2017_021,-41199.709,4001001.067,3.28,93,93,2017-09-27,,3094e9a7f69d466cc239d753e57fd24b10bcf6c7eb0b5330fe824e4147537fea
2017-09-27,local-authority-eng:GRT,BLR_022,https://www.guildford.gov.uk/media/26698/The-Plaza-Portsmouth-Road-Guildford/pdf/BFLR2017_022,-40369.7756,4001594.69,0.38,90,90,2017-09-27,,3094e9a7f69d466cc239d753e57fd24b10bcf6c7eb0b5330fe824e4147537fea
2017-09-27,local-authority-eng:GRT,BLR_023,https://www.guildford.gov.uk/media/26699/Jewsons-Walnut-Tree-Close-Guildford/pdf/BFLR2017_023,-40642.3253,4000973.781,0.64,175,175,2017-09-27,,3094e9a7f69d466cc239d753e57fd24b10bcf6c7eb0b5330fe824e4147537fea
2017-09-27,local-authority-eng:GRT,BLR_024,https://www.guildford.gov.uk/media/26700/Surrey-Police-Headquarters-Mount-Browne-Sandy-Lane-Guildford/pdf/BFLR2017_024,-40898.345,4002602.579,5.9,116,116,2017-09-27,,3094e9a7f69d466cc239d753e57fd24b10bcf6c7eb0b5330fe824e4147537fea
2017-09-27,local-authority-eng:GRT,BLR_025,https://www.guildford.gov.uk/media/26701/Former-Pond-Meadow-School-Pond-Meadow-Guildford/pdf/BFLR2017_025,-42476.3005,4000473.208,0.6,11,11,2017-09-27,,3094e9a7f69d466cc239d753e57fd24b10bcf6c7eb0b5330fe824e4147537fea
2017-09-27,local-authority-eng:GRT,BLR_026,https://www.guildford.gov.uk/media/26702/Land-between-Farnham-Road-and-the-Mount-Guildford/pdf/BFLR2017_026,-40490.7144,4001504.265,0.64,70,70,2017-09-27,,3094e9a7f69d466cc239d753e57fd24b10bcf6c7eb0b5330fe824e4147537fea
2017-09-27,local-authority-eng:GRT,BLR_027,https://www.guildford.gov.uk/media/26703/Land-at-Coltsfoot-Drive-1-Bryony-Road-and-garages-Guildford/pdf/BFLR2017_027,-38036.3589,3999598.521,0.64,18,18,2017-09-27,,3094e9a7f69d466cc239d753e57fd24b10bcf6c7eb0b5330fe824e4147537fea
2017-09-27,local-authority-eng:GRT,BLR_028,https://www.guildford.gov.uk/media/26704/Land-between-Gill-Avenue-and-Rosalind-Frankin-Close-Guildford/pdf/BFLR2017_028,-42578.6791,4001112.82,2.36,61,61,2017-09-27,,3094e9a7f69d466cc239d753e57fd24b10bcf6c7eb0b5330fe824e4147537fea
2018-12-03,local-authority-eng:GRT,BLR_029,https://www.guildford.gov.uk/media/26705/Former-Tyrrell-site-Long-Reach-Ockham/pdf/BFLR2017_029,-32181.1826,3997223.089,1.98,12,12,2017-09-27,,3094e9a7f69d466cc239d753e57fd24b10bcf6c7eb0b5330fe824e4147537fea
