entry-date,organisation,site,latitude,longitude,hectares,start-date,end-date,resource
2019-10-20,http://opendatacommunities.org/id/london-borough-council/camden,LBCBLR039,51.54532,-0.176847,0.05,2017-12-22,,917f15c90ace975c8793c9fd4f5c5844a5a9e19c7ab4e3a5b9f5a1436fcc51b1
2019-10-20,http://opendatacommunities.org/id/london-borough-council/camden,LBCBLR034,51.535213,-0.133417,0.03,2017-12-22,,917f15c90ace975c8793c9fd4f5c5844a5a9e19c7ab4e3a5b9f5a1436fcc51b1
2019-10-20,http://opendatacommunities.org/id/london-borough-council/camden,LBCBLR040,51.523068,-0.122366,0.02,2017-12-22,,917f15c90ace975c8793c9fd4f5c5844a5a9e19c7ab4e3a5b9f5a1436fcc51b1
2019-10-20,http://opendatacommunities.org/id/london-borough-council/camden,LBCBLR002,51.528558,-0.133963,10.6,2017-12-22,,917f15c90ace975c8793c9fd4f5c5844a5a9e19c7ab4e3a5b9f5a1436fcc51b1
2019-10-20,http://opendatacommunities.org/id/london-borough-council/camden,LBCBLR077,51.519873,-0.106024,0.03,2017-12-22,,917f15c90ace975c8793c9fd4f5c5844a5a9e19c7ab4e3a5b9f5a1436fcc51b1
2019-10-20,http://opendatacommunities.org/id/london-borough-council/camden,LBCBLR046,51.555982,-0.148889,0.08,2017-12-22,,917f15c90ace975c8793c9fd4f5c5844a5a9e19c7ab4e3a5b9f5a1436fcc51b1
2019-10-20,http://opendatacommunities.org/id/london-borough-council/camden,LBCBLR038,51.524479,-0.138714,0.03,2017-12-22,,917f15c90ace975c8793c9fd4f5c5844a5a9e19c7ab4e3a5b9f5a1436fcc51b1
2019-10-20,http://opendatacommunities.org/id/london-borough-council/camden,LBCBLR054,51.536958,-0.130193,0.36,2017-12-22,,917f15c90ace975c8793c9fd4f5c5844a5a9e19c7ab4e3a5b9f5a1436fcc51b1
2019-10-20,http://opendatacommunities.org/id/london-borough-council/camden,LBCBLR033,51.547923,-0.142157,0.04,2017-12-22,,917f15c90ace975c8793c9fd4f5c5844a5a9e19c7ab4e3a5b9f5a1436fcc51b1
2019-10-20,http://opendatacommunities.org/id/london-borough-council/camden,LBCBLR004,51.54788,-0.184201,1.56,2017-12-22,,917f15c90ace975c8793c9fd4f5c5844a5a9e19c7ab4e3a5b9f5a1436fcc51b1
2019-10-20,http://opendatacommunities.org/id/london-borough-council/camden,LBCBLR015,51.540214,-0.136356,0.27,2017-12-22,,917f15c90ace975c8793c9fd4f5c5844a5a9e19c7ab4e3a5b9f5a1436fcc51b1
2019-10-20,http://opendatacommunities.org/id/london-borough-council/camden,LBCBLR001,51.532861,-0.141617,5.3,2017-12-22,,917f15c90ace975c8793c9fd4f5c5844a5a9e19c7ab4e3a5b9f5a1436fcc51b1
2019-10-20,http://opendatacommunities.org/id/london-borough-council/camden,LBCBLR079,51.560555,-0.144128,0.84,2017-12-22,,917f15c90ace975c8793c9fd4f5c5844a5a9e19c7ab4e3a5b9f5a1436fcc51b1
2019-10-20,http://opendatacommunities.org/id/london-borough-council/camden,LBCBLR043,51.543723,-0.175726,0.02,2017-12-22,,917f15c90ace975c8793c9fd4f5c5844a5a9e19c7ab4e3a5b9f5a1436fcc51b1
2019-10-20,http://opendatacommunities.org/id/london-borough-council/camden,LBCBLR042,51.54634,-0.142163,0.06,2017-12-22,,917f15c90ace975c8793c9fd4f5c5844a5a9e19c7ab4e3a5b9f5a1436fcc51b1
2019-10-20,http://opendatacommunities.org/id/london-borough-council/camden,LBCBLR062,51.543632,-0.150047,0.03,2017-12-22,,917f15c90ace975c8793c9fd4f5c5844a5a9e19c7ab4e3a5b9f5a1436fcc51b1
2019-10-20,http://opendatacommunities.org/id/london-borough-council/camden,LBCBLR028,51.520852,-0.120197,2.02,2017-12-22,,917f15c90ace975c8793c9fd4f5c5844a5a9e19c7ab4e3a5b9f5a1436fcc51b1
2019-10-20,http://opendatacommunities.org/id/london-borough-council/camden,LBCBLR066,51.552418,-0.16637,0.29,2017-12-22,,917f15c90ace975c8793c9fd4f5c5844a5a9e19c7ab4e3a5b9f5a1436fcc51b1
2019-10-20,http://opendatacommunities.org/id/london-borough-council/camden,LBCBLR048,51.538118,-0.14085,0.11,2017-12-22,,917f15c90ace975c8793c9fd4f5c5844a5a9e19c7ab4e3a5b9f5a1436fcc51b1
2019-10-20,http://opendatacommunities.org/id/london-borough-council/camden,LBCBLR083,51.532603,-0.131227,2.07,2017-12-22,,917f15c90ace975c8793c9fd4f5c5844a5a9e19c7ab4e3a5b9f5a1436fcc51b1
2019-10-20,http://opendatacommunities.org/id/london-borough-council/camden,LBCBLR006,51.538372,-0.134759,1.54,2017-12-22,,917f15c90ace975c8793c9fd4f5c5844a5a9e19c7ab4e3a5b9f5a1436fcc51b1
2019-10-20,http://opendatacommunities.org/id/london-borough-council/camden,LBCBLR008,51.536604,-0.131601,2.13,2017-12-22,,917f15c90ace975c8793c9fd4f5c5844a5a9e19c7ab4e3a5b9f5a1436fcc51b1
2019-10-20,http://opendatacommunities.org/id/london-borough-council/camden,LBCBLR071,51.54133,-0.140143,0.17,2017-12-22,,917f15c90ace975c8793c9fd4f5c5844a5a9e19c7ab4e3a5b9f5a1436fcc51b1
