entry-date,organisation,site,latitude,longitude,hectares,start-date,end-date,resource
2017-11-23,http://opendatacommunities.org/id/district-council/tunbridge-wells,BFR_0001,145472,567017,0.20,2017-11-23,,ae15feb230ba65f95e0bfc41dcb0ae9b63fa5ba2c38feeb49e5742c27ffb9777
2017-11-23,http://opendatacommunities.org/id/district-council/tunbridge-wells,BFR_0002,141679,555792,2.00,2017-11-23,,ae15feb230ba65f95e0bfc41dcb0ae9b63fa5ba2c38feeb49e5742c27ffb9777
2017-11-23,http://opendatacommunities.org/id/district-council/tunbridge-wells,BFR_0003,140390,570626,0.97,2017-11-23,,ae15feb230ba65f95e0bfc41dcb0ae9b63fa5ba2c38feeb49e5742c27ffb9777
2017-11-23,http://opendatacommunities.org/id/district-council/tunbridge-wells,BFR_0004,138608,557986,0.7,2017-11-23,,ae15feb230ba65f95e0bfc41dcb0ae9b63fa5ba2c38feeb49e5742c27ffb9777
2017-11-23,http://opendatacommunities.org/id/district-council/tunbridge-wells,BFR_0008,142443,558118,0.062,2017-11-23,,ae15feb230ba65f95e0bfc41dcb0ae9b63fa5ba2c38feeb49e5742c27ffb9777
2017-11-23,http://opendatacommunities.org/id/district-council/tunbridge-wells,BFR_0009,145024,567422,0.14,2017-11-23,,ae15feb230ba65f95e0bfc41dcb0ae9b63fa5ba2c38feeb49e5742c27ffb9777
2017-11-23,http://opendatacommunities.org/id/district-council/tunbridge-wells,BFR_0010,139615,558694,0.22,2017-11-23,,ae15feb230ba65f95e0bfc41dcb0ae9b63fa5ba2c38feeb49e5742c27ffb9777
2017-11-27,http://opendatacommunities.org/id/district-council/tunbridge-wells,BFR_0011,145137,567081,0.07,2017-11-27,,ae15feb230ba65f95e0bfc41dcb0ae9b63fa5ba2c38feeb49e5742c27ffb9777
2017-11-27,http://opendatacommunities.org/id/district-council/tunbridge-wells,BFR_0012,140411,557677,0.17,2017-11-27,,ae15feb230ba65f95e0bfc41dcb0ae9b63fa5ba2c38feeb49e5742c27ffb9777
2017-11-27,http://opendatacommunities.org/id/district-council/tunbridge-wells,BFR_0013,140000,558294,0.06,2017-11-27,,ae15feb230ba65f95e0bfc41dcb0ae9b63fa5ba2c38feeb49e5742c27ffb9777
2017-11-27,http://opendatacommunities.org/id/district-council/tunbridge-wells,BFR_0016,137870,559240,0.19,2017-11-27,,ae15feb230ba65f95e0bfc41dcb0ae9b63fa5ba2c38feeb49e5742c27ffb9777
2017-11-27,http://opendatacommunities.org/id/district-council/tunbridge-wells,BFR_0024,142612,557964,0.03,2017-11-27,,ae15feb230ba65f95e0bfc41dcb0ae9b63fa5ba2c38feeb49e5742c27ffb9777
2017-11-27,http://opendatacommunities.org/id/district-council/tunbridge-wells,BFR_0026,144680,558037,0.6,2017-11-27,,ae15feb230ba65f95e0bfc41dcb0ae9b63fa5ba2c38feeb49e5742c27ffb9777
2017-11-30,http://opendatacommunities.org/id/district-council/tunbridge-wells,BFR_0028,138199,559051,0.99,2017-11-30,,ae15feb230ba65f95e0bfc41dcb0ae9b63fa5ba2c38feeb49e5742c27ffb9777
2017-11-30,http://opendatacommunities.org/id/district-council/tunbridge-wells,BFR_0029,139193,557217,0.32,2017-11-30,,ae15feb230ba65f95e0bfc41dcb0ae9b63fa5ba2c38feeb49e5742c27ffb9777
2017-12-04,http://opendatacommunities.org/id/district-council/tunbridge-wells,BFR_0030,141174,559406,1.78,2017-12-04,,ae15feb230ba65f95e0bfc41dcb0ae9b63fa5ba2c38feeb49e5742c27ffb9777
2017-12-04,http://opendatacommunities.org/id/district-council/tunbridge-wells,BFR_0031,139916,558606,0.17,2017-12-04,,ae15feb230ba65f95e0bfc41dcb0ae9b63fa5ba2c38feeb49e5742c27ffb9777
2017-12-04,http://opendatacommunities.org/id/district-council/tunbridge-wells,BFR_0032,140297,558851,0.39,2017-12-04,,ae15feb230ba65f95e0bfc41dcb0ae9b63fa5ba2c38feeb49e5742c27ffb9777
2017-12-04,http://opendatacommunities.org/id/district-council/tunbridge-wells,BFR_0033,140352,558929,0.25,2017-12-04,,ae15feb230ba65f95e0bfc41dcb0ae9b63fa5ba2c38feeb49e5742c27ffb9777
2017-12-04,http://opendatacommunities.org/id/district-council/tunbridge-wells,BFR_0034,141059,558947,0.23,2017-12-04,,ae15feb230ba65f95e0bfc41dcb0ae9b63fa5ba2c38feeb49e5742c27ffb9777
2017-12-04,http://opendatacommunities.org/id/district-council/tunbridge-wells,BFR_0035,139925,558316,0.45,2017-12-04,,ae15feb230ba65f95e0bfc41dcb0ae9b63fa5ba2c38feeb49e5742c27ffb9777
2017-12-04,http://opendatacommunities.org/id/district-council/tunbridge-wells,BFR_0036,141898,558204,0.12,2017-12-04,,ae15feb230ba65f95e0bfc41dcb0ae9b63fa5ba2c38feeb49e5742c27ffb9777
2017-12-04,http://opendatacommunities.org/id/district-council/tunbridge-wells,BFR_0037,135994,577048,0.20,2017-12-04,,ae15feb230ba65f95e0bfc41dcb0ae9b63fa5ba2c38feeb49e5742c27ffb9777
