entry-date,organisation,site,latitude,longitude,hectares,start-date,end-date,resource
2017-12-13,http://opendatacommunities.org/id/london-borough-council/wandsworth,WBR/17/0002,176634,528164,0.02,2017-12-13,,4c1ef9b195388a400b97b708b0e53cff12d5ce1f9f2db1961e8e5e5b941ddb7e
2017-12-13,http://opendatacommunities.org/id/london-borough-council/wandsworth,WBR/17/0003,176519,527950,1.90,2017-12-13,,4c1ef9b195388a400b97b708b0e53cff12d5ce1f9f2db1961e8e5e5b941ddb7e
2017-12-13,http://opendatacommunities.org/id/london-borough-council/wandsworth,WBR/17/0004,173571,528924,0.07,2017-12-13,,4c1ef9b195388a400b97b708b0e53cff12d5ce1f9f2db1961e8e5e5b941ddb7e
2017-12-13,http://opendatacommunities.org/id/london-borough-council/wandsworth,WBR/17/0005,177000,528781,0.17,2017-12-13,,4c1ef9b195388a400b97b708b0e53cff12d5ce1f9f2db1961e8e5e5b941ddb7e
2018-03-31,http://opendatacommunities.org/id/london-borough-council/wandsworth,WBR/17/0006,172116,527831,0.10,2017-12-13,,4c1ef9b195388a400b97b708b0e53cff12d5ce1f9f2db1961e8e5e5b941ddb7e
2017-12-13,http://opendatacommunities.org/id/london-borough-council/wandsworth,WBR/17/0007,170687,527545,0.07,2017-12-13,,4c1ef9b195388a400b97b708b0e53cff12d5ce1f9f2db1961e8e5e5b941ddb7e
2017-12-13,http://opendatacommunities.org/id/london-borough-council/wandsworth,WBR/17/0008,173003,528388,0.07,2017-12-13,,4c1ef9b195388a400b97b708b0e53cff12d5ce1f9f2db1961e8e5e5b941ddb7e
2017-12-13,http://opendatacommunities.org/id/london-borough-council/wandsworth,WBR/17/0009,175324,524066,0.07,2017-12-13,,4c1ef9b195388a400b97b708b0e53cff12d5ce1f9f2db1961e8e5e5b941ddb7e
2017-12-13,http://opendatacommunities.org/id/london-borough-council/wandsworth,WBR/17/0011,177450,528666,0.92,2017-12-13,,4c1ef9b195388a400b97b708b0e53cff12d5ce1f9f2db1961e8e5e5b941ddb7e
2018-03-31,http://opendatacommunities.org/id/london-borough-council/wandsworth,WBR/17/0012,177215,527260,0.54,2017-12-13,,4c1ef9b195388a400b97b708b0e53cff12d5ce1f9f2db1961e8e5e5b941ddb7e
2018-03-31,http://opendatacommunities.org/id/london-borough-council/wandsworth,WBR/17/0013,177496,528934,1.21,2017-12-13,,4c1ef9b195388a400b97b708b0e53cff12d5ce1f9f2db1961e8e5e5b941ddb7e
