entry-date,organisation,site,site-address,site-plan-url,deliverable,ownership,planning-permission-status,planning-permission-type,hazardous-substances,latitude,longitude,hectares,minimum-net-dwellings,maximum-net-dwellings,start-date,end-date,resource
2017-11-30,development-corporation:Q6670544,LLDC1,"PDZ8.1 (Bridgewater Road), and PDZ8.4 (Warton Road).",http://www.queenelizabetholympicpark.co.uk/-/media/lldc/planning/brownfield-register/lldc1.ashx?la=en,yes,owned by a public authority,permissioned,outline planning permission,,51.534424,-0.008506,2.9,,,2017-11-30,,40ba241c5f5da1de68d3c025e68210d8707413a4d7c50ce9396a006802556669
2017-11-30,development-corporation:Q6670544,LLDC2,"PDZ12, and adjacent to, Rick Roberts Way",http://www.queenelizabetholympicpark.co.uk/-/media/lldc/planning/brownfield-register/lldc2.ashx?la=en,yes,mixed ownership,permissioned,outline planning permission,,51.533663,-0.003976,3.34,,,2017-11-30,,40ba241c5f5da1de68d3c025e68210d8707413a4d7c50ce9396a006802556669
2017-11-30,development-corporation:Q6670544,LLDC3,"Land at Clockhouse and Access House, Imperial Street, Bromley-by-Bow",http://www.queenelizabetholympicpark.co.uk/-/media/lldc/planning/brownfield-register/lldc3.ashx?la=en,yes,not owned by a public authority,pending decision,,,51.5253,-0.010554,0.99,,,2017-11-30,,40ba241c5f5da1de68d3c025e68210d8707413a4d7c50ce9396a006802556669
