entry-date,organisation,site,site-address,site-plan-url,deliverable,ownership,planning-permission-status,planning-permission-type,hazardous-substances,latitude,longitude,hectares,minimum-net-dwellings,maximum-net-dwellings,start-date,end-date,notes,resource
2018-12-11,local-authority-eng:SKP,SKB0010,"Adswood Road/Stockholm Road (north of), Stockport, SK3 9QT",https://www.stockport.gov.uk/brownfield/brownfield-land-register,yes,,not permissioned,,,53.395073,-2.164495,0.99,35,35,2017-12-21,,,ac2672db671ee7edd4ab74b60d890a9afbf1d2ef9b2094a0bce91ef9775208a8
2018-12-11,local-authority-eng:SKP,SKB0013,"Land Off Stockholm Road, Adswood SK3 9QR",https://www.stockport.gov.uk/brownfield/brownfield-land-register,yes,,permissioned,outline planning permission,,53.394441,-2.166963,0.46,48,48,2017-12-21,,DC/060605,ac2672db671ee7edd4ab74b60d890a9afbf1d2ef9b2094a0bce91ef9775208a8
2018-12-11,local-authority-eng:SKP,SKB0014,"Land to rear of Athlone Avenue, Cheadle Hulme SK8 5QP",https://www.stockport.gov.uk/brownfield/brownfield-land-register,yes,,permissioned,full planning permission,,53.390719,-2.177478,0.31,12,12,2017-12-21,,DC/065603,ac2672db671ee7edd4ab74b60d890a9afbf1d2ef9b2094a0bce91ef9775208a8
2018-12-11,local-authority-eng:SKP,SKB0024,"10 Manor Road, Marple, SK6 6PW",https://www.stockport.gov.uk/brownfield/brownfield-land-register,yes,,permissioned,full planning permission,,53.401496,-2.06491,0.27,7,7,2017-12-21,,DC/064057,ac2672db671ee7edd4ab74b60d890a9afbf1d2ef9b2094a0bce91ef9775208a8
2018-12-11,local-authority-eng:SKP,SKB0034,"Thorn Works, Mill Pool Close, Woodley, SK6 1SB",https://www.stockport.gov.uk/brownfield/brownfield-land-register,yes,mixed ownership,permissioned,full planning permission,,53.429584,-2.101241,0.3,9,9,2017-12-21,,DC/060451,ac2672db671ee7edd4ab74b60d890a9afbf1d2ef9b2094a0bce91ef9775208a8
2018-12-11,local-authority-eng:SKP,SKB0043,"70 Range Road, Cale Green SK3 8EE",https://www.stockport.gov.uk/brownfield/brownfield-land-register,yes,,permissioned,full planning permission,,53.397467,-2.163464,0.33,21,21,2017-12-21,,DC/066642,ac2672db671ee7edd4ab74b60d890a9afbf1d2ef9b2094a0bce91ef9775208a8
2018-12-11,local-authority-eng:SKP,SKB0044,"Station Approach, Gorton Road, Reddish, Stockport, SK5 6RL",https://www.stockport.gov.uk/brownfield/brownfield-land-register,yes,,not permissioned,,,53.449366,-2.156065,0.3,12,12,2017-12-21,,,ac2672db671ee7edd4ab74b60d890a9afbf1d2ef9b2094a0bce91ef9775208a8
2018-12-11,local-authority-eng:SKP,SKB0045,"Land off Stitch Lane, Heaton Norris, Stockport, SK4 1HS",https://www.stockport.gov.uk/brownfield/brownfield-land-register,yes,,not permissioned,,,53.415217,-2.170098,0.34,13,13,2017-12-21,,,ac2672db671ee7edd4ab74b60d890a9afbf1d2ef9b2094a0bce91ef9775208a8
2018-12-11,local-authority-eng:SKP,SKB0046,"R Bullock & Co, Commercial Garage, Stockport Road, SK8 2AG",https://www.stockport.gov.uk/brownfield/brownfield-land-register,yes,,not permissioned,,,53.395297,-2.208923,0.33,18,18,2017-12-21,,,ac2672db671ee7edd4ab74b60d890a9afbf1d2ef9b2094a0bce91ef9775208a8
2018-12-11,local-authority-eng:SKP,SKB0050,"Land near 265 Edgeley Road, Edgeley, Stockport",https://www.stockport.gov.uk/brownfield/brownfield-land-register,yes,,not permissioned,,,53.398938,-2.184631,0.48,17,17,2017-12-21,,,ac2672db671ee7edd4ab74b60d890a9afbf1d2ef9b2094a0bce91ef9775208a8
2018-12-11,local-authority-eng:SKP,SKB0051,"Ash Hotel, 232 Manchester Road, Heaton Norris, Stockport",https://www.stockport.gov.uk/brownfield/brownfield-land-register,yes,,not permissioned,,,53.423235,-2.166793,0.44,17,17,2017-12-21,,,ac2672db671ee7edd4ab74b60d890a9afbf1d2ef9b2094a0bce91ef9775208a8
2018-12-11,local-authority-eng:SKP,SKB0053,"Broadstone Mill, Broadstone Road, Reddish, SK5 7DL",https://www.stockport.gov.uk/brownfield/brownfield-land-register,yes,,not permissioned,,,53.434987,-2.165235,0.61,90,90,2017-12-21,,,ac2672db671ee7edd4ab74b60d890a9afbf1d2ef9b2094a0bce91ef9775208a8
2018-12-11,local-authority-eng:SKP,SKB0054,"Springmount Mill, Northgate Road, Stockport",https://www.stockport.gov.uk/brownfield/brownfield-land-register,yes,,not permissioned,,,53.40569,-2.179432,0.77,175,175,2017-12-21,,,ac2672db671ee7edd4ab74b60d890a9afbf1d2ef9b2094a0bce91ef9775208a8
2018-12-11,local-authority-eng:SKP,SKB0055,"The Rope Works, Stanbank Street, South Reddish",https://www.stockport.gov.uk/brownfield/brownfield-land-register,yes,,permissioned,full planning permission,,53.422079,-2.163727,0.26,34,34,2017-12-21,,DC/063392,ac2672db671ee7edd4ab74b60d890a9afbf1d2ef9b2094a0bce91ef9775208a8
2018-12-11,local-authority-eng:SKP,SKB0057,Meadow Mill Water Street Portwood SK1 2BX,https://www.stockport.gov.uk/brownfield/brownfield-land-register,yes,mixed ownership,permissioned,full planning permission,,53.418419,-2.15149,1.12,217,217,2017-12-21,,DC/063280,ac2672db671ee7edd4ab74b60d890a9afbf1d2ef9b2094a0bce91ef9775208a8
2018-12-11,local-authority-eng:SKP,SKB0058,"Roland Road, Reddish, Stockport, SK5 6TJ",https://www.stockport.gov.uk/brownfield/brownfield-land-register,yes,,not permissioned,,,53.435802,-2.158687,1.25,35,35,2017-12-21,,,ac2672db671ee7edd4ab74b60d890a9afbf1d2ef9b2094a0bce91ef9775208a8
2018-12-11,local-authority-eng:SKP,SKB0059,"Adswood Road/Siddington Avenue, Adswood",https://www.stockport.gov.uk/brownfield/brownfield-land-register,yes,,not permissioned,,,53.394473,-2.167182,2.03,70,70,2017-12-21,,,ac2672db671ee7edd4ab74b60d890a9afbf1d2ef9b2094a0bce91ef9775208a8
2018-12-11,local-authority-eng:SKP,SKB0060,"Factories at Compstall Village, Andrew Street, Romiley",https://www.stockport.gov.uk/brownfield/brownfield-land-register,yes,mixed ownership,not permissioned,,,53.413334,-2.053996,3.33,160,160,2017-12-21,,,ac2672db671ee7edd4ab74b60d890a9afbf1d2ef9b2094a0bce91ef9775208a8
2018-12-11,local-authority-eng:SKP,SKB0061,"Former Cheadle Brickwork Site, Adswood Road, Cheadle Hulme",https://www.stockport.gov.uk/brownfield/brownfield-land-register,yes,,not permissioned,,,53.38429,-2.171775,9.33,160,160,2017-12-21,,,ac2672db671ee7edd4ab74b60d890a9afbf1d2ef9b2094a0bce91ef9775208a8
