entry-date,organisation,site,site-plan-url,latitude,longitude,hectares,minimum-net-dwellings,maximum-net-dwellings,start-date,end-date,resource
2019-12-11,local-authority-eng:HPL,BR1 - Blakelock Road,,54.675333,-1.231234,0.6,10,15,2017-12-17,,3ed5eec4f0741672d021ce151fd3b40444ddcbd6a983e8cbb25801f72e830648
2019-12-11,local-authority-eng:HPL,BR2 - Brenda Road East,,54.657138,-1.206668,4.72,100,140,2017-12-17,,3ed5eec4f0741672d021ce151fd3b40444ddcbd6a983e8cbb25801f72e830648
2019-12-11,local-authority-eng:HPL,BR3 - Britmag Central,,54.705631,-1.203922,3.6,,,2017-12-17,,3ed5eec4f0741672d021ce151fd3b40444ddcbd6a983e8cbb25801f72e830648
2019-12-11,local-authority-eng:HPL,BR4 - Britmag North,,54.710979,-1.220611,21,,,2017-12-17,,3ed5eec4f0741672d021ce151fd3b40444ddcbd6a983e8cbb25801f72e830648
2019-12-11,local-authority-eng:HPL,BR5 - Britmag South,,54.704251,-1.200364,1.2,,,2017-12-17,,3ed5eec4f0741672d021ce151fd3b40444ddcbd6a983e8cbb25801f72e830648
2019-12-11,,BR6 - The Former Ambulance Station,,54.68258,-1.236061,0.28,,,2019-12-11,,3ed5eec4f0741672d021ce151fd3b40444ddcbd6a983e8cbb25801f72e830648
2019-12-11,local-authority-eng:HPL,BR7 - Close Farm Cottage,,54.653795,-1.336851,3.01,,,2017-12-17,,3ed5eec4f0741672d021ce151fd3b40444ddcbd6a983e8cbb25801f72e830648
2019-12-11,local-authority-eng:HPL,BR8 - Former Brierton Road Site,,54.666862,-1.238945,1.39,100,110,2017-12-17,,3ed5eec4f0741672d021ce151fd3b40444ddcbd6a983e8cbb25801f72e830648
2019-12-11,,"BR9 - 9,11 Hutton Avenue",,54.684605,-1.220992,0.049,13,13,2019-12-11,,3ed5eec4f0741672d021ce151fd3b40444ddcbd6a983e8cbb25801f72e830648
2019-12-11,local-authority-eng:HPL,BR10 - Former King Oswy Public House,,54.710806,-1.234304,0.25,,,2017-12-17,,3ed5eec4f0741672d021ce151fd3b40444ddcbd6a983e8cbb25801f72e830648
2019-12-11,local-authority-eng:HPL,BR11 - Former Mas Agraa Palace,,54.684843,-1.205011,0.45,6,9,2017-12-17,,3ed5eec4f0741672d021ce151fd3b40444ddcbd6a983e8cbb25801f72e830648
2019-12-11,local-authority-eng:HPL,BR12 - Garden Centre & Amenity Block,,54.668348,-1.221009,0.47,8,12,2017-12-17,,3ed5eec4f0741672d021ce151fd3b40444ddcbd6a983e8cbb25801f72e830648
2019-12-11,local-authority-eng:HPL,BR13 - Hartlepool Hospital,,54.703112,-1.225712,3.38,80,100,2017-12-17,,3ed5eec4f0741672d021ce151fd3b40444ddcbd6a983e8cbb25801f72e830648
2019-12-11,local-authority-eng:HPL,BR14 - Inspirations Coffee House,,54.668282,-1.22194,0.41,6,10,2017-12-17,,3ed5eec4f0741672d021ce151fd3b40444ddcbd6a983e8cbb25801f72e830648
2019-12-11,local-authority-eng:HPL,BR16 - Marina Slake Terrace_Blocks 28 32 31,,54.689349,-1.198842,0.4,,,2017-12-17,,3ed5eec4f0741672d021ce151fd3b40444ddcbd6a983e8cbb25801f72e830648
2019-12-11,local-authority-eng:HPL,BR17 - North Farm,,54.685143,-1.292614,0.73,,,2017-12-17,,3ed5eec4f0741672d021ce151fd3b40444ddcbd6a983e8cbb25801f72e830648
2019-12-11,local-authority-eng:HPL,BR18 - Oxford Road,,54.67497,-1.216602,0.74,15,25,2017-12-17,,3ed5eec4f0741672d021ce151fd3b40444ddcbd6a983e8cbb25801f72e830648
2019-12-11,local-authority-eng:HPL,BR20 - Seaton Coach Park,,54.656502,-1.183972,1.25,30,50,2017-12-17,,3ed5eec4f0741672d021ce151fd3b40444ddcbd6a983e8cbb25801f72e830648
2019-12-11,local-authority-eng:HPL,BR21 - South of Maritime Avenue,,54.682807,-1.200181,5.11,,,2017-12-17,,3ed5eec4f0741672d021ce151fd3b40444ddcbd6a983e8cbb25801f72e830648
2019-12-11,local-authority-eng:HPL,BR22 - Surtees Street,,54.684818,-1.203972,0.6,15,20,2017-12-17,,3ed5eec4f0741672d021ce151fd3b40444ddcbd6a983e8cbb25801f72e830648
2019-12-11,local-authority-eng:HPL,BR23 - The Woodcutter Pub,,54.672092,-1.230365,0.29,,,2017-12-17,,3ed5eec4f0741672d021ce151fd3b40444ddcbd6a983e8cbb25801f72e830648
2019-12-11,local-authority-eng:HPL,BR24 - Trincomalee Wharf,,54.689188,-1.204414,0.64,20,50,2017-12-17,,3ed5eec4f0741672d021ce151fd3b40444ddcbd6a983e8cbb25801f72e830648
2019-12-11,local-authority-eng:HPL,BR25 - Four Winds,,54.685984,-1.244373,0.21,11,11,2019-12-11,,3ed5eec4f0741672d021ce151fd3b40444ddcbd6a983e8cbb25801f72e830648
2019-12-11,local-authority-eng:HPL,BR26 - 133 Raby Road,,54.690492,-1.218289,0.015,12,12,2019-12-11,,3ed5eec4f0741672d021ce151fd3b40444ddcbd6a983e8cbb25801f72e830648
