entry-date,organisation,site,site-address,site-plan-url,deliverable,hazardous-substances,latitude,longitude,hectares,minimum-net-dwellings,maximum-net-dwellings,start-date,end-date,resource
2017-12-01,local-authority-eng:ESK,ES001,Land at Felixstowe Sunday Market site Sea Road,http://eastsuffolk.maps.arcgis.com/apps/MapJournal/index.html?appid=6eb61ef7c03744668814fba6f1587f4e,yes,,51.951603,1.339633,0.58,59,59,2017-12-01,,d319ddf23371dfa619f399bc6ac231b78dd4cb58f51b3d047551336f50299e03
2017-12-01,local-authority-eng:ESK,ES002,Old Station Works Westerfield Road Westerfield Ipswich IP6 9AB,http://eastsuffolk.maps.arcgis.com/apps/MapJournal/index.html?appid=6eb61ef7c03744668814fba6f1587f4e,yes,,52.081673,1.17152,3.33,75,75,2017-12-01,,d319ddf23371dfa619f399bc6ac231b78dd4cb58f51b3d047551336f50299e03
2019-12-09,local-authority-eng:ESK,ES003,Street Farm The Street Witnesham Ipswich IP6 9HG,http://eastsuffolk.maps.arcgis.com/apps/MapJournal/index.html?appid=6eb61ef7c03744668814fba6f1587f4e,yes,,52.105041,1.189463,0.71,20,20,2017-12-01,2019-12-09,d319ddf23371dfa619f399bc6ac231b78dd4cb58f51b3d047551336f50299e03
2017-12-01,local-authority-eng:ESK,ES004,Penfold Road Felixstowe Suffolk IP11 7BP,http://eastsuffolk.maps.arcgis.com/apps/MapJournal/index.html?appid=6eb61ef7c03744668814fba6f1587f4e,yes,,51.964541,1.353126,0.12,5,5,2017-12-01,2019-03-31,d319ddf23371dfa619f399bc6ac231b78dd4cb58f51b3d047551336f50299e03
2017-12-01,local-authority-eng:ESK,ES005,38-40 Victoria Street Felixstowe Suffolk IP11 7EW,http://eastsuffolk.maps.arcgis.com/apps/MapJournal/index.html?appid=6eb61ef7c03744668814fba6f1587f4e,yes,,51.962282,1.354514,0.08,5,5,2017-12-01,,d319ddf23371dfa619f399bc6ac231b78dd4cb58f51b3d047551336f50299e03
2017-12-01,local-authority-eng:ESK,ES006,Land At Junction With Garrison Lane And High Road West Felixstowe Suffolk,http://eastsuffolk.maps.arcgis.com/apps/MapJournal/index.html?appid=6eb61ef7c03744668814fba6f1587f4e,yes,,51.967078,1.348713,0.16,8,8,2017-12-01,,d319ddf23371dfa619f399bc6ac231b78dd4cb58f51b3d047551336f50299e03
2019-12-09,local-authority-eng:ESK,ES007,Conrad House 38 Fore Street Framlingham Woodbridge Suffolk IP13 9DF,http://eastsuffolk.maps.arcgis.com/apps/MapJournal/index.html?appid=6eb61ef7c03744668814fba6f1587f4e,yes,,52.221205,1.350184,0.1,3,3,2017-12-01,2019-12-09,d319ddf23371dfa619f399bc6ac231b78dd4cb58f51b3d047551336f50299e03
2017-12-01,local-authority-eng:ESK,ES008,Glebe House Residential Home Rectory Road Hollesley Suffolk IP12 3JS,http://eastsuffolk.maps.arcgis.com/apps/MapJournal/index.html?appid=6eb61ef7c03744668814fba6f1587f4e,yes,,52.050761,1.439008,0.97,10,10,2017-12-01,,d319ddf23371dfa619f399bc6ac231b78dd4cb58f51b3d047551336f50299e03
2017-12-01,local-authority-eng:ESK,ES009,Hillview Church Road Otley Suffolk IP6 9NP,http://eastsuffolk.maps.arcgis.com/apps/MapJournal/index.html?appid=6eb61ef7c03744668814fba6f1587f4e,yes,,52.150158,1.220131,2.14,35,35,2017-12-01,,d319ddf23371dfa619f399bc6ac231b78dd4cb58f51b3d047551336f50299e03
2017-12-01,local-authority-eng:ESK,ES010,Former County Primary School Fairfield Road Saxmundham Suffolk,http://eastsuffolk.maps.arcgis.com/apps/MapJournal/index.html?appid=6eb61ef7c03744668814fba6f1587f4e,yes,,52.216033,1.48821,0.59,16,16,2017-12-01,,d319ddf23371dfa619f399bc6ac231b78dd4cb58f51b3d047551336f50299e03
