entry-date,organisation,site,site-address,site-plan-url,deliverable,ownership,planning-permission-status,planning-permission-type,hazardous-substances,latitude,longitude,hectares,minimum-net-dwellings,maximum-net-dwellings,start-date,end-date,resource
2019-12-23,local-authority-eng:BAN,16/04730/FUL,4 Fairfields Road,,yes,not owned by a public authority,permissioned,full planning permission,,51.258794,-1.086323,0.088,8,8,2018-12-31,,07b5853ca41b79766229b16ad8d43b59b7dcf0f6bdde3578c3ba8325bf165d37
2019-12-23,local-authority-eng:BAN,17/00135/GPDOFF,32 Copenhagen Court New Street,,yes,not owned by a public authority,permissioned,planning permission granted under an order,,51.262634,-1.089319,0.188,38,38,2017-12-31,,07b5853ca41b79766229b16ad8d43b59b7dcf0f6bdde3578c3ba8325bf165d37
2019-12-23,local-authority-eng:BAN,17/00625/FUL,Churchill Plaza Churchill Way Basingstoke,,yes,not owned by a public authority,permissioned,full planning permission,,51.266218,-1.084429,0.825,285,285,2017-12-31,,07b5853ca41b79766229b16ad8d43b59b7dcf0f6bdde3578c3ba8325bf165d37
2019-12-23,local-authority-eng:BAN,17/00965/FUL,Bank Top Spring Hill Lane St Mary Bourne,,yes,not owned by a public authority,permissioned,full planning permission,,51.25304,-1.396959,0.813,8,8,2018-12-31,,07b5853ca41b79766229b16ad8d43b59b7dcf0f6bdde3578c3ba8325bf165d37
2019-12-23,local-authority-eng:BAN,17/01207/FUL,Land Adjacent To 96 Paddock Road Basingstoke,,yes,owned by a public authority,permissioned,full planning permission,,51.254494,-1.120503,0.115,5,5,2017-12-31,2019-12-23,07b5853ca41b79766229b16ad8d43b59b7dcf0f6bdde3578c3ba8325bf165d37
2019-12-23,local-authority-eng:BAN,17/01292/FUL,15 New Road Basingstoke,,yes,not owned by a public authority,permissioned,full planning permission,,51.264585,-1.08413,0.126,10,10,2018-12-31,,07b5853ca41b79766229b16ad8d43b59b7dcf0f6bdde3578c3ba8325bf165d37
2019-12-23,local-authority-eng:BAN,17/02279/FUL,Land At Chapel Hill Kingsclere Road Basingstoke,,yes,not owned by a public authority,permissioned,full planning permission,,51.270089,-1.096966,2.023,491,491,2017-12-31,,07b5853ca41b79766229b16ad8d43b59b7dcf0f6bdde3578c3ba8325bf165d37
2019-12-23,local-authority-eng:BAN,17/02516/GPDOFF,Spinnaker House Lime Tree Way Chineham Basingstoke,,yes,not owned by a public authority,permissioned,planning permission granted under an order,,51.29757,-1.05982,0.412,36,36,2018-12-31,,07b5853ca41b79766229b16ad8d43b59b7dcf0f6bdde3578c3ba8325bf165d37
2019-12-23,local-authority-eng:BAN,17/02605/GPDOFF,Spectrum House 8 Woodlands Business Village Coronation Road Basingstoke,,yes,not owned by a public authority,permissioned,planning permission granted under an order,,51.272301,-1.073896,0.205,18,18,2017-12-31,,07b5853ca41b79766229b16ad8d43b59b7dcf0f6bdde3578c3ba8325bf165d37
2019-12-23,local-authority-eng:BAN,17/03309/OUT,Centenary House 10 Winchester Road,,yes,not owned by a public authority,permissioned,outline planning permission,,51.261103,-1.090731,0.811,9,9,2018-12-31,,07b5853ca41b79766229b16ad8d43b59b7dcf0f6bdde3578c3ba8325bf165d37
2019-12-23,local-authority-eng:BAN,17/03673/FUL,Deeside Alliston Way,,yes,owned by a public authority,permissioned,full planning permission,,51.255129,-1.126015,0.345,15,15,2018-12-31,,07b5853ca41b79766229b16ad8d43b59b7dcf0f6bdde3578c3ba8325bf165d37
2019-12-23,local-authority-eng:BAN,17/04029/FUL,Sandringham Court Paddock Road Basingstoke,,yes,owned by a public authority,permissioned,full planning permission,,51.255846,-1.1191,0.157,13,13,2017-12-31,,07b5853ca41b79766229b16ad8d43b59b7dcf0f6bdde3578c3ba8325bf165d37
2019-12-23,local-authority-eng:BAN,17/04259/FUL,Chineham House Shakespeare Road Basingstoke,,yes,owned by a public authority,permissioned,full planning permission,,51.280971,-1.075252,0.13,10,10,2017-12-31,,07b5853ca41b79766229b16ad8d43b59b7dcf0f6bdde3578c3ba8325bf165d37
2019-12-23,local-authority-eng:BAN,18/00524/RES,Burnham Copse Infant School New Church Road Tadley,,yes,owned by a public authority,permissioned,reserved matters approval,,51.355794,-1.150834,1.408,36,36,2017-12-31,,07b5853ca41b79766229b16ad8d43b59b7dcf0f6bdde3578c3ba8325bf165d37
2019-12-23,local-authority-eng:BAN,18/01184/FUL,Site Of Harlech Hall Harlech Close Winklebury Basingstoke,,yes,owned by a public authority,permissioned,full planning permission,,51.267083,-1.122148,0.193,6,6,2017-12-31,,07b5853ca41b79766229b16ad8d43b59b7dcf0f6bdde3578c3ba8325bf165d37
2019-12-23,local-authority-eng:BAN,18/01270/FUL,12 London Street Basingstoke,,yes,not owned by a public authority,permissioned,full planning permission,,51.262597,-1.085914,0.032,10,10,2018-12-31,,07b5853ca41b79766229b16ad8d43b59b7dcf0f6bdde3578c3ba8325bf165d37
2019-12-23,local-authority-eng:BAN,18/01504/GPDOFF,Innovation Court New Street Basingstoke,,yes,not owned by a public authority,permissioned,planning permission granted under an order,,51.26301,-1.089891,0.409,46,46,2017-12-31,,07b5853ca41b79766229b16ad8d43b59b7dcf0f6bdde3578c3ba8325bf165d37
2019-12-23,local-authority-eng:BAN,18/02735/PIP,Kings School Brambleys Close Basingstoke,,yes,not owned by a public authority,permissioned,planning permission granted under an order,,51.26266,-1.092578,0.183,9,9,2018-12-31,,07b5853ca41b79766229b16ad8d43b59b7dcf0f6bdde3578c3ba8325bf165d37
2019-12-23,local-authority-eng:BAN,18/03671/GPDOFF,Riverside View Basing Road Old Basing,,yes,not owned by a public authority,permissioned,planning permission granted under an order,,51.271564,-1.054928,0.324,11,11,2019-05-14,,07b5853ca41b79766229b16ad8d43b59b7dcf0f6bdde3578c3ba8325bf165d37
2019-12-23,local-authority-eng:BAN,18/03684/FUL,Global House Victoria Street Basingstoke,,yes,not owned by a public authority,permissioned,full planning permission,,51.260733,-1.08919,0.121,40,40,2017-12-31,,07b5853ca41b79766229b16ad8d43b59b7dcf0f6bdde3578c3ba8325bf165d37
2019-12-23,local-authority-eng:BAN,19/00373/FUL,Minchens Court Minchens Lane Bramley,,yes,not owned by a public authority,permissioned,full planning permission,,51.331126,-1.067293,0.188,14,14,2019-05-14,,07b5853ca41b79766229b16ad8d43b59b7dcf0f6bdde3578c3ba8325bf165d37
2019-12-23,local-authority-eng:BAN,19/00717/GPDOFF,Unity Place Lime Tree Way Chineham,,yes,not owned by a public authority,permissioned,planning permission granted under an order,,51.298152,-1.064105,3.139,240,240,2019-05-14,,07b5853ca41b79766229b16ad8d43b59b7dcf0f6bdde3578c3ba8325bf165d37
2018-12-31,local-authority-eng:BAN,BAS004,Basing View Basingstoke,,,owned by a public authority,not permissioned,,,51.268749,-1.076987,25.856,300,300,2017-12-31,,07b5853ca41b79766229b16ad8d43b59b7dcf0f6bdde3578c3ba8325bf165d37
2019-05-14,local-authority-eng:BAN,BAS012,Police Station London Road Basingstoke,,,not owned by a public authority,pending decision,,,51.262864,-1.082542,0.326,30,30,2017-12-31,,07b5853ca41b79766229b16ad8d43b59b7dcf0f6bdde3578c3ba8325bf165d37
2019-05-14,local-authority-eng:BAN,BAS031,Land At Former Newman Bassett House Basingstoke,,,owned by a public authority,not permissioned,,,51.270351,-1.123164,0.381,12,12,2017-12-31,,07b5853ca41b79766229b16ad8d43b59b7dcf0f6bdde3578c3ba8325bf165d37
2019-12-23,local-authority-eng:BAN,BDB/63103,Cheam Hawtreys Newbury Road Headley,,,owned by a public authority,permissioned,full planning permission,,51.354703,-1.257512,0.284,6,6,2017-12-31,,07b5853ca41b79766229b16ad8d43b59b7dcf0f6bdde3578c3ba8325bf165d37
2018-12-31,local-authority-eng:BAN,WHIT004,Police Station Dances Lane Whitchurch,,,owned by a public authority,not permissioned,,,51.23491,-1.334432,0.43,15,15,2017-12-31,,07b5853ca41b79766229b16ad8d43b59b7dcf0f6bdde3578c3ba8325bf165d37
2018-12-31,local-authority-eng:BAN,WHIT007,57 Winchester Road (Whitchurch Car Centre) Whitchurch,,,not owned by a public authority,not permissioned,,,51.227053,-1.337708,0.166,10,10,2017-12-31,,07b5853ca41b79766229b16ad8d43b59b7dcf0f6bdde3578c3ba8325bf165d37
2019-12-23,local-authority-eng:BAN,BAS009,Festival Place Hampstead House Kensington House Chelsea House and Westminster House Basingstoke,,,owned by a public authority,not permissioned,,,51.26569,-1.088227,0.421,300,300,2019-12-23,,07b5853ca41b79766229b16ad8d43b59b7dcf0f6bdde3578c3ba8325bf165d37
2019-12-23,local-authority-eng:BAN,BAS054,Former Fort Hill Community School,,,owned by a public authority,not permissioned,,,51.271896,-1.122203,7.253,74,74,2019-12-23,,07b5853ca41b79766229b16ad8d43b59b7dcf0f6bdde3578c3ba8325bf165d37
2019-12-23,local-authority-eng:BAN,BAS024,Camrose Stadium Winchester Road,,,not owned by a public authority,pending decision,,,51.252002,-1.110423,1.856,160,160,2019-12-23,,07b5853ca41b79766229b16ad8d43b59b7dcf0f6bdde3578c3ba8325bf165d37
2019-12-23,local-authority-eng:BAN,BAS029,Land west of 2 Kite Hill,,,not owned by a public authority,not permissioned,,,51.254913,-1.14002,0.472,10,10,2019-12-23,,07b5853ca41b79766229b16ad8d43b59b7dcf0f6bdde3578c3ba8325bf165d37
2019-12-23,local-authority-eng:BAN,BAS032,Land off Ashford Way,,,owned by a public authority,not permissioned,,,51.274304,-1.114918,0.525,18,18,2019-12-23,,07b5853ca41b79766229b16ad8d43b59b7dcf0f6bdde3578c3ba8325bf165d37
2019-12-23,local-authority-eng:BAN,RO002,The Hollies Aldermaston Road,,,not owned by a public authority,pending decision,,,51.284073,-1.111786,0.3,21,21,2019-12-23,,07b5853ca41b79766229b16ad8d43b59b7dcf0f6bdde3578c3ba8325bf165d37
2019-12-23,local-authority-eng:BAN,19/00579/FUL,Boundary Place,,,not owned by a public authority,permissioned,full planning permission,,51.358206,-1.145752,0.176,17,17,2019-12-23,,07b5853ca41b79766229b16ad8d43b59b7dcf0f6bdde3578c3ba8325bf165d37
