entry-date,organisation,site,site-address,site-plan-url,deliverable,ownership,planning-permission-status,planning-permission-type,hazardous-substances,latitude,longitude,hectares,minimum-net-dwellings,maximum-net-dwellings,start-date,end-date,notes,resource
2016-06-22,local-authority-eng:SEL,Barlby-1,,,,not owned by a public authority,not permissioned,,,53.793074,-1.040907,15.85,186,186,2016-06-22,,Entire site lies within flood zone 2 and 3 and is an area benefiting from flood defences. Possible ground contamination from existing factory.,e151de92bb42a72ed4620b55ede559687f34c98752bd9446ad2390bddcd82834
2016-06-22,local-authority-eng:SEL,Brotherton-2,,,,not owned by a public authority,not permissioned,,,53.729223,-1.274013,1.6,43,43,2016-06-22,,The northern to the southern boundary on the western side of the site lies within flood zone 2. Electricity Pylons cross the site.,e151de92bb42a72ed4620b55ede559687f34c98752bd9446ad2390bddcd82834
2016-06-22,local-authority-eng:SEL,Brotherton-8,,,,not owned by a public authority,permissioned,,,53.726351,-1.270288,0.36,13,13,2016-06-22,,,e151de92bb42a72ed4620b55ede559687f34c98752bd9446ad2390bddcd82834
2016-06-22,local-authority-eng:SEL,Byram-7,,,,owned by a public authority,permissioned,,,53.722618,-1.258062,0.13,5,5,2016-06-22,,,e151de92bb42a72ed4620b55ede559687f34c98752bd9446ad2390bddcd82834
2016-06-29,local-authority-eng:SEL,Byram-8,,,,owned by a public authority,not permissioned,,,53.725184,-1.263231,0.13,5,5,2016-06-29,,,e151de92bb42a72ed4620b55ede559687f34c98752bd9446ad2390bddcd82834
2016-06-22,local-authority-eng:SEL,Carlton-6,,,,not owned by a public authority,permissioned,,,53.709346,-1.020798,0.16,7,7,2016-06-22,,Whole site is in a groundwater protection zone 3,e151de92bb42a72ed4620b55ede559687f34c98752bd9446ad2390bddcd82834
2016-06-22,local-authority-eng:SEL,Cawood-9,,,,not owned by a public authority,permissioned,,,53.83262,-1.131386,0.09,5,5,2016-06-22,,,e151de92bb42a72ed4620b55ede559687f34c98752bd9446ad2390bddcd82834
2016-06-22,local-authority-eng:SEL,Eggborough-21,,,,owned by a public authority,permissioned,,,53.706159,-1.155959,0.17,5,5,2016-06-22,,,e151de92bb42a72ed4620b55ede559687f34c98752bd9446ad2390bddcd82834
2016-06-29,local-authority-eng:SEL,Eggborough-9,,,,owned by a public authority,permissioned,,,53.704938,-1.156134,0.14,5,5,2016-06-29,,,e151de92bb42a72ed4620b55ede559687f34c98752bd9446ad2390bddcd82834
2016-06-22,local-authority-eng:SEL,Hambleton-8,,,,not owned by a public authority,permissioned,,,53.771115,-1.16197,0.28,5,5,2016-06-22,,Possible ground contamination from farm buildings on the eastern half of the site.,e151de92bb42a72ed4620b55ede559687f34c98752bd9446ad2390bddcd82834
2016-06-22,local-authority-eng:SEL,Selby-10,,,,not owned by a public authority,not permissioned,,,53.774769,-1.080443,0.38,15,15,2016-06-22,,Entire site lies within flood zone 2 and is an area benefiting from flood defences.,e151de92bb42a72ed4620b55ede559687f34c98752bd9446ad2390bddcd82834
2016-06-22,local-authority-eng:SEL,Selby-12,,,,owned by a public authority,not permissioned,,,53.781503,-1.067927,0.46,18,18,2016-06-22,,Entire site lies within flood zones 2 and 3 and is an area benefiting from flood defences.,e151de92bb42a72ed4620b55ede559687f34c98752bd9446ad2390bddcd82834
2016-06-22,local-authority-eng:SEL,Selby-13,,,,owned by a public authority,not permissioned,,,53.779444,-1.06902,0.95,38,38,2016-06-22,,Entire site lies within flood zones 2 and 3 and is an area benefiting from flood defences. Possible ground contamination for the northern half of the site from former rail works.,e151de92bb42a72ed4620b55ede559687f34c98752bd9446ad2390bddcd82834
2016-06-22,local-authority-eng:SEL,Selby-14,,,,not owned by a public authority,not permissioned,,,53.787789,-1.069397,0.34,14,14,2016-06-22,,Entire site lies within flood zones 2 and 3 and is an area benefiting from flood defences.,e151de92bb42a72ed4620b55ede559687f34c98752bd9446ad2390bddcd82834
2016-06-22,local-authority-eng:SEL,Selby-2,,,,not owned by a public authority,not permissioned,,,53.774571,-1.067641,6,300,300,2016-06-22,,"Sites lies within the inner area of a health and safety executive consultation zone, however this restraint is planned to be removed by the promoter as part of the redevelopment of the site. Entire site lies within flood zones 2 and 3 and is an area benefiting from flood defences. Sites lies within a health and safety executive consultation zone, however this restraint is planned to be removed by the promoter as part of the redevelopment of the site. Possible ground contamination for the northern half of the site from the former chemical works",e151de92bb42a72ed4620b55ede559687f34c98752bd9446ad2390bddcd82834
2016-06-22,local-authority-eng:SEL,Selby-25,,,,not owned by a public authority,permissioned,,,53.789503,-1.069116,7.43,301,301,2016-06-22,,Entire site lies within flood zones 2 and 3 and is an area benefiting from flood defences. Possible areas of ground contamination on the northern half of the site,e151de92bb42a72ed4620b55ede559687f34c98752bd9446ad2390bddcd82834
2016-06-22,local-authority-eng:SEL,Selby-27,,,,not owned by a public authority,permissioned,,,53.787196,-1.06944,0.06,6,6,2016-06-22,,Entire site lies within flood zones 2 and 3.,e151de92bb42a72ed4620b55ede559687f34c98752bd9446ad2390bddcd82834
2016-06-22,local-authority-eng:SEL,Selby-3,,,,not owned by a public authority,not permissioned,,,53.777263,-1.063651,0.75,30,30,2016-06-22,,Most of site within health and safety executive consultation zone and edge of site 50m away from a health and safety executive inner zone. Entire site lies within flood zones 2 and 3 and is an area benefiting from flood defences. Possible areas of contaminated land within the site from works buildings. Most of site within health and safety executive consultation zone.,e151de92bb42a72ed4620b55ede559687f34c98752bd9446ad2390bddcd82834
2016-06-22,local-authority-eng:SEL,Selby-31,,,,not owned by a public authority,not permissioned,,,53.781637,-1.059683,0.14,14,14,2016-06-22,,Entire site lies within flood zones 2 and 3 and is benefiting from flood defences. Possible ground contamination on site from former factory.,e151de92bb42a72ed4620b55ede559687f34c98752bd9446ad2390bddcd82834
2016-06-22,local-authority-eng:SEL,Selby-32,,,,not owned by a public authority,permissioned,,,53.784311,-1.063737,0.17,13,13,2016-06-22,,Entire site lies within flood zone 2 whilst the top half other site also lies within flood zone 3.,e151de92bb42a72ed4620b55ede559687f34c98752bd9446ad2390bddcd82834
2016-06-22,local-authority-eng:SEL,Selby-51,,,,not owned by a public authority,permissioned,,,53.781073,-1.082111,0.4,16,16,2016-06-22,,Listed building in the centre of the site. Floodzone 3 on the entire site. Listed building in the centre of the site,e151de92bb42a72ed4620b55ede559687f34c98752bd9446ad2390bddcd82834
2016-06-22,local-authority-eng:SEL,Selby-53,,,,not owned by a public authority,permissioned,,,53.782491,-1.074705,0.23,9,9,2016-06-22,,Floodzone 2 on the entire site. Areas of possible ground contamination from the former Tiles Warehouse and Tyre Depot,e151de92bb42a72ed4620b55ede559687f34c98752bd9446ad2390bddcd82834
2016-06-22,local-authority-eng:SEL,Selby-54,,,,not owned by a public authority,permissioned,,,53.780748,-1.056425,7.53,305,305,2016-06-22,,Floodzones 2&3 on the entire site. Areas of possible ground contamination from the former factory,e151de92bb42a72ed4620b55ede559687f34c98752bd9446ad2390bddcd82834
