entry-date,organisation,site,site-address,site-plan-url,deliverable,ownership,planning-permission-status,planning-permission-type,hazardous-substances,latitude,longitude,hectares,minimum-net-dwellings,maximum-net-dwellings,start-date,end-date,notes,resource
2017-12-22,local-authority-eng:COP,CBR001,"Adj Mill Hill Phase 2, Mill Hill, Cleator Moor",https://www.copeland.gov.uk/sites/default/files/attachments/cbr001_mill_hill_phase_2.pdf,yes,not owned by a public authority,permissioned,full planning permission,,54.530872,-3.531349,1.34,16,16,2017-12-22,,. 16 Dwellings,45c65996a78ce8c60310790c4d7f3c48edd1df15440df4b6186ee49cea554572
2017-12-22,local-authority-eng:COP,CBR003,County Highways Depot Holborn Hill,https://www.copeland.gov.uk/sites/default/files/attachments/cbr003_former_highways_depot.pdf,yes,not owned by a public authority,permissioned,reserved matters approval,,54.21236,-3.276897,0.35,8,8,2017-12-22,,. Reserved Matters For Full Development Details (8 Dwellings),45c65996a78ce8c60310790c4d7f3c48edd1df15440df4b6186ee49cea554572
2017-12-22,local-authority-eng:COP,CBR004,Former Ashburners Compound Millom Road,https://www.copeland.gov.uk/sites/default/files/attachments/cbr004_former_ashburners_compound.pdf,yes,not owned by a public authority,permissioned,full planning permission,,54.211917,-3.264386,0.16,9,9,2017-12-22,,. Demolition Of Existing Commercial Building & Erection Of Nine Dwellings (Resubmission Of 4/08/2146/0),45c65996a78ce8c60310790c4d7f3c48edd1df15440df4b6186ee49cea554572
2018-12-17,local-authority-eng:COP,CBR005,Former Cinema Buildings Bookwell Street,https://www.copeland.gov.uk/sites/default/files/attachments/crb005_former_cinema_egremont.pdf,yes,not owned by a public authority,permissioned,reserved matters approval,,54.480781,-3.530048,0.14,8,8,2017-12-22,,. Reserved Matters For Full Development Details (8 Dwellings),45c65996a78ce8c60310790c4d7f3c48edd1df15440df4b6186ee49cea554572
2017-12-22,local-authority-eng:COP,CBR006,Former Lakeland Laundry,https://www.copeland.gov.uk/sites/default/files/attachments/cbr006_former_lakeland_laundary.pdf,yes,not owned by a public authority,permissioned,full planning permission,,54.535941,-3.58712,1.31,48,48,2017-12-22,,. 48 Dwellings,45c65996a78ce8c60310790c4d7f3c48edd1df15440df4b6186ee49cea554572
2018-12-17,local-authority-eng:COP,CBR007,Former Nightclub Meadow Road,https://www.copeland.gov.uk/sites/default/files/attachments/cbr007_former_nightclub_whitehaven.pdf,yes,not owned by a public authority,pending decision,,,54.532218,-3.581813,0.25,28,28,2017-12-22,,. 21 Apartments and 7 Bungalows for residents for 55+,45c65996a78ce8c60310790c4d7f3c48edd1df15440df4b6186ee49cea554572
2017-12-22,local-authority-eng:COP,CBR008,Former Outbuildings Seacote Hotel,https://www.copeland.gov.uk/sites/default/files/attachments/cbr008_former_outbuildings_0.pdf,yes,not owned by a public authority,permissioned,full planning permission,,54.49041,-3.602662,0.46,8,8,2017-12-22,,". Improved Vehicle Access & Proposed Alterations To Car Park, Plus Construction Of 8 New Houses",45c65996a78ce8c60310790c4d7f3c48edd1df15440df4b6186ee49cea554572
2018-12-17,local-authority-eng:COP,CBR009,Former Sekers Factory Main Street,https://www.copeland.gov.uk/sites/default/files/attachments/cbr009_former_sekers_factory_site_0.pdf,yes,not owned by a public authority,permissioned,full planning permission,,54.539306,-3.560663,1.26,60,60,2017-12-22,,. 60 Bed Care Home with the other half of the site proposed for housing,45c65996a78ce8c60310790c4d7f3c48edd1df15440df4b6186ee49cea554572
2018-12-17,local-authority-eng:COP,CBR010,"Land at East Road, Egremont",https://www.copeland.gov.uk/sites/default/files/attachments/cbr010_land_at_east_road_egremont.pdf,,not owned by a public authority,pending decision,,,54.486307,-3.528062,0.46,25,25,2017-12-22,,. ERECTION OF 28 NO. APARTMENTS OVER 3.5 STOREYS AND 13 NO. DWELLINGS OVER 2.5 STOREYS WITH ASSOCIATED LANDSCAPING AND CAR PARKING,45c65996a78ce8c60310790c4d7f3c48edd1df15440df4b6186ee49cea554572
2017-12-22,local-authority-eng:COP,CBR011,Land rear to Rusper Drive,https://www.copeland.gov.uk/sites/default/files/attachments/cbr011_land_rear_to_rusper_drive_0.pdf,yes,not owned by a public authority,permissioned,outline planning permission,,54.514766,-3.544758,1.55,26,26,2018-01-31,,. Outline Application For The Erection Of 26 Dwellings,45c65996a78ce8c60310790c4d7f3c48edd1df15440df4b6186ee49cea554572
2017-12-22,local-authority-eng:COP,CBR012,"Old Welfare Home, Whitehaven",https://www.copeland.gov.uk/sites/default/files/attachments/cbr012_old_welfare_home_0.pdf,yes,not owned by a public authority,permissioned,full planning permission,,54.531644,-3.585176,3.38,107,107,2017-12-22,,. Residential Development (107 Dwellings),45c65996a78ce8c60310790c4d7f3c48edd1df15440df4b6186ee49cea554572
2017-12-22,local-authority-eng:COP,CBR013,"Poolside, Haverigg",https://www.copeland.gov.uk/sites/default/files/attachments/cbr013_poolside_haverigg.pdf,yes,not owned by a public authority,permissioned,full planning permission,,54.197401,-3.285679,3,81,81,2017-12-22,,. New Housing Development of 81 Dwellings,45c65996a78ce8c60310790c4d7f3c48edd1df15440df4b6186ee49cea554572
2017-12-22,local-authority-eng:COP,CBR014,"Romar Site, Main Street",https://www.copeland.gov.uk/sites/default/files/attachments/cbr014_romar_site_whitehaven_0.pdf,yes,not owned by a public authority,permissioned,outline planning permission,,54.53846,-3.56278,0.91,29,29,2017-12-22,,. Demolition Of Factory And Outline Planning For Erection Of Dwellings,45c65996a78ce8c60310790c4d7f3c48edd1df15440df4b6186ee49cea554572
2018-12-17,local-authority-eng:COP,CBR015,St Michaels Chapel Moresby Parks Road,https://www.copeland.gov.uk/sites/default/files/attachments/cbr015_st_michaels_chapel_moresby.pdf,yes,not owned by a public authority,pending decision,,,54.558579,-3.552059,0.1,5,5,2017-12-22,,. Construction of 5 No. Detached Dwellings,45c65996a78ce8c60310790c4d7f3c48edd1df15440df4b6186ee49cea554572
2017-12-22,local-authority-eng:COP,CBR016,"Station Yard, Millom",https://www.copeland.gov.uk/sites/default/files/attachments/cbr016_station_yard_millom.pdf,yes,not owned by a public authority,permissioned,full planning permission,,54.212291,-3.267311,0.62,25,25,2017-12-22,,. 25 Residential Units,45c65996a78ce8c60310790c4d7f3c48edd1df15440df4b6186ee49cea554572
2017-12-22,local-authority-eng:COP,CBR017,"Station Yard, Moor Row",https://www.copeland.gov.uk/sites/default/files/attachments/cbr017_station_yard_moor_row.pdf,yes,not owned by a public authority,permissioned,outline planning permission,,54.517034,-3.536084,1.19,73,73,2017-12-22,,. Outline Application For Residential Development,45c65996a78ce8c60310790c4d7f3c48edd1df15440df4b6186ee49cea554572
2017-12-22,local-authority-eng:COP,CBR018,Trafalgar Square Yeathouse Road,https://www.copeland.gov.uk/sites/default/files/attachments/cbr018_trafalgar_square_frizington.pdf,yes,not owned by a public authority,permissioned,reserved matters approval,,54.54016,-3.489359,0.31,9,9,2017-12-22,,. Outline Application For Erection Of Nine Detached Two Storey Dwellings,45c65996a78ce8c60310790c4d7f3c48edd1df15440df4b6186ee49cea554572
2017-12-22,local-authority-eng:COP,CBR019,Whites Row,https://www.copeland.gov.uk/sites/default/files/attachments/cbr019_whites_row_parton.pdf,yes,not owned by a public authority,permissioned,outline planning permission,,54.567874,-3.582436,0.44,7,7,2017-12-22,,. Outline Application For Seven Dwellings,45c65996a78ce8c60310790c4d7f3c48edd1df15440df4b6186ee49cea554572
