entry-date,organisation,site,latitude,longitude,hectares,minimum-net-dwellings,maximum-net-dwellings,start-date,end-date,resource
2017-12-31,local-authority-eng:LCE,LLU6012_20151587,52.638977,-1.143477,5.72,,,2017-12-31,,c7e27fdf412c73f3ab48025f1e32f6f9cacc8a55d23d4427182f3a04e42372e6
2017-12-31,local-authority-eng:LCE,LMN2396_20162182,52.637769,-1.139592,0.67,,,2017-12-31,,c7e27fdf412c73f3ab48025f1e32f6f9cacc8a55d23d4427182f3a04e42372e6
2017-12-31,local-authority-eng:LCE,NNQ0585_20152147,52.632315,-1.128242,0.11,,,2017-12-31,,c7e27fdf412c73f3ab48025f1e32f6f9cacc8a55d23d4427182f3a04e42372e6
2017-12-31,local-authority-eng:LCE,LME6628_20152022,52.638945,-1.137510,0.16,,,2017-12-31,,c7e27fdf412c73f3ab48025f1e32f6f9cacc8a55d23d4427182f3a04e42372e6
2017-12-31,local-authority-eng:LCE,OJE3495_20141780,52.652849,-1.115536,0.1,,,2017-12-31,,c7e27fdf412c73f3ab48025f1e32f6f9cacc8a55d23d4427182f3a04e42372e6
2017-12-31,local-authority-eng:LCE,KOK8748_20162254,52.628437,-1.150654,0.04,,,2017-12-31,,c7e27fdf412c73f3ab48025f1e32f6f9cacc8a55d23d4427182f3a04e42372e6
2017-12-31,local-authority-eng:LCE,SJL9029_20161429,52.650290,-1.089577,0.47000000000000003,,,2017-12-31,,c7e27fdf412c73f3ab48025f1e32f6f9cacc8a55d23d4427182f3a04e42372e6
2017-12-31,local-authority-eng:LCE,MNO1115_20160473,52.632482,-1.131008,0.02,,,2017-12-31,,c7e27fdf412c73f3ab48025f1e32f6f9cacc8a55d23d4427182f3a04e42372e6
2017-12-31,local-authority-eng:LCE,NNA7150_20161032,52.634595,-1.128592,0.05,,,2017-12-31,,c7e27fdf412c73f3ab48025f1e32f6f9cacc8a55d23d4427182f3a04e42372e6
2017-12-31,local-authority-eng:LCE,RJB9065_20111700,52.652481,-1.096924,0.12,,,2017-12-31,,c7e27fdf412c73f3ab48025f1e32f6f9cacc8a55d23d4427182f3a04e42372e6
2017-12-31,local-authority-eng:LCE,ROG1398,52.630016,-1.097227,2.37,100,100,2017-12-31,,c7e27fdf412c73f3ab48025f1e32f6f9cacc8a55d23d4427182f3a04e42372e6
2017-12-31,local-authority-eng:LCE,RIF9950_20072213,52.655934,-1.098133,0.2,30,30,2017-12-31,,c7e27fdf412c73f3ab48025f1e32f6f9cacc8a55d23d4427182f3a04e42372e6
2017-12-31,local-authority-eng:LCE,NMB8286,52.639407,-1.126913,0.06,34,34,2017-12-31,,c7e27fdf412c73f3ab48025f1e32f6f9cacc8a55d23d4427182f3a04e42372e6
2017-12-31,local-authority-eng:LCE,NNB0817_20170374,52.634290,-1.128061,0.05,,,2017-12-31,,c7e27fdf412c73f3ab48025f1e32f6f9cacc8a55d23d4427182f3a04e42372e6
2017-12-31,local-authority-eng:LCE,MOF0206_20132288,52.628878,-1.137101,0.07,,,2017-12-31,,c7e27fdf412c73f3ab48025f1e32f6f9cacc8a55d23d4427182f3a04e42372e6
2017-12-31,local-authority-eng:LCE,NLF9214,52.642359,-1.128304,0.02,,,2017-12-31,,c7e27fdf412c73f3ab48025f1e32f6f9cacc8a55d23d4427182f3a04e42372e6
2017-12-31,local-authority-eng:LCE,NOS0111_20161974,52.627025,-1.125376,0.08,,,2017-12-31,,c7e27fdf412c73f3ab48025f1e32f6f9cacc8a55d23d4427182f3a04e42372e6
2017-12-31,local-authority-eng:LCE,MOK1188_20141519,52.628707,-1.136982,0.04,,,2017-12-31,,c7e27fdf412c73f3ab48025f1e32f6f9cacc8a55d23d4427182f3a04e42372e6
2017-12-31,local-authority-eng:LCE,MJS5316,52.649632,-1.129888,1.7000000000000002,110,110,2017-12-31,,c7e27fdf412c73f3ab48025f1e32f6f9cacc8a55d23d4427182f3a04e42372e6
2017-12-31,local-authority-eng:LCE,LMM3464_20151041,52.637507,-1.140870,0.14,,,2017-12-31,,c7e27fdf412c73f3ab48025f1e32f6f9cacc8a55d23d4427182f3a04e42372e6
2017-12-31,local-authority-eng:LCE,NMS0955_20150866,52.636422,-1.125052,0.1,,,2017-12-31,,c7e27fdf412c73f3ab48025f1e32f6f9cacc8a55d23d4427182f3a04e42372e6
2017-12-31,local-authority-eng:LCE,NRC9037_20161943,52.616487,-1.125747,0.05,,,2017-12-31,,c7e27fdf412c73f3ab48025f1e32f6f9cacc8a55d23d4427182f3a04e42372e6
2017-12-31,local-authority-eng:LCE,MLW8504_20152315,52.639607,-1.132726,0.13,,,2017-12-31,,c7e27fdf412c73f3ab48025f1e32f6f9cacc8a55d23d4427182f3a04e42372e6
2017-12-31,local-authority-eng:LCE,LMR5420_20152055,52.636245,-1.140658,0.09,,,2017-12-31,,c7e27fdf412c73f3ab48025f1e32f6f9cacc8a55d23d4427182f3a04e42372e6
2017-12-31,local-authority-eng:LCE,ORJ0995_20132156,52.616030,-1.116589,0.12,,,2017-12-31,,c7e27fdf412c73f3ab48025f1e32f6f9cacc8a55d23d4427182f3a04e42372e6
2017-12-31,local-authority-eng:LCE,OIH4966_20141915,52.656207,-1.118106,0.12,,,2017-12-31,,c7e27fdf412c73f3ab48025f1e32f6f9cacc8a55d23d4427182f3a04e42372e6
2017-12-31,local-authority-eng:LCE,MNC0497_20141671,52.635048,-1.134043,0.11,,,2017-12-31,,c7e27fdf412c73f3ab48025f1e32f6f9cacc8a55d23d4427182f3a04e42372e6
2017-12-31,local-authority-eng:LCE,NMA6450_20160424,52.639088,-1.128606,0.24,,,2017-12-31,,c7e27fdf412c73f3ab48025f1e32f6f9cacc8a55d23d4427182f3a04e42372e6
2017-12-31,local-authority-eng:LCE,MMM1532_20140075,52.637169,-1.133787,0.03,,,2017-12-31,,c7e27fdf412c73f3ab48025f1e32f6f9cacc8a55d23d4427182f3a04e42372e6
2017-12-31,local-authority-eng:LCE,NOT5363_20161047,52.627498,-1.123063,1.0,,,2017-12-31,,c7e27fdf412c73f3ab48025f1e32f6f9cacc8a55d23d4427182f3a04e42372e6
2017-12-31,local-authority-eng:LCE,KQR0931_20151042,52.617988,-1.149569,2.8,,,2017-12-31,,c7e27fdf412c73f3ab48025f1e32f6f9cacc8a55d23d4427182f3a04e42372e6
2017-12-31,local-authority-eng:LCE,LWU5995,52.591032,-1.142998,1.0,33,33,2017-12-31,,c7e27fdf412c73f3ab48025f1e32f6f9cacc8a55d23d4427182f3a04e42372e6
2017-12-31,local-authority-eng:LCE,MNG7025_20161670,52.633525,-1.134530,0.1,,,2017-12-31,,c7e27fdf412c73f3ab48025f1e32f6f9cacc8a55d23d4427182f3a04e42372e6
2017-12-31,local-authority-eng:LCE,NNY4783_20140794,52.631262,-1.123109,0.02,,,2017-12-31,,c7e27fdf412c73f3ab48025f1e32f6f9cacc8a55d23d4427182f3a04e42372e6
2017-12-31,local-authority-eng:LCE,MNG5567_20151258,52.633870,-1.134822,0.04,,,2017-12-31,,c7e27fdf412c73f3ab48025f1e32f6f9cacc8a55d23d4427182f3a04e42372e6
2017-12-31,local-authority-eng:LCE,OOL1167_20160108,52.628380,-1.120748,0.02,,,2017-12-31,,c7e27fdf412c73f3ab48025f1e32f6f9cacc8a55d23d4427182f3a04e42372e6
