entry-date,organisation,site,latitude,longitude,hectares,start-date,end-date,resource
2017-12-29,http://opendatacommunities.org/id/metropolitan-district-council/walsall,HO1358,52.556875,-2.048198,0.14,2017-12-29,,bcaf9d1205c901188d42fa43e9d9566232b54a1fb437546a03b66fa2553120c4
2017-12-29,http://opendatacommunities.org/id/metropolitan-district-council/walsall,HO1346,52.582095,-1.974013,0.09,2017-12-29,,bcaf9d1205c901188d42fa43e9d9566232b54a1fb437546a03b66fa2553120c4
2017-12-29,http://opendatacommunities.org/id/metropolitan-district-council/walsall,HO0162a,52.588469,-2.054252,0.16,2017-12-29,,bcaf9d1205c901188d42fa43e9d9566232b54a1fb437546a03b66fa2553120c4
2017-12-29,http://opendatacommunities.org/id/metropolitan-district-council/walsall,HO0039b,52.56516,-2.029924,0.08,2017-12-29,,bcaf9d1205c901188d42fa43e9d9566232b54a1fb437546a03b66fa2553120c4
2017-12-29,http://opendatacommunities.org/id/metropolitan-district-council/walsall,HO1133,52.564278,-1.96797,0.09,2017-12-29,,bcaf9d1205c901188d42fa43e9d9566232b54a1fb437546a03b66fa2553120c4
2017-12-29,http://opendatacommunities.org/id/metropolitan-district-council/walsall,HO0217a,52.584738,-2.021951,0.1,2017-12-29,,bcaf9d1205c901188d42fa43e9d9566232b54a1fb437546a03b66fa2553120c4
2017-12-29,http://opendatacommunities.org/id/metropolitan-district-council/walsall,HO0137a,52.585602,-2.040783,0.39,2017-12-29,,bcaf9d1205c901188d42fa43e9d9566232b54a1fb437546a03b66fa2553120c4
2017-12-29,http://opendatacommunities.org/id/metropolitan-district-council/walsall,HO0205,52.600669,-2.006773,0.1,2017-12-29,,bcaf9d1205c901188d42fa43e9d9566232b54a1fb437546a03b66fa2553120c4
2017-12-29,http://opendatacommunities.org/id/metropolitan-district-council/walsall,HO0185,52.587987,-2.002129,0.27,2017-12-29,,bcaf9d1205c901188d42fa43e9d9566232b54a1fb437546a03b66fa2553120c4
2017-12-29,http://opendatacommunities.org/id/metropolitan-district-council/walsall,HO1355,52.585487,-2.058655,0.05,2017-12-29,,bcaf9d1205c901188d42fa43e9d9566232b54a1fb437546a03b66fa2553120c4
2017-12-29,http://opendatacommunities.org/id/metropolitan-district-council/walsall,HO0150,52.602709,-1.987001,0.31,2017-12-29,,bcaf9d1205c901188d42fa43e9d9566232b54a1fb437546a03b66fa2553120c4
2017-12-29,http://opendatacommunities.org/id/metropolitan-district-council/walsall,LC30A,52.589169,-1.995591,0.02,2017-12-29,,bcaf9d1205c901188d42fa43e9d9566232b54a1fb437546a03b66fa2553120c4
2017-12-29,http://opendatacommunities.org/id/metropolitan-district-council/walsall,HO1101,52.589814,-2.057498,0.09,2017-12-29,,bcaf9d1205c901188d42fa43e9d9566232b54a1fb437546a03b66fa2553120c4
2017-12-29,http://opendatacommunities.org/id/metropolitan-district-council/walsall,HO0147,52.60956,-1.996118,0.15,2017-12-29,,bcaf9d1205c901188d42fa43e9d9566232b54a1fb437546a03b66fa2553120c4
2017-12-29,http://opendatacommunities.org/id/metropolitan-district-council/walsall,LC12A,52.560671,-2.051963,0.09,2017-12-29,,bcaf9d1205c901188d42fa43e9d9566232b54a1fb437546a03b66fa2553120c4
2017-12-29,http://opendatacommunities.org/id/metropolitan-district-council/walsall,HO1359,52.557876,-1.91161,0.11,2017-12-29,,bcaf9d1205c901188d42fa43e9d9566232b54a1fb437546a03b66fa2553120c4
2017-12-29,http://opendatacommunities.org/id/metropolitan-district-council/walsall,HO0176,52.582025,-2.024829,0.78,2017-12-29,,bcaf9d1205c901188d42fa43e9d9566232b54a1fb437546a03b66fa2553120c4
2017-12-29,http://opendatacommunities.org/id/metropolitan-district-council/walsall,HO1008,52.585258,-1.986683,0.04,2017-12-29,,bcaf9d1205c901188d42fa43e9d9566232b54a1fb437546a03b66fa2553120c4
2017-12-29,http://opendatacommunities.org/id/metropolitan-district-council/walsall,HO1356,52.637513,-1.927884,0.11,2017-12-29,,bcaf9d1205c901188d42fa43e9d9566232b54a1fb437546a03b66fa2553120c4
2017-12-29,http://opendatacommunities.org/id/metropolitan-district-council/walsall,HO0181,52.593672,-1.995915,6.53,2017-12-29,,bcaf9d1205c901188d42fa43e9d9566232b54a1fb437546a03b66fa2553120c4
2017-12-29,http://opendatacommunities.org/id/metropolitan-district-council/walsall,HO1342,52.565847,-2.037264,0.12,2017-12-29,,bcaf9d1205c901188d42fa43e9d9566232b54a1fb437546a03b66fa2553120c4
2017-12-29,http://opendatacommunities.org/id/metropolitan-district-council/walsall,HO0303,52.565519,-2.05105,8.19,2017-12-29,,bcaf9d1205c901188d42fa43e9d9566232b54a1fb437546a03b66fa2553120c4
2017-12-29,http://opendatacommunities.org/id/metropolitan-district-council/walsall,HO1348,52.594763,-1.98221,0.11,2017-12-29,,bcaf9d1205c901188d42fa43e9d9566232b54a1fb437546a03b66fa2553120c4
2017-12-29,http://opendatacommunities.org/id/metropolitan-district-council/walsall,LC14A,52.553735,-1.910512,0.15,2017-12-29,,bcaf9d1205c901188d42fa43e9d9566232b54a1fb437546a03b66fa2553120c4
2017-12-29,http://opendatacommunities.org/id/metropolitan-district-council/walsall,HO1102,52.609479,-2.026055,0.21,2017-12-29,,bcaf9d1205c901188d42fa43e9d9566232b54a1fb437546a03b66fa2553120c4
2017-12-29,http://opendatacommunities.org/id/metropolitan-district-council/walsall,HO1116,52.584385,-2.052144,0.04,2017-12-29,,bcaf9d1205c901188d42fa43e9d9566232b54a1fb437546a03b66fa2553120c4
