entry-date,organisation,site,site-address,site-plan-url,deliverable,ownership,planning-permission-status,planning-permission-type,hazardous-substances,latitude,longitude,hectares,minimum-net-dwellings,maximum-net-dwellings,start-date,end-date,notes,resource
,local-authority-eng:CHW,BLA/0039(a),"Land to rear of 21-33 Western Avenue, Blacon",http://consult.cheshirewestandchester.gov.uk/portal/cwc_ldf/land/blr?tab=files,,not owned by a public authority,not permissioned,,,53.203847,-2.9272,0.29,,,2017-12-21,,"
""Residential development""
",a28ab5b077b2881b307a9055ca692b548784af55fdeb821da957363d6d356d6b
,local-authority-eng:CHW,BLA/0070,"27 Blacon Point Road, Blacon, Chester. CH1 5LD",http://consult.cheshirewestandchester.gov.uk/portal/cwc_ldf/land/blr?tab=files,yes,not owned by a public authority,permissioned,full planning permission,,53.20191,-2.920795,0.17,,,2017-12-21,,"11/01876/FUL  12/02648/FUL
""Two storey side extension to provide four (4) new flats. Addition of two (2) more flats - total of six (6)""
",a28ab5b077b2881b307a9055ca692b548784af55fdeb821da957363d6d356d6b
,local-authority-eng:CHW,BOU/0010,"King Edward Buildings/ Bensons site and surrounding land, Christleton",http://consult.cheshirewestandchester.gov.uk/portal/cwc_ldf/land/blr?tab=files,,mixed ownership,not permissioned,,,53.189457,-2.864868,0.34,,,2017-12-21,,"
""Residential development""
",a28ab5b077b2881b307a9055ca692b548784af55fdeb821da957363d6d356d6b
,local-authority-eng:CHW,BOU/0045,"Land at Premier House, Charterhall Drive, Chester",http://consult.cheshirewestandchester.gov.uk/portal/cwc_ldf/land/blr?tab=files,,not owned by a public authority,permissioned,reserved matters approval,,53.194638,-2.876752,2.48,,,2017-12-21,,"12/04895/FUL  14/03317/REM
14/01799/NMA
""Full permission for first office building and outline permission for mixed use development comprising office buildings, dwellings, shops, financial and professional services, restaurants and cafes, drinking establishments, hot food takeaways, non residential institutions, assembly and leisure, access, car parking, servicing and landscaping""
",a28ab5b077b2881b307a9055ca692b548784af55fdeb821da957363d6d356d6b
,local-authority-eng:CHW,BOU/0074,"125-127 Boughton, Chester, CH3 5BH",http://consult.cheshirewestandchester.gov.uk/portal/cwc_ldf/land/blr?tab=files,yes,not owned by a public authority,permissioned,,,53.192722,-2.873301,,,,2018-12-30,,"
""Change of use of a listed building to residential (8 apartments), demolition of out-building and erection of 2 storey building for 6 apartments ""
",a28ab5b077b2881b307a9055ca692b548784af55fdeb821da957363d6d356d6b
,local-authority-eng:CHW,BOU/0084,"The Cloud, 10 Boughton, Chester, CH3 5BH",http://consult.cheshirewestandchester.gov.uk/portal/cwc_ldf/land/blr?tab=files,yes,not owned by a public authority,permissioned,planning permission granted under an order,,53.192106,-2.879949,0.07,,,2018-12-30,,"17/04633/PDO, 18/01720/FUL
""Change of use of building to 8 apartments""
",a28ab5b077b2881b307a9055ca692b548784af55fdeb821da957363d6d356d6b
,local-authority-eng:CHW,CHC/0003,"Linenhall car park, Stanley Street, Chester, CH1 2LR",http://consult.cheshirewestandchester.gov.uk/portal/cwc_ldf/land/blr?tab=files,,not owned by a public authority,permissioned,full planning permission,,53.19043,-2.896198,0.74,,,2017-12-21,,"13/03210/FUL
17/00530/NMA
""Six-storey student accommodation comprising 59 cluster flats and 143 studios, together with ancilliary and communal facilities, landscaping and car parking""
",a28ab5b077b2881b307a9055ca692b548784af55fdeb821da957363d6d356d6b
,local-authority-eng:CHW,CHC/0004,"Land off Hoole Way/Black Diamond Street, Chester",http://consult.cheshirewestandchester.gov.uk/portal/cwc_ldf/land/blr?tab=files,,not owned by a public authority,permissioned,,,53.19696,-2.884913,0.3,,,2017-12-21,,"
""Residential development""
",a28ab5b077b2881b307a9055ca692b548784af55fdeb821da957363d6d356d6b
2018-12-30,local-authority-eng:CHW,CHC/0005A,"Land at Trafford Street, Chester",http://consult.cheshirewestandchester.gov.uk/portal/cwc_ldf/land/blr?tab=files,,not owned by a public authority,not permissioned,,,53.196572,-2.88986,,,,2017-12-21,,"
""Residential development""
",a28ab5b077b2881b307a9055ca692b548784af55fdeb821da957363d6d356d6b
,local-authority-eng:CHW,CHC/0005B,"Former Partco Autoparts, Trafford Street, Chester",http://consult.cheshirewestandchester.gov.uk/portal/cwc_ldf/land/blr?tab=files,yes,not owned by a public authority,permissioned,full planning permission,,53.196581,-2.889845,,,,2018-12-30,,"18/00486/FUL
""Re-development of site to provide 35 residential apartments (Class C3)""
",a28ab5b077b2881b307a9055ca692b548784af55fdeb821da957363d6d356d6b
,local-authority-eng:CHW,CHC/0006,"St Anne Street car park, Black Diamond Street, Chester",http://consult.cheshirewestandchester.gov.uk/portal/cwc_ldf/land/blr?tab=files,,owned by a public authority,not permissioned,,,53.196205,-2.886095,0.34,,,2017-12-21,,"
""Residential development""
",a28ab5b077b2881b307a9055ca692b548784af55fdeb821da957363d6d356d6b
,local-authority-eng:CHW,CHC/0008,"Browns Yard car park, Chester",http://consult.cheshirewestandchester.gov.uk/portal/cwc_ldf/land/blr?tab=files,,owned by a public authority,not permissioned,,,53.192295,-2.884817,0.28,,,2017-12-21,,"
""Residential development""
",a28ab5b077b2881b307a9055ca692b548784af55fdeb821da957363d6d356d6b
