entry-date,organisation,site,site-address,site-plan-url,deliverable,ownership,planning-permission-status,planning-permission-type,hazardous-substances,latitude,longitude,hectares,minimum-net-dwellings,maximum-net-dwellings,start-date,end-date,notes,resource
,local-authority-eng:WAT,B006,"Bill Everett Centre, derelict site, Leggatts Way, North of woodland",https://www.watford.gov.uk/brownfield,yes,owned by a public authority,not permissioned,,,51.682003,-0.408897,1.07,,,2017-09-29,,"Site was proposed in the Local Plan part 2 publication, Site ref H6",3d4a16ecd5bd5ece32bff5b3ab7d80e2179ee146020a5737c74f5d8cb8f6df9b
,local-authority-eng:WAT,B007,"Gade Close, Rickmansworth Road",https://www.watford.gov.uk/brownfield,yes,not owned by a public authority,not permissioned,,,51.653171,-0.421226,0.5,,,2017-09-29,,"Site was proposed in the Local Plan part 2 publication, Site ref H7",3d4a16ecd5bd5ece32bff5b3ab7d80e2179ee146020a5737c74f5d8cb8f6df9b
,local-authority-eng:WAT,B010,"Bowman's Green Garages, Meriden",https://www.watford.gov.uk/brownfield,yes,not owned by a public authority,not permissioned,,,51.682483,-0.380196,0.1,,,2017-09-29,,"Site was proposed in the Local Plan part 2 publication, Site ref H11",3d4a16ecd5bd5ece32bff5b3ab7d80e2179ee146020a5737c74f5d8cb8f6df9b
,local-authority-eng:WAT,B024,Land Adjacent To 17-19 St Johns Road/Estcourt Road,https://www.watford.gov.uk/brownfield,yes,not owned by a public authority,permissioned,,,51.660995,-0.395479,0.05,,,2017-09-29,,,3d4a16ecd5bd5ece32bff5b3ab7d80e2179ee146020a5737c74f5d8cb8f6df9b
,local-authority-eng:WAT,B025,"Land at Balmoral Road, adjacent to railway line and The Gym",https://www.watford.gov.uk/brownfield,yes,owned by a public authority,pending decision,,,51.67155,-0.393385,0.06,,,2017-09-29,,,3d4a16ecd5bd5ece32bff5b3ab7d80e2179ee146020a5737c74f5d8cb8f6df9b
,local-authority-eng:WAT,B034,"Former Meriden School Site, The Meadows, south of Meriden Clinic",https://www.watford.gov.uk/brownfield,yes,owned by a public authority,not permissioned,,,51.680617,-0.383734,0.2,,,2017-09-29,,Site suggested through Call for Sites,3d4a16ecd5bd5ece32bff5b3ab7d80e2179ee146020a5737c74f5d8cb8f6df9b
,local-authority-eng:WAT,B035,Corner of Park Avenue and Rickmansworth Road,https://www.watford.gov.uk/brownfield,yes,not owned by a public authority,not permissioned,,,51.65322,-0.409559,0.09,,,,,,3d4a16ecd5bd5ece32bff5b3ab7d80e2179ee146020a5737c74f5d8cb8f6df9b
