entry-date,organisation,site,site-plan-url,latitude,longitude,hectares,minimum-net-dwellings,maximum-net-dwellings,start-date,end-date,resource
2018-11-30,local-authority-eng:ROT,BR0002,http://communitymapping.rotherham.gov.uk/Communitymapfindit/findit/,3431349.32,3571052.46,0.47,15,30,2017-09-29,,370dae5fa1397606d1adab337a12a76e64b4d729ba713ea75a09f94a6f8653df
2018-11-30,local-authority-eng:ROT,BR0004,http://communitymapping.rotherham.gov.uk/Communitymapfindit/findit/,3429026.32,3567831.53,0.46,11,15,2017-09-29,,370dae5fa1397606d1adab337a12a76e64b4d729ba713ea75a09f94a6f8653df
2018-11-30,local-authority-eng:ROT,BR0005,http://communitymapping.rotherham.gov.uk/Communitymapfindit/findit/,3420733.9,3578026.6,0.59,14,19,2017-09-29,,370dae5fa1397606d1adab337a12a76e64b4d729ba713ea75a09f94a6f8653df
2018-11-30,local-authority-eng:ROT,BR0006,http://communitymapping.rotherham.gov.uk/Communitymapfindit/findit/,3426440.57,3579288.43,7.96,167,271,2017-09-29,,370dae5fa1397606d1adab337a12a76e64b4d729ba713ea75a09f94a6f8653df
2018-11-30,local-authority-eng:ROT,BR0008,http://communitymapping.rotherham.gov.uk/Communitymapfindit/findit/,3415637.39,3574019.66,0.95,18,25,2017-09-29,,370dae5fa1397606d1adab337a12a76e64b4d729ba713ea75a09f94a6f8653df
2018-11-30,local-authority-eng:ROT,BR0009,http://communitymapping.rotherham.gov.uk/Communitymapfindit/findit/,3427847.07,3569905.84,0.75,14,17,2017-09-29,,370dae5fa1397606d1adab337a12a76e64b4d729ba713ea75a09f94a6f8653df
2018-11-30,local-authority-eng:ROT,BR0010,http://communitymapping.rotherham.gov.uk/Communitymapfindit/findit/,3427679.11,3569827.62,0.65,52,100,2017-09-29,,370dae5fa1397606d1adab337a12a76e64b4d729ba713ea75a09f94a6f8653df
2018-11-30,local-authority-eng:ROT,BR0011,http://communitymapping.rotherham.gov.uk/Communitymapfindit/findit/,3419252.3,3571788.95,0.43,10,26,2017-09-29,,370dae5fa1397606d1adab337a12a76e64b4d729ba713ea75a09f94a6f8653df
2018-11-30,local-authority-eng:ROT,BR0012,http://communitymapping.rotherham.gov.uk/Communitymapfindit/findit/,3429185.5,3572465.61,0.78,18,24,2017-09-29,,370dae5fa1397606d1adab337a12a76e64b4d729ba713ea75a09f94a6f8653df
2018-11-30,local-authority-eng:ROT,BR0013,http://communitymapping.rotherham.gov.uk/Communitymapfindit/findit/,3434123.99,3573676.37,0.63,15,38,2017-09-29,,370dae5fa1397606d1adab337a12a76e64b4d729ba713ea75a09f94a6f8653df
2018-11-30,local-authority-eng:ROT,BR0014,http://communitymapping.rotherham.gov.uk/Communitymapfindit/findit/,3425559.69,3567738.41,0.62,15,20,2017-09-29,,370dae5fa1397606d1adab337a12a76e64b4d729ba713ea75a09f94a6f8653df
2018-11-30,local-authority-eng:ROT,BR0015,http://communitymapping.rotherham.gov.uk/Communitymapfindit/findit/,3425476.3,3579802.07,0.21,64,125,2017-09-29,,370dae5fa1397606d1adab337a12a76e64b4d729ba713ea75a09f94a6f8653df
2018-11-30,local-authority-eng:ROT,BR0016,http://communitymapping.rotherham.gov.uk/Communitymapfindit/findit/,3429289.79,3572971.14,0.12,4,5,2017-09-29,,370dae5fa1397606d1adab337a12a76e64b4d729ba713ea75a09f94a6f8653df
2018-11-30,local-authority-eng:ROT,BR0018,http://communitymapping.rotherham.gov.uk/Communitymapfindit/findit/,3427796.11,3570104.87,0.03,1,6,2017-09-29,,370dae5fa1397606d1adab337a12a76e64b4d729ba713ea75a09f94a6f8653df
2018-11-30,local-authority-eng:ROT,BR0019,http://communitymapping.rotherham.gov.uk/Communitymapfindit/findit/,3425449.19,3579810.59,0.08,3,6,2017-09-29,,370dae5fa1397606d1adab337a12a76e64b4d729ba713ea75a09f94a6f8653df
2018-11-30,local-authority-eng:ROT,BR0020,http://communitymapping.rotherham.gov.uk/Communitymapfindit/findit/,3435400.15,3571201.15,0.14,4,8,2017-09-29,,370dae5fa1397606d1adab337a12a76e64b4d729ba713ea75a09f94a6f8653df
2018-11-30,local-authority-eng:ROT,BR0021,http://communitymapping.rotherham.gov.uk/Communitymapfindit/findit/,3428129.74,3569624.77,0.34,12,30,2017-09-29,,370dae5fa1397606d1adab337a12a76e64b4d729ba713ea75a09f94a6f8653df
2018-11-30,local-authority-eng:ROT,BR0022,http://communitymapping.rotherham.gov.uk/Communitymapfindit/findit/,3431414.75,3571092.1,0.07,2,8,2017-09-29,,370dae5fa1397606d1adab337a12a76e64b4d729ba713ea75a09f94a6f8653df
2018-11-30,local-authority-eng:ROT,BR0023,http://communitymapping.rotherham.gov.uk/Communitymapfindit/findit/,3437114.76,3570617.42,0.31,,,2017-09-29,,370dae5fa1397606d1adab337a12a76e64b4d729ba713ea75a09f94a6f8653df
2018-11-30,local-authority-eng:ROT,BR0024,http://communitymapping.rotherham.gov.uk/Communitymapfindit/findit/,3418697.81,3577209.78,0.23,7,27,2017-09-29,,370dae5fa1397606d1adab337a12a76e64b4d729ba713ea75a09f94a6f8653df
2018-11-30,local-authority-eng:ROT,BR0025,http://communitymapping.rotherham.gov.uk/Communitymapfindit/findit/,3431317.3,3568974,0.04,3,8,2017-09-29,,370dae5fa1397606d1adab337a12a76e64b4d729ba713ea75a09f94a6f8653df
