entry-date,organisation,site,latitude,longitude,hectares,minimum-net-dwellings,maximum-net-dwellings,start-date,end-date,resource
,local-authority-eng:NGM,'23,52.946747,-1.173848,0.26,7,7,2017-12-14,,5e023f1fb422b9dcd69360f952f39947c34bf4ef49c4a0126c7cd31d93731f7d
,local-authority-eng:NGM,'35,52.964555,-1.120666,0.14,6,6,2017-12-14,,5e023f1fb422b9dcd69360f952f39947c34bf4ef49c4a0126c7cd31d93731f7d
,local-authority-eng:NGM,'67,53.003674,-1.200369,0.03,5,5,2017-12-14,,5e023f1fb422b9dcd69360f952f39947c34bf4ef49c4a0126c7cd31d93731f7d
,local-authority-eng:NGM,'99,52.983404,-1.173451,4.41,60,115,2017-12-14,,5e023f1fb422b9dcd69360f952f39947c34bf4ef49c4a0126c7cd31d93731f7d
,local-authority-eng:NGM,'124,52.983231,-1.155437,0.53,21,21,2017-12-14,,5e023f1fb422b9dcd69360f952f39947c34bf4ef49c4a0126c7cd31d93731f7d
,local-authority-eng:NGM,'138,52.955649,-1.178334,0.23,30,30,2017-12-14,,5e023f1fb422b9dcd69360f952f39947c34bf4ef49c4a0126c7cd31d93731f7d
,local-authority-eng:NGM,'140,52.956856,-1.171106,0.62,335,335,2017-12-14,,5e023f1fb422b9dcd69360f952f39947c34bf4ef49c4a0126c7cd31d93731f7d
,local-authority-eng:NGM,'141,52.958528,-1.167107,1.2,310,310,2017-12-14,,5e023f1fb422b9dcd69360f952f39947c34bf4ef49c4a0126c7cd31d93731f7d
,local-authority-eng:NGM,'143,52.960556,-1.175236,0.14,8,8,2017-12-14,,5e023f1fb422b9dcd69360f952f39947c34bf4ef49c4a0126c7cd31d93731f7d
,local-authority-eng:NGM,'148,52.968899,-1.181634,4.38,80,120,2017-12-14,,5e023f1fb422b9dcd69360f952f39947c34bf4ef49c4a0126c7cd31d93731f7d
,local-authority-eng:NGM,'150,52.968223,-1.182424,0.55,17,21,2017-12-14,,5e023f1fb422b9dcd69360f952f39947c34bf4ef49c4a0126c7cd31d93731f7d
,local-authority-eng:NGM,'160,52.971547,-1.165086,0.05,5,5,2017-12-14,,5e023f1fb422b9dcd69360f952f39947c34bf4ef49c4a0126c7cd31d93731f7d
,local-authority-eng:NGM,'168,52.977339,-1.168173,0.09,7,7,2017-12-14,,5e023f1fb422b9dcd69360f952f39947c34bf4ef49c4a0126c7cd31d93731f7d
,local-authority-eng:NGM,'169,52.977670,-1.164374,1.01,29,29,2017-12-14,,5e023f1fb422b9dcd69360f952f39947c34bf4ef49c4a0126c7cd31d93731f7d
,local-authority-eng:NGM,'226,52.993240,-1.187111,0.99,34,38,2017-12-14,,5e023f1fb422b9dcd69360f952f39947c34bf4ef49c4a0126c7cd31d93731f7d
,local-authority-eng:NGM,'253,52.992526,-1.161959,2.58,63,87,2017-12-14,,5e023f1fb422b9dcd69360f952f39947c34bf4ef49c4a0126c7cd31d93731f7d
,local-authority-eng:NGM,'254,52.993328,-1.202820,42.65,500,500,2017-12-14,,5e023f1fb422b9dcd69360f952f39947c34bf4ef49c4a0126c7cd31d93731f7d
,local-authority-eng:NGM,'274,52.958100,-1.171900,0.07,21,21,2017-12-14,,5e023f1fb422b9dcd69360f952f39947c34bf4ef49c4a0126c7cd31d93731f7d
,local-authority-eng:NGM,'275,52.944107,-1.178035,0.13,23,23,2017-12-14,,5e023f1fb422b9dcd69360f952f39947c34bf4ef49c4a0126c7cd31d93731f7d
,local-authority-eng:NGM,'279,52.938525,-1.154756,0.31,40,40,2017-12-14,,5e023f1fb422b9dcd69360f952f39947c34bf4ef49c4a0126c7cd31d93731f7d
,local-authority-eng:NGM,'283,52.909039,-1.189974,0.51,6,6,2017-12-14,,5e023f1fb422b9dcd69360f952f39947c34bf4ef49c4a0126c7cd31d93731f7d
,local-authority-eng:NGM,'313,52.970024,-1.140565,0.33,10,10,2017-12-14,,5e023f1fb422b9dcd69360f952f39947c34bf4ef49c4a0126c7cd31d93731f7d
,local-authority-eng:NGM,'326,52.946326,-1.123391,9,276,276,2017-12-14,,5e023f1fb422b9dcd69360f952f39947c34bf4ef49c4a0126c7cd31d93731f7d
,local-authority-eng:NGM,'327,52.957932,-1.150182,0.19,44,44,2017-12-14,,5e023f1fb422b9dcd69360f952f39947c34bf4ef49c4a0126c7cd31d93731f7d
,local-authority-eng:NGM,'333,52.958988,-1.146506,0.24,112,112,2017-12-14,,5e023f1fb422b9dcd69360f952f39947c34bf4ef49c4a0126c7cd31d93731f7d
,local-authority-eng:NGM,'342,52.937203,-1.142807,0.31,24,24,2017-12-14,,5e023f1fb422b9dcd69360f952f39947c34bf4ef49c4a0126c7cd31d93731f7d
,local-authority-eng:NGM,'347,52.945864,-1.140236,0.9400000000000001,350,350,2017-12-14,,5e023f1fb422b9dcd69360f952f39947c34bf4ef49c4a0126c7cd31d93731f7d
,local-authority-eng:NGM,'360,52.954010,-1.167846,0.08,16,16,2017-12-14,,5e023f1fb422b9dcd69360f952f39947c34bf4ef49c4a0126c7cd31d93731f7d
,local-authority-eng:NGM,'379,52.981525,-1.166573,1.3900000000000001,35,35,2017-12-14,,5e023f1fb422b9dcd69360f952f39947c34bf4ef49c4a0126c7cd31d93731f7d
,local-authority-eng:NGM,'506,52.964933,-1.202270,0.9500000000000001,36,36,2017-12-14,,5e023f1fb422b9dcd69360f952f39947c34bf4ef49c4a0126c7cd31d93731f7d
,local-authority-eng:NGM,'507,52.966654,-1.199370,13.8,324,324,2017-12-14,,5e023f1fb422b9dcd69360f952f39947c34bf4ef49c4a0126c7cd31d93731f7d
,local-authority-eng:NGM,'508,52.964025,-1.169983,0.44,15,15,2017-12-14,,5e023f1fb422b9dcd69360f952f39947c34bf4ef49c4a0126c7cd31d93731f7d
,local-authority-eng:NGM,'511,52.956802,-1.132562,4.3500000000000005,8,8,2017-12-14,,5e023f1fb422b9dcd69360f952f39947c34bf4ef49c4a0126c7cd31d93731f7d
,local-authority-eng:NGM,'516,52.943511,-1.130614,8.18,350,420,2017-12-14,,5e023f1fb422b9dcd69360f952f39947c34bf4ef49c4a0126c7cd31d93731f7d
,local-authority-eng:NGM,'518,52.945984,-1.142655,0.14,222,222,2017-12-14,,5e023f1fb422b9dcd69360f952f39947c34bf4ef49c4a0126c7cd31d93731f7d
,local-authority-eng:NGM,'521,52.946244,-1.150583,1.43,62,62,2017-12-14,,5e023f1fb422b9dcd69360f952f39947c34bf4ef49c4a0126c7cd31d93731f7d
,local-authority-eng:NGM,'526,52.947591,-1.147051,0.76,319,319,2017-12-14,,5e023f1fb422b9dcd69360f952f39947c34bf4ef49c4a0126c7cd31d93731f7d
,local-authority-eng:NGM,'528,52.948406,-1.147542,0.07,16,16,2017-12-14,,5e023f1fb422b9dcd69360f952f39947c34bf4ef49c4a0126c7cd31d93731f7d
