entry-date,organisation,site,site-address,site-plan-url,deliverable,ownership,planning-permission-status,planning-permission-type,hazardous-substances,latitude,longitude,hectares,minimum-net-dwellings,maximum-net-dwellings,start-date,end-date,notes,resource
2018-12-10,local-authority-eng:HPL,BR1 - Blakelock Road,"Blakelock Road, Blakelock Rd, Foggy Furze Ward",,yes,owned by a public authority,not permissioned,,,54.675333,-1.231234,0.6,10,15,2017-12-17,,Former colleague buildings.,d60c28d4f0e547dd62b2fda1905ed961ced779781c467ea6a241c0b3eee7ccea
2018-12-10,local-authority-eng:HPL,BR2 - Brenda Road East,"Brenda Road East, Brenda Rd, Seaton Ward",,yes,not owned by a public authority,not permissioned,,,54.657138,-1.206668,4.72,100,140,2017-12-17,,A mix of industrial buildings a hardstanding. Land is included in a minded to grant permission which is still awaiting the s106 to be signed.. http://eforms.hartlepool.gov.uk:7777/portal/servlets/ApplicationSearchServlet,d60c28d4f0e547dd62b2fda1905ed961ced779781c467ea6a241c0b3eee7ccea
2018-12-10,local-authority-eng:HPL,BR3 - Britmag Central,"Britmag Central, Old Cemetery Rd, Headland&Harbour",,yes,not owned by a public authority,permissioned,reserved matters approval,,54.705631,-1.203922,3.6,69,69,2017-12-17,,Former industrial site which was remediated. No building work on site yet.. 6 2 bed. 27 3 bed. 21 4 bed. 15 bungalows.,d60c28d4f0e547dd62b2fda1905ed961ced779781c467ea6a241c0b3eee7ccea
2018-12-10,local-authority-eng:HPL,BR4 - Britmag North,"Britmag North, Old Cemetery Rd, De Bruce Ward",,yes,not owned by a public authority,permissioned,reserved matters approval,,54.710979,-1.220611,21,373,373,2017-12-17,,Former industrial site which was remediated. Persimmon developing site. Circa 80 dwellings completed.. 20 2 bed. 224 3 bed. 129 4 bed.,d60c28d4f0e547dd62b2fda1905ed961ced779781c467ea6a241c0b3eee7ccea
2018-12-10,local-authority-eng:HPL,BR5 - Britmag South,"Britmag South, Old Cemetery Rd, Headland&Harbour",,yes,not owned by a public authority,permissioned,reserved matters approval,,54.704251,-1.200364,1.2,41,41,2017-12-17,,Former industrial site which was remediated.. 5 2 bed. 19 3 bed. 10 4 bed. 7 bungalows.,d60c28d4f0e547dd62b2fda1905ed961ced779781c467ea6a241c0b3eee7ccea
2018-12-10,local-authority-eng:HPL,BR6 - Carr & Hopps,"Carr & Hopps, Hartlane/Jobson St, Victoria ward",,yes,not owned by a public authority,permissioned,other,,54.689592,-1.220912,2.2,89,89,2017-12-17,,HMR scheme - only included in case current works stalled. Site nearing completion.. Cert of Lawful Development for proposed works - bringing old housing back into use,d60c28d4f0e547dd62b2fda1905ed961ced779781c467ea6a241c0b3eee7ccea
2018-12-10,local-authority-eng:HPL,BR7 - Close Farm Cottage,"Close Farm Cottage, Wolviston, Rural West Ward",,yes,not owned by a public authority,permissioned,full planning permission,,54.653795,-1.336851,3.01,3,3,2017-12-17,,Conversion of old farm buildings. Work ongoing.. Conversion of existing outbuildings into 3 dwellings,d60c28d4f0e547dd62b2fda1905ed961ced779781c467ea6a241c0b3eee7ccea
2018-12-10,local-authority-eng:HPL,BR8 - Former Brierton Road Site,"FormerBriertonRoadSite, Brierton Lane, Manor House",,yes,owned by a public authority,not permissioned,,,54.666862,-1.238945,1.39,100,110,2017-12-17,,Previously had permission for 109 houses but application has expired. Recent interest in site.,d60c28d4f0e547dd62b2fda1905ed961ced779781c467ea6a241c0b3eee7ccea
2018-12-10,local-authority-eng:HPL,"BR9 - Former Fairground Site, Seaton Carew","Former Fairground Site, Seaton Carew, Seaton Ward",,yes,owned by a public authority,not permissioned,,,54.657036,-1.184535,0.49,15,30,2017-12-17,,Possibly suitable for mixed use scheme or apartment development however also potentially being considered for other uses,d60c28d4f0e547dd62b2fda1905ed961ced779781c467ea6a241c0b3eee7ccea
2018-12-10,local-authority-eng:HPL,BR10 - Former King Oswy Public House,"Former King Oswy Public House, KingOswy Dr, DeBruce",,yes,not owned by a public authority,permissioned,full planning permission,,54.710806,-1.234304,0.25,8,8,2017-12-17,,Former pub site. Development started but has stalled.. 8 semi detached bungalows,d60c28d4f0e547dd62b2fda1905ed961ced779781c467ea6a241c0b3eee7ccea
2018-12-10,local-authority-eng:HPL,BR11 - Former Mas Agraa Palace,"Former Mas Agraa Palace, Lynn St, Headland&Harbour",,yes,owned by a public authority,not permissioned,,,54.684843,-1.205011,0.45,6,9,2017-12-17,,Previously had permission which has expired.,d60c28d4f0e547dd62b2fda1905ed961ced779781c467ea6a241c0b3eee7ccea
2018-12-10,local-authority-eng:HPL,BR12 - Garden Centre & Amenity Block,"GardenCentre&AmenityBlock, TanfieldRd, Foggy Furze",,yes,owned by a public authority,not permissioned,,,54.668348,-1.221009,0.47,8,12,2017-12-17,,Former garden centre.,d60c28d4f0e547dd62b2fda1905ed961ced779781c467ea6a241c0b3eee7ccea
2018-12-10,local-authority-eng:HPL,BR13 - Hartlepool Hospital,"Hartlepool Hospital, Holdforth Rd, De Bruce Ward",,yes,not owned by a public authority,not permissioned,,,54.703112,-1.225712,3.38,80,100,2017-12-17,,Vacant land at hospital site. Previously had permission but expired.,d60c28d4f0e547dd62b2fda1905ed961ced779781c467ea6a241c0b3eee7ccea
2018-12-10,local-authority-eng:HPL,BR14 - Inspirations Coffee House,"InspirationsCoffeeHouse, Tanfield RD, Foggy Furze",,yes,owned by a public authority,not permissioned,,,54.668282,-1.22194,0.41,6,10,2017-12-17,,Former coffee shop and council offices,d60c28d4f0e547dd62b2fda1905ed961ced779781c467ea6a241c0b3eee7ccea
2018-12-10,local-authority-eng:HPL,BR16 - Marina Slake Terrace_Blocks 28 32 31,"MarinaBlocks28 32 31, SlakeTerraceHeadland&Harbour",,yes,not owned by a public authority,permissioned,full planning permission,,54.689349,-1.198842,0.4,76,76,2017-12-17,,3 apartment blocks on brownfield site at south east corner of Marina. 3 apartment blocks. Block 28 for 20 apartments. Block 31 approx 20 apartments. Block 32 for 36 apartments.,d60c28d4f0e547dd62b2fda1905ed961ced779781c467ea6a241c0b3eee7ccea
2018-12-10,local-authority-eng:HPL,BR17 - North Farm,"North Farm, Elwick, Rural West Ward",,yes,not owned by a public authority,permissioned,full planning permission,,54.685143,-1.292614,0.73,14,14,2017-12-17,,Conversion of old farm buildings - land owner looking to incorporate into wider development with allocation in the Local Plan. Change of Use and new build for 14 dwellings,d60c28d4f0e547dd62b2fda1905ed961ced779781c467ea6a241c0b3eee7ccea
2018-12-10,local-authority-eng:HPL,BR18 - Oxford Road,"Oxford Road, Oxford Rd, Foggy Furze Ward",,yes,not owned by a public authority,not permissioned,,,54.67497,-1.216602,0.74,15,25,2017-12-17,,Site with commercial buildings which owner put forward in SHLAA,d60c28d4f0e547dd62b2fda1905ed961ced779781c467ea6a241c0b3eee7ccea
2018-12-10,local-authority-eng:HPL,BR20 - Seaton Coach Park,Seaton Coach Park,,yes,owned by a public authority,not permissioned,,,54.656502,-1.183972,1.25,30,50,2017-12-17,,Car Park at Seaton Carew. Improvements to car park currently being considered.,d60c28d4f0e547dd62b2fda1905ed961ced779781c467ea6a241c0b3eee7ccea
2018-12-10,local-authority-eng:HPL,BR21 - South of Maritime Avenue,"SouthofMaritimeAv, MaritimeAv, Headland&HabourWard",,yes,not owned by a public authority,permissioned,full planning permission,,54.682807,-1.200181,5.11,400,400,2017-12-17,,Brownfield vacant site to south of Marina.. apartment blocks,d60c28d4f0e547dd62b2fda1905ed961ced779781c467ea6a241c0b3eee7ccea
2018-12-10,local-authority-eng:HPL,BR22 - Surtees Street,"Surtees Street, Headland&Harbour Ward",,yes,owned by a public authority,not permissioned,,,54.684818,-1.203972,0.6,15,20,2017-12-17,,Former Focus Building,d60c28d4f0e547dd62b2fda1905ed961ced779781c467ea6a241c0b3eee7ccea
2018-12-10,local-authority-eng:HPL,BR23 - The Woodcutter Pub,"The Woodcutter Pub, Kingsley Av, Rift House Ward",,yes,not owned by a public authority,permissioned,full planning permission,,54.672092,-1.230365,0.29,14,14,2017-12-17,,14 new dwellings on former pub site. Development has commenced on part of site.. 14 new dwellings on former pub site,d60c28d4f0e547dd62b2fda1905ed961ced779781c467ea6a241c0b3eee7ccea
2018-12-10,local-authority-eng:HPL,BR24 - Trincomalee Wharf,"Trincomalee Wharf, Maritime Av, Headland&Harbour",,yes,not owned by a public authority,not permissioned,,,54.689188,-1.204414,0.64,20,50,2017-12-17,,Waterfront site. If apartments were built could accomodate a greater number than town houses.,d60c28d4f0e547dd62b2fda1905ed961ced779781c467ea6a241c0b3eee7ccea
