entry-date,organisation,site,site-address,site-plan-url,deliverable,ownership,planning-permission-status,planning-permission-type,hazardous-substances,latitude,longitude,hectares,minimum-net-dwellings,maximum-net-dwellings,start-date,end-date,notes,resource
2017-12-31,local-authority-eng:DAC,BLR/001,West Herts College site and Civic Zone Marlowes,https://goo.gl/,yes,owned by a public authority,permissioned,full planning permission,,51.755599,-0.473836,5.7,500,500,2017-12-31,,. Housing led development with mixed use replacement college and new Public Sector Quarter,8afca3f4ae34571ef8d863e117980d9b3c6d034f125d0b13c32b24fff8c98f9f
2017-12-31,local-authority-eng:DAC,BLR/002,Hemel Hempstead Hospital site Hillfield Road,https://goo.gl/,yes,owned by a public authority,not permissioned,,,51.750736,-0.467756,11.71,400,400,2017-12-31,,Previous permission expired. Housing led development with mixed use replacement hospital new 2 form entry primary school,8afca3f4ae34571ef8d863e117980d9b3c6d034f125d0b13c32b24fff8c98f9f
2017-12-31,local-authority-eng:DAC,BLR/003,Paradise/Wood Lane Hemel Hempstead,https://goo.gl/,yes,mixed ownership,not permissioned,,,51.748891,-0.468341,3,75,75,2017-12-31,,. Housing led  development with mixed used B1  business,8afca3f4ae34571ef8d863e117980d9b3c6d034f125d0b13c32b24fff8c98f9f
2017-12-31,local-authority-eng:DAC,BLR/004,Hemel Hempstead Station Gateway Station Road,https://goo.gl/,yes,mixed ownership,not permissioned,,,51.742411,-0.488751,4.32,140,140,2017-12-31,,. Housing led  development with mixed used transport interchange multi-story car park,8afca3f4ae34571ef8d863e117980d9b3c6d034f125d0b13c32b24fff8c98f9f
2017-12-31,local-authority-eng:DAC,BLR/005,Gossoms End / Billet Lane Berkhamsted,https://goo.gl/,yes,not owned by a public authority,not permissioned,,,51.765696,-0.579269,0.63,30,30,2017-12-31,,. Housing led  development with mixed used food store,8afca3f4ae34571ef8d863e117980d9b3c6d034f125d0b13c32b24fff8c98f9f
2017-12-31,local-authority-eng:DAC,BLR/006,Berkhamsted Civic Centre and land to rear of High Street Berkhamsted,https://goo.gl/,yes,owned by a public authority,not permissioned,,,51.759486,-0.564729,0.4,23,23,2017-12-31,,. Housing led development with mixed use replacement Civic Centre,8afca3f4ae34571ef8d863e117980d9b3c6d034f125d0b13c32b24fff8c98f9f
2017-12-31,local-authority-eng:DAC,BLR/007,Market Square Hemel Hempstead,https://goo.gl/,yes,owned by a public authority,not permissioned,,,51.752605,-0.473184,0.5,5,5,2017-12-31,,. Housing led development with mixed use for leisure food and offices,8afca3f4ae34571ef8d863e117980d9b3c6d034f125d0b13c32b24fff8c98f9f
2017-12-31,local-authority-eng:DAC,BLR/008,Land rear of 186-202 Belswains Lane,https://goo.gl/,yes,not owned by a public authority,not permissioned,,,51.732032,-0.456081,0.32,10,10,2017-12-31,,. Housing led development,8afca3f4ae34571ef8d863e117980d9b3c6d034f125d0b13c32b24fff8c98f9f
2017-12-31,local-authority-eng:DAC,BLR/009,National Grid land 339-353 London Road Hemel Hempstead,https://goo.gl/,yes,not owned by a public authority,not permissioned,,,51.740916,-0.480212,4.32,350,350,2017-12-31,,Awaiting decision. Housing led development,8afca3f4ae34571ef8d863e117980d9b3c6d034f125d0b13c32b24fff8c98f9f
2017-12-31,local-authority-eng:DAC,BLR/010,Ebberns Road Hemel Hempstead,https://goo.gl/,yes,not owned by a public authority,permissioned,full planning permission,,51.738492,-0.465289,1,30,30,2017-12-31,,. Housing led development,8afca3f4ae34571ef8d863e117980d9b3c6d034f125d0b13c32b24fff8c98f9f
