entry-date,organisation,site,site-address,site-plan-url,latitude,longitude,hectares,minimum-net-dwellings,maximum-net-dwellings,start-date,end-date,resource
2019-12-19,local-authority-eng:FAR,37,"Sawmills Industrial Park, Wickham Road, Fareham",http://www.fareham.gov.uk/downloads/BLR_Plans/SitePlan-37.jpg,50.883688,-1.180587,2.2,,,2017-12-01,,aeb59f5940f30757a486a155a8ba7f03bd8d3ca4bdea45c2f0c06a38d84f5306
2019-12-19,local-authority-eng:FAR,86,"1-2 The Avenue, Fareham",http://www.fareham.gov.uk/downloads/BLR_Plans/SitePlan-86.jpg,50.852986,-1.193378,0.18,9,20,2019-12-01,,aeb59f5940f30757a486a155a8ba7f03bd8d3ca4bdea45c2f0c06a38d84f5306
2019-12-19,local-authority-eng:FAR,87,"280-282 (UTP) West Street, Fareham",http://www.fareham.gov.uk/downloads/BLR_Plans/SitePlan-87.jpg,50.851958,-1.189876,0.17,34,34,2017-12-01,,aeb59f5940f30757a486a155a8ba7f03bd8d3ca4bdea45c2f0c06a38d84f5306
2019-12-19,local-authority-eng:FAR,158,"Norgar House, 10 East Street, Fareham",http://www.fareham.gov.uk/downloads/BLR_Plans/SitePlan-158.jpg,50.851858,-1.173524,0.08,,,2017-12-01,,aeb59f5940f30757a486a155a8ba7f03bd8d3ca4bdea45c2f0c06a38d84f5306
2019-12-19,local-authority-eng:FAR,198,"Civic Quarter, Fareham",http://www.fareham.gov.uk/downloads/BLR_Plans/SitePlan-198.jpg,50.854319,-1.176862,3.35,100,100,2019-12-01,,aeb59f5940f30757a486a155a8ba7f03bd8d3ca4bdea45c2f0c06a38d84f5306
2019-12-19,local-authority-eng:FAR,203,"3-33 West Street, Portchester",http://www.fareham.gov.uk/downloads/BLR_Plans/SitePlan-203.jpg,50.846588,-1.124891,0.25,26,26,2019-12-01,,aeb59f5940f30757a486a155a8ba7f03bd8d3ca4bdea45c2f0c06a38d84f5306
2019-12-19,local-authority-eng:FAR,211,"Fareham Station East, Fareham",http://www.fareham.gov.uk/downloads/BLR_Plans/SitePlan-211.jpg,50.853452,-1.191472,1.58,120,120,2017-12-01,,aeb59f5940f30757a486a155a8ba7f03bd8d3ca4bdea45c2f0c06a38d84f5306
2019-12-19,local-authority-eng:FAR,212,"Fareham Station West, Fareham",http://www.fareham.gov.uk/downloads/BLR_Plans/SitePlan-212.jpg,50.853735,-1.193139,1.05,94,94,2017-12-01,,aeb59f5940f30757a486a155a8ba7f03bd8d3ca4bdea45c2f0c06a38d84f5306
2019-12-19,local-authority-eng:FAR,1058,"Wynton Way, Fareham",http://www.fareham.gov.uk/downloads/BLR_Plans/SitePlan-1058.jpg,50.862323,-1.215644,0.43,13,13,2017-12-01,,aeb59f5940f30757a486a155a8ba7f03bd8d3ca4bdea45c2f0c06a38d84f5306
2019-12-19,local-authority-eng:FAR,1076,"335-357 Gosport Road, Fareham",http://www.fareham.gov.uk/downloads/BLR_Plans/SitePlan-1076.jpg,50.838329,-1.180995,0.2,8,8,2017-12-01,,aeb59f5940f30757a486a155a8ba7f03bd8d3ca4bdea45c2f0c06a38d84f5306
2019-12-19,local-authority-eng:FAR,1203,"Swanwick Marina, Bridge Road",http://www.fareham.gov.uk/downloads/BLR_Plans/SitePlan-1203.jpg,50.882614,-1.299308,4.66,50,50,2017-12-01,,aeb59f5940f30757a486a155a8ba7f03bd8d3ca4bdea45c2f0c06a38d84f5306
2019-12-19,local-authority-eng:FAR,1325,"Crofton Conservatories, Fareham",http://www.fareham.gov.uk/downloads/BLR_Plans/SitePlan-1325.jpg,50.852425,-1.188618,0.24,49,49,2017-12-01,,aeb59f5940f30757a486a155a8ba7f03bd8d3ca4bdea45c2f0c06a38d84f5306
2019-12-19,local-authority-eng:FAR,1425,"Market Quay, Fareham",http://www.fareham.gov.uk/downloads/BLR_Plans/SitePlan-1425.jpg,50.851458,-1.177444,1.48,100,100,2017-12-01,,aeb59f5940f30757a486a155a8ba7f03bd8d3ca4bdea45c2f0c06a38d84f5306
2019-12-19,local-authority-eng:FAR,2826,"Lysses Car Park, Fareham",http://www.fareham.gov.uk/downloads/BLR_Plans/SitePlan-2826.jpg,50.854326,-1.172197,0.42,0,0,2018-01-08,,aeb59f5940f30757a486a155a8ba7f03bd8d3ca4bdea45c2f0c06a38d84f5306
2019-12-19,local-authority-eng:FAR,2851,"Genesis Centre, Locks Heath",http://www.fareham.gov.uk/downloads/BLR_Plans/SitePlan-2851.jpg,50.862967,-1.272678,0.27,13,13,2017-12-01,,aeb59f5940f30757a486a155a8ba7f03bd8d3ca4bdea45c2f0c06a38d84f5306
2019-12-19,local-authority-eng:FAR,2956,"Delme Court, Fareham",http://www.fareham.gov.uk/downloads/BLR_Plans/SitePlan-2956.jpg,50.85236,-1.189423,0.11,11,11,2017-12-01,,aeb59f5940f30757a486a155a8ba7f03bd8d3ca4bdea45c2f0c06a38d84f5306
2019-12-19,local-authority-eng:FAR,2969,"100 Wickham Road, Fareham",http://www.fareham.gov.uk/downloads/BLR_Plans/SitePlan-2969.jpg,50.863718,-1.179777,0.6,13,13,2017-12-01,,aeb59f5940f30757a486a155a8ba7f03bd8d3ca4bdea45c2f0c06a38d84f5306
2019-12-19,local-authority-eng:FAR,3063,"Trinity Street Car Park, Fareham",http://www.fareham.gov.uk/downloads/BLR_Plans/SitePlan-3063.jpg,50.853855,-1.183123,0.17,12,12,2017-12-01,,aeb59f5940f30757a486a155a8ba7f03bd8d3ca4bdea45c2f0c06a38d84f5306
2019-12-19,local-authority-eng:FAR,3070,"Magistrates Court, Fareham",http://www.fareham.gov.uk/downloads/BLR_Plans/SitePlan-3070.jpg,50.853384,-1.183124,0.22,45,45,2017-12-01,,aeb59f5940f30757a486a155a8ba7f03bd8d3ca4bdea45c2f0c06a38d84f5306
2019-12-19,local-authority-eng:FAR,3088,"Warsash Maritime Academy, Warsash",http://www.fareham.gov.uk/downloads/BLR_Plans/SitePlan-3088.jpg,50.84543,-1.302721,2.46,100,100,2017-12-01,,aeb59f5940f30757a486a155a8ba7f03bd8d3ca4bdea45c2f0c06a38d84f5306
2019-12-19,local-authority-eng:FAR,3116,"Cherry Tree Industrial Park, Burridge",http://www.fareham.gov.uk/downloads/BLR_Plans/SitePlan-3116.jpg,50.893823,-1.261813,0.92,15,15,2019-12-01,,aeb59f5940f30757a486a155a8ba7f03bd8d3ca4bdea45c2f0c06a38d84f5306
2019-12-19,local-authority-eng:FAR,3120,"The Grange, Oakcroft Lane, Stubbington",http://www.fareham.gov.uk/downloads/BLR_Plans/SitePlan-3120.jpg,50.835902,-1.219356,0.72,9,9,2019-12-01,,aeb59f5940f30757a486a155a8ba7f03bd8d3ca4bdea45c2f0c06a38d84f5306
2019-12-19,local-authority-eng:FAR,3142,"1 Station Industrial Park, Duncan Road, Park Gate",http://www.fareham.gov.uk/downloads/BLR_Plans/SitePlan-3142.jpg,50.875288,-1.266528,0.09,15,15,2017-12-01,,aeb59f5940f30757a486a155a8ba7f03bd8d3ca4bdea45c2f0c06a38d84f5306
2019-12-19,local-authority-eng:FAR,3144,"132 Highlands Road, Fareham",http://www.fareham.gov.uk/downloads/BLR_Plans/SitePlan-3144.jpg,50.858711,-1.212117,0.15,5,5,2017-12-01,,aeb59f5940f30757a486a155a8ba7f03bd8d3ca4bdea45c2f0c06a38d84f5306
2019-12-19,local-authority-eng:FAR,3145,"189-199 West Street, Fareham",http://www.fareham.gov.uk/downloads/BLR_Plans/SitePlan-3145.jpg,50.852947,-1.185406,0.17,8,8,2017-12-01,,aeb59f5940f30757a486a155a8ba7f03bd8d3ca4bdea45c2f0c06a38d84f5306
2019-12-19,local-authority-eng:FAR,3146,"Former Wavemar Electronics Building, Fareham",http://www.fareham.gov.uk/downloads/BLR_Plans/SitePlan-3146.jpg,50.87277,-1.268668,0.12,9,9,2017-12-01,,aeb59f5940f30757a486a155a8ba7f03bd8d3ca4bdea45c2f0c06a38d84f5306
2019-12-19,local-authority-eng:FAR,3149,"Former Scout Hut, Coldeast Way, Sarisbury Green",http://www.fareham.gov.uk/downloads/BLR_Plans/SitePlan-3149.jpg,50.860466,-1.209422,0.15,7,7,2017-12-01,,aeb59f5940f30757a486a155a8ba7f03bd8d3ca4bdea45c2f0c06a38d84f5306
2019-12-19,local-authority-eng:FAR,3204,"20 Botley Road, Park Gate",http://www.fareham.gov.uk/downloads/BLR_Plans/SitePlan-3204.jpg,50.869184,-1.28044,0.09,6,6,2019-12-01,,aeb59f5940f30757a486a155a8ba7f03bd8d3ca4bdea45c2f0c06a38d84f5306
2019-12-19,local-authority-eng:FAR,3206,22-27a Stubbington Green,http://www.fareham.gov.uk/downloads/BLR_Plans/SitePlan-3206.jpg,50.868817,-1.288645,0.09,9,9,2019-12-01,,aeb59f5940f30757a486a155a8ba7f03bd8d3ca4bdea45c2f0c06a38d84f5306
2019-12-19,local-authority-eng:FAR,3209,"116 Bridge Road, Sarisbury Green",http://www.fareham.gov.uk/downloads/BLR_Plans/SitePlan-3209.jpg,50.847321,-1.182268,0.09,5,5,2019-12-01,,aeb59f5940f30757a486a155a8ba7f03bd8d3ca4bdea45c2f0c06a38d84f5306
