entry-date,organisation,site,latitude,longitude,hectares,start-date,end-date,resource
2018-12-17,http://opendatacommunities.org/id/london-borough-council/greenwich,RBG-01,"178738, 178601","543575, 543397",1.82,2017-12-22,,522aab8864dc6cc89047515f3028d44784dc5247288b53b317cd04741912894a
2018-12-17,http://opendatacommunities.org/id/london-borough-council/greenwich,RBG-02,178671,545095,0.09,2017-12-22,,522aab8864dc6cc89047515f3028d44784dc5247288b53b317cd04741912894a
2018-12-17,http://opendatacommunities.org/id/london-borough-council/greenwich,RBG-03,178181,539598,2.20,2017-12-22,,522aab8864dc6cc89047515f3028d44784dc5247288b53b317cd04741912894a
2017-12-22,http://opendatacommunities.org/id/london-borough-council/greenwich,RBG-05,175438,540685,5.04,2017-12-22,,522aab8864dc6cc89047515f3028d44784dc5247288b53b317cd04741912894a
2018-12-17,http://opendatacommunities.org/id/london-borough-council/greenwich,RBG-06,177026,540786,0.07,2017-12-22,,522aab8864dc6cc89047515f3028d44784dc5247288b53b317cd04741912894a
2018-12-17,http://opendatacommunities.org/id/london-borough-council/greenwich,RBG-07,177131,537735,0.03,2017-12-22,,522aab8864dc6cc89047515f3028d44784dc5247288b53b317cd04741912894a
2018-12-17,http://opendatacommunities.org/id/london-borough-council/greenwich,RBG-08,178712,539402,3.60,2017-12-22,,522aab8864dc6cc89047515f3028d44784dc5247288b53b317cd04741912894a
2018-12-17,http://opendatacommunities.org/id/london-borough-council/greenwich,RBG-09,177505,537790,0.13,2017-12-22,,522aab8864dc6cc89047515f3028d44784dc5247288b53b317cd04741912894a
2018-12-17,http://opendatacommunities.org/id/london-borough-council/greenwich,RBG-10,179240,543051,0.76,2017-12-22,,522aab8864dc6cc89047515f3028d44784dc5247288b53b317cd04741912894a
2018-12-17,http://opendatacommunities.org/id/london-borough-council/greenwich,RBG-11,178974,540080,8.01,2017-12-22,,522aab8864dc6cc89047515f3028d44784dc5247288b53b317cd04741912894a
2018-12-17,http://opendatacommunities.org/id/london-borough-council/greenwich,RBG-12,179234,542828,0.13,2017-12-22,,522aab8864dc6cc89047515f3028d44784dc5247288b53b317cd04741912894a
2018-12-17,http://opendatacommunities.org/id/london-borough-council/greenwich,RBG-13,178236,540200,0.10,2017-12-22,,522aab8864dc6cc89047515f3028d44784dc5247288b53b317cd04741912894a
