entry-date,organisation,site,site-address,site-plan-url,latitude,longitude,hectares,minimum-net-dwellings,maximum-net-dwellings,start-date,end-date,resource
2018-12-15,development-corporation:Q20648596,OPDC/BLR/11,2 Victoria Terrace,https://data.london.gov.uk/,51.524965,-0.256048,0,,,2017-12-15,,f1e218c96f99e378fdbaed9a426c6b44d0e7d3b5fec63e201625047643c6da74
2018-12-15,development-corporation:Q20648596,OPDC/BLR/12,Oaklands North,https://data.london.gov.uk/,51.527815,-0.248928,0.7,,,2017-12-15,,f1e218c96f99e378fdbaed9a426c6b44d0e7d3b5fec63e201625047643c6da74
2018-12-15,development-corporation:Q20648596,OPDC/BLR/13,"Oaklands, Old Oak Common Lane, London, NW10 6DU",https://data.london.gov.uk/,51.527171,-0.249166,1,,,2017-12-15,,f1e218c96f99e378fdbaed9a426c6b44d0e7d3b5fec63e201625047643c6da74
2018-12-15,development-corporation:Q20648596,OPDC/BLR/14,Old Oak Common Lane sites (North),https://data.london.gov.uk/,51.52655,-0.25077,0.6,,,2017-12-15,,f1e218c96f99e378fdbaed9a426c6b44d0e7d3b5fec63e201625047643c6da74
2018-12-15,development-corporation:Q20648596,OPDC/BLR/15,Old Oak Common Station and surroundings,https://data.london.gov.uk/,51.52632,-0.24598,12.3,,,2017-12-15,,f1e218c96f99e378fdbaed9a426c6b44d0e7d3b5fec63e201625047643c6da74
2018-12-15,development-corporation:Q20648596,OPDC/BLR/16,Big Yellow Storage,https://data.london.gov.uk/,51.5249,-0.233539,0.2,,,2017-12-15,,f1e218c96f99e378fdbaed9a426c6b44d0e7d3b5fec63e201625047643c6da74
2018-12-15,development-corporation:Q20648596,OPDC/BLR/17,Mitre Industrial Estate,https://data.london.gov.uk/,51.5245,-0.230991,0.9,,,2017-12-15,,f1e218c96f99e378fdbaed9a426c6b44d0e7d3b5fec63e201625047643c6da74
2018-12-15,development-corporation:Q20648596,OPDC/BLR/18,Tea Crate,https://data.london.gov.uk/,51.52371,-0.231601,0.4,,,2017-12-15,,f1e218c96f99e378fdbaed9a426c6b44d0e7d3b5fec63e201625047643c6da74
2018-12-15,development-corporation:Q20648596,OPDC/BLR/19,Acton Wells,https://data.london.gov.uk/,51.52456,-0.255338,3.5,,,2017-12-15,,f1e218c96f99e378fdbaed9a426c6b44d0e7d3b5fec63e201625047643c6da74
2018-12-15,development-corporation:Q20648596,OPDC/BLR/20,Boden House,https://data.london.gov.uk/,51.52378,-0.25665,0.7,,,2017-12-15,,f1e218c96f99e378fdbaed9a426c6b44d0e7d3b5fec63e201625047643c6da74
2018-12-15,development-corporation:Q20648596,OPDC/BLR/21,Midland Gate,https://data.london.gov.uk/,51.525368,-0.253385,0.2,,,2017-12-15,,f1e218c96f99e378fdbaed9a426c6b44d0e7d3b5fec63e201625047643c6da74
2018-12-15,development-corporation:Q20648596,OPDC/BLR/22,"Holbrook House, Victoria Road Acton W3 6UW",https://data.london.gov.uk/,51.522915,-0.258666,0.1,,,2017-12-15,,f1e218c96f99e378fdbaed9a426c6b44d0e7d3b5fec63e201625047643c6da74
2018-12-15,development-corporation:Q20648596,OPDC/BLR/23,"Perfume Factory North, 140 Wales Farm Road , Acton W3 6UG",https://data.london.gov.uk/,51.52227,-0.257501,0.5,,,2017-12-15,,f1e218c96f99e378fdbaed9a426c6b44d0e7d3b5fec63e201625047643c6da74
2018-12-15,development-corporation:Q20648596,OPDC/BLR/24,Victoria Estate,https://data.london.gov.uk/,51.520648,-0.257258,1.7,,,2017-12-15,,f1e218c96f99e378fdbaed9a426c6b44d0e7d3b5fec63e201625047643c6da74
2018-12-15,development-corporation:Q20648596,OPDC/BLR/25,"6 Portal West, North Acton W3 6RU",https://data.london.gov.uk/,51.522109,-0.262053,0.6,,,2017-12-15,,f1e218c96f99e378fdbaed9a426c6b44d0e7d3b5fec63e201625047643c6da74
2018-12-15,development-corporation:Q20648596,OPDC/BLR/26,Carphone Warehouse 1 Portal Way Acton W3 6RT,https://data.london.gov.uk/,51.521577,-0.260823,1.1,,,2017-12-15,,f1e218c96f99e378fdbaed9a426c6b44d0e7d3b5fec63e201625047643c6da74
2018-12-15,development-corporation:Q20648596,OPDC/BLR/27,"The Portal,The Portal Land At Wales Farm Road & Portal Way. Acton W3 6EJ",https://data.london.gov.uk/,51.522012,-0.259372,0.1,,,2017-12-15,,f1e218c96f99e378fdbaed9a426c6b44d0e7d3b5fec63e201625047643c6da74
2018-12-15,development-corporation:Q20648596,OPDC/BLR/28,"Perfume Factory South, 140 Wales Farm Road, Acton W3 6UG",https://data.london.gov.uk/,51.521764,-0.258008,0.5,,,2017-12-15,,f1e218c96f99e378fdbaed9a426c6b44d0e7d3b5fec63e201625047643c6da74
2018-12-15,development-corporation:Q20648596,OPDC/BLR/29,Algerian Embassy,https://data.london.gov.uk/,51.52168,-0.262619,0.4,,,2017-12-15,,f1e218c96f99e378fdbaed9a426c6b44d0e7d3b5fec63e201625047643c6da74
2018-12-15,development-corporation:Q20648596,OPDC/BLR/30,"2 Portal Way, Acton W3 6RT",https://data.london.gov.uk/,51.52073,-0.261495,0.2,,,2017-12-15,,f1e218c96f99e378fdbaed9a426c6b44d0e7d3b5fec63e201625047643c6da74
2018-12-15,development-corporation:Q20648596,OPDC/BLR/31,3 Portal Way,https://data.london.gov.uk/,51.520037,-0.262254,0.2,,,2017-12-15,,f1e218c96f99e378fdbaed9a426c6b44d0e7d3b5fec63e201625047643c6da74
2018-12-15,development-corporation:Q20648596,OPDC/BLR/32,Big Yellow Storage (Wales Farm Road),https://data.london.gov.uk/,51.51957,-0.26154,0.5,,,2017-12-15,,f1e218c96f99e378fdbaed9a426c6b44d0e7d3b5fec63e201625047643c6da74
2018-12-15,development-corporation:Q20648596,OPDC/BLR/33,Westway Estate,https://data.london.gov.uk/,51.520129,-0.253067,3.7,,,2017-12-15,,f1e218c96f99e378fdbaed9a426c6b44d0e7d3b5fec63e201625047643c6da74
2018-12-15,development-corporation:Q20648596,OPDC/BLR/34,Old Oak Common Lane sites,https://data.london.gov.uk/,51.521258,-0.251536,0.6,,,2017-12-15,,f1e218c96f99e378fdbaed9a426c6b44d0e7d3b5fec63e201625047643c6da74
2018-12-15,development-corporation:Q20648596,OPDC/BLR/35,"ASDA, Park Royal",https://data.london.gov.uk/,51.52842,-0.269333,4,,,2017-12-15,,f1e218c96f99e378fdbaed9a426c6b44d0e7d3b5fec63e201625047643c6da74
2018-12-15,development-corporation:Q20648596,OPDC/BLR/36,247 Acton Lane,https://data.london.gov.uk/,51.534934,-0.258556,0.3,,,2017-12-15,,f1e218c96f99e378fdbaed9a426c6b44d0e7d3b5fec63e201625047643c6da74
2018-12-15,development-corporation:Q20648596,OPDC/BLR/37,First Central and surrounds,https://data.london.gov.uk/,51.530042,-0.282546,2.7,,,2017-12-15,,f1e218c96f99e378fdbaed9a426c6b44d0e7d3b5fec63e201625047643c6da74
2018-12-15,development-corporation:Q20648596,OPDC/BLR/38,"First Central, Lakeside Drive",https://data.london.gov.uk/,51.530042,-0.282546,2.4,,,2018-12-15,,f1e218c96f99e378fdbaed9a426c6b44d0e7d3b5fec63e201625047643c6da74
2018-12-15,development-corporation:Q20648596,OPDC/BLR/39,Triangle business centre,https://data.london.gov.uk/,51.52918,-0.24226,1,,,2018-12-15,,f1e218c96f99e378fdbaed9a426c6b44d0e7d3b5fec63e201625047643c6da74
2018-12-15,development-corporation:Q20648596,OPDC/BLR/40,Goodall Street Industrial estate and site to the west,https://data.london.gov.uk/,51.531848,-0.248024,0.3,,,2018-12-15,,f1e218c96f99e378fdbaed9a426c6b44d0e7d3b5fec63e201625047643c6da74
2018-12-15,development-corporation:Q20648596,OPDC/BLR/41,Ursula Lapp Estate,https://data.london.gov.uk/,51.53136,-0.24666,0.8,,,2018-12-15,,f1e218c96f99e378fdbaed9a426c6b44d0e7d3b5fec63e201625047643c6da74
