entry-date,organisation,site,site-address,site-plan-url,deliverable,ownership,planning-permission-status,planning-permission-type,hazardous-substances,latitude,longitude,hectares,minimum-net-dwellings,maximum-net-dwellings,start-date,end-date,notes,resource
2019-08-21,local-authority-eng:BAI,BAS0001,"Wickford Car Park, rear of High Street and Ladygate Centre",https://www.basildon.gov.uk/media/8535/BLR/pdf/BLR.pdf,yes,owned by a public authority,not permissioned,,,51.612672,0.522207,0.78,19,19,2017-07-18,,Deliverable within 4 years. 18/07/17. 24/08/18. 21/08/19.,ca07622792737e34d0e8065a71ff36cb9113731547532e850841db5c7bc3f925
2019-08-06,local-authority-eng:BAI,BAS0002,"Car park 14, Laindon Link, South West of Roundacre, SS15 5UN",https://www.basildon.gov.uk/media/8536/BLR/pdf/BLR.pdf,yes,not owned by a public authority,not permissioned,,,51.568506,0.450125,1.34,28,37,2017-07-19,,Deliverable within 4 years. 19/07/17. 24/08/18. 06/08/19.,ca07622792737e34d0e8065a71ff36cb9113731547532e850841db5c7bc3f925
2019-08-06,local-authority-eng:BAI,BAS0003,Land north of Dry Street (Area of Special Reserve ? Saved Policy BAS S3),https://www.basildon.gov.uk/media/8537/BLR/pdf/BLR.pdf,yes,not owned by a public authority,permissioned,reserved matters approval,,51.555185,0.446296,3.52,67,67,2017-07-19,,"Permission already granted for a mixed scheme including housing which this site forms only a part of. Site area from HELAA reduced to Brownfield land only. Work commenced. 67 properties left to be built. Deliverable within 3 years. Only to be removed once completed. 19/07/17. 24/08/18. 06/08/19.. ""Reserved Matters application for Phase 1 of Nethermayne to deliver 181 new homes with associated landscaping, car parking, site streets and infrastructure together with improvements to the public highway along the length of Dry Street between the access to the site and the junction with the A176 - pursuant to Outline Planning Permission 12/01080/OUT."". https://planning.basildon.gov.uk/online-applications/search.do?action=simple&searchType=Application",ca07622792737e34d0e8065a71ff36cb9113731547532e850841db5c7bc3f925
2019-08-06,local-authority-eng:BAI,BAS0004,Thurrock and Basildon College Nethermayne Campus,https://www.basildon.gov.uk/media/8538/BLR/pdf/BLR.pdf,yes,not owned by a public authority,permissioned,reserved matters approval,,51.561401,0.449646,3.49,150,150,2017-07-19,,"Permission for housing granted for which this site forms only a part of. Site area from HELAA reduced to Brownfield land only. Works have not commenced. Only to be removed once expired or completed. Permission expires 13/07/20. Deliverable within 5 years. 19/07/17. 24/08/18. 06/08/19.. ""Reserved Matters application for Phase 2 of Nethermayne to deliver 192 homes with 622 sqm of local retail space (Use Classes A1, A2, A3, A4 and A5), associated landscaping, car parking and open space, pursuant to Outline Planning Permission 12/01080/OUT."". https://planning.basildon.gov.uk/online-applications/search.do?action=simple&searchType=Application",ca07622792737e34d0e8065a71ff36cb9113731547532e850841db5c7bc3f925
2019-08-21,local-authority-eng:BAI,BAS0005,"Community Hall off Witchards and Open Space rear of 26-45 Gun Hill Place and rear of 41-58 Wickham Place, Kingswood",https://www.basildon.gov.uk/media/8539/BLR/pdf/BLR.pdf,yes,owned by a public authority,not permissioned,,,51.564195,0.465392,0.45,13,20,2017-07-19,,Site area from HELAA reduced to Brownfield land only. Deliverable within 4 years. 19/07/17. 24/08/18. 21/08/19.,ca07622792737e34d0e8065a71ff36cb9113731547532e850841db5c7bc3f925
2019-08-06,local-authority-eng:BAI,BAS0006,"Basildon Integrated Support Service (Lincewood County Infants School Annexe) High Road, Langdon Hills",https://www.basildon.gov.uk/media/8540/BLR/pdf/BLR.pdf,yes,owned by a public authority,not permissioned,,,51.561971,0.422651,0.36,5,19,2017-07-19,,Deliverable within 3 years. 19/07/17. 24/08/18. 06/08/19.,ca07622792737e34d0e8065a71ff36cb9113731547532e850841db5c7bc3f925
2019-08-06,local-authority-eng:BAI,BAS0007,"Former Fryerns School and Social Services Offices, Broadmayne, Craylands, Basildon",https://www.basildon.gov.uk/media/8541/BLR/pdf/BLR.pdf,yes,owned by a public authority,not permissioned,,,51.576211,0.486092,2.45,52,82,2017-07-19,,Site area from HELAA reduced to Brownfield land only. Deliverable within 5 years. 20/07/17. 24/08/18. 06/08/19.,ca07622792737e34d0e8065a71ff36cb9113731547532e850841db5c7bc3f925
2019-08-06,local-authority-eng:BAI,BAS0008,"1-31 Runwell Road, Wickford",https://www.basildon.gov.uk/media/8542/BLR/pdf/BLR.pdf,yes,not owned by a public authority,permissioned,full planning permission,,51.615382,0.523755,0.31,84,84,2017-07-19,,"Site area amended to match pp. Permission for housing granted and works commenced. Only to be removed once completed. Deliverable within 3 years. 20/07/17. 24/08/18. 06/08/19.. ""Demolition of existing buildings and erection of 5 storey building containing 84 apartments with commercial units at ground floor level, vehicular access and multi storey car parking to rear."". https://planning.basildon.gov.uk/online-applications/search.do?action=simple&searchType=Application",ca07622792737e34d0e8065a71ff36cb9113731547532e850841db5c7bc3f925
2019-08-06,local-authority-eng:BAI,BAS0010,"Dipple Medical Centre and land east of Medical Centre, rear of 2-22 Gifford Green",https://www.basildon.gov.uk/media/8544/BLR/pdf/BLR.pdf,yes,not owned by a public authority,not permissioned,,,51.567642,0.505467,0.36,5,19,2017-07-20,,Site area from HELAA reduced to Brownfield land only. Deliverable within 3 years. 20/07/17. 24/08/18. 06/08/19.,ca07622792737e34d0e8065a71ff36cb9113731547532e850841db5c7bc3f925
2019-08-06,local-authority-eng:BAI,BAS0011,"The Wickford Education Centre, Alderney Gardens, Wickford",https://www.basildon.gov.uk/media/8545/BLR/pdf/BLR.pdf,yes,owned by a public authority,not permissioned,,,51.620044,0.518163,0.84,16,23,2017-07-21,,Site area from HELAA reduced to Brownfield land only. Deliverable within 4 years. 21/07/17. 24/08/18. 06/08/19,ca07622792737e34d0e8065a71ff36cb9113731547532e850841db5c7bc3f925
