entry-date,organisation,site,latitude,longitude,hectares,start-date,end-date,resource
,http://opendatacommunities.org/id/district-council/gosport,BR2,-1.180108,50.826655,0.2,2017-12-15,,f1b82172307f6598bc4eb1850dd0659c8a3e9e79d340273fe4795269b294ce23
,http://opendatacommunities.org/id/district-council/gosport,BR3,-1.179621,50.831896,0.2,2017-12-15,,f1b82172307f6598bc4eb1850dd0659c8a3e9e79d340273fe4795269b294ce23
,http://opendatacommunities.org/id/district-council/gosport,BR8,-1.15264,50.808123,0.19,2017-12-15,,f1b82172307f6598bc4eb1850dd0659c8a3e9e79d340273fe4795269b294ce23
,http://opendatacommunities.org/id/district-council/gosport,BR9,-1.152689,50.80813,0.11,2017-12-15,,f1b82172307f6598bc4eb1850dd0659c8a3e9e79d340273fe4795269b294ce23
,http://opendatacommunities.org/id/district-council/gosport,BR11,-1.19827,50.79745,0.16,2017-12-15,,f1b82172307f6598bc4eb1850dd0659c8a3e9e79d340273fe4795269b294ce23
,http://opendatacommunities.org/id/district-council/gosport,BR14,-1.127447,50.806537,9.858,2017-12-15,,f1b82172307f6598bc4eb1850dd0659c8a3e9e79d340273fe4795269b294ce23
,http://opendatacommunities.org/id/district-council/gosport,BR16,-1.122158,50.797362,0.16,2017-12-15,,f1b82172307f6598bc4eb1850dd0659c8a3e9e79d340273fe4795269b294ce23
,http://opendatacommunities.org/id/district-council/gosport,BR17,-1.14094,50.773941,1.2,2017-12-15,,f1b82172307f6598bc4eb1850dd0659c8a3e9e79d340273fe4795269b294ce23
,http://opendatacommunities.org/id/district-council/gosport,BR18,-1.16821,50.801247,14.6,2017-12-15,,f1b82172307f6598bc4eb1850dd0659c8a3e9e79d340273fe4795269b294ce23
,http://opendatacommunities.org/id/district-council/gosport,BR21,-1.125489,50.784472,23.03,2017-12-15,,f1b82172307f6598bc4eb1850dd0659c8a3e9e79d340273fe4795269b294ce23
,http://opendatacommunities.org/id/district-council/gosport,BR22,-1.206682,50.809424,34.3,2017-12-15,,f1b82172307f6598bc4eb1850dd0659c8a3e9e79d340273fe4795269b294ce23
,http://opendatacommunities.org/id/district-council/gosport,BR23,-1.125357,50.801837,8.45,2017-12-15,,f1b82172307f6598bc4eb1850dd0659c8a3e9e79d340273fe4795269b294ce23
,http://opendatacommunities.org/id/district-council/gosport,BR24,-1.119937,50.793527,0.28,2017-12-15,,f1b82172307f6598bc4eb1850dd0659c8a3e9e79d340273fe4795269b294ce23
,http://opendatacommunities.org/id/district-council/gosport,BR25,-1.124614,50.797624,0.08,2017-12-15,,f1b82172307f6598bc4eb1850dd0659c8a3e9e79d340273fe4795269b294ce23
,http://opendatacommunities.org/id/district-council/gosport,BR26,-1.123297,50.794612,0.31,2017-12-15,,f1b82172307f6598bc4eb1850dd0659c8a3e9e79d340273fe4795269b294ce23
,http://opendatacommunities.org/id/district-council/gosport,BR27,-1.118104,50.787856,17.9,2017-12-15,,f1b82172307f6598bc4eb1850dd0659c8a3e9e79d340273fe4795269b294ce23
,http://opendatacommunities.org/id/district-council/gosport,BR28,-1.171026,50.809638,0.24,2017-12-15,,f1b82172307f6598bc4eb1850dd0659c8a3e9e79d340273fe4795269b294ce23
,http://opendatacommunities.org/id/district-council/gosport,BR31,-1.172016,50.813064,0.2,2017-12-15,,f1b82172307f6598bc4eb1850dd0659c8a3e9e79d340273fe4795269b294ce23
,http://opendatacommunities.org/id/district-council/gosport,BR32,-1.178365,50.821098,0.53,2017-12-15,,f1b82172307f6598bc4eb1850dd0659c8a3e9e79d340273fe4795269b294ce23
,http://opendatacommunities.org/id/district-council/gosport,BR33,-1.13167,50.794123,0.08,2018-12-21,,f1b82172307f6598bc4eb1850dd0659c8a3e9e79d340273fe4795269b294ce23
,http://opendatacommunities.org/id/district-council/gosport,BR34,-1.135327,50.792483,0.076,2018-12-21,,f1b82172307f6598bc4eb1850dd0659c8a3e9e79d340273fe4795269b294ce23
,http://opendatacommunities.org/id/district-council/gosport,BR36,-1.146841,50.813317,0.096,2018-12-21,,f1b82172307f6598bc4eb1850dd0659c8a3e9e79d340273fe4795269b294ce23
,http://opendatacommunities.org/id/district-council/gosport,BR37,-1.12763,50.78186,2.678,2018-12-21,,f1b82172307f6598bc4eb1850dd0659c8a3e9e79d340273fe4795269b294ce23
