entry-date,organisation,site,site-address,site-plan-url,deliverable,ownership,planning-permission-status,planning-permission-type,hazardous-substances,latitude,longitude,hectares,minimum-net-dwellings,maximum-net-dwellings,start-date,end-date,resource
2017-12-13,local-authority-eng:MSS,SHLAAID83,"Burgess Hill Station yard/car park, Burgess Hill",https://www.midsussex.gov.uk/planning-building/evidence-supporting-documents/,,mixed ownership,not permissioned,,,50.952994,-0.12858,1.75,,,2017-12-13,,2e658d064e582dc8f81528733d18695c86c5a8530e7bd3cc09579d4b86d99069
2017-12-13,local-authority-eng:MSS,SHLAAID84,"The Oaks Centre, Junction Road, Burgess Hill",https://www.midsussex.gov.uk/planning-building/evidence-supporting-documents/,yes,not owned by a public authority,not permissioned,,,50.959314,-0.123413,0.42,,,2017-12-13,,2e658d064e582dc8f81528733d18695c86c5a8530e7bd3cc09579d4b86d99069
2017-12-13,local-authority-eng:MSS,SHLAAID92,"Open air market, Cyprus Road, Burgess Hill",https://www.midsussex.gov.uk/planning-building/evidence-supporting-documents/,yes,owned by a public authority,not permissioned,,,50.956903,-0.129534,0.4,,,2017-12-13,,2e658d064e582dc8f81528733d18695c86c5a8530e7bd3cc09579d4b86d99069
2017-12-13,local-authority-eng:MSS,SHLAAID106,"Station Goods Yard, Hassocks",https://www.midsussex.gov.uk/planning-building/evidence-supporting-documents/,,not owned by a public authority,not permissioned,,,50.923146,-0.14725,1.35,,,2017-12-13,,2e658d064e582dc8f81528733d18695c86c5a8530e7bd3cc09579d4b86d99069
2017-12-12,local-authority-eng:MSS,SHLAAID375,"National Tyre Centre, 60 Keymer Road, Hassocks",https://www.midsussex.gov.uk/planning-building/evidence-supporting-documents/,,not owned by a public authority,not permissioned,,,50.923707,-0.140114,0.14,,,2017-12-12,,2e658d064e582dc8f81528733d18695c86c5a8530e7bd3cc09579d4b86d99069
2017-12-13,local-authority-eng:MSS,SHLAAID441,"67-69 Railway Approach, East Grinstead",https://www.midsussex.gov.uk/planning-building/evidence-supporting-documents/,,not owned by a public authority,not permissioned,,,51.126516,-0.013918,0.09,,,2017-12-13,,2e658d064e582dc8f81528733d18695c86c5a8530e7bd3cc09579d4b86d99069
2017-12-13,local-authority-eng:MSS,SHLAAID446,"48-50 Junction Road, Burgess Hill",https://www.midsussex.gov.uk/planning-building/evidence-supporting-documents/,yes,not owned by a public authority,not permissioned,,,50.956768,-0.123345,0.38,,,2017-12-13,,2e658d064e582dc8f81528733d18695c86c5a8530e7bd3cc09579d4b86d99069
2017-12-13,local-authority-eng:MSS,SHLAAID447,"The Emperor Restaurant, Cyprus Road, Burgess Hill",https://www.midsussex.gov.uk/planning-building/evidence-supporting-documents/,yes,not owned by a public authority,permissioned,full planning permission,,50.956529,-0.130303,0.05,,,2017-12-13,,2e658d064e582dc8f81528733d18695c86c5a8530e7bd3cc09579d4b86d99069
2017-12-13,local-authority-eng:MSS,SHLAAID470,"Wealden House, Lewes Road, Ashurst Wood",https://www.midsussex.gov.uk/planning-building/evidence-supporting-documents/,yes,not owned by a public authority,not permissioned,,,51.113286,0.016104,1.6,,,2017-12-13,,2e658d064e582dc8f81528733d18695c86c5a8530e7bd3cc09579d4b86d99069
2017-12-13,local-authority-eng:MSS,SHLAAID480,"Courtmeadow School, Hanlye Lane, Cuckfield",https://www.midsussex.gov.uk/planning-building/evidence-supporting-documents/,yes,owned by a public authority,not permissioned,,,51.015603,-0.12951,0.64,,,2017-12-13,,2e658d064e582dc8f81528733d18695c86c5a8530e7bd3cc09579d4b86d99069
2017-12-13,local-authority-eng:MSS,SHLAAID510,"Imberhorne Lane car park, Imberhorne Lane, East Grinstead",https://www.midsussex.gov.uk/planning-building/evidence-supporting-documents/,yes,owned by a public authority,not permissioned,,,51.136255,-0.034127,0.18,,,2017-12-13,,2e658d064e582dc8f81528733d18695c86c5a8530e7bd3cc09579d4b86d99069
2017-12-13,local-authority-eng:MSS,SHLAAID544,"Western side of Victoria Road, Burgess Hill",https://www.midsussex.gov.uk/planning-building/evidence-supporting-documents/,,mixed ownership,not permissioned,,,50.955586,-0.149563,4.4,,,2017-12-13,,2e658d064e582dc8f81528733d18695c86c5a8530e7bd3cc09579d4b86d99069
2017-12-13,local-authority-eng:MSS,SHLAAID559,"East Grinstead Delivery Office, 76 London Road, East Grinstead",https://www.midsussex.gov.uk/planning-building/evidence-supporting-documents/,,not owned by a public authority,not permissioned,,,51.125636,-0.009768,0.15,,,2017-12-13,,2e658d064e582dc8f81528733d18695c86c5a8530e7bd3cc09579d4b86d99069
2017-12-13,local-authority-eng:MSS,SHLAAID597,"Land rear of Devon Villas, Western Road, Haywards Heath",https://www.midsussex.gov.uk/planning-building/evidence-supporting-documents/,,not owned by a public authority,not permissioned,,,50.996666,-0.094644,0.25,,,2017-12-13,,2e658d064e582dc8f81528733d18695c86c5a8530e7bd3cc09579d4b86d99069
2017-12-13,local-authority-eng:MSS,SHLAAID619,"Beech Hurst Depot, Bolnore Road, Haywards Heath",https://www.midsussex.gov.uk/planning-building/evidence-supporting-documents/,yes,not owned by a public authority,not permissioned,,,50.997039,-0.118742,0.8,,,2017-12-13,,2e658d064e582dc8f81528733d18695c86c5a8530e7bd3cc09579d4b86d99069
2017-12-13,local-authority-eng:MSS,SHLAAID646,"The Garage, 1 Janes Lane, Burgess Hill",https://www.midsussex.gov.uk/planning-building/evidence-supporting-documents/,yes,not owned by a public authority,not permissioned,,,50.965742,-0.117657,0.13,,,2017-12-13,,2e658d064e582dc8f81528733d18695c86c5a8530e7bd3cc09579d4b86d99069
2017-12-13,local-authority-eng:MSS,SHLAAID729,"Land adjacent to Greenstede House, Wood Street, East Grinstead",https://www.midsussex.gov.uk/planning-building/evidence-supporting-documents/,yes,not owned by a public authority,permissioned,full planning permission,,51.127362,-0.016111,0.1,,,2017-12-13,,2e658d064e582dc8f81528733d18695c86c5a8530e7bd3cc09579d4b86d99069
2017-12-13,local-authority-eng:MSS,SHLAAID732,"The Priory, Syresham Gardens, Haywards Heath",https://www.midsussex.gov.uk/planning-building/evidence-supporting-documents/,yes,not owned by a public authority,permissioned,full planning permission,,50.995205,-0.098823,0.6,,,2017-12-13,,2e658d064e582dc8f81528733d18695c86c5a8530e7bd3cc09579d4b86d99069
2017-12-13,local-authority-eng:MSS,SHLAAID744,"NCP Car Park, Harlands Road, Haywards Heath",https://www.midsussex.gov.uk/planning-building/evidence-supporting-documents/,yes,not owned by a public authority,pending decision,,,51.005675,-0.107759,0.21,,,2017-12-13,,2e658d064e582dc8f81528733d18695c86c5a8530e7bd3cc09579d4b86d99069
2017-12-13,local-authority-eng:MSS,SHLAAID756,"Land at the Brow, Burgess Hill",https://www.midsussex.gov.uk/planning-building/evidence-supporting-documents/,yes,mixed ownership,not permissioned,,,50.956011,-0.135051,0.79,,,2017-12-13,,2e658d064e582dc8f81528733d18695c86c5a8530e7bd3cc09579d4b86d99069
2017-12-13,local-authority-eng:MSS,SHLAAID763,"Carpet Right, 220-228 London Road, East Grinstead",https://www.midsussex.gov.uk/planning-building/evidence-supporting-documents/,,not owned by a public authority,not permissioned,,,51.129524,-0.016819,0.14,,,2017-12-13,,2e658d064e582dc8f81528733d18695c86c5a8530e7bd3cc09579d4b86d99069
