entry-date,organisation,site,site-plan-url,latitude,longitude,hectares,minimum-net-dwellings,maximum-net-dwellings,start-date,end-date,resource
2018-12-17,local-authority-eng:NET,1008,https://www.newcastle.gov.uk/sites/default/files/wwwfileroot/planning-and-buildings/planning-policy/housing_combined_web.pdf,54.998989,-1.662791,0.88,225,275,,,0fcbbed589cfe611b57cb5f7733bade8974584164e743f377ca0057ff08b1ec5
2018-12-18,local-authority-eng:NET,1009,https://www.newcastle.gov.uk/sites/default/files/wwwfileroot/planning-and-buildings/planning-policy/housing_combined_web.pdf,54.987292,-1.561034,2.99,36,44,,,0fcbbed589cfe611b57cb5f7733bade8974584164e743f377ca0057ff08b1ec5
2018-12-19,local-authority-eng:NET,1026,https://www.newcastle.gov.uk/sites/default/files/wwwfileroot/planning-and-buildings/planning-policy/housing_combined_web.pdf,54.970944,-1.586263,0.4,79,97,,,0fcbbed589cfe611b57cb5f7733bade8974584164e743f377ca0057ff08b1ec5
2018-12-20,local-authority-eng:NET,1029,https://www.newcastle.gov.uk/sites/default/files/wwwfileroot/planning-and-buildings/planning-policy/housing_combined_web.pdf,54.970238,-1.571904,0.29,13,15,,,0fcbbed589cfe611b57cb5f7733bade8974584164e743f377ca0057ff08b1ec5
2018-12-21,local-authority-eng:NET,1035,https://www.newcastle.gov.uk/sites/default/files/wwwfileroot/planning-and-buildings/planning-policy/housing_combined_web.pdf,54.968916,-1.584462,1.54,43,53,,,0fcbbed589cfe611b57cb5f7733bade8974584164e743f377ca0057ff08b1ec5
2018-12-22,local-authority-eng:NET,1072,https://www.newcastle.gov.uk/sites/default/files/wwwfileroot/planning-and-buildings/planning-policy/housing_combined_web.pdf,54.967131,-1.572217,0.93,50,55,,,0fcbbed589cfe611b57cb5f7733bade8974584164e743f377ca0057ff08b1ec5
2018-12-23,local-authority-eng:NET,1076,https://www.newcastle.gov.uk/sites/default/files/wwwfileroot/planning-and-buildings/planning-policy/housing_combined_web.pdf,54.971604,-1.595456,0.58,81,99,,,0fcbbed589cfe611b57cb5f7733bade8974584164e743f377ca0057ff08b1ec5
2018-12-24,local-authority-eng:NET,1077,https://www.newcastle.gov.uk/sites/default/files/wwwfileroot/planning-and-buildings/planning-policy/housing_combined_web.pdf,54.971086,-1.589357,0.5,63,77,,,0fcbbed589cfe611b57cb5f7733bade8974584164e743f377ca0057ff08b1ec5
2018-12-25,local-authority-eng:NET,1102,https://www.newcastle.gov.uk/sites/default/files/wwwfileroot/planning-and-buildings/planning-policy/housing_combined_web.pdf,54.968276,-1.544741,0.91,25,31,,,0fcbbed589cfe611b57cb5f7733bade8974584164e743f377ca0057ff08b1ec5
2018-12-26,local-authority-eng:NET,1103,https://www.newcastle.gov.uk/sites/default/files/wwwfileroot/planning-and-buildings/planning-policy/housing_combined_web.pdf,54.965322,-1.555703,0.49,18,22,,,0fcbbed589cfe611b57cb5f7733bade8974584164e743f377ca0057ff08b1ec5
2018-12-27,local-authority-eng:NET,1121,https://www.newcastle.gov.uk/sites/default/files/wwwfileroot/planning-and-buildings/planning-policy/housing_combined_web.pdf,54.965815,-1.549153,0.26,9,11,,,0fcbbed589cfe611b57cb5f7733bade8974584164e743f377ca0057ff08b1ec5
2018-12-28,local-authority-eng:NET,1124,https://www.newcastle.gov.uk/sites/default/files/wwwfileroot/planning-and-buildings/planning-policy/housing_combined_web.pdf,54.962253,-1.553235,4.13,158,194,,,0fcbbed589cfe611b57cb5f7733bade8974584164e743f377ca0057ff08b1ec5
2018-12-29,local-authority-eng:NET,1129,https://www.newcastle.gov.uk/sites/default/files/wwwfileroot/planning-and-buildings/planning-policy/housing_combined_web.pdf,54.971174,-1.543378,1.06,27,33,,,0fcbbed589cfe611b57cb5f7733bade8974584164e743f377ca0057ff08b1ec5
2018-12-30,local-authority-eng:NET,1140,https://www.newcastle.gov.uk/sites/default/files/wwwfileroot/planning-and-buildings/planning-policy/housing_combined_web.pdf,54.975026,-1.588486,0.28,9,11,,,0fcbbed589cfe611b57cb5f7733bade8974584164e743f377ca0057ff08b1ec5
2018-12-31,local-authority-eng:NET,1144,https://www.newcastle.gov.uk/sites/default/files/wwwfileroot/planning-and-buildings/planning-policy/housing_combined_web.pdf,54.965394,-1.577535,0.12,7,9,,,0fcbbed589cfe611b57cb5f7733bade8974584164e743f377ca0057ff08b1ec5
2019-01-01,local-authority-eng:NET,1148,https://www.newcastle.gov.uk/sites/default/files/wwwfileroot/planning-and-buildings/planning-policy/housing_combined_web.pdf,54.963569,-1.547498,1.12,39,47,,,0fcbbed589cfe611b57cb5f7733bade8974584164e743f377ca0057ff08b1ec5
2019-01-02,local-authority-eng:NET,1191,https://www.newcastle.gov.uk/sites/default/files/wwwfileroot/planning-and-buildings/planning-policy/housing_combined_web.pdf,54.971472,-1.584914,0.9,36,44,,,0fcbbed589cfe611b57cb5f7733bade8974584164e743f377ca0057ff08b1ec5
2019-01-03,local-authority-eng:NET,1290,https://www.newcastle.gov.uk/sites/default/files/wwwfileroot/planning-and-buildings/planning-policy/housing_combined_web.pdf,54.973645,-1.601524,0.14,,,,,0fcbbed589cfe611b57cb5f7733bade8974584164e743f377ca0057ff08b1ec5
2019-01-04,local-authority-eng:NET,1294,https://www.newcastle.gov.uk/sites/default/files/wwwfileroot/planning-and-buildings/planning-policy/housing_combined_web.pdf,54.980001,-1.562827,0.43,16,20,,,0fcbbed589cfe611b57cb5f7733bade8974584164e743f377ca0057ff08b1ec5
2019-01-05,local-authority-eng:NET,1313,https://www.newcastle.gov.uk/sites/default/files/wwwfileroot/planning-and-buildings/planning-policy/housing_combined_web.pdf,54.972677,-1.609666,2.08,,,,,0fcbbed589cfe611b57cb5f7733bade8974584164e743f377ca0057ff08b1ec5
2019-01-06,local-authority-eng:NET,1331,https://www.newcastle.gov.uk/sites/default/files/wwwfileroot/planning-and-buildings/planning-policy/housing_combined_web.pdf,54.974151,-1.620589,0.9,,,,,0fcbbed589cfe611b57cb5f7733bade8974584164e743f377ca0057ff08b1ec5
2019-01-07,local-authority-eng:NET,1374,https://www.newcastle.gov.uk/sites/default/files/wwwfileroot/planning-and-buildings/planning-policy/housing_combined_web.pdf,54.965031,-1.620386,2.57,225,275,,,0fcbbed589cfe611b57cb5f7733bade8974584164e743f377ca0057ff08b1ec5
2019-01-08,local-authority-eng:NET,1398,https://www.newcastle.gov.uk/sites/default/files/wwwfileroot/planning-and-buildings/planning-policy/housing_combined_web.pdf,54.963912,-1.619486,3.15,225,275,,,0fcbbed589cfe611b57cb5f7733bade8974584164e743f377ca0057ff08b1ec5
2019-01-09,local-authority-eng:NET,1490,https://www.newcastle.gov.uk/sites/default/files/wwwfileroot/planning-and-buildings/planning-policy/housing_combined_web.pdf,54.962342,-1.623789,6.2,630,770,,,0fcbbed589cfe611b57cb5f7733bade8974584164e743f377ca0057ff08b1ec5
2019-01-10,local-authority-eng:NET,1515,https://www.newcastle.gov.uk/sites/default/files/wwwfileroot/planning-and-buildings/planning-policy/housing_combined_web.pdf,54.965149,-1.643758,5.97,171,188,,,0fcbbed589cfe611b57cb5f7733bade8974584164e743f377ca0057ff08b1ec5
2019-01-11,local-authority-eng:NET,1608,https://www.newcastle.gov.uk/sites/default/files/wwwfileroot/planning-and-buildings/planning-policy/housing_combined_web.pdf,54.970154,-1.633609,0.2,7,9,,,0fcbbed589cfe611b57cb5f7733bade8974584164e743f377ca0057ff08b1ec5
2019-01-12,local-authority-eng:NET,1611,https://www.newcastle.gov.uk/sites/default/files/wwwfileroot/planning-and-buildings/planning-policy/housing_combined_web.pdf,54.971636,-1.66003,0.3,,,,,0fcbbed589cfe611b57cb5f7733bade8974584164e743f377ca0057ff08b1ec5
2019-01-13,local-authority-eng:NET,1616,https://www.newcastle.gov.uk/sites/default/files/wwwfileroot/planning-and-buildings/planning-policy/housing_combined_web.pdf,54.968967,-1.654378,1.25,43,53,,,0fcbbed589cfe611b57cb5f7733bade8974584164e743f377ca0057ff08b1ec5
2019-01-14,local-authority-eng:NET,1668,https://www.newcastle.gov.uk/sites/default/files/wwwfileroot/planning-and-buildings/planning-policy/housing_combined_web.pdf,54.970537,-1.610871,0.02,,,,,0fcbbed589cfe611b57cb5f7733bade8974584164e743f377ca0057ff08b1ec5
2019-01-15,local-authority-eng:NET,1672,https://www.newcastle.gov.uk/sites/default/files/wwwfileroot/planning-and-buildings/planning-policy/housing_combined_web.pdf,54.969818,-1.61295,0.06,,,,,0fcbbed589cfe611b57cb5f7733bade8974584164e743f377ca0057ff08b1ec5
2019-01-16,local-authority-eng:NET,1674,https://www.newcastle.gov.uk/sites/default/files/wwwfileroot/planning-and-buildings/planning-policy/housing_combined_web.pdf,54.971111,-1.607772,0.13,,,,,0fcbbed589cfe611b57cb5f7733bade8974584164e743f377ca0057ff08b1ec5
2019-01-17,local-authority-eng:NET,1782,https://www.newcastle.gov.uk/sites/default/files/wwwfileroot/planning-and-buildings/planning-policy/housing_combined_web.pdf,54.98979,-1.653212,0.28,23,28,,,0fcbbed589cfe611b57cb5f7733bade8974584164e743f377ca0057ff08b1ec5
2019-01-18,local-authority-eng:NET,2572,https://www.newcastle.gov.uk/sites/default/files/wwwfileroot/planning-and-buildings/planning-policy/housing_combined_web.pdf,54.993594,-1.670486,1.11,46,51,,,0fcbbed589cfe611b57cb5f7733bade8974584164e743f377ca0057ff08b1ec5
