entry-date,organisation,site,site-plan-url,latitude,longitude,hectares,minimum-net-dwellings,maximum-net-dwellings,start-date,end-date,resource
2017-12-20,local-authority-eng:KHL,BLR002,http://hullcc.limehouse.co.uk/file/4808511,53.74817,-0.338952,0.12,24,24,2017-12-20,,c11c078555e46d079ad7da27f29611668167fbb0f3cbca9a9d0da0888879e5e3
2017-12-20,local-authority-eng:KHL,BLR007,http://hullcc.limehouse.co.uk/file/4808525,53.74622,-0.337181,0.07,6,6,2017-12-20,,c11c078555e46d079ad7da27f29611668167fbb0f3cbca9a9d0da0888879e5e3
2017-12-20,local-authority-eng:KHL,BLR008,http://hullcc.limehouse.co.uk/file/4808530,53.745835,-0.336344,0.02,9,9,2017-12-20,,c11c078555e46d079ad7da27f29611668167fbb0f3cbca9a9d0da0888879e5e3
2017-12-20,local-authority-eng:KHL,BLR027,http://hullcc.limehouse.co.uk/file/4808528,53.763602,-0.366058,0.35,15,15,2017-12-20,,c11c078555e46d079ad7da27f29611668167fbb0f3cbca9a9d0da0888879e5e3
2017-12-20,local-authority-eng:KHL,BLR029,http://hullcc.limehouse.co.uk/file/4808529,53.759389,-0.304055,0.2,13,13,2017-12-20,,c11c078555e46d079ad7da27f29611668167fbb0f3cbca9a9d0da0888879e5e3
2017-12-20,local-authority-eng:KHL,BLR030,http://hullcc.limehouse.co.uk/file/4808527,53.761896,-0.359872,0.41,34,34,2017-12-20,,c11c078555e46d079ad7da27f29611668167fbb0f3cbca9a9d0da0888879e5e3
2017-12-20,local-authority-eng:KHL,BLR031,http://hullcc.limehouse.co.uk/file/4808535,53.765736,-0.291259,0.24,20,20,2017-12-20,,c11c078555e46d079ad7da27f29611668167fbb0f3cbca9a9d0da0888879e5e3
2017-12-20,local-authority-eng:KHL,BLR035,http://hullcc.limehouse.co.uk/file/4808537,53.763337,-0.3638,0.05,5,5,2017-12-20,,c11c078555e46d079ad7da27f29611668167fbb0f3cbca9a9d0da0888879e5e3
2017-12-20,local-authority-eng:KHL,BLR036,http://hullcc.limehouse.co.uk/file/4808532,53.754206,-0.30161,3.5,82,82,2017-12-20,,c11c078555e46d079ad7da27f29611668167fbb0f3cbca9a9d0da0888879e5e3
2017-12-20,local-authority-eng:KHL,BLR043,http://hullcc.limehouse.co.uk/file/4808531,53.75993,-0.355062,0.05,6,6,2017-12-20,,c11c078555e46d079ad7da27f29611668167fbb0f3cbca9a9d0da0888879e5e3
