entry-date,organisation,site,site-address,site-plan-url,deliverable,ownership,planning-permission-status,planning-permission-type,hazardous-substances,latitude,longitude,hectares,minimum-net-dwellings,maximum-net-dwellings,start-date,end-date,notes,resource
2017-08-02,local-authority-eng:NDE,BFL/BAR/003,"Beaufort Walk, Gorwell Barnstaple EX32 7JD",https://www.northdevon.gov.uk/media/378044/bfl-bar-003-beaufort-walk-1-1250.pdf,yes,not owned by a public authority,pending decision,permission in principle,,51.083756,-4.047075,0.41,32,,2017-08-02,,"""Gross 32 residential units net 16.""
""DEMOLITION OF EXISTING DWELLINGS & CAR PARKING AREAS & ERECTION OF 32 DWELLINGS, COMMUNITY CENTRE & ASSOCIATED AMENITY SPACE, LANDSCAPING & PARKING""
",3f02a1ab69d6b914da18b70e7385281297bf91cc9f131758fa79b3f837088217
2017-08-02,local-authority-eng:NDE,BFL/GEO/012,"Bay View Farm, Croyde Road Croyde Braunton EX33 1PN",https://www.northdevon.gov.uk/media/378081/bfl-geo-012-bay-view-caravan-park-croyde-1-1250.pdf,,not owned by a public authority,not permissioned,,,51.126987,-4.226592,0.25,3,6,2017-08-02,,"""Car parking / reception area and traditional stone barn attached to existing camping and caravan site.""

",3f02a1ab69d6b914da18b70e7385281297bf91cc9f131758fa79b3f837088217
2017-08-02,local-authority-eng:NDE,BFL/GEO/017,"Fairleigh, Crowborough Road Georgeham Braunton EX33 1JZ",https://www.northdevon.gov.uk/media/378082/bfl-geo-017-fairleigh-crowborough-road-georgeham-1-1250.pdf,,not owned by a public authority,permissioned,full planning permission,,51.087487,-5.932832,0.37,8,10,2017-08-02,,"""Gross 8 residential units net 6.

63390 : ERECTION OF TWO DWELLINGS (ADDITIONAL TO 8 APPROVED DWELLING UNDER PLANNING PERMISSION 59996). Pending Decision.""
""DEMOLITION OF EXISTING BUILDINGS & ERECTION OF 8 DWELLINGS""
",3f02a1ab69d6b914da18b70e7385281297bf91cc9f131758fa79b3f837088217
2017-08-02,local-authority-eng:NDE,BFL/BAR/018,"The Tile Centre, 113 Boutport Street Barnstaple EX31 1TD",https://www.northdevon.gov.uk/media/378046/bfl-bar-018-113-boutport-street-1-750.pdf,yes,not owned by a public authority,permissioned,full planning permission,,51.081731,-4.05895,0.03,6,,2017-08-02,,"
""ALTERATIONS TO & CONVERSION OF BUILDING TO FORM 6 FLATS (AMENDED RED OUTLINE WHICH REMOVES CAR PARKING FROM THE PROPOSAL)""
",3f02a1ab69d6b914da18b70e7385281297bf91cc9f131758fa79b3f837088217
2017-08-02,local-authority-eng:NDE,BFL/MOR/019,"Land adjacent Woolacombe Station Road, Mortehoe Ilfracombe EX34 7HN",https://www.northdevon.gov.uk/media/378062/bfl-mor-019-land-adj-woolacombe-station-road-1-1250.pdf,yes,not owned by a public authority,permissioned,reserved matters approval,,51.17379,-4.17009,0.21,4,,2017-08-02,,"""59371 : ERECTION OF FOUR NEW DWELLINGS (AMENDED PLANS & CONTAMINATION REPORT) (ADDITIONAL INFORMATION). Approved 24/01/17.

Part of site for 6 dwellings has been built. The remaining 4 dwellings have stalled.

55668 : THE PROVISION OF TWO INTERMEDIATE RENT HOUSES (AFFORDABLE) & THE PROVISION OF FOUR OPEN MARKET HOUSES TOGETHER WITH FORMATION OF ACCESS AND CAR PARKING (AMENDED DESCRIPTION & PLANS). Approved 17/09/15""
""APPROVAL OF DETAILS IN RESPECT OF DISCHARGE OF CONDITION 7 (CONSTRUCTION MANAGEMENT PLAN) ATTACHED TO PLANNING PERMISSION 59371)""
",3f02a1ab69d6b914da18b70e7385281297bf91cc9f131758fa79b3f837088217
2017-08-02,local-authority-eng:NDE,BFL/MOR/021,"The Rocks Hotel, Beach Road Woolacombe Ilfracombe EX34 7BT",https://www.northdevon.gov.uk/media/378094/bfl-mor-021-the-rocks-hotel-woolacombe-1-750.pdf,yes,not owned by a public authority,permissioned,full planning permission,,51.172695,-4.204602,0.06,5,,2017-08-02,,"""Gross 7 residential units net 5.""
""RETENTION OF TWO RESIDENTIAL FLATS & EXTENSION / CONVERSION OF HOTEL TO FORM FIVE RESIDENTIAL FLATS""
",3f02a1ab69d6b914da18b70e7385281297bf91cc9f131758fa79b3f837088217
2017-08-02,local-authority-eng:NDE,BFL/ILF/022,"John Fowler Holidays, Ilfracombe Holiday Park Marlborough Road Ilfracombe EX34 8PF",https://www.northdevon.gov.uk/media/378083/bfl-ilf-022-former-john-fowler-holiday-park-ilfracombe-1-2500.pdf,yes,not owned by a public authority,permissioned,outline planning permission,,51.200104,-4.11215,3.14,60,80,2017-08-02,,"
""OUTLINE PLANNING APPLICATION FOR DEMOLITION OF HOLIDAY CHALETS, ERECTION OF UP TO 80 DWELLINGS, FORMATION OF PUBLIC OPEN SPACE, RECONFIGURATION OF EXISTING ACCESSES ONTO WORTH ROAD & OLD BARNSTAPLE ROAD""
",3f02a1ab69d6b914da18b70e7385281297bf91cc9f131758fa79b3f837088217
2017-08-02,local-authority-eng:NDE,BFL/LAN/027,"Westacott Heights, Whiddon Valley BARNSTAPLE EX32 7NF",https://www.northdevon.gov.uk/media/378093/bfl-lan-027-westacott-heights-whiddon-valley-1-2500.pdf,,not owned by a public authority,not permissioned,,,51.078754,-4.020828,0.6,18,21,2017-08-02,,"""This site forms part of the strategic urban extension at Westacott in the emerging Local Plan (BAR01). Redevelopment of this brownfield site must not prejudice the comprehensive delivery of BAR01.""

",3f02a1ab69d6b914da18b70e7385281297bf91cc9f131758fa79b3f837088217
2017-08-02,local-authority-eng:NDE,BFL/FRE/028,"Land at Yelland Quay, Yelland BARNSTAPLE EX31 3EZ",https://www.northdevon.gov.uk/media/378052/bfl-fre-028-land-at-yelland-quay-1-3500.pdf,,not owned by a public authority,pending decision,,,51.069775,-4.162222,11.9,250,280,2017-08-02,,"""Site is allocated for approximately 250 dwellings in the emerging Local Plan (FRE02).""
""OUTLINE APPLICATION FOR 280 DWELLINGS (USE CLASS C3)""
",3f02a1ab69d6b914da18b70e7385281297bf91cc9f131758fa79b3f837088217
2017-08-02,local-authority-eng:NDE,BFL/MOR/029,"Panorama, Rockfield Road Woolacombe Ilfracombe EX34 7DH",https://www.northdevon.gov.uk/media/378095/bfl-mor-029-panorama-rockfield-road-woolacombe-1-750.pdf,yes,not owned by a public authority,permissioned,full planning permission,,51.175861,-4.211249,0.54,5,,2017-08-02,,"""Gross 5 residential units net 4.

56934 : DEMOLITION OF ONE DWELLING & ERECTION OF FIVE FLATS TOGETHER  WITH ASSOCIATED WORKS. Approved 02/06/14

54876 : EXTENSION OF TIME LIMIT FOR IMPLEMENTATION OF PLANNING PERMISSION 50819 DEMOLITION OF BUNGALOW & ERECTION OF 5 APARTMENTS TOGETHER WITH  FORMATION OF PARKING AREA. Approved 21/12/12

50819 : EXTENSION OF TIME LIMIT FOR IMPLEMENTATION OF PLANNING PERMISSION 45947 FOR DEMOLITION OF BUNGALOW & ERECTION OF 5 APARTMENTS WITH PARKING AREA. Approved 22/09/10

45947 : DEMOLITION OF BUNGALOW & ERECTION OF 5 APARTMENTS TOGETHER WITH  FORMATION OF PARKING AREA (AMENDMENT TO PLANNING PERMISSION  41949). Approved 31/03/08

41949 : DEMOLITION OF BUNGALOW & ERECTION OF 5 APARTMENTS TOGETHER WITH  FORMATION OF PARKING AREA (AMENDMENT TO PLANNING PERMISSION 40183) (AMENDED PLANS). Approved 08/09/06

40183 : DEMOLITION OF BUNGALOW & ERECTION OF 4 APARTMENTS TOGETHER WITH FORMATION OF PARKING AREA (AMENDED PLANS & DESCRIPTION). Approved 03/01/06""
""VARIATION OF CONDITION 2 (APPROVED PLANS) ATTACHED TO PLANNING PERMISSION 56934 DEMOLITION OF ONE DWELLING & ERECTION OF FIVE FLATS TOGETHER  WITH ASSOCIATED WORKS TO ALLOW AMENDED DESIGN""
",3f02a1ab69d6b914da18b70e7385281297bf91cc9f131758fa79b3f837088217
