entry-date,organisation,site,site-address,site-plan-url,deliverable,ownership,planning-permission-status,planning-permission-type,hazardous-substances,latitude,longitude,hectares,minimum-net-dwellings,maximum-net-dwellings,start-date,end-date,notes,resource
2018-08-16,local-authority-eng:DAC,BLR/001,West Herts College site and Civic Zone Marlowes,https://goo.gl/,yes,owned by a public authority,permissioned,full planning permission,,51.755599,-0.473836,5.7,500,500,2017-12-31,,"Part permissioned as applications only received for parts of the site - i.e. West Herts College, Forum, Land around Forum. Outline planning permission granted for latter on 29/06/15. Full planning permission granted for Forum on 10/02/15",e481c7dccf29712dd1999c8b36bebe3c2d1cad2496a8c1437e02cf9bc5afa58f
2018-08-16,local-authority-eng:DAC,BLR/002,Hemel Hempstead Hospital site Hillfield Road,https://goo.gl/,yes,owned by a public authority,not permissioned,,,51.750736,-0.467756,11.71,400,400,2017-12-31,,Application has expired,e481c7dccf29712dd1999c8b36bebe3c2d1cad2496a8c1437e02cf9bc5afa58f
2018-08-16,local-authority-eng:DAC,BLR/003,Paradise/Wood Lane Hemel Hempstead,https://goo.gl/,yes,mixed ownership,not permissioned,,,51.748891,-0.468341,3,75,75,2017-12-31,,4/00987/17/MFA withdrawn at last second,e481c7dccf29712dd1999c8b36bebe3c2d1cad2496a8c1437e02cf9bc5afa58f
2018-08-16,local-authority-eng:DAC,BLR/004,Hemel Hempstead Station Gateway Station Road,https://goo.gl/,yes,mixed ownership,not permissioned,,,51.742411,-0.488751,4.32,140,140,2017-12-31,,,e481c7dccf29712dd1999c8b36bebe3c2d1cad2496a8c1437e02cf9bc5afa58f
2019-10-14,local-authority-eng:DAC,BLR/005,Gossoms End / Billet Lane Berkhamsted,https://goo.gl/,yes,not owned by a public authority,permissioned,full planning permission,,51.765696,-0.579269,0.63,32,32,2017-12-31,,,e481c7dccf29712dd1999c8b36bebe3c2d1cad2496a8c1437e02cf9bc5afa58f
2018-08-16,local-authority-eng:DAC,BLR/006,Berkhamsted Civic Centre and land to rear of High Street Berkhamsted,https://goo.gl/,yes,owned by a public authority,not permissioned,,,51.759486,-0.564729,0.4,23,23,2017-12-31,,Application has expired,e481c7dccf29712dd1999c8b36bebe3c2d1cad2496a8c1437e02cf9bc5afa58f
2018-08-16,local-authority-eng:DAC,BLR/007,Market Square Hemel Hempstead,https://goo.gl/,yes,owned by a public authority,not permissioned,,,51.752605,-0.473184,0.5,5,5,2017-12-31,,,e481c7dccf29712dd1999c8b36bebe3c2d1cad2496a8c1437e02cf9bc5afa58f
2018-08-16,local-authority-eng:DAC,BLR/008,Land rear of 186-202 Belswains Lane,https://goo.gl/,yes,not owned by a public authority,not permissioned,,,51.732032,-0.456081,0.32,10,10,2017-12-31,,,e481c7dccf29712dd1999c8b36bebe3c2d1cad2496a8c1437e02cf9bc5afa58f
2018-08-16,local-authority-eng:DAC,BLR/009,National Grid land 339-353 London Road Hemel Hempstead,https://goo.gl/,yes,not owned by a public authority,not permissioned,,,51.740916,-0.480212,4.32,350,350,2017-12-31,,,e481c7dccf29712dd1999c8b36bebe3c2d1cad2496a8c1437e02cf9bc5afa58f
2018-08-16,local-authority-eng:DAC,BLR/010,Ebberns Road Hemel Hempstead,https://goo.gl/,yes,not owned by a public authority,permissioned,full planning permission,,51.738492,-0.465289,1,30,30,2017-12-31,,Part permissioned as application not received for remaining part of site. Full Permission granted for Drew House and the Factory on 21/08/15,e481c7dccf29712dd1999c8b36bebe3c2d1cad2496a8c1437e02cf9bc5afa58f
2019-10-14,local-authority-eng:DAC,BLR/011,Former Hewden Hire site Two Waters Road Hemel Hempstead,https://goo.gl/,yes,not owned by a public authority,permissioned,full planning permission,,51.74095,-0.473795,0.3,39,39,2017-12-31,,,e481c7dccf29712dd1999c8b36bebe3c2d1cad2496a8c1437e02cf9bc5afa58f
2018-08-16,local-authority-eng:DAC,BLR/012,Leverstock Green Tennis Club Grasmere Close Hemel Hempstead,https://goo.gl/,yes,not owned by a public authority,not permissioned,,,51.745292,-0.43813,1.16,25,25,2017-12-31,,4/00518/15/PRE,e481c7dccf29712dd1999c8b36bebe3c2d1cad2496a8c1437e02cf9bc5afa58f
2018-12-31,local-authority-eng:DAC,BLR/013,233 London Road Hemel Hempstead,https://goo.gl/,yes,not owned by a public authority,not permissioned,,,51.738887,-0.472068,0.11,10,10,2017-12-31,,Application has expired,e481c7dccf29712dd1999c8b36bebe3c2d1cad2496a8c1437e02cf9bc5afa58f
2018-08-16,local-authority-eng:DAC,BLR/014,Apsley Paper Trail land London Road,https://goo.gl/,yes,owned by a public authority,not permissioned,,,51.733896,-0.462418,0.31,31,31,2017-12-31,,4/00675/14/PRE,e481c7dccf29712dd1999c8b36bebe3c2d1cad2496a8c1437e02cf9bc5afa58f
2018-08-16,local-authority-eng:DAC,DBC/015,The Point (former petrol filling station) Two Waters Road Hemel Hempstead,https://goo.gl/,yes,owned by a public authority,not permissioned,,,51.745551,-0.472857,0.15,25,25,2017-12-31,,4/02158/13/PRE,e481c7dccf29712dd1999c8b36bebe3c2d1cad2496a8c1437e02cf9bc5afa58f
2019-10-14,local-authority-eng:DAC,BLR/016,Former Martindale School Boxted Road Hemel Hempstead,https://goo.gl/,yes,owned by a public authority,permissioned,full planning permission,,51.760751,-0.498282,1.41,65,65,2017-12-31,,Full application resolved to be granted subject to s106,e481c7dccf29712dd1999c8b36bebe3c2d1cad2496a8c1437e02cf9bc5afa58f
2018-08-16,local-authority-eng:DAC,BLR/017,Frogmore Road Hemel Hempstead,https://goo.gl/,yes,not owned by a public authority,not permissioned,,,51.73815,-0.46659,2.93,100,100,2017-12-31,,4/03226/16/PRE,e481c7dccf29712dd1999c8b36bebe3c2d1cad2496a8c1437e02cf9bc5afa58f
2018-08-16,local-authority-eng:DAC,BLR/018,Corner of High Street / Swing Gate Lane Berkhamsted,https://goo.gl/,yes,owned by a public authority,permissioned,full planning permission,,51.757419,-0.556029,0.1,11,11,2017-12-31,,,e481c7dccf29712dd1999c8b36bebe3c2d1cad2496a8c1437e02cf9bc5afa58f
2018-08-16,local-authority-eng:DAC,BLR/019,Western Road Tring,https://goo.gl/,yes,not owned by a public authority,not permissioned,,,51.792052,-0.66847,0.47,25,25,2017-12-31,,,e481c7dccf29712dd1999c8b36bebe3c2d1cad2496a8c1437e02cf9bc5afa58f
2018-08-16,local-authority-eng:DAC,BLR/020,Depot land Langdon Street Tring,https://goo.gl/,yes,not owned by a public authority,permissioned,full planning permission,,51.791928,-0.663863,0.22,10,10,2017-12-31,,,e481c7dccf29712dd1999c8b36bebe3c2d1cad2496a8c1437e02cf9bc5afa58f
2019-10-14,local-authority-eng:DAC,BLR/021,Watling Street (rear of Hicks Road/High Street) Markyate,https://goo.gl/,yes,not owned by a public authority,permissioned,full planning permission,,51.836587,-0.458572,0.31,9,9,2017-12-31,,,e481c7dccf29712dd1999c8b36bebe3c2d1cad2496a8c1437e02cf9bc5afa58f
2019-10-14,local-authority-eng:DAC,BLR/022,Garden Scene Nursery Chapel Croft Chipperfield,https://goo.gl/,yes,not owned by a public authority,permissioned,full planning permission,,51.707391,-0.491149,0.81,15,15,2017-12-31,,4/00780/14/PRE 4/02659/06/PRE 4/00369/93/4 refer to simmonds nursery,e481c7dccf29712dd1999c8b36bebe3c2d1cad2496a8c1437e02cf9bc5afa58f
2018-08-16,local-authority-eng:DAC,BLR/023,Bourne End Mills Bourne End Lane,https://goo.gl/,yes,not owned by a public authority,permissioned,reserved matters approval,,51.742957,-0.526102,3.98,45,45,2017-12-31,,Hybrid application granted outline / part full permission on 9/03/16,e481c7dccf29712dd1999c8b36bebe3c2d1cad2496a8c1437e02cf9bc5afa58f
2018-08-16,local-authority-eng:DAC,BLR/024,St Mary's Convent Green End Road Boxmoor,https://goo.gl/,yes,not owned by a public authority,permissioned,full planning permission,,51.747065,-0.491942,0.81,20,20,2017-12-31,,LBC granted 13/06/16,e481c7dccf29712dd1999c8b36bebe3c2d1cad2496a8c1437e02cf9bc5afa58f
2018-08-16,local-authority-eng:DAC,BLR/025,Former Sappi Nash Mills,https://goo.gl/,yes,not owned by a public authority,permissioned,full planning permission,,51.728698,-0.45143,6.67,38,38,2017-12-31,,"Part permissioned as applications not recived for part of site to south of Red Lion Lane. CoU of Blocks I and K granted 2/04/13. 450 dwellings plus care home, community use, A3, B1 and Day Nursery, etc granted 12/05/10",e481c7dccf29712dd1999c8b36bebe3c2d1cad2496a8c1437e02cf9bc5afa58f
2019-10-14,local-authority-eng:DAC,BLR/026,"St Francis De Sales, Preparatory School, Aylesbury Road",https://goo.gl/,yes,not owned by a public authority,permissioned,full planning permission,,51.831475,-0.699309,0.69,40,40,2017-12-31,,Query whether this constitutes previously developed land,e481c7dccf29712dd1999c8b36bebe3c2d1cad2496a8c1437e02cf9bc5afa58f
